W eps sigma error sys_error
1.15	0.8913	0.00503295291323753	8.93349142099662e-05	0.000459976665599518
1.2	0.8881	0.012144026734136	0.000188487438940525	0.00106590551450859
1.25	0.8846	0.0151472142910638	0.000208319638145	0.00122188033521724
1.3	0.8809	0.0162704879698418	0.000204389869877153	0.00140967507770709
1.35	0.877	0.0192527309752468	0.000216323685237873	0.00158511584665402
1.4	0.8728	0.0246355345245545	0.000248030561593215	0.00179176706150538
1.45	0.8684	0.0341509435265061	0.000303567737007113	0.00253994227384037
1.5	0.8636	0.0449680708134984	0.000364646086226659	0.00328446789221792
1.55	0.8586	0.0429596108573717	0.00032821142695032	0.00306963603420264
1.6	0.8533	0.0456181757361767	0.000326580520095289	0.00313666014544377
1.65	0.8476	0.0567196530146083	0.000368337426676866	0.00380259897740537
1.7	0.8416	0.0753640214005551	0.000449998571782714	0.00490838334979675
1.75	0.8352	0.0734366665368598	0.000417414012595511	0.00454367343196859
1.8	0.8285	0.075265637055603	0.000408541877937813	0.00460512800324707
1.85	0.8213	0.0848263016622373	0.00043677062725886	0.00514522415362466
1.9	0.8137	0.0955513018169156	0.000464092672924759	0.00592513622566693
1.95	0.8057	0.105838878486959	0.00048728219655396	0.00646675547555321
2	0.7973	0.114977864748704	0.000505212737705806	0.00671666192502505
2.05	0.7883	0.126697362150313	0.000528708092253256	0.00739380466036796
2.1	0.7788	0.138636615902846	0.000554962373459091	0.00786721204263879
2.15	0.7688	0.149537696879161	0.000573626605228461	0.00847295544287013
2.2	0.7583	0.159827416164205	0.000590242647894408	0.00847436925985846
2.25	0.7472	0.170502182863167	0.000603577727335611	0.00877404233013857
2.3	0.7354	0.181216726871935	0.000614868354276474	0.0094645872110674
2.35	0.7231	0.194096828256447	0.000629456014035656	0.0105452806791727
2.4	0.7101	0.203790722680321	0.000634196728981158	0.0111198407830517
2.45	0.6964	0.216160395309867	0.00064956198790615	0.0125081212746055
2.5	0.682	0.226487777600658	0.000659079432817916	0.0134776081816824
