W eps sigma error sys_error
1.15	0.8544	0.00172189368373796	4.28958154492801e-05	0.000184409647847285
1.2	0.8504	0.00443596880443502	9.8097014141276e-05	0.000388648534862965
1.25	0.8462	0.00587020918588319	0.000114944566068779	0.000524526671595406
1.3	0.8417	0.00645845360717757	0.000112409385032926	0.000568033911658481
1.35	0.837	0.00792505690786165	0.000126214456314605	0.000722915766078232
1.4	0.8319	0.0102260191423318	0.000142980199648083	0.000847082521674198
1.45	0.8266	0.0143554566435862	0.000180505511836453	0.00116556259126269
1.5	0.8209	0.0192921632124099	0.00021894676029764	0.00146018524922088
1.55	0.8149	0.0188868342163994	0.000199879366512155	0.00139082647169565
1.6	0.8085	0.0203036839428785	0.000200174019992839	0.00146503261858234
1.65	0.8018	0.0251306627912947	0.000225447175900705	0.00177907501098412
1.7	0.7946	0.0342470724926864	0.00028339452487698	0.00231763638387006
1.75	0.7871	0.0341394929574341	0.000265639394701794	0.00229379839231704
1.8	0.7791	0.035244855671772	0.000262468440187686	0.00230420292925344
1.85	0.7707	0.0406203706716315	0.000284667557666793	0.00263561213065814
1.9	0.7619	0.0460289822977139	0.000301075573209347	0.00313995908540315
1.95	0.7525	0.0517021797853575	0.000316572446825744	0.00339300725059387
2	0.7426	0.0574852059625417	0.000328240526046113	0.00375464622744341
2.05	0.7323	0.0633361442757831	0.000337328304412821	0.00391132358975098
2.1	0.7213	0.0693205774958911	0.000347018810944431	0.00439443936919702
2.15	0.7098	0.0754403643100668	0.000355399556264724	0.00472513177819672
2.2	0.6977	0.0821597099507857	0.000366350146670554	0.00496877277869367
2.25	0.685	0.0884063380957192	0.000378379127049678	0.00527414531811441
2.3	0.6716	0.0944340952877237	0.000388407433918407	0.00545394673924719
2.35	0.6576	0.100956675480684	0.000400293218280912	0.0056645781045457
2.4	0.6429	0.106647390927816	0.000409206038990029	0.00586091401582905
2.45	0.6274	0.111886881910543	0.000415883540061489	0.00639198567666742
2.5	0.6113	0.117617928943071	0.000423424544195054	0.00667952218467697
