1.080000 -2.60471807e-11
1.082636 -2.70782377e-11
1.085272 -2.19157103e-11
1.087908 -1.05779387e-11
1.090544 6.91110773e-12
1.093181 3.04054937e-11
1.095817 5.98436117e-11
1.098453 9.52119023e-11
1.101089 1.37054671e-10
1.103725 1.86030338e-10
1.106361 2.41516810e-10
1.108997 3.03503195e-10
1.111633 3.74687831e-10
1.114269 4.54858351e-10
1.116905 5.42540205e-10
1.119542 6.37724968e-10
1.122178 7.48145282e-10
1.124814 8.69058266e-10
1.127450 9.98958509e-10
1.130086 1.13837328e-09
1.132722 1.30366281e-09
1.135358 1.48003573e-09
1.137994 1.66748867e-09
1.140630 1.87277790e-09
1.143266 2.11244181e-09
1.145903 2.36607924e-09
1.148539 2.63369193e-09
1.151175 2.93543600e-09
1.153811 3.27900928e-09
1.156447 3.64041621e-09
1.159083 4.01966620e-09
1.161719 4.44804393e-09
1.164355 4.91384691e-09
1.166991 5.43004637e-09
1.169628 5.97931794e-09
1.172264 6.58841369e-09
1.174900 7.22990738e-09
1.177536 7.93889356e-09
1.180172 8.68111610e-09
1.182808 9.48789865e-09
1.185444 1.02196294e-08
1.188080 1.04667259e-08
1.190716 1.09376780e-08
1.193352 1.19184398e-08
1.195989 1.29203612e-08
1.198625 1.39346962e-08
1.201261 1.49462530e-08
1.203897 1.59497453e-08
1.206533 1.69237152e-08
1.209169 1.78806534e-08
1.211805 1.87903289e-08
1.214441 1.96861608e-08
1.217077 2.04750302e-08
1.219713 2.12340171e-08
1.222350 2.18174838e-08
1.224986 2.23838859e-08
1.227622 2.28954560e-08
1.230258 2.33800001e-08
1.232894 2.37508404e-08
1.235530 2.41125155e-08
1.238166 2.44548851e-08
1.240802 2.47772783e-08
1.243438 2.50668297e-08
1.246074 2.53424759e-08
1.248711 2.56042788e-08
1.251347 2.59223296e-08
1.253983 2.62918910e-08
1.256619 2.66454260e-08
1.259255 2.69830415e-08
1.261891 2.74958559e-08
1.264527 2.80668521e-08
1.267163 2.86207369e-08
1.269799 2.91576907e-08
1.272436 2.99965371e-08
1.275072 3.08434745e-08
1.277708 3.16724728e-08
1.280344 3.25486129e-08
1.282980 3.38369092e-08
1.285616 3.51037239e-08
1.288252 3.63494739e-08
1.290888 3.77715631e-08
1.293524 3.95568072e-08
1.296160 4.13160177e-08
1.298797 4.30497731e-08
1.301433 4.51174596e-08
1.304069 4.74559733e-08
1.306705 4.97627928e-08
1.309341 5.20386720e-08
1.311977 5.48808562e-08
1.314613 5.78825867e-08
1.317249 6.08445883e-08
1.319885 6.37678266e-08
1.322521 6.75178204e-08
1.325158 7.12565808e-08
1.327794 7.49457241e-08
1.330430 7.87520863e-08
1.333066 8.33514542e-08
1.335702 8.78877493e-08
1.338338 9.23624509e-08
1.340974 9.71476551e-08
1.343610 1.02493755e-07
1.346246 1.07764315e-07
1.348883 1.12961050e-07
1.351519 1.18611004e-07
1.354155 1.24562339e-07
1.356791 1.30426402e-07
1.359427 1.36205099e-07
1.362063 1.42420361e-07
1.364699 1.48683961e-07
1.367335 1.54851698e-07
1.369971 1.60925572e-07
1.372607 1.67225472e-07
1.375244 1.73427338e-07
1.377880 1.79529640e-07
1.380516 1.85509420e-07
1.383152 1.91288754e-07
1.385788 1.96970570e-07
1.388424 2.02556736e-07
1.391060 2.07857650e-07
1.393696 2.12784803e-07
1.396332 2.17625624e-07
1.398968 2.22381717e-07
1.401605 2.26676003e-07
1.404241 2.30653198e-07
1.406877 2.34560003e-07
1.409513 2.38397719e-07
1.412149 2.41743883e-07
1.414785 2.44938251e-07
1.417421 2.48079037e-07
1.420057 2.51162472e-07
1.422693 2.53983383e-07
1.425330 2.56764049e-07
1.427966 2.59505353e-07
1.430602 2.62250825e-07
1.433238 2.65107018e-07
1.435874 2.67933118e-07
1.438510 2.70729956e-07
1.441146 2.73793598e-07
1.443782 2.77214854e-07
1.446418 2.80611352e-07
1.449054 2.83983995e-07
1.451691 2.88178494e-07
1.454327 2.92820404e-07
1.456963 2.97437649e-07
1.459599 3.02031358e-07
1.462235 3.08438417e-07
1.464871 3.15144542e-07
1.467507 3.21821020e-07
1.470143 3.28626293e-07
1.472779 3.38134290e-07
1.475415 3.47615973e-07
1.478052 3.57073381e-07
1.480688 3.74496800e-07
1.483324 4.14221602e-07
1.485960 4.53439755e-07
1.488596 4.92161310e-07
1.491232 5.26586994e-07
1.493868 5.56179247e-07
1.496504 5.85281461e-07
1.499140 6.13901690e-07
1.501777 6.34967646e-07
