     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
    30.000     0.010    0.547E+00    0.488E+00    0.594E+01    0.356E+00    0.377E+00    0.255E+00    0.255E+00    0.181E+00    0.181E+00    0.215E-01    0.215E-01
    30.000     0.020    0.551E+00    0.471E+00    0.443E+01    0.277E+00    0.299E+00    0.189E+00    0.189E+00    0.124E+00    0.124E+00    0.137E-01    0.137E-01
    30.000     0.030    0.568E+00    0.466E+00    0.356E+01    0.231E+00    0.253E+00    0.152E+00    0.152E+00    0.919E-01    0.919E-01    0.968E-02    0.968E-02
    30.000     0.040    0.586E+00    0.463E+00    0.299E+01    0.202E+00    0.224E+00    0.129E+00    0.129E+00    0.727E-01    0.727E-01    0.750E-02    0.750E-02
    30.000     0.050    0.601E+00    0.459E+00    0.254E+01    0.177E+00    0.202E+00    0.111E+00    0.111E+00    0.582E-01    0.582E-01    0.589E-02    0.589E-02
    30.000     0.060    0.614E+00    0.454E+00    0.218E+01    0.156E+00    0.184E+00    0.967E-01    0.967E-01    0.476E-01    0.476E-01    0.476E-02    0.476E-02
    30.000     0.070    0.624E+00    0.448E+00    0.189E+01    0.139E+00    0.169E+00    0.852E-01    0.852E-01    0.394E-01    0.394E-01    0.390E-02    0.390E-02
    30.000     0.080    0.632E+00    0.441E+00    0.165E+01    0.123E+00    0.156E+00    0.756E-01    0.756E-01    0.328E-01    0.328E-01    0.322E-02    0.322E-02
    30.000     0.090    0.639E+00    0.432E+00    0.144E+01    0.110E+00    0.145E+00    0.675E-01    0.675E-01    0.276E-01    0.276E-01    0.270E-02    0.270E-02
    30.000     0.100    0.644E+00    0.423E+00    0.127E+01    0.982E-01    0.134E+00    0.605E-01    0.605E-01    0.234E-01    0.234E-01    0.227E-02    0.227E-02
    30.000     0.110    0.647E+00    0.414E+00    0.112E+01    0.882E-01    0.124E+00    0.544E-01    0.544E-01    0.200E-01    0.200E-01    0.193E-02    0.193E-02
    30.000     0.120    0.649E+00    0.404E+00    0.993E+00    0.795E-01    0.114E+00    0.490E-01    0.490E-01    0.171E-01    0.171E-01    0.165E-02    0.165E-02
    30.000     0.130    0.650E+00    0.394E+00    0.884E+00    0.720E-01    0.105E+00    0.442E-01    0.442E-01    0.148E-01    0.148E-01    0.142E-02    0.142E-02
    30.000     0.140    0.649E+00    0.383E+00    0.789E+00    0.654E-01    0.960E-01    0.400E-01    0.400E-01    0.128E-01    0.128E-01    0.123E-02    0.123E-02
    30.000     0.150    0.647E+00    0.373E+00    0.706E+00    0.597E-01    0.877E-01    0.362E-01    0.362E-01    0.112E-01    0.112E-01    0.107E-02    0.107E-02
    30.000     0.160    0.644E+00    0.362E+00    0.634E+00    0.545E-01    0.799E-01    0.328E-01    0.328E-01    0.977E-02    0.977E-02    0.929E-03    0.929E-03
    30.000     0.170    0.640E+00    0.352E+00    0.571E+00    0.500E-01    0.726E-01    0.297E-01    0.297E-01    0.857E-02    0.857E-02    0.812E-03    0.812E-03
    30.000     0.180    0.634E+00    0.341E+00    0.515E+00    0.459E-01    0.657E-01    0.268E-01    0.268E-01    0.754E-02    0.754E-02    0.712E-03    0.712E-03
    30.000     0.190    0.628E+00    0.331E+00    0.466E+00    0.421E-01    0.594E-01    0.243E-01    0.243E-01    0.665E-02    0.665E-02    0.626E-03    0.626E-03
    30.000     0.200    0.620E+00    0.320E+00    0.423E+00    0.387E-01    0.535E-01    0.220E-01    0.220E-01    0.589E-02    0.589E-02    0.551E-03    0.551E-03
    30.000     0.210    0.611E+00    0.310E+00    0.384E+00    0.356E-01    0.481E-01    0.199E-01    0.199E-01    0.521E-02    0.521E-02    0.486E-03    0.486E-03
    30.000     0.220    0.602E+00    0.300E+00    0.350E+00    0.327E-01    0.431E-01    0.179E-01    0.179E-01    0.463E-02    0.463E-02    0.430E-03    0.430E-03
    30.000     0.230    0.591E+00    0.289E+00    0.319E+00    0.300E-01    0.386E-01    0.162E-01    0.162E-01    0.411E-02    0.411E-02    0.380E-03    0.380E-03
    30.000     0.240    0.580E+00    0.279E+00    0.291E+00    0.275E-01    0.345E-01    0.146E-01    0.146E-01    0.366E-02    0.366E-02    0.336E-03    0.336E-03
    30.000     0.250    0.568E+00    0.269E+00    0.266E+00    0.251E-01    0.308E-01    0.131E-01    0.131E-01    0.325E-02    0.325E-02    0.298E-03    0.298E-03
    30.000     0.260    0.556E+00    0.259E+00    0.243E+00    0.229E-01    0.274E-01    0.118E-01    0.118E-01    0.289E-02    0.289E-02    0.264E-03    0.264E-03
    30.000     0.270    0.543E+00    0.248E+00    0.222E+00    0.208E-01    0.244E-01    0.106E-01    0.106E-01    0.258E-02    0.258E-02    0.234E-03    0.234E-03
    30.000     0.280    0.529E+00    0.238E+00    0.204E+00    0.189E-01    0.217E-01    0.949E-02    0.949E-02    0.229E-02    0.229E-02    0.207E-03    0.207E-03
    30.000     0.290    0.515E+00    0.228E+00    0.186E+00    0.171E-01    0.192E-01    0.849E-02    0.849E-02    0.204E-02    0.204E-02    0.183E-03    0.183E-03
    30.000     0.300    0.501E+00    0.218E+00    0.171E+00    0.154E-01    0.171E-01    0.758E-02    0.758E-02    0.181E-02    0.181E-02    0.162E-03    0.162E-03
    30.000     0.310    0.486E+00    0.208E+00    0.156E+00    0.139E-01    0.151E-01    0.676E-02    0.676E-02    0.161E-02    0.161E-02    0.144E-03    0.144E-03
