     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
    30.000     0.010    0.547E+00    0.487E+00    0.595E+01    0.356E+00    0.376E+00    0.255E+00    0.255E+00    0.181E+00    0.181E+00    0.215E-01    0.215E-01
    30.000     0.020    0.551E+00    0.470E+00    0.444E+01    0.276E+00    0.298E+00    0.189E+00    0.189E+00    0.124E+00    0.124E+00    0.137E-01    0.137E-01
    30.000     0.030    0.567E+00    0.465E+00    0.356E+01    0.231E+00    0.252E+00    0.152E+00    0.152E+00    0.919E-01    0.919E-01    0.967E-02    0.967E-02
    30.000     0.040    0.586E+00    0.463E+00    0.299E+01    0.202E+00    0.223E+00    0.129E+00    0.129E+00    0.726E-01    0.726E-01    0.748E-02    0.748E-02
    30.000     0.050    0.601E+00    0.459E+00    0.254E+01    0.177E+00    0.201E+00    0.110E+00    0.110E+00    0.580E-01    0.580E-01    0.587E-02    0.587E-02
    30.000     0.060    0.614E+00    0.454E+00    0.218E+01    0.157E+00    0.183E+00    0.964E-01    0.964E-01    0.474E-01    0.474E-01    0.474E-02    0.474E-02
    30.000     0.070    0.624E+00    0.448E+00    0.189E+01    0.139E+00    0.168E+00    0.850E-01    0.850E-01    0.391E-01    0.391E-01    0.388E-02    0.388E-02
    30.000     0.080    0.632E+00    0.441E+00    0.164E+01    0.123E+00    0.156E+00    0.753E-01    0.753E-01    0.326E-01    0.326E-01    0.320E-02    0.320E-02
    30.000     0.090    0.639E+00    0.433E+00    0.143E+01    0.110E+00    0.144E+00    0.672E-01    0.672E-01    0.274E-01    0.274E-01    0.268E-02    0.268E-02
    30.000     0.100    0.643E+00    0.424E+00    0.126E+01    0.980E-01    0.134E+00    0.602E-01    0.602E-01    0.232E-01    0.232E-01    0.226E-02    0.226E-02
    30.000     0.110    0.647E+00    0.414E+00    0.111E+01    0.878E-01    0.124E+00    0.542E-01    0.542E-01    0.198E-01    0.198E-01    0.192E-02    0.192E-02
    30.000     0.120    0.649E+00    0.405E+00    0.984E+00    0.789E-01    0.114E+00    0.488E-01    0.488E-01    0.170E-01    0.170E-01    0.164E-02    0.164E-02
    30.000     0.130    0.649E+00    0.395E+00    0.875E+00    0.712E-01    0.105E+00    0.441E-01    0.441E-01    0.146E-01    0.146E-01    0.141E-02    0.141E-02
    30.000     0.140    0.648E+00    0.384E+00    0.780E+00    0.646E-01    0.967E-01    0.399E-01    0.399E-01    0.127E-01    0.127E-01    0.122E-02    0.122E-02
    30.000     0.150    0.646E+00    0.374E+00    0.698E+00    0.587E-01    0.885E-01    0.361E-01    0.361E-01    0.111E-01    0.111E-01    0.106E-02    0.106E-02
    30.000     0.160    0.643E+00    0.363E+00    0.626E+00    0.536E-01    0.808E-01    0.327E-01    0.327E-01    0.967E-02    0.967E-02    0.924E-03    0.924E-03
    30.000     0.170    0.639E+00    0.353E+00    0.564E+00    0.490E-01    0.735E-01    0.296E-01    0.296E-01    0.850E-02    0.850E-02    0.809E-03    0.809E-03
    30.000     0.180    0.634E+00    0.342E+00    0.509E+00    0.449E-01    0.667E-01    0.268E-01    0.268E-01    0.749E-02    0.749E-02    0.710E-03    0.710E-03
    30.000     0.190    0.627E+00    0.332E+00    0.460E+00    0.412E-01    0.603E-01    0.243E-01    0.243E-01    0.662E-02    0.662E-02    0.625E-03    0.625E-03
    30.000     0.200    0.619E+00    0.322E+00    0.418E+00    0.378E-01    0.544E-01    0.220E-01    0.220E-01    0.588E-02    0.588E-02    0.552E-03    0.552E-03
    30.000     0.210    0.611E+00    0.311E+00    0.380E+00    0.347E-01    0.490E-01    0.199E-01    0.199E-01    0.522E-02    0.522E-02    0.488E-03    0.488E-03
    30.000     0.220    0.601E+00    0.301E+00    0.346E+00    0.319E-01    0.440E-01    0.180E-01    0.180E-01    0.465E-02    0.465E-02    0.433E-03    0.433E-03
    30.000     0.230    0.591E+00    0.291E+00    0.316E+00    0.292E-01    0.394E-01    0.162E-01    0.162E-01    0.414E-02    0.414E-02    0.384E-03    0.384E-03
    30.000     0.240    0.580E+00    0.280E+00    0.289E+00    0.268E-01    0.352E-01    0.146E-01    0.146E-01    0.370E-02    0.370E-02    0.341E-03    0.341E-03
    30.000     0.250    0.568E+00    0.270E+00    0.264E+00    0.245E-01    0.314E-01    0.132E-01    0.132E-01    0.330E-02    0.330E-02    0.303E-03    0.303E-03
    30.000     0.260    0.556E+00    0.260E+00    0.242E+00    0.224E-01    0.280E-01    0.118E-01    0.118E-01    0.295E-02    0.295E-02    0.269E-03    0.269E-03
    30.000     0.270    0.543E+00    0.249E+00    0.222E+00    0.204E-01    0.249E-01    0.106E-01    0.106E-01    0.264E-02    0.264E-02    0.239E-03    0.239E-03
    30.000     0.280    0.529E+00    0.239E+00    0.204E+00    0.186E-01    0.221E-01    0.955E-02    0.955E-02    0.236E-02    0.236E-02    0.213E-03    0.213E-03
    30.000     0.290    0.515E+00    0.229E+00    0.187E+00    0.168E-01    0.196E-01    0.855E-02    0.855E-02    0.210E-02    0.210E-02    0.189E-03    0.189E-03
    30.000     0.300    0.501E+00    0.219E+00    0.172E+00    0.152E-01    0.174E-01    0.764E-02    0.764E-02    0.188E-02    0.188E-02    0.168E-03    0.168E-03
    30.000     0.310    0.486E+00    0.209E+00    0.158E+00    0.137E-01    0.154E-01    0.682E-02    0.682E-02    0.167E-02    0.167E-02    0.149E-03    0.149E-03
    30.000     0.320    0.472E+00    0.199E+00    0.145E+00    0.123E-01    0.136E-01    0.607E-02    0.607E-02    0.149E-02    0.149E-02    0.132E-03    0.132E-03
    30.000     0.330    0.457E+00    0.190E+00    0.133E+00    0.110E-01    0.120E-01    0.540E-02    0.540E-02    0.133E-02    0.133E-02    0.117E-03    0.117E-03
    30.000     0.340    0.441E+00    0.180E+00    0.122E+00    0.986E-02    0.105E-01    0.479E-02    0.479E-02    0.118E-02    0.118E-02    0.103E-03    0.103E-03
    30.000     0.350    0.426E+00    0.170E+00    0.112E+00    0.878E-02    0.928E-02    0.424E-02    0.424E-02    0.105E-02    0.105E-02    0.914E-04    0.914E-04
    30.000     0.360    0.411E+00    0.161E+00    0.103E+00    0.779E-02    0.815E-02    0.374E-02    0.374E-02    0.926E-03    0.926E-03    0.806E-04    0.806E-04
    30.000     0.370    0.395E+00    0.152E+00    0.938E-01    0.689E-02    0.715E-02    0.330E-02    0.330E-02    0.818E-03    0.818E-03    0.709E-04    0.709E-04
    30.000     0.380    0.380E+00    0.143E+00    0.858E-01    0.608E-02    0.626E-02    0.290E-02    0.290E-02    0.721E-03    0.721E-03    0.623E-04    0.623E-04
    30.000     0.390    0.364E+00    0.134E+00    0.783E-01    0.534E-02    0.547E-02    0.254E-02    0.254E-02    0.634E-03    0.634E-03    0.547E-04    0.547E-04
    30.000     0.400    0.349E+00    0.126E+00    0.714E-01    0.468E-02    0.477E-02    0.223E-02    0.223E-02    0.556E-03    0.556E-03    0.479E-04    0.479E-04
    30.000     0.410    0.334E+00    0.117E+00    0.649E-01    0.409E-02    0.415E-02    0.194E-02    0.194E-02    0.487E-03    0.487E-03    0.418E-04    0.418E-04
    30.000     0.420    0.319E+00    0.109E+00    0.590E-01    0.357E-02    0.361E-02    0.169E-02    0.169E-02    0.425E-03    0.425E-03    0.364E-04    0.364E-04
    30.000     0.430    0.305E+00    0.102E+00    0.535E-01    0.310E-02    0.312E-02    0.147E-02    0.147E-02    0.370E-03    0.370E-03    0.317E-04    0.317E-04
    30.000     0.440    0.290E+00    0.944E-01    0.484E-01    0.268E-02    0.270E-02    0.127E-02    0.127E-02    0.320E-03    0.320E-03    0.275E-04    0.275E-04
    30.000     0.450    0.276E+00    0.873E-01    0.437E-01    0.231E-02    0.233E-02    0.109E-02    0.109E-02    0.277E-03    0.277E-03    0.238E-04    0.238E-04
    30.000     0.460    0.262E+00    0.806E-01    0.394E-01    0.199E-02    0.200E-02    0.941E-03    0.941E-03    0.239E-03    0.239E-03    0.205E-04    0.205E-04
    30.000     0.470    0.248E+00    0.742E-01    0.354E-01    0.171E-02    0.171E-02    0.806E-03    0.806E-03    0.205E-03    0.205E-03    0.176E-04    0.176E-04
    30.000     0.480    0.235E+00    0.681E-01    0.318E-01    0.146E-02    0.146E-02    0.689E-03    0.689E-03    0.175E-03    0.175E-03    0.151E-04    0.151E-04
    30.000     0.490    0.222E+00    0.623E-01    0.284E-01    0.124E-02    0.124E-02    0.586E-03    0.586E-03    0.149E-03    0.149E-03    0.129E-04    0.129E-04
    30.000     0.500    0.209E+00    0.569E-01    0.254E-01    0.105E-02    0.105E-02    0.497E-03    0.497E-03    0.127E-03    0.127E-03    0.110E-04    0.110E-04
    30.000     0.510    0.197E+00    0.518E-01    0.226E-01    0.889E-03    0.889E-03    0.420E-03    0.420E-03    0.107E-03    0.107E-03    0.934E-05    0.934E-05
    30.000     0.520    0.185E+00    0.470E-01    0.200E-01    0.748E-03    0.749E-03    0.353E-03    0.353E-03    0.898E-04    0.898E-04    0.790E-05    0.790E-05
    30.000     0.530    0.174E+00    0.426E-01    0.177E-01    0.627E-03    0.627E-03    0.296E-03    0.296E-03    0.751E-04    0.751E-04    0.666E-05    0.666E-05
    30.000     0.540    0.162E+00    0.384E-01    0.156E-01    0.523E-03    0.523E-03    0.247E-03    0.247E-03    0.625E-04    0.625E-04    0.559E-05    0.559E-05
    30.000     0.550    0.152E+00    0.346E-01    0.138E-01    0.435E-03    0.435E-03    0.205E-03    0.205E-03    0.517E-04    0.517E-04    0.467E-05    0.467E-05
    30.000     0.560    0.141E+00    0.310E-01    0.121E-01    0.360E-03    0.360E-03    0.169E-03    0.169E-03    0.425E-04    0.425E-04    0.389E-05    0.389E-05
    30.000     0.570    0.131E+00    0.277E-01    0.105E-01    0.296E-03    0.296E-03    0.139E-03    0.139E-03    0.348E-04    0.348E-04    0.322E-05    0.322E-05
    30.000     0.580    0.122E+00    0.247E-01    0.916E-02    0.242E-03    0.243E-03    0.114E-03    0.114E-03    0.283E-04    0.283E-04    0.266E-05    0.266E-05
    30.000     0.590    0.113E+00    0.219E-01    0.794E-02    0.198E-03    0.198E-03    0.927E-04    0.927E-04    0.228E-04    0.228E-04    0.218E-05    0.218E-05
    30.000     0.600    0.104E+00    0.194E-01    0.685E-02    0.160E-03    0.160E-03    0.750E-04    0.750E-04    0.183E-04    0.183E-04    0.178E-05    0.178E-05
    30.000     0.610    0.956E-01    0.171E-01    0.590E-02    0.129E-03    0.129E-03    0.603E-04    0.603E-04    0.145E-04    0.145E-04    0.145E-05    0.145E-05
    30.000     0.620    0.878E-01    0.151E-01    0.505E-02    0.103E-03    0.103E-03    0.482E-04    0.482E-04    0.115E-04    0.115E-04    0.117E-05    0.117E-05
    30.000     0.630    0.803E-01    0.132E-01    0.430E-02    0.822E-04    0.822E-04    0.383E-04    0.383E-04    0.895E-05    0.895E-05    0.941E-06    0.941E-06
    30.000     0.640    0.732E-01    0.115E-01    0.365E-02    0.649E-04    0.649E-04    0.301E-04    0.301E-04    0.692E-05    0.692E-05    0.751E-06    0.751E-06
    30.000     0.650    0.666E-01    0.100E-01    0.309E-02    0.510E-04    0.510E-04    0.236E-04    0.236E-04    0.529E-05    0.529E-05    0.596E-06    0.596E-06
    30.000     0.660    0.603E-01    0.870E-02    0.259E-02    0.397E-04    0.397E-04    0.183E-04    0.183E-04    0.400E-05    0.400E-05    0.470E-06    0.470E-06
    30.000     0.670    0.545E-01    0.752E-02    0.217E-02    0.306E-04    0.306E-04    0.140E-04    0.140E-04    0.298E-05    0.298E-05    0.367E-06    0.367E-06
    30.000     0.680    0.490E-01    0.647E-02    0.180E-02    0.235E-04    0.235E-04    0.107E-04    0.107E-04    0.219E-05    0.219E-05    0.285E-06    0.285E-06
    30.000     0.690    0.439E-01    0.555E-02    0.149E-02    0.178E-04    0.178E-04    0.805E-05    0.805E-05    0.157E-05    0.157E-05    0.219E-06    0.219E-06
    30.000     0.700    0.392E-01    0.474E-02    0.122E-02    0.134E-04    0.134E-04    0.601E-05    0.601E-05    0.111E-05    0.111E-05    0.167E-06    0.167E-06
    30.000     0.710    0.348E-01    0.403E-02    0.999E-03    0.990E-05    0.990E-05    0.442E-05    0.442E-05    0.762E-06    0.762E-06    0.126E-06    0.126E-06
    30.000     0.720    0.307E-01    0.341E-02    0.810E-03    0.728E-05    0.728E-05    0.322E-05    0.322E-05    0.510E-06    0.510E-06    0.946E-07    0.946E-07
    30.000     0.730    0.270E-01    0.288E-02    0.652E-03    0.526E-05    0.526E-05    0.230E-05    0.230E-05    0.324E-06    0.324E-06    0.697E-07    0.697E-07
