     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
    20.000     0.010    0.524E+00    0.467E+00    0.561E+01    0.338E+00    0.359E+00    0.236E+00    0.236E+00    0.161E+00    0.161E+00    0.000E+00    0.000E+00
    20.000     0.020    0.536E+00    0.459E+00    0.431E+01    0.267E+00    0.289E+00    0.178E+00    0.178E+00    0.112E+00    0.112E+00    0.000E+00    0.000E+00
    20.000     0.030    0.556E+00    0.459E+00    0.352E+01    0.226E+00    0.247E+00    0.145E+00    0.145E+00    0.840E-01    0.840E-01    0.000E+00    0.000E+00
    20.000     0.040    0.578E+00    0.460E+00    0.298E+01    0.198E+00    0.221E+00    0.124E+00    0.124E+00    0.667E-01    0.667E-01    0.366E-16    0.366E-16
    20.000     0.050    0.595E+00    0.459E+00    0.255E+01    0.175E+00    0.200E+00    0.107E+00    0.107E+00    0.535E-01    0.535E-01    0.275E-16    0.275E-16
    20.000     0.060    0.610E+00    0.455E+00    0.221E+01    0.155E+00    0.184E+00    0.942E-01    0.942E-01    0.439E-01    0.439E-01    0.143E-16    0.143E-16
    20.000     0.070    0.622E+00    0.451E+00    0.192E+01    0.138E+00    0.170E+00    0.835E-01    0.835E-01    0.364E-01    0.364E-01    0.111E-16    0.111E-16
    20.000     0.080    0.631E+00    0.445E+00    0.168E+01    0.123E+00    0.158E+00    0.745E-01    0.745E-01    0.304E-01    0.304E-01    0.000E+00    0.000E+00
    20.000     0.090    0.639E+00    0.438E+00    0.148E+01    0.109E+00    0.148E+00    0.668E-01    0.668E-01    0.256E-01    0.256E-01    0.000E+00    0.000E+00
    20.000     0.100    0.645E+00    0.430E+00    0.130E+01    0.979E-01    0.137E+00    0.601E-01    0.601E-01    0.217E-01    0.217E-01    0.000E+00    0.000E+00
    20.000     0.110    0.650E+00    0.421E+00    0.115E+01    0.878E-01    0.128E+00    0.543E-01    0.543E-01    0.186E-01    0.186E-01    0.000E+00    0.000E+00
    20.000     0.120    0.653E+00    0.412E+00    0.102E+01    0.791E-01    0.118E+00    0.491E-01    0.491E-01    0.160E-01    0.160E-01    0.000E+00    0.000E+00
    20.000     0.130    0.655E+00    0.402E+00    0.912E+00    0.716E-01    0.109E+00    0.445E-01    0.445E-01    0.138E-01    0.138E-01    0.000E+00    0.000E+00
    20.000     0.140    0.655E+00    0.392E+00    0.815E+00    0.650E-01    0.101E+00    0.403E-01    0.403E-01    0.120E-01    0.120E-01    0.000E+00    0.000E+00
    20.000     0.150    0.654E+00    0.382E+00    0.731E+00    0.593E-01    0.925E-01    0.366E-01    0.366E-01    0.105E-01    0.105E-01    0.000E+00    0.000E+00
    20.000     0.160    0.652E+00    0.371E+00    0.657E+00    0.542E-01    0.846E-01    0.333E-01    0.333E-01    0.917E-02    0.917E-02    0.000E+00    0.000E+00
    20.000     0.170    0.649E+00    0.361E+00    0.593E+00    0.497E-01    0.771E-01    0.302E-01    0.302E-01    0.807E-02    0.807E-02    0.000E+00    0.000E+00
