     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     2.250     0.010    0.386E+00    0.353E+00    0.245E+01    0.238E+00    0.259E+00    0.107E+00    0.107E+00    0.129E-01    0.129E-01    0.000E+00    0.000E+00
     2.250     0.020    0.402E+00    0.364E+00    0.217E+01    0.201E+00    0.220E+00    0.908E-01    0.908E-01    0.110E-01    0.110E-01    0.000E+00    0.000E+00
     2.250     0.030    0.425E+00    0.374E+00    0.201E+01    0.179E+00    0.194E+00    0.804E-01    0.804E-01    0.974E-02    0.974E-02    0.000E+00    0.000E+00
     2.250     0.040    0.448E+00    0.382E+00    0.190E+01    0.163E+00    0.176E+00    0.731E-01    0.731E-01    0.878E-02    0.878E-02    0.000E+00    0.000E+00
     2.250     0.050    0.470E+00    0.389E+00    0.180E+01    0.150E+00    0.161E+00    0.670E-01    0.670E-01    0.796E-02    0.796E-02    0.000E+00    0.000E+00
     2.250     0.060    0.491E+00    0.394E+00    0.171E+01    0.137E+00    0.150E+00    0.618E-01    0.618E-01    0.725E-02    0.725E-02    0.000E+00    0.000E+00
     2.250     0.070    0.510E+00    0.398E+00    0.163E+01    0.126E+00    0.141E+00    0.573E-01    0.573E-01    0.663E-02    0.663E-02    0.000E+00    0.000E+00
     2.250     0.080    0.527E+00    0.401E+00    0.155E+01    0.115E+00    0.133E+00    0.533E-01    0.533E-01    0.606E-02    0.606E-02    0.000E+00    0.000E+00
     2.250     0.090    0.544E+00    0.403E+00    0.148E+01    0.105E+00    0.127E+00    0.496E-01    0.496E-01    0.556E-02    0.556E-02    0.000E+00    0.000E+00
     2.250     0.100    0.559E+00    0.404E+00    0.141E+01    0.958E-01    0.120E+00    0.463E-01    0.463E-01    0.510E-02    0.510E-02    0.000E+00    0.000E+00
     2.250     0.110    0.574E+00    0.403E+00    0.134E+01    0.877E-01    0.114E+00    0.432E-01    0.432E-01    0.467E-02    0.467E-02    0.000E+00    0.000E+00
     2.250     0.120    0.587E+00    0.402E+00    0.128E+01    0.804E-01    0.109E+00    0.404E-01    0.404E-01    0.429E-02    0.429E-02    0.000E+00    0.000E+00
     2.250     0.130    0.600E+00    0.401E+00    0.121E+01    0.739E-01    0.103E+00    0.378E-01    0.378E-01    0.393E-02    0.393E-02    0.000E+00    0.000E+00
     2.250     0.140    0.611E+00    0.398E+00    0.115E+01    0.682E-01    0.978E-01    0.354E-01    0.354E-01    0.360E-02    0.360E-02    0.000E+00    0.000E+00
     2.250     0.150    0.622E+00    0.395E+00    0.109E+01    0.632E-01    0.925E-01    0.331E-01    0.331E-01    0.330E-02    0.330E-02    0.000E+00    0.000E+00
     2.250     0.160    0.631E+00    0.391E+00    0.103E+01    0.587E-01    0.872E-01    0.310E-01    0.310E-01    0.302E-02    0.302E-02    0.000E+00    0.000E+00
     2.250     0.170    0.639E+00    0.386E+00    0.975E+00    0.548E-01    0.820E-01    0.290E-01    0.290E-01    0.277E-02    0.277E-02    0.000E+00    0.000E+00
     2.250     0.180    0.646E+00    0.381E+00    0.920E+00    0.513E-01    0.770E-01    0.272E-01    0.272E-01    0.253E-02    0.253E-02    0.000E+00    0.000E+00
     2.250     0.190    0.652E+00    0.375E+00    0.867E+00    0.481E-01    0.721E-01    0.254E-01    0.254E-01    0.231E-02    0.231E-02    0.000E+00    0.000E+00
     2.250     0.200    0.657E+00    0.369E+00    0.816E+00    0.453E-01    0.674E-01    0.238E-01    0.238E-01    0.211E-02    0.211E-02    0.000E+00    0.000E+00
     2.250     0.210    0.660E+00    0.363E+00    0.766E+00    0.427E-01    0.629E-01    0.223E-01    0.223E-01    0.192E-02    0.192E-02    0.000E+00    0.000E+00
     2.250     0.220    0.662E+00    0.356E+00    0.719E+00    0.404E-01    0.586E-01    0.208E-01    0.208E-01    0.175E-02    0.175E-02    0.000E+00    0.000E+00
     2.250     0.230    0.663E+00    0.350E+00    0.673E+00    0.382E-01    0.544E-01    0.195E-01    0.195E-01    0.159E-02    0.159E-02    0.000E+00    0.000E+00
     2.250     0.240    0.663E+00    0.342E+00    0.630E+00    0.362E-01    0.505E-01    0.182E-01    0.182E-01    0.145E-02    0.145E-02    0.000E+00    0.000E+00
     2.250     0.250    0.662E+00    0.335E+00    0.588E+00    0.343E-01    0.468E-01    0.170E-01    0.170E-01    0.131E-02    0.131E-02    0.000E+00    0.000E+00
     2.250     0.260    0.659E+00    0.327E+00    0.549E+00    0.325E-01    0.434E-01    0.159E-01    0.159E-01    0.119E-02    0.119E-02    0.000E+00    0.000E+00
     2.250     0.270    0.656E+00    0.319E+00    0.511E+00    0.308E-01    0.401E-01    0.148E-01    0.148E-01    0.108E-02    0.108E-02    0.000E+00    0.000E+00
     2.250     0.280    0.651E+00    0.311E+00    0.475E+00    0.291E-01    0.371E-01    0.138E-01    0.138E-01    0.974E-03    0.974E-03    0.000E+00    0.000E+00
     2.250     0.290    0.645E+00    0.303E+00    0.441E+00    0.276E-01    0.342E-01    0.129E-01    0.129E-01    0.879E-03    0.879E-03    0.000E+00    0.000E+00
     2.250     0.300    0.639E+00    0.294E+00    0.409E+00    0.260E-01    0.316E-01    0.120E-01    0.120E-01    0.793E-03    0.793E-03    0.000E+00    0.000E+00
     2.250     0.310    0.631E+00    0.286E+00    0.378E+00    0.246E-01    0.291E-01    0.112E-01    0.112E-01    0.713E-03    0.713E-03    0.000E+00    0.000E+00
     2.250     0.320    0.623E+00    0.277E+00    0.349E+00    0.231E-01    0.269E-01    0.104E-01    0.104E-01    0.641E-03    0.641E-03    0.000E+00    0.000E+00
     2.250     0.330    0.614E+00    0.268E+00    0.322E+00    0.218E-01    0.248E-01    0.965E-02    0.965E-02    0.575E-03    0.575E-03    0.000E+00    0.000E+00
     2.250     0.340    0.604E+00    0.259E+00    0.296E+00    0.204E-01    0.228E-01    0.896E-02    0.896E-02    0.515E-03    0.515E-03    0.000E+00    0.000E+00
     2.250     0.350    0.593E+00    0.250E+00    0.272E+00    0.191E-01    0.211E-01    0.831E-02    0.831E-02    0.460E-03    0.460E-03    0.000E+00    0.000E+00
