# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.165444 3.74797339e-07 3.47217857e-07 2.75794821e-08 3.78622146e-08 1.09044549e-01 3.27133647e-02
1.169513 4.16071626e-07 3.85664015e-07 3.04076112e-08 4.17723365e-08 1.08312767e-01 3.24938300e-02
1.173582 4.61325936e-07 4.27840749e-07 3.34851872e-08 4.60306713e-08 1.07588329e-01 3.22764987e-02
1.177650 5.10521880e-07 4.73692560e-07 3.68293198e-08 5.06614889e-08 1.06950147e-01 3.20850441e-02
1.181719 5.63400415e-07 5.22970989e-07 4.04294262e-08 5.56510127e-08 1.06413193e-01 3.19239579e-02
1.185788 6.19240674e-07 5.75002647e-07 4.42380263e-08 6.09346125e-08 1.05972751e-01 3.17918254e-02
1.189857 6.76892861e-07 6.28697160e-07 4.81957014e-08 6.64310346e-08 1.05664601e-01 3.16993803e-02
1.193926 7.35832229e-07 6.83550565e-07 5.22816637e-08 7.21120927e-08 1.05496355e-01 3.16489064e-02
1.197994 7.93989294e-07 7.37642927e-07 5.63463674e-08 7.77718103e-08 1.05432869e-01 3.16298608e-02
1.202063 8.49290686e-07 7.89011728e-07 6.02789570e-08 8.32570854e-08 1.05520720e-01 3.16562159e-02
1.206132 8.99713866e-07 8.35751758e-07 6.39621076e-08 8.84054499e-08 1.05779556e-01 3.17338668e-02
1.210201 9.43319349e-07 8.76057823e-07 6.72615258e-08 9.30305107e-08 1.06192204e-01 3.18576611e-02
1.214269 9.78650787e-07 9.08528048e-07 7.01227391e-08 9.70558248e-08 1.06827549e-01 3.20482648e-02
1.218338 1.00480005e-06 9.32392202e-07 7.24078452e-08 1.00289169e-07 1.07561141e-01 3.22683422e-02
1.222407 1.02147292e-06 9.47661151e-07 7.38117675e-08 1.02306053e-07 1.07956365e-01 3.23869094e-02
1.226476 1.03011414e-06 9.54130061e-07 7.59840811e-08 1.05391916e-07 1.10458648e-01 3.31375943e-02
1.230544 1.03034591e-06 9.54010396e-07 7.63355142e-08 1.05955118e-07 1.11062854e-01 3.33188563e-02
1.234613 1.02445185e-06 9.47964794e-07 7.64870599e-08 1.06241832e-07 1.12073605e-01 3.36220814e-02
1.238682 1.01437934e-06 9.37148180e-07 7.72311603e-08 1.07352977e-07 1.14552831e-01 3.43658492e-02
1.242751 1.00101373e-06 9.23678709e-07 7.73350239e-08 1.07575503e-07 1.16464201e-01 3.49392602e-02
1.246819 9.85868702e-07 9.08502268e-07 7.73664338e-08 1.07697854e-07 1.18544398e-01 3.55633194e-02
1.250888 9.70043329e-07 8.92652216e-07 7.73911136e-08 1.07811372e-07 1.20776458e-01 3.62329373e-02
1.254957 9.54783152e-07 8.77289535e-07 7.74936178e-08 1.08033917e-07 1.23145111e-01 3.69435333e-02
1.259026 9.40407292e-07 8.62716290e-07 7.76910014e-08 1.08389527e-07 1.25637511e-01 3.76912532e-02
1.263095 9.27711906e-07 8.49680819e-07 7.80310869e-08 1.08945273e-07 1.28219056e-01 3.84657169e-02
1.267163 9.17000578e-07 8.38459841e-07 7.85407372e-08 1.09739143e-07 1.30881812e-01 3.92645435e-02
1.271232 9.08472849e-07 8.29228224e-07 7.92446247e-08 1.10806183e-07 1.33625677e-01 4.00877031e-02
1.275301 9.02436298e-07 8.22264714e-07 8.01715845e-08 1.12187373e-07 1.36437051e-01 4.09311154e-02
1.279370 8.98860162e-07 8.17544553e-07 8.13156093e-08 1.13875032e-07 1.39289084e-01 4.17867252e-02
1.283438 8.97872018e-07 8.15187487e-07 8.26845315e-08 1.15880857e-07 1.42152399e-01 4.26457197e-02
1.287507 8.99462814e-07 8.15180548e-07 8.42822662e-08 1.18211093e-07 1.45012162e-01 4.35036485e-02
1.291576 9.03613769e-07 8.17499900e-07 8.61138687e-08 1.20873614e-07 1.47857649e-01 4.43572948e-02
1.295645 9.10320968e-07 8.22138165e-07 8.81828028e-08 1.23874085e-07 1.50673075e-01 4.52019224e-02
1.299713 9.19541547e-07 8.29061285e-07 9.04802620e-08 1.27200951e-07 1.53427682e-01 4.60283046e-02
1.303782 9.31250889e-07 8.38250155e-07 9.30007346e-08 1.30847261e-07 1.56095719e-01 4.68287157e-02
1.307851 9.45402375e-07 8.49657424e-07 9.57449506e-08 1.34814836e-07 1.58669638e-01 4.76008915e-02
1.311920 9.61954113e-07 8.63238596e-07 9.87155171e-08 1.39108159e-07 1.61146825e-01 4.83440476e-02
1.315989 9.80853049e-07 8.78943852e-07 1.01909196e-07 1.43723488e-07 1.63518395e-01 4.90555185e-02
1.320057 1.00202036e-06 8.96709476e-07 1.05310888e-07 1.48640335e-07 1.65761976e-01 4.97285929e-02
1.324126 1.02540416e-06 9.16490794e-07 1.08913369e-07 1.53849277e-07 1.67867782e-01 5.03603346e-02
1.328195 1.05084859e-06 9.38157933e-07 1.12690656e-07 1.59314349e-07 1.69816129e-01 5.09448388e-02
1.332264 1.07822911e-06 9.61606549e-07 1.16622560e-07 1.65007671e-07 1.71595827e-01 5.14787481e-02
1.336332 1.10736513e-06 9.86686823e-07 1.20678304e-07 1.70886286e-07 1.73192022e-01 5.19576067e-02
1.340401 1.13798843e-06 1.01317891e-06 1.24809523e-07 1.76882171e-07 1.74581379e-01 5.23744137e-02
1.344470 1.16988114e-06 1.04090545e-06 1.28975692e-07 1.82938206e-07 1.75749110e-01 5.27247331e-02
1.348539 1.20270109e-06 1.06957384e-06 1.33127244e-07 1.88984244e-07 1.76691161e-01 5.30073484e-02
1.352607 1.23614294e-06 1.09892469e-06 1.37218249e-07 1.94955073e-07 1.77405308e-01 5.32215924e-02
1.356676 1.26984124e-06 1.12865005e-06 1.41191186e-07 2.00768779e-07 1.77883993e-01 5.33651979e-02
1.360745 1.30335881e-06 1.15838513e-06 1.44973678e-07 2.06322028e-07 1.78111771e-01 5.34335314e-02
1.364814 1.33627030e-06 1.18777611e-06 1.48494195e-07 2.11512333e-07 1.78074245e-01 5.34222734e-02
1.368883 1.36822027e-06 1.21650494e-06 1.51715336e-07 2.16285511e-07 1.77792547e-01 5.33377640e-02
1.372951 1.39878292e-06 1.24419959e-06 1.54583327e-07 2.20563817e-07 1.77273661e-01 5.31820984e-02
1.377020 1.42769469e-06 1.27063354e-06 1.57061143e-07 2.24293148e-07 1.76520720e-01 5.29562161e-02
1.381089 1.45473755e-06 1.29562374e-06 1.59113807e-07 2.27422132e-07 1.75531000e-01 5.26593001e-02
1.385158 1.47963265e-06 1.31893264e-06 1.60700010e-07 2.29890143e-07 1.74300140e-01 5.22900419e-02
1.389226 1.50262349e-06 1.34076293e-06 1.61860566e-07 2.31753914e-07 1.72852269e-01 5.18556806e-02
1.393295 1.52371148e-06 1.36111039e-06 1.62601085e-07 2.33019914e-07 1.71198394e-01 5.13595183e-02
1.397364 1.54324726e-06 1.38027994e-06 1.62967313e-07 2.33752191e-07 1.69351291e-01 5.08053874e-02
1.401433 1.56168520e-06 1.39866534e-06 1.63019857e-07 2.34036341e-07 1.67328334e-01 5.01985001e-02
1.405501 1.57942906e-06 1.41661844e-06 1.62810621e-07 2.33945749e-07 1.65143797e-01 4.95431392e-02
1.409570 1.59714584e-06 1.43474829e-06 1.62397548e-07 2.33562744e-07 1.62790048e-01 4.88370145e-02
1.413639 1.61541599e-06 1.45357744e-06 1.61838548e-07 2.32969893e-07 1.60273464e-01 4.80820393e-02
1.417708 1.63487448e-06 1.47368389e-06 1.61190589e-07 2.32248701e-07 1.57597367e-01 4.72792102e-02
1.421777 1.65617797e-06 1.49566264e-06 1.60515330e-07 2.31487734e-07 1.54772692e-01 4.64318076e-02
1.425845 1.67998625e-06 1.52011835e-06 1.59867899e-07 2.30766451e-07 1.51808213e-01 4.55424639e-02
1.429914 1.70695471e-06 1.54767882e-06 1.59275891e-07 2.30124826e-07 1.48690299e-01 4.46070896e-02
1.433983 1.73775206e-06 1.57897185e-06 1.58780206e-07 2.29622224e-07 1.45425154e-01 4.36275461e-02
1.438052 1.77312763e-06 1.61471906e-06 1.58408565e-07 2.29299157e-07 1.42005605e-01 4.26016815e-02
1.442120 1.81380769e-06 1.65561929e-06 1.58188399e-07 2.29195873e-07 1.38435131e-01 4.15305393e-02
1.446189 1.86065470e-06 1.70250317e-06 1.58151529e-07 2.29359143e-07 1.34718775e-01 4.04156326e-02
1.450258 1.91474736e-06 1.75641542e-06 1.58331946e-07 2.29839068e-07 1.30856895e-01 3.92570685e-02
1.454327 1.97706280e-06 1.81830028e-06 1.58762518e-07 2.30684322e-07 1.26868111e-01 3.80604334e-02
1.458395 2.04915475e-06 1.88965990e-06 1.59494858e-07 2.31971030e-07 1.22758085e-01 3.68274255e-02
1.462464 2.13231931e-06 1.97174193e-06 1.60577374e-07 2.33770958e-07 1.18560626e-01 3.55681878e-02
1.466533 2.22888961e-06 2.06682135e-06 1.62068261e-07 2.36170423e-07 1.14267459e-01 3.42802376e-02
1.470602 2.34114915e-06 2.17712732e-06 1.64021836e-07 2.39250433e-07 1.09892716e-01 3.29678147e-02
1.474670 2.47122468e-06 2.30473210e-06 1.66492577e-07 2.43092566e-07 1.05475411e-01 3.16426234e-02
1.478739 2.63930268e-06 2.46956965e-06 1.69733024e-07 2.48068211e-07 1.00449976e-01 3.01349927e-02
1.482808 2.86944991e-06 2.69543381e-06 1.74016098e-07 2.54580061e-07 9.44486412e-02 2.83345924e-02
1.486877 3.13989491e-06 2.96064134e-06 1.79253571e-07 2.62503572e-07 8.86644284e-02 2.65993285e-02
1.490946 3.37103950e-06 3.18603842e-06 1.85001076e-07 2.71191674e-07 8.51187707e-02 2.55356312e-02
1.495014 3.51264638e-06 3.32165638e-06 1.90990007e-07 2.80252638e-07 8.43713516e-02 2.53114055e-02
1.499083 3.61705507e-06 3.41996993e-06 1.97085145e-07 2.89489090e-07 8.46466771e-02 2.53940031e-02
1.503152 3.70919656e-06 3.50608137e-06 2.03115186e-07 2.98649808e-07 8.51805125e-02 2.55541538e-02
1.507221 3.79126321e-06 3.58243427e-06 2.08828947e-07 3.07364981e-07 8.57978007e-02 2.57393402e-02
1.511289 3.85140689e-06 3.63753320e-06 2.13873690e-07 3.15113643e-07 8.66283896e-02 2.59885169e-02
1.515358 3.88634438e-06 3.66837669e-06 2.17967691e-07 3.21477404e-07 8.76347854e-02 2.62904356e-02
1.519427 3.89948738e-06 3.67836823e-06 2.21119148e-07 3.26464157e-07 8.87524403e-02 2.66257321e-02
1.523496 3.89166709e-06 3.66845440e-06 2.23212692e-07 3.29899164e-07 8.99286533e-02 2.69785960e-02
1.527564 3.86645161e-06 3.64207597e-06 2.24375642e-07 3.31965980e-07 9.11474617e-02 2.73442385e-02
1.531633 3.82871282e-06 3.60388417e-06 2.24828656e-07 3.32987134e-07 9.23967360e-02 2.77190208e-02
1.535702 3.78238097e-06 3.55764414e-06 2.24736830e-07 3.33204109e-07 9.36586391e-02 2.80975917e-02
1.539771 3.73080804e-06 3.50648429e-06 2.24323757e-07 3.32946213e-07 9.49515769e-02 2.84854731e-02
1.543840 3.67770374e-06 3.45390663e-06 2.23797104e-07 3.32520478e-07 9.62737308e-02 2.88821192e-02
1.547908 3.62510604e-06 3.40183586e-06 2.23270177e-07 3.32094898e-07 9.76222579e-02 2.92866774e-02
1.551977 3.57492625e-06 3.35208725e-06 2.22838995e-07 3.31812445e-07 9.89868162e-02 2.96960449e-02
1.556046 3.52893679e-06 3.30631836e-06 2.22618429e-07 3.31844816e-07 1.00366867e-01 3.01100602e-02
1.560115 3.48770402e-06 3.26497029e-06 2.22733732e-07 3.32379961e-07 1.01801833e-01 3.05405500e-02
1.564183 3.45230129e-06 3.22899651e-06 2.23304787e-07 3.33598634e-07 1.03313408e-01 3.09940224e-02
1.568252 3.42326758e-06 3.19892643e-06 2.24341148e-07 3.35517405e-07 1.04884377e-01 3.14653130e-02
1.572321 3.40113187e-06 3.17528893e-06 2.25842937e-07 3.38138811e-07 1.06490722e-01 3.19472166e-02
1.576390 3.38645767e-06 3.15862065e-06 2.27837014e-07 3.41505498e-07 1.08118554e-01 3.24355662e-02
1.580458 3.37968891e-06 3.14932277e-06 2.30366138e-07 3.45684182e-07 1.09764609e-01 3.29293826e-02
1.584527 3.38134358e-06 3.14787822e-06 2.33465362e-07 3.50730322e-07 1.11418008e-01 3.34254025e-02
1.588596 3.39204159e-06 3.15489403e-06 2.37147567e-07 3.56666305e-07 1.13051755e-01 3.39155264e-02
1.592665 3.41242074e-06 3.17100124e-06 2.41419497e-07 3.63505410e-07 1.14634269e-01 3.43902807e-02
1.596734 3.44304909e-06 3.19670873e-06 2.46340360e-07 3.71340078e-07 1.16163251e-01 3.48489753e-02
1.600802 3.48439166e-06 3.23247848e-06 2.51913183e-07 3.80178424e-07 1.17612051e-01 3.52836153e-02
1.604871 3.53699888e-06 3.27875403e-06 2.58244859e-07 3.90185556e-07 1.19004217e-01 3.57012652e-02
1.608940 3.60169743e-06 3.33555453e-06 2.66142900e-07 4.02587194e-07 1.20695732e-01 3.62087195e-02
1.613009 3.67934115e-06 3.40294997e-06 2.76391175e-07 4.18579017e-07 1.23004752e-01 3.69014255e-02
1.617077 3.77003859e-06 3.48129760e-06 2.88740985e-07 4.37796803e-07 1.25756788e-01 3.77270363e-02
1.621146 3.87391923e-06 3.57198252e-06 3.01936705e-07 4.58346172e-07 1.28317025e-01 3.84951076e-02
1.625215 3.99058041e-06 3.67517580e-06 3.15404611e-07 4.79360196e-07 1.30431909e-01 3.91295728e-02
1.629284 4.11686241e-06 3.78744423e-06 3.29418176e-07 5.01256972e-07 1.32347024e-01 3.97041072e-02
1.633352 4.25026383e-06 3.90623451e-06 3.44029319e-07 5.24119092e-07 1.34175020e-01 4.02525059e-02
1.637421 4.38842260e-06 4.02930339e-06 3.59119216e-07 5.47769137e-07 1.35946362e-01 4.07839086e-02
1.641490 4.52895035e-06 4.15448072e-06 3.74469634e-07 5.71877040e-07 1.37653074e-01 4.12959221e-02
1.645559 4.66939869e-06 4.27945773e-06 3.89940956e-07 5.96231352e-07 1.39324043e-01 4.17972128e-02
1.649628 4.80716489e-06 4.40168193e-06 4.05482968e-07 6.20756471e-07 1.41027108e-01 4.23081323e-02
1.653696 4.93965071e-06 4.51863981e-06 4.21010895e-07 6.45323456e-07 1.42813653e-01 4.28440958e-02
1.657765 5.06490809e-06 4.62849176e-06 4.36416325e-07 6.69766455e-07 1.44705120e-01 4.34115359e-02
1.661834 5.18085668e-06 4.72931041e-06 4.51546269e-07 6.93850292e-07 1.46712783e-01 4.40138349e-02
1.665903 5.28592364e-06 4.81959925e-06 4.66324390e-07 7.17456549e-07 1.48862283e-01 4.46586850e-02
1.669971 5.38185846e-06 4.90109280e-06 4.80765658e-07 7.40606850e-07 1.51110554e-01 4.53331663e-02
1.674040 5.46816794e-06 4.97329973e-06 4.94868209e-07 7.63296955e-07 1.53478977e-01 4.60436931e-02
1.678109 5.53349609e-06 5.02463857e-06 5.08857522e-07 7.85873693e-07 1.56404024e-01 4.69212073e-02
1.682178 5.55357045e-06 5.03045452e-06 5.23115930e-07 8.08928213e-07 1.60806187e-01 4.82418562e-02
1.686246 5.53670363e-06 4.99903042e-06 5.37673213e-07 8.32508822e-07 1.66534058e-01 4.99602174e-02
1.690315 5.54884551e-06 4.99681672e-06 5.52028797e-07 8.55841859e-07 1.71277417e-01 5.13832250e-02
1.694384 5.62201972e-06 5.05603996e-06 5.65979761e-07 8.78611726e-07 1.73774680e-01 5.21324040e-02
1.698453 5.73018571e-06 5.15044516e-06 5.79740550e-07 9.01149917e-07 1.74965443e-01 5.24896328e-02
1.702521 5.83791569e-06 5.24430529e-06 5.93610405e-07 9.23921639e-07 1.76176174e-01 5.28528521e-02
1.706590 5.93478542e-06 5.32716232e-06 6.07623096e-07 9.46980813e-07 1.77764588e-01 5.33293763e-02
1.710659 6.02544664e-06 5.40383868e-06 6.21607965e-07 9.70062628e-07 1.79513617e-01 5.38540852e-02
1.714728 6.10790641e-06 5.47241763e-06 6.35488777e-07 9.93048423e-07 1.81464298e-01 5.44392893e-02
1.718797 6.18251505e-06 5.53334670e-06 6.49168346e-07 1.01578612e-06 1.83575361e-01 5.50726083e-02
1.722865 6.24950951e-06 5.58697428e-06 6.62535232e-07 1.03810047e-06 1.85807277e-01 5.57421830e-02
1.726934 6.30928642e-06 5.63370090e-06 6.75585523e-07 1.05998401e-06 1.88150566e-01 5.64451697e-02
1.731003 6.36262634e-06 5.67419018e-06 6.88436151e-07 1.08161905e-06 1.90620866e-01 5.71862599e-02
1.735072 6.41017920e-06 5.70907348e-06 7.01105723e-07 1.10303421e-06 1.93207219e-01 5.79621657e-02
1.739140 6.45278984e-06 5.73929307e-06 7.13496769e-07 1.12407539e-06 1.95856070e-01 5.87568211e-02
1.743209 6.49130922e-06 5.76578512e-06 7.25524098e-07 1.14460699e-06 1.98517109e-01 5.95551327e-02
1.747278 6.52638131e-06 5.78921611e-06 7.37165197e-07 1.16459169e-06 2.01165696e-01 6.03497088e-02
1.751347 6.55859775e-06 5.81016163e-06 7.48436124e-07 1.18405293e-06 2.03790016e-01 6.11370049e-02
1.755415 6.58852775e-06 5.82920602e-06 7.59321724e-07 1.20296485e-06 2.06368560e-01 6.19105680e-02
1.759484 6.61659589e-06 5.84680415e-06 7.69791740e-07 1.22127745e-06 2.08879486e-01 6.26638459e-02
1.763553 6.64327108e-06 5.86345283e-06 7.79818251e-07 1.23894413e-06 2.11299412e-01 6.33898236e-02
1.767622 6.66892322e-06 5.87957556e-06 7.89347663e-07 1.25587719e-06 2.13599975e-01 6.40799926e-02
1.771691 6.69391690e-06 5.89563244e-06 7.98284457e-07 1.27192158e-06 2.15739633e-01 6.47218900e-02
1.775759 6.71858167e-06 5.91198246e-06 8.06599209e-07 1.28702680e-06 2.17698007e-01 6.53094020e-02
1.779828 6.74313855e-06 5.92880492e-06 8.14333632e-07 1.30125569e-06 2.19480267e-01 6.58440802e-02
1.783897 6.76785935e-06 5.94635246e-06 8.21506889e-07 1.31463536e-06 2.21082651e-01 6.63247952e-02
1.787966 6.79307453e-06 5.96492539e-06 8.28149134e-07 1.32721066e-06 2.22502474e-01 6.67507423e-02
1.792034 6.81914293e-06 5.98486209e-06 8.34280841e-07 1.33901113e-06 2.23732996e-01 6.71198988e-02
1.796103 6.84640580e-06 6.00645504e-06 8.39950761e-07 1.35011191e-06 2.24776828e-01 6.74330483e-02
1.800172 6.87520251e-06 6.02996139e-06 8.45241118e-07 1.36064246e-06 2.25646961e-01 6.76940882e-02
1.804241 6.90588063e-06 6.05566116e-06 8.50219475e-07 1.37070935e-06 2.26351725e-01 6.79055175e-02
1.808309 6.93878480e-06 6.08383508e-06 8.54949725e-07 1.38041384e-06 2.26898630e-01 6.80695890e-02
1.812378 6.97430918e-06 6.11481957e-06 8.59489613e-07 1.38984787e-06 2.27291722e-01 6.81875166e-02
1.816447 7.01272730e-06 6.14881081e-06 8.63916490e-07 1.39913565e-06 2.27545731e-01 6.82637193e-02
1.820516 7.05423528e-06 6.18589180e-06 8.68343481e-07 1.40846019e-06 2.27689109e-01 6.83067327e-02
1.824585 7.09904968e-06 6.22620149e-06 8.72848196e-07 1.41794793e-06 2.27738844e-01 6.83216532e-02
1.828653 7.14732602e-06 6.26988576e-06 8.77440257e-07 1.42761546e-06 2.27694014e-01 6.83082042e-02
1.832722 7.19926869e-06 6.31715226e-06 8.82116429e-07 1.43745853e-06 2.27548502e-01 6.82645507e-02
1.836791 7.25488116e-06 6.36796415e-06 8.86917010e-07 1.44754395e-06 2.27316599e-01 6.81949798e-02
1.840860 7.31404915e-06 6.42212123e-06 8.91927918e-07 1.45801350e-06 2.27029894e-01 6.81089683e-02
1.844928 7.37668921e-06 6.47950707e-06 8.97182137e-07 1.46892322e-06 2.26702927e-01 6.80108781e-02
1.848997 7.44265523e-06 6.54001362e-06 9.02641616e-07 1.48021301e-06 2.26331793e-01 6.78995378e-02
1.853066 7.51181358e-06 6.60354455e-06 9.08269033e-07 1.49182361e-06 2.25912554e-01 6.77737662e-02
1.857135 7.58392960e-06 6.66989013e-06 9.14039471e-07 1.50371582e-06 2.25448365e-01 6.76345095e-02
1.861203 7.65873707e-06 6.73881034e-06 9.19926724e-07 1.51584806e-06 2.24942977e-01 6.74828930e-02
1.865272 7.73594116e-06 6.81003403e-06 9.25907132e-07 1.52818268e-06 2.24401621e-01 6.73204864e-02
1.869341 7.81515620e-06 6.88318878e-06 9.31967421e-07 1.54069898e-06 2.23835060e-01 6.71505181e-02
1.873410 7.89599349e-06 6.95789867e-06 9.38094823e-07 1.55337696e-06 2.23253749e-01 6.69761246e-02
1.877479 7.97815366e-06 7.03392274e-06 9.44230928e-07 1.56612081e-06 2.22652547e-01 6.67957640e-02
1.881547 8.06134786e-06 7.11107175e-06 9.50276117e-07 1.57876561e-06 2.22015142e-01 6.66045427e-02
1.885616 8.14529398e-06 7.18910346e-06 9.56190527e-07 1.59124478e-06 2.21341200e-01 6.64023599e-02
1.889685 8.22972260e-06 7.26774223e-06 9.61980368e-07 1.60356812e-06 2.20641853e-01 6.61925560e-02
1.893754 8.31435801e-06 7.34671668e-06 9.67641329e-07 1.61572788e-06 2.19925165e-01 6.59775496e-02
1.897822 8.39900612e-06 7.42584311e-06 9.73163010e-07 1.62770611e-06 2.19194788e-01 6.57584365e-02
1.901891 8.48343458e-06 7.50490389e-06 9.78530693e-07 1.63947747e-06 2.18454159e-01 6.55362478e-02
1.905960 8.56751975e-06 7.58378124e-06 9.83738513e-07 1.65103131e-06 2.17705556e-01 6.53116668e-02
1.910029 8.65121329e-06 7.66242847e-06 9.88784819e-07 1.66236398e-06 2.16950016e-01 6.50850048e-02
1.914097 8.73445263e-06 7.74078487e-06 9.93667764e-07 1.67347147e-06 2.16188861e-01 6.48566584e-02
1.918166 8.81726231e-06 7.81886855e-06 9.98393761e-07 1.68436366e-06 2.15422941e-01 6.46268823e-02
1.922235 8.89964496e-06 7.89668069e-06 1.00296427e-06 1.69504214e-06 2.14652486e-01 6.43957458e-02
1.926304 8.98168256e-06 7.97428732e-06 1.00739524e-06 1.70553299e-06 2.13879050e-01 6.41637149e-02
1.930372 9.06350303e-06 8.05179544e-06 1.01170760e-06 1.71587100e-06 2.13104147e-01 6.39312440e-02
1.934441 9.14522472e-06 8.12930113e-06 1.01592359e-06 1.72609333e-06 2.12329855e-01 6.36989564e-02
1.938510 9.22700601e-06 8.20692512e-06 1.02008089e-06 1.73626374e-06 2.11560811e-01 6.34682434e-02
1.942579 9.30904732e-06 8.28479365e-06 1.02425368e-06 1.74650865e-06 2.10808950e-01 6.32426851e-02
1.946648 9.39144902e-06 8.36303126e-06 1.02841776e-06 1.75678740e-06 2.10065866e-01 6.30197597e-02
1.950716 9.47419766e-06 8.44168855e-06 1.03250911e-06 1.76699080e-06 2.09317223e-01 6.27951669e-02
1.954785 9.55722675e-06 8.52073897e-06 1.03648778e-06 1.77705021e-06 2.08555879e-01 6.25667638e-02
1.958854 9.64054085e-06 8.60022736e-06 1.04031349e-06 1.78689588e-06 2.07773097e-01 6.23319292e-02
1.962923 9.72416875e-06 8.68022311e-06 1.04394564e-06 1.79645697e-06 2.06959769e-01 6.20879307e-02
1.966991 9.80811936e-06 8.76077607e-06 1.04734329e-06 1.80566155e-06 2.06107488e-01 6.18322465e-02
1.971060 9.89240239e-06 8.84193721e-06 1.05046518e-06 1.81443658e-06 2.05208037e-01 6.15624110e-02
1.975129 9.97702841e-06 8.92375867e-06 1.05326973e-06 1.82270788e-06 2.04253381e-01 6.12760144e-02
1.979198 1.00620088e-05 9.00629373e-06 1.05571506e-06 1.83040020e-06 2.03235677e-01 6.09707030e-02
1.983266 1.01473558e-05 9.08959687e-06 1.05775897e-06 1.83743712e-06 2.02147262e-01 6.06441787e-02
1.987335 1.02330827e-05 9.17372374e-06 1.05935896e-06 1.84374112e-06 2.00980667e-01 6.02942002e-02
1.991404 1.03192035e-05 9.25873123e-06 1.06047226e-06 1.84923352e-06 1.99728610e-01 5.99185830e-02
1.995473 1.04057332e-05 9.34467746e-06 1.06105577e-06 1.85383450e-06 1.98384001e-01 5.95152004e-02
1.999542 1.04926879e-05 9.43162180e-06 1.06106614e-06 1.85746311e-06 1.96939948e-01 5.90819845e-02
2.003610 1.05800846e-05 9.51962491e-06 1.06045974e-06 1.86003721e-06 1.95389759e-01 5.86169276e-02
2.007679 1.06679414e-05 9.60874872e-06 1.05919265e-06 1.86147352e-06 1.93726943e-01 5.81180830e-02
2.011748 1.07562772e-05 9.69905647e-06 1.05722069e-06 1.86168756e-06 1.91945224e-01 5.75835671e-02
2.015817 1.08451122e-05 9.79061275e-06 1.05449943e-06 1.86059370e-06 1.90038535e-01 5.70115605e-02
2.019885 1.09344677e-05 9.88348348e-06 1.05098418e-06 1.85810510e-06 1.88001033e-01 5.64003098e-02
2.023954 1.10243660e-05 9.97773596e-06 1.04663000e-06 1.85413372e-06 1.85827098e-01 5.57481295e-02
2.028023 1.11148306e-05 1.00734389e-05 1.04139170e-06 1.84859033e-06 1.83511346e-01 5.50534039e-02
