# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.210201 3.59536148e-05 3.25714035e-05 3.38221130e-06 3.69786137e-06 1.13530919e-01 3.40592757e-02
1.214269 3.72167367e-05 3.37006141e-05 3.51612259e-06 3.84522896e-06 1.14099670e-01 3.42299011e-02
1.218338 3.81263879e-05 3.45059530e-05 3.62043494e-06 3.96029814e-06 1.14771447e-01 3.44314340e-02
1.222407 3.86702322e-05 3.49900471e-05 3.68018503e-06 4.02667299e-06 1.15080525e-01 3.45241574e-02
1.226476 3.89253254e-05 3.51475634e-05 3.77776198e-06 4.13448585e-06 1.17632218e-01 3.52896655e-02
1.230544 3.88465063e-05 3.50620316e-05 3.78447468e-06 4.14288974e-06 1.18158862e-01 3.54476585e-02
1.234613 3.85406586e-05 3.47594288e-05 3.78122971e-06 4.14040029e-06 1.19115890e-01 3.57347669e-02
1.238682 3.80906852e-05 3.42835090e-05 3.80717621e-06 4.16988800e-06 1.21629557e-01 3.64888670e-02
1.242751 3.75142520e-05 3.37127849e-05 3.80146703e-06 4.16471644e-06 1.23535224e-01 3.70605672e-02
1.246819 3.68745654e-05 3.30823631e-05 3.79220229e-06 4.15565184e-06 1.25615327e-01 3.76845980e-02
1.250888 3.62128319e-05 3.24302066e-05 3.78262527e-06 4.14624620e-06 1.27851366e-01 3.83554097e-02
1.254957 3.55754165e-05 3.17985561e-05 3.77686033e-06 4.14102125e-06 1.30226707e-01 3.90680121e-02
1.259026 3.49739071e-05 3.11982026e-05 3.77570447e-06 4.14085441e-06 1.32727339e-01 3.98182017e-02
1.263095 3.44373742e-05 3.06559377e-05 3.78143645e-06 4.14824952e-06 1.35316347e-01 4.05949042e-02
1.267163 3.39766250e-05 3.01813290e-05 3.79529598e-06 4.16457306e-06 1.37985079e-01 4.13955237e-02
1.271232 3.35985988e-05 2.97801960e-05 3.81840276e-06 4.19106131e-06 1.40733168e-01 4.22199503e-02
1.275301 3.33140879e-05 2.94620246e-05 3.85206331e-06 4.22915709e-06 1.43546044e-01 4.30638133e-02
1.279370 3.31212608e-05 2.92253613e-05 3.89589950e-06 4.27845479e-06 1.46395275e-01 4.39185824e-02
1.283438 3.30241154e-05 2.90739173e-05 3.95019815e-06 4.33927895e-06 1.49249890e-01 4.47749670e-02
1.287507 3.30217004e-05 2.90066446e-05 4.01505576e-06 4.41174541e-06 1.52094303e-01 4.56282910e-02
1.291576 3.31127379e-05 2.90221166e-05 4.09062137e-06 4.49602802e-06 1.54917303e-01 4.64751908e-02
1.295645 3.32964663e-05 2.91194998e-05 4.17696650e-06 4.59221568e-06 1.57702423e-01 4.73107270e-02
1.299713 3.35706051e-05 2.92970232e-05 4.27358185e-06 4.69975879e-06 1.60417622e-01 4.81252865e-02
1.303782 3.39335754e-05 2.95534568e-05 4.38011863e-06 4.81828377e-06 1.63036216e-01 4.89108649e-02
1.307851 3.43831103e-05 2.98865855e-05 4.49652478e-06 4.94774326e-06 1.65550637e-01 4.96651910e-02
1.311920 3.49171489e-05 3.02943126e-05 4.62283633e-06 5.08818690e-06 1.67958487e-01 5.03875460e-02
1.315989 3.55331873e-05 3.07743717e-05 4.75881563e-06 5.23936314e-06 1.70250857e-01 5.10752570e-02
1.320057 3.62277044e-05 3.13240293e-05 4.90367503e-06 5.40041460e-06 1.72404851e-01 5.17214552e-02
1.324126 3.69982399e-05 3.19412387e-05 5.05700118e-06 5.57089530e-06 1.74410747e-01 5.23232240e-02
1.328195 3.78385237e-05 3.26210069e-05 5.21751671e-06 5.74940672e-06 1.76248597e-01 5.28745792e-02
1.332264 3.87434965e-05 3.33592705e-05 5.38422592e-06 5.93485930e-06 1.77907346e-01 5.33722039e-02
1.336332 3.97060843e-05 3.41504274e-05 5.55565688e-06 6.12563715e-06 1.79372196e-01 5.38116587e-02
1.340401 4.07160539e-05 3.49865072e-05 5.72954670e-06 6.31925018e-06 1.80619636e-01 5.41858907e-02
1.344470 4.17650915e-05 3.58610744e-05 5.90401709e-06 6.51362967e-06 1.81635095e-01 5.44905286e-02
1.348539 4.28405893e-05 3.67637910e-05 6.07679826e-06 6.70627238e-06 1.82415148e-01 5.47245445e-02
1.352607 4.39313624e-05 3.76855507e-05 6.24581173e-06 6.89488326e-06 1.82958273e-01 5.48874819e-02
1.356676 4.50241465e-05 3.86156698e-05 6.40847664e-06 7.07660966e-06 1.83257462e-01 5.49772387e-02
1.360745 4.61031904e-05 3.95416212e-05 6.56156917e-06 7.24788521e-06 1.83297624e-01 5.49892871e-02
1.364814 4.71533074e-05 4.04513671e-05 6.70194027e-06 7.40522170e-06 1.83064807e-01 5.49194420e-02
1.368883 4.81622093e-05 4.13341963e-05 6.82801298e-06 7.54686407e-06 1.82581609e-01 5.47744827e-02
1.372951 4.91151604e-05 4.21776668e-05 6.93749368e-06 7.67026259e-06 1.81856020e-01 5.45568059e-02
1.377020 5.00032377e-05 4.29743730e-05 7.02886462e-06 7.77372227e-06 1.80892046e-01 5.42676139e-02
1.381089 5.08191633e-05 4.37184463e-05 7.10071707e-06 7.85566641e-06 1.79687685e-01 5.39063056e-02
1.385158 5.15536152e-05 4.44022383e-05 7.15137688e-06 7.91422238e-06 1.78239266e-01 5.34717799e-02
1.389226 5.22157940e-05 4.50329605e-05 7.18283355e-06 7.95157069e-06 1.76572240e-01 5.29716719e-02
1.393295 5.28063228e-05 4.56108257e-05 7.19549708e-06 7.96814532e-06 1.74698554e-01 5.24095663e-02
1.397364 5.33379258e-05 4.61463813e-05 7.19154449e-06 7.96633798e-06 1.72631911e-01 5.17895733e-02
1.401433 5.38268254e-05 4.66530425e-05 7.17378290e-06 7.94924147e-06 1.70390634e-01 5.11171901e-02
1.405501 5.42873146e-05 4.71427080e-05 7.14460662e-06 7.91949485e-06 1.67989816e-01 5.03969449e-02
1.409570 5.47423537e-05 4.76357058e-05 7.10664791e-06 7.88000438e-06 1.65422224e-01 4.96266672e-02
1.413639 5.52118200e-05 4.81493115e-05 7.06250846e-06 7.83364606e-06 1.62694872e-01 4.88084615e-02
1.417708 5.57171938e-05 4.87024735e-05 7.01472037e-06 7.78322241e-06 1.59811645e-01 4.79434936e-02
1.421777 5.62805158e-05 4.93145246e-05 6.96599126e-06 7.73173444e-06 1.56784122e-01 4.70352366e-02
1.425845 5.69236508e-05 5.00049345e-05 6.91871630e-06 7.68184022e-06 1.53621644e-01 4.60864931e-02
1.429914 5.76678261e-05 5.07937502e-05 6.87407588e-06 7.63485218e-06 1.50310858e-01 4.50932574e-02
1.433983 5.85346404e-05 5.17008304e-05 6.83380999e-06 7.59270629e-06 1.46858498e-01 4.40575493e-02
1.438052 5.95479847e-05 5.27489109e-05 6.79907381e-06 7.55669121e-06 1.43257768e-01 4.29773303e-02
1.442120 6.07307668e-05 5.39597695e-05 6.77099731e-06 7.52806941e-06 1.39512631e-01 4.18537893e-02
1.446189 6.21101487e-05 5.53592633e-05 6.75088544e-06 7.50829977e-06 1.35628607e-01 4.06885821e-02
1.450258 6.37200685e-05 5.69799474e-05 6.74012108e-06 7.49892996e-06 1.31606474e-01 3.94819422e-02
1.454327 6.55908417e-05 5.88508172e-05 6.74002443e-06 7.50144019e-06 1.27465353e-01 3.82396059e-02
1.458395 6.77712997e-05 6.10186050e-05 6.75269469e-06 7.51818013e-06 1.23211275e-01 3.69633825e-02
1.462464 7.03014746e-05 6.35214016e-05 6.78007295e-06 7.55132683e-06 1.18878467e-01 3.56635400e-02
1.466533 7.32544425e-05 6.64299512e-05 6.82449134e-06 7.60349625e-06 1.14458856e-01 3.43376569e-02
1.470602 7.67009537e-05 6.98128599e-05 6.88809377e-06 7.67709849e-06 1.09966824e-01 3.29900473e-02
1.474670 8.07060686e-05 7.37330608e-05 6.97300778e-06 7.77452910e-06 1.05441562e-01 3.16324686e-02
1.478739 8.59125985e-05 7.88229876e-05 7.08961094e-06 7.90738897e-06 1.00318311e-01 3.00954932e-02
1.482808 9.30811037e-05 8.58320854e-05 7.24901835e-06 8.08811900e-06 9.42318826e-02 2.82695648e-02
1.486877 1.01505222e-04 9.40580000e-05 7.44722214e-06 8.31229903e-06 8.83741843e-02 2.65122553e-02
1.490946 1.08648777e-04 1.00983276e-04 7.66550057e-06 8.55907385e-06 8.47573398e-02 2.54272019e-02
1.495014 1.12929327e-04 1.05036732e-04 7.89259465e-06 8.81589376e-06 8.39315311e-02 2.51794593e-02
1.499083 1.16016634e-04 1.07893771e-04 8.12286248e-06 9.07646719e-06 8.41241072e-02 2.52372322e-02
1.503152 1.18701997e-04 1.10352758e-04 8.34923882e-06 9.33290228e-06 8.45733488e-02 2.53720046e-02
1.507221 1.21054603e-04 1.12493144e-04 8.56145837e-06 9.57371697e-06 8.51048927e-02 2.55314678e-02
1.511289 1.22702188e-04 1.13956977e-04 8.74521137e-06 9.78288742e-06 8.58472003e-02 2.57541601e-02
1.515358 1.23544366e-04 1.14655132e-04 8.88923447e-06 9.94777451e-06 8.67625752e-02 2.60287726e-02
1.519427 1.23693240e-04 1.14699065e-04 8.99417485e-06 1.00690534e-05 8.77867086e-02 2.63360126e-02
1.523496 1.23178447e-04 1.14122787e-04 9.05565974e-06 1.01417776e-05 8.88672444e-02 2.66601733e-02
1.527564 1.22116612e-04 1.13037430e-04 9.07918179e-06 1.01720456e-05 8.99882956e-02 2.69964887e-02
1.531633 1.20664534e-04 1.11590591e-04 9.07394352e-06 1.01701228e-05 9.11378166e-02 2.73413450e-02
1.535702 1.18947949e-04 1.09901134e-04 9.04681533e-06 1.01436750e-05 9.22981831e-02 2.76894549e-02
1.539771 1.17074147e-04 1.08067202e-04 9.00694542e-06 1.01029348e-05 9.34875209e-02 2.80462563e-02
1.543840 1.15160267e-04 1.06197517e-04 8.96274991e-06 1.00573292e-05 9.47039961e-02 2.84111988e-02
1.547908 1.13270191e-04 1.04351402e-04 8.91878948e-06 1.00119720e-05 9.59447768e-02 2.87834330e-02
1.551977 1.11463168e-04 1.02584278e-04 8.87888934e-06 9.97115894e-06 9.71996790e-02 2.91599037e-02
1.556046 1.09793816e-04 1.00946231e-04 8.84758512e-06 9.93999104e-06 9.84681742e-02 2.95404523e-02
1.560115 1.08279596e-04 9.94498181e-05 8.82977826e-06 9.92398863e-06 9.97889069e-02 2.99366721e-02
1.564183 1.06953154e-04 9.81230454e-05 8.83010836e-06 9.92838675e-06 1.01183027e-01 3.03549081e-02
1.568252 1.05829611e-04 9.69807939e-05 8.84881716e-06 9.95348227e-06 1.02633541e-01 3.07900622e-02
1.572321 1.04923553e-04 9.60377805e-05 8.88577299e-06 9.99915260e-06 1.04116865e-01 3.12350594e-02
1.576390 1.04250707e-04 9.53088114e-05 8.94189539e-06 1.00664587e-05 1.05619392e-01 3.16858175e-02
1.580458 1.03823184e-04 9.48044662e-05 9.01871758e-06 1.01571545e-05 1.07137933e-01 3.21413798e-02
1.584527 1.03655129e-04 9.45376716e-05 9.11745708e-06 1.02726418e-05 1.08661887e-01 3.25985661e-02
1.588596 1.03763397e-04 9.45249408e-05 9.23845625e-06 1.04133382e-05 1.10164980e-01 3.30494939e-02
1.592665 1.04165156e-04 9.47833392e-05 9.38181626e-06 1.05793906e-05 1.11616563e-01 3.34849689e-02
1.596734 1.04875788e-04 9.53261162e-05 9.54967161e-06 1.07732402e-05 1.13014571e-01 3.39043714e-02
1.600802 1.05906954e-04 9.61649899e-05 9.74196414e-06 1.09948581e-05 1.14333274e-01 3.42999822e-02
1.604871 1.07273651e-04 9.73110068e-05 9.96264403e-06 1.12487417e-05 1.15595779e-01 3.46787338e-02
1.608940 1.09005119e-04 9.87625311e-05 1.02425877e-05 1.15698115e-05 1.17147782e-01 3.51443347e-02
1.613009 1.11130898e-04 1.00519430e-04 1.06114684e-05 1.19916895e-05 1.19297229e-01 3.57891688e-02
1.617077 1.13649152e-04 1.02590023e-04 1.10591291e-05 1.25030267e-05 1.21873710e-01 3.65621129e-02
1.621146 1.16549793e-04 1.05012755e-04 1.15370376e-05 1.30490510e-05 1.24261581e-01 3.72784744e-02
1.625215 1.19813204e-04 1.07790086e-04 1.20231179e-05 1.36048317e-05 1.26215983e-01 3.78647949e-02
1.629284 1.23346698e-04 1.10818976e-04 1.25277221e-05 1.41821047e-05 1.27975417e-01 3.83926251e-02
1.633352 1.27075732e-04 1.14023032e-04 1.30526999e-05 1.47829975e-05 1.29649223e-01 3.88947668e-02
1.637421 1.30929028e-04 1.17335607e-04 1.35934218e-05 1.54023004e-05 1.31267062e-01 3.93801187e-02
1.641490 1.34834350e-04 1.20692801e-04 1.41415483e-05 1.60305889e-05 1.32821417e-01 3.98464252e-02
1.645559 1.38719084e-04 1.24027304e-04 1.46917797e-05 1.66618695e-05 1.34340334e-01 4.03021003e-02
1.649628 1.42507622e-04 1.27265396e-04 1.52422265e-05 1.72940070e-05 1.35889311e-01 4.07667934e-02
1.653696 1.46124906e-04 1.30335185e-04 1.57897209e-05 1.79234109e-05 1.37517823e-01 4.12553470e-02
1.657765 1.49515103e-04 1.33184863e-04 1.63302397e-05 1.85455134e-05 1.39246405e-01 4.17739215e-02
1.661834 1.52618736e-04 1.35760604e-04 1.68581321e-05 1.91538883e-05 1.41085762e-01 4.23257287e-02
1.665903 1.55392101e-04 1.38021447e-04 1.73706538e-05 1.97454016e-05 1.43060387e-01 4.29181162e-02
1.669971 1.57887618e-04 1.40019140e-04 1.78684781e-05 2.03208001e-05 1.45128730e-01 4.35386191e-02
1.674040 1.60093163e-04 1.41741515e-04 1.83516482e-05 2.08801141e-05 1.47311210e-01 4.41933630e-02
1.678109 1.61689831e-04 1.42861213e-04 1.88286184e-05 2.14329489e-05 1.50026368e-01 4.50079105e-02
1.682178 1.61996781e-04 1.42683221e-04 1.93135593e-05 2.19954379e-05 1.54155742e-01 4.62467226e-02
1.686246 1.61258761e-04 1.41451231e-04 1.98075294e-05 2.25688052e-05 1.59551847e-01 4.78655542e-02
1.690315 1.61340670e-04 1.41048586e-04 2.02920837e-05 2.31320443e-05 1.64000540e-01 4.92001621e-02
1.694384 1.63136667e-04 1.42376812e-04 2.07598551e-05 2.36767428e-05 1.66296340e-01 4.98889020e-02
1.698453 1.65904666e-04 1.44685851e-04 2.12188158e-05 2.42119746e-05 1.67341689e-01 5.02025066e-02
1.702521 1.68647314e-04 1.46967348e-04 2.16799661e-05 2.47502882e-05 1.68406715e-01 5.05220144e-02
1.706590 1.71073610e-04 1.48929073e-04 2.21445377e-05 2.52930994e-05 1.69833190e-01 5.09499569e-02
1.710659 1.73314090e-04 1.50707772e-04 2.26063177e-05 2.58333191e-05 1.71413317e-01 5.14239951e-02
1.714728 1.75313967e-04 1.52251395e-04 2.30625726e-05 2.63678226e-05 1.73186083e-01 5.19558248e-02
1.718797 1.77083850e-04 1.53574017e-04 2.35098331e-05 2.68926372e-05 1.75111895e-01 5.25335685e-02
1.722865 1.78630991e-04 1.54686848e-04 2.39441435e-05 2.74032253e-05 1.77152911e-01 5.31458732e-02
1.726934 1.79967894e-04 1.55602436e-04 2.43654586e-05 2.78995179e-05 1.79300008e-01 5.37900023e-02
1.731003 1.81118551e-04 1.56340468e-04 2.47780827e-05 2.83864284e-05 1.81568014e-01 5.44704043e-02
1.735072 1.82102315e-04 1.56919562e-04 2.51827526e-05 2.88647910e-05 1.83946416e-01 5.51839247e-02
1.739140 1.82942728e-04 1.57366690e-04 2.55760381e-05 2.93306630e-05 1.86384190e-01 5.59152570e-02
1.743209 1.83663374e-04 1.57708398e-04 2.59549759e-05 2.97806286e-05 1.88833498e-01 5.66500495e-02
1.747278 1.84282490e-04 1.57963627e-04 2.63188631e-05 3.02138604e-05 1.91270997e-01 5.73812991e-02
1.751347 1.84817036e-04 1.58148659e-04 2.66683767e-05 3.06311132e-05 1.93685570e-01 5.81056711e-02
1.755415 1.85282940e-04 1.58279862e-04 2.70030774e-05 3.10318607e-05 1.96056910e-01 5.88170729e-02
1.759484 1.85691933e-04 1.58369941e-04 2.73219925e-05 3.14149621e-05 1.98364424e-01 5.95093272e-02
1.763553 1.86056849e-04 1.58432610e-04 2.76242391e-05 3.17793770e-05 2.00586085e-01 6.01758256e-02
1.767622 1.86387510e-04 1.58479477e-04 2.79080325e-05 3.21230247e-05 2.02695171e-01 6.08085512e-02
1.771691 1.86693143e-04 1.58523022e-04 2.81701214e-05 3.24421304e-05 2.04652485e-01 6.13957455e-02
1.775759 1.86982495e-04 1.58572889e-04 2.84096060e-05 3.27356206e-05 2.06438949e-01 6.19316848e-02
1.779828 1.87261915e-04 1.58633822e-04 2.86280928e-05 3.30053086e-05 2.08059720e-01 6.24179161e-02
1.783897 1.87538858e-04 1.58712475e-04 2.88263837e-05 3.32520834e-05 2.09511467e-01 6.28534401e-02
1.787966 1.87822362e-04 1.58816703e-04 2.90056583e-05 3.34772710e-05 2.10791877e-01 6.32375631e-02
1.792034 1.88122047e-04 1.58955298e-04 2.91667482e-05 3.36817983e-05 2.11894782e-01 6.35684346e-02
1.796103 1.88447209e-04 1.59135745e-04 2.93114640e-05 3.38677253e-05 2.12822865e-01 6.38468596e-02
1.800172 1.88807289e-04 1.59364521e-04 2.94427684e-05 3.40384480e-05 2.13588620e-01 6.40765859e-02
1.804241 1.89211730e-04 1.59648638e-04 2.95630919e-05 3.41967540e-05 2.14200099e-01 6.42600297e-02
1.808309 1.89669776e-04 1.59995057e-04 2.96747193e-05 3.43452688e-05 2.14664562e-01 6.43993687e-02
1.812378 1.90191832e-04 1.60412127e-04 2.97797058e-05 3.44863573e-05 2.14985974e-01 6.44957923e-02
1.816447 1.90785211e-04 1.60904441e-04 2.98807697e-05 3.46231581e-05 2.15178386e-01 6.45535159e-02
1.820516 1.91455436e-04 1.61473591e-04 2.99818450e-05 3.47602265e-05 2.15268802e-01 6.45806407e-02
1.824585 1.92208216e-04 1.62122601e-04 3.00856146e-05 3.49006767e-05 2.15273357e-01 6.45820072e-02
1.828653 1.93047051e-04 1.62854647e-04 3.01924034e-05 3.50448935e-05 2.15191240e-01 6.45573720e-02
1.832722 1.93976558e-04 1.63674465e-04 3.03020929e-05 3.51927474e-05 2.15016724e-01 6.45050173e-02
1.836791 1.94996481e-04 1.64580423e-04 3.04160586e-05 3.53458447e-05 2.14763361e-01 6.44290082e-02
1.840860 1.96103916e-04 1.65566687e-04 3.05372288e-05 3.55076016e-05 2.14461026e-01 6.43383077e-02
1.844928 1.97296337e-04 1.66629634e-04 3.06667037e-05 3.56793152e-05 2.14123469e-01 6.42370408e-02
1.848997 1.98569036e-04 1.67765884e-04 3.08031529e-05 3.58594565e-05 2.13747013e-01 6.41241038e-02
1.853066 1.99917669e-04 1.68972389e-04 3.09452800e-05 3.60465323e-05 2.13327944e-01 6.39983832e-02
1.857135 2.01335453e-04 1.70243233e-04 3.10922193e-05 3.62395485e-05 2.12869245e-01 6.38607734e-02
1.861203 2.02814852e-04 1.71571784e-04 3.12430677e-05 3.64374644e-05 2.12374456e-01 6.37123368e-02
1.865272 2.04347695e-04 1.72950681e-04 3.13970139e-05 3.66393446e-05 2.11848513e-01 6.35545538e-02
1.869341 2.05923674e-04 1.74370070e-04 3.15536041e-05 3.68446687e-05 2.11301565e-01 6.33904694e-02
1.873410 2.07532508e-04 1.75820104e-04 3.17124045e-05 3.70529384e-05 2.10743468e-01 6.32230404e-02
1.877479 2.09165877e-04 1.77294433e-04 3.18714435e-05 3.72618565e-05 2.10169354e-01 6.30508063e-02
1.881547 2.10815445e-04 1.78788072e-04 3.20273727e-05 3.74675096e-05 2.09563810e-01 6.28691429e-02
1.885616 2.12473629e-04 1.80294754e-04 3.21788749e-05 3.76683517e-05 2.08926498e-01 6.26779495e-02
1.889685 2.14133627e-04 1.81807439e-04 3.23261882e-05 3.78646552e-05 2.08267909e-01 6.24803727e-02
1.893754 2.15788459e-04 1.83319263e-04 3.24691963e-05 3.80562775e-05 2.07595628e-01 6.22786883e-02
1.897822 2.17433192e-04 1.84825613e-04 3.26075791e-05 3.82428363e-05 2.06913077e-01 6.20739231e-02
1.901891 2.19061954e-04 1.86321081e-04 3.27408734e-05 3.84237808e-05 2.06223476e-01 6.18670427e-02
1.905960 2.20671699e-04 1.87802785e-04 3.28689143e-05 3.85989086e-05 2.05528946e-01 6.16586839e-02
1.910029 2.22261309e-04 1.89269631e-04 3.29916777e-05 3.87681823e-05 2.04830443e-01 6.14491328e-02
1.914097 2.23829322e-04 1.90720189e-04 3.31091329e-05 3.89315565e-05 2.04129184e-01 6.12387552e-02
1.918166 2.25376506e-04 1.92154982e-04 3.32215236e-05 3.90893086e-05 2.03425944e-01 6.10277832e-02
1.922235 2.26903041e-04 1.93574114e-04 3.33289275e-05 3.92415208e-05 2.02720912e-01 6.08162736e-02
1.926304 2.28411174e-04 1.94979273e-04 3.34319014e-05 3.93888404e-05 2.02015526e-01 6.06046579e-02
1.930372 2.29904295e-04 1.96373130e-04 3.35311654e-05 3.95321082e-05 2.01311189e-01 6.03933567e-02
1.934441 2.31385542e-04 1.97758065e-04 3.36274773e-05 3.96722125e-05 2.00609834e-01 6.01829501e-02
1.938510 2.32859133e-04 1.99137031e-04 3.37221019e-05 3.98106417e-05 1.99915814e-01 5.99747443e-02
1.942579 2.34330586e-04 2.00513084e-04 3.38175023e-05 3.99503040e-05 1.99240385e-01 5.97721155e-02
1.946648 2.35802095e-04 2.01889210e-04 3.39128855e-05 4.00902667e-05 1.98575579e-01 5.95726737e-02
1.950716 2.37272731e-04 2.03266581e-04 3.40061500e-05 4.02280461e-05 1.97907821e-01 5.93723462e-02
1.954785 2.38740505e-04 2.04644508e-04 3.40959973e-05 4.03621024e-05 1.97230323e-01 5.91690970e-02
1.958854 2.40205138e-04 2.06024014e-04 3.41811235e-05 4.04908855e-05 1.96534786e-01 5.89604357e-02
1.962923 2.41666923e-04 2.07406703e-04 3.42602200e-05 4.06128347e-05 1.95812547e-01 5.87437641e-02
1.966991 2.43125665e-04 2.08793692e-04 3.43319726e-05 4.07263789e-05 1.95055600e-01 5.85166799e-02
1.971060 2.44581179e-04 2.10186117e-04 3.43950623e-05 4.08299360e-05 1.94256103e-01 5.82768309e-02
1.975129 2.46033291e-04 2.11585126e-04 3.44481648e-05 4.09219136e-05 1.93406381e-01 5.80219144e-02
1.979198 2.47481835e-04 2.12991884e-04 3.44899506e-05 4.10007082e-05 1.92498922e-01 5.77496767e-02
1.983266 2.48926656e-04 2.14407571e-04 3.45190854e-05 4.10647053e-05 1.91526377e-01 5.74579132e-02
1.987335 2.50367611e-04 2.15833382e-04 3.45342293e-05 4.11122796e-05 1.90481562e-01 5.71444685e-02
1.991404 2.51804565e-04 2.17270527e-04 3.45340375e-05 4.11417945e-05 1.89357457e-01 5.68072371e-02
1.995473 2.53237394e-04 2.18720234e-04 3.45171599e-05 4.11516021e-05 1.88147211e-01 5.64441634e-02
1.999542 2.54665986e-04 2.20183744e-04 3.44822415e-05 4.11400431e-05 1.86844144e-01 5.60532431e-02
2.003610 2.56090238e-04 2.21662316e-04 3.44279216e-05 4.11054469e-05 1.85441746e-01 5.56325238e-02
2.007679 2.57510058e-04 2.23157224e-04 3.43528346e-05 4.10461310e-05 1.83933687e-01 5.51801061e-02
2.011748 2.58925368e-04 2.24669758e-04 3.42556097e-05 4.09604012e-05 1.82313817e-01 5.46941452e-02
2.015817 2.60336096e-04 2.26201225e-04 3.41348706e-05 4.08465515e-05 1.80576173e-01 5.41728519e-02
2.019885 2.61742184e-04 2.27752948e-04 3.39892359e-05 4.07028637e-05 1.78714981e-01 5.36144942e-02
2.023954 2.63143585e-04 2.29326266e-04 3.38173186e-05 4.05276076e-05 1.76724665e-01 5.30173994e-02
2.028023 2.64540263e-04 2.30922536e-04 3.36177266e-05 4.03190403e-05 1.74599850e-01 5.23799551e-02
