# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.149169 1.11242434e-04 9.95307470e-05 1.17116865e-05 1.21697989e-05 1.22271753e-01 3.66815260e-02
1.153238 1.23092695e-04 1.10249041e-04 1.28436541e-05 1.33477275e-05 1.21068876e-01 3.63206627e-02
1.157307 1.36182705e-04 1.22099231e-04 1.40834742e-05 1.46380647e-05 1.19886625e-01 3.59659876e-02
1.161375 1.50625873e-04 1.35191473e-04 1.54344002e-05 1.60442388e-05 1.18677890e-01 3.56033670e-02
1.165444 1.66555026e-04 1.49636695e-04 1.69183310e-05 1.75890647e-05 1.17545129e-01 3.52635388e-02
1.169513 1.84043973e-04 1.65494886e-04 1.85490870e-05 1.92869702e-05 1.16541185e-01 3.49623556e-02
1.173582 2.03120995e-04 1.82808514e-04 2.03124809e-05 2.11232655e-05 1.15548587e-01 3.46645762e-02
1.177650 2.23750809e-04 2.01534328e-04 2.22164805e-05 2.31062966e-05 1.14651914e-01 3.43955743e-02
1.181719 2.45800138e-04 2.21547894e-04 2.42522440e-05 2.52269290e-05 1.13866707e-01 3.41600120e-02
1.185788 2.68936578e-04 2.42547483e-04 2.63890945e-05 2.74533091e-05 1.13187359e-01 3.39562078e-02
1.189857 2.92651169e-04 2.64061232e-04 2.85899369e-05 2.97468885e-05 1.12651480e-01 3.37954439e-02
1.193926 3.16711754e-04 2.85870479e-04 3.08412751e-05 3.20936563e-05 1.12266424e-01 3.36799271e-02
1.197994 3.40224964e-04 3.07170592e-04 3.30543722e-05 3.44012875e-05 1.11994079e-01 3.35982237e-02
1.202063 3.62318061e-04 3.27153034e-04 3.51650268e-05 3.66029458e-05 1.11883253e-01 3.35649760e-02
1.206132 3.82153564e-04 3.45046847e-04 3.71067170e-05 3.86293420e-05 1.11953905e-01 3.35861715e-02
1.210201 3.98940190e-04 3.60135567e-04 3.88046231e-05 4.04025091e-05 1.12186945e-01 3.36560835e-02
1.214269 4.12111766e-04 3.71880361e-04 4.02314049e-05 4.18938767e-05 1.12654179e-01 3.37962537e-02
1.218338 4.21322182e-04 3.80009419e-04 4.13127632e-05 4.30259510e-05 1.13223380e-01 3.39670141e-02
1.222407 4.26454206e-04 3.84572981e-04 4.18812248e-05 4.36241415e-05 1.13435274e-01 3.40305823e-02
1.226476 4.28409729e-04 3.85533703e-04 4.28760258e-05 4.46666860e-05 1.15856761e-01 3.47570282e-02
1.230544 4.26664544e-04 3.83827469e-04 4.28370749e-05 4.46324893e-05 1.16282687e-01 3.48848060e-02
1.234613 4.22440056e-04 3.79754036e-04 4.26860198e-05 4.44815043e-05 1.17132407e-01 3.51397221e-02
1.238682 4.16669233e-04 3.73804693e-04 4.28645399e-05 4.46740045e-05 1.19511620e-01 3.58534861e-02
1.242751 4.09531879e-04 3.66845111e-04 4.26867672e-05 4.44952148e-05 1.21291557e-01 3.63874671e-02
1.246819 4.01732950e-04 3.59262710e-04 4.24702392e-05 4.42760112e-05 1.23241322e-01 3.69723965e-02
1.250888 3.93724293e-04 3.51472797e-04 4.22514962e-05 4.40544752e-05 1.25342489e-01 3.76027467e-02
1.254957 3.86010139e-04 3.43933629e-04 4.20765102e-05 4.38785462e-05 1.27578528e-01 3.82735584e-02
1.259026 3.78714104e-04 3.36760303e-04 4.19538009e-05 4.37571300e-05 1.29935534e-01 3.89806603e-02
1.263095 3.72147573e-04 3.30239351e-04 4.19082216e-05 4.37161767e-05 1.32377249e-01 3.97131746e-02
1.267163 3.66422683e-04 3.24469799e-04 4.19528841e-05 4.37694021e-05 1.34895150e-01 4.04685449e-02
1.271232 3.61609082e-04 3.19509639e-04 4.20994431e-05 4.39290107e-05 1.37488843e-01 4.12466530e-02
1.275301 3.57817109e-04 3.15455618e-04 4.23614905e-05 4.42092368e-05 1.40144078e-01 4.20432234e-02
1.279370 3.55020778e-04 3.12286775e-04 4.27340030e-05 4.46048937e-05 1.42833118e-01 4.28499353e-02
1.283438 3.53256642e-04 3.10037354e-04 4.32192872e-05 4.51184443e-05 1.45525833e-01 4.36577499e-02
1.287507 3.52508194e-04 3.08690641e-04 4.38175523e-05 4.57501638e-05 1.48207162e-01 4.44621485e-02
1.291576 3.52755576e-04 3.08225994e-04 4.45295815e-05 4.65009278e-05 1.50866340e-01 4.52599021e-02
1.295645 3.53984504e-04 3.08629192e-04 4.53553118e-05 4.73707293e-05 1.53487520e-01 4.60462560e-02
1.299713 3.56164569e-04 3.09876174e-04 4.62883943e-05 4.83529957e-05 1.56039734e-01 4.68119201e-02
1.303782 3.59273031e-04 3.11948749e-04 4.73242815e-05 4.94430331e-05 1.58497295e-01 4.75491886e-02
1.307851 3.63280138e-04 3.14818464e-04 4.84616733e-05 5.06395385e-05 1.60853140e-01 4.82559419e-02
1.311920 3.68158539e-04 3.18458305e-04 4.97002341e-05 5.19422167e-05 1.63105235e-01 4.89315705e-02
1.315989 3.73876365e-04 3.22839665e-04 5.10367003e-05 5.33477125e-05 1.65245223e-01 4.95735670e-02
1.320057 3.80391211e-04 3.27929250e-04 5.24619612e-05 5.48465565e-05 1.67251187e-01 5.01753562e-02
1.324126 3.87672172e-04 3.33701179e-04 5.39709935e-05 5.64335471e-05 1.69114018e-01 5.07342053e-02
1.328195 3.95648665e-04 3.40099037e-04 5.55496280e-05 5.80939153e-05 1.70814701e-01 5.12444102e-02
1.332264 4.04263344e-04 3.47076516e-04 5.71868278e-05 5.98161590e-05 1.72342859e-01 5.17028577e-02
1.336332 4.13438304e-04 3.54571685e-04 5.88666190e-05 6.15836042e-05 1.73684495e-01 5.21053486e-02
1.340401 4.23063385e-04 3.62498563e-04 6.05648222e-05 6.33709802e-05 1.74817190e-01 5.24451571e-02
1.344470 4.33049273e-04 3.70787728e-04 6.22615459e-05 6.51574861e-05 1.75727192e-01 5.27181575e-02
1.348539 4.43263016e-04 3.79330048e-04 6.39329679e-05 6.69181934e-05 1.76411528e-01 5.29234584e-02
1.352607 4.53587467e-04 3.88029968e-04 6.55574982e-05 6.86304927e-05 1.76869052e-01 5.30607156e-02
1.356676 4.63884996e-04 3.96776510e-04 6.71084865e-05 7.02664602e-05 1.77093297e-01 5.31279890e-02
1.360745 4.73993521e-04 4.05440710e-04 6.85528104e-05 7.17913745e-05 1.77069970e-01 5.31209911e-02
1.364814 4.83758122e-04 4.13899693e-04 6.98584286e-05 7.31716215e-05 1.76785880e-01 5.30357640e-02
1.368883 4.93055099e-04 4.22045161e-04 7.10099378e-05 7.43909927e-05 1.76263110e-01 5.28789330e-02
1.372951 5.01736732e-04 4.29752099e-04 7.19846323e-05 7.54256153e-05 1.75509591e-01 5.26528774e-02
1.377020 5.09715808e-04 4.36947771e-04 7.27680367e-05 7.62602240e-05 1.74529381e-01 5.23588143e-02
1.381089 5.16922585e-04 4.43575661e-04 7.33469234e-05 7.68808486e-05 1.73320710e-01 5.19962130e-02
1.385158 5.23267180e-04 4.49561743e-04 7.37054374e-05 7.72707533e-05 1.71880180e-01 5.15640540e-02
1.389226 5.28848300e-04 4.54982770e-04 7.38655296e-05 7.74528303e-05 1.70232447e-01 5.10697341e-02
1.393295 5.33677059e-04 4.59844320e-04 7.38327387e-05 7.74327747e-05 1.68389108e-01 5.05167323e-02
1.397364 5.37886552e-04 4.64255917e-04 7.36306357e-05 7.72351996e-05 1.66363415e-01 4.99090244e-02
1.401433 5.41643985e-04 4.68354972e-04 7.32890130e-05 7.68912623e-05 1.64173046e-01 4.92519137e-02
1.405501 5.45095742e-04 4.72262555e-04 7.28331875e-05 7.64274461e-05 1.61832534e-01 4.85497603e-02
1.409570 5.48473649e-04 4.76182977e-04 7.22906713e-05 7.58725572e-05 1.59334879e-01 4.78004638e-02
1.413639 5.51976791e-04 4.80288367e-04 7.16884244e-05 7.52548434e-05 1.56686792e-01 4.70060376e-02
1.417708 5.55818493e-04 4.84766025e-04 7.10524678e-05 7.46015879e-05 1.53891948e-01 4.61675844e-02
1.421777 5.60215830e-04 4.89805457e-04 7.04103739e-05 7.39417236e-05 1.50961413e-01 4.52884238e-02
1.425845 5.65382206e-04 4.95595876e-04 6.97863303e-05 7.33006504e-05 1.47904077e-01 4.43712230e-02
1.429914 5.71522644e-04 5.02330549e-04 6.91920953e-05 7.26907303e-05 1.44706967e-01 4.34120902e-02
1.433983 5.78844132e-04 5.10199180e-04 6.86449522e-05 7.21301406e-05 1.41376434e-01 4.24129301e-02
1.438052 5.87574300e-04 5.19418119e-04 6.81561813e-05 7.16307645e-05 1.37905787e-01 4.13717361e-02
1.442120 5.97929097e-04 5.30192375e-04 6.77367219e-05 7.12041360e-05 1.34298680e-01 4.02896040e-02
1.446189 6.10164281e-04 5.42765106e-04 6.73991747e-05 7.08635462e-05 1.30560247e-01 3.91680740e-02
1.450258 6.24599631e-04 5.57442812e-04 6.71568198e-05 7.06230118e-05 1.26691044e-01 3.80073132e-02
1.454327 6.41516696e-04 5.74494483e-04 6.70222133e-05 7.04957998e-05 1.22709272e-01 3.68127816e-02
1.458395 6.61374982e-04 5.94359434e-04 6.70155487e-05 7.05032237e-05 1.18620518e-01 3.55861553e-02
1.462464 6.84544335e-04 6.17389033e-04 6.71553015e-05 7.06648079e-05 1.14457504e-01 3.43372513e-02
1.466533 7.11711794e-04 6.44248117e-04 6.74636769e-05 7.10040194e-05 1.10212226e-01 3.30636679e-02
1.470602 7.43535712e-04 6.75574851e-04 6.79608611e-05 7.15422201e-05 1.05898288e-01 3.17694864e-02
1.474670 7.80613569e-04 7.11946835e-04 6.86667346e-05 7.23004698e-05 1.01553187e-01 3.04659560e-02
1.478739 8.29105371e-04 7.59423244e-04 6.96821267e-05 7.33850981e-05 9.66326731e-02 2.89898019e-02
1.482808 8.96248940e-04 8.25134586e-04 7.11143539e-05 7.49093598e-05 9.07844140e-02 2.72353242e-02
1.486877 9.75143926e-04 9.02222059e-04 7.29218674e-05 7.68297666e-05 8.51561607e-02 2.55468482e-02
1.490946 1.04143371e-03 9.66514060e-04 7.49196475e-05 7.89516037e-05 8.16869686e-02 2.45060906e-02
1.495014 1.08008569e-03 1.00308882e-03 7.69968684e-05 8.11581950e-05 8.09082840e-02 2.42724852e-02
1.499083 1.10719141e-03 1.02809318e-03 7.90982268e-05 8.33912994e-05 8.11125887e-02 2.43337766e-02
1.503152 1.13034868e-03 1.04919369e-03 8.11549911e-05 8.55784661e-05 8.15659370e-02 2.44697811e-02
1.507221 1.15023728e-03 1.06716940e-03 8.30678789e-05 8.76149569e-05 8.21003272e-02 2.46300982e-02
1.511289 1.16335156e-03 1.07865242e-03 8.46991425e-05 8.93553605e-05 8.28398094e-02 2.48519428e-02
1.515358 1.16878537e-03 1.08284392e-03 8.59414546e-05 9.06862344e-05 8.37482052e-02 2.51244616e-02
1.519427 1.16764582e-03 1.08084265e-03 8.68031721e-05 9.16161303e-05 8.47636153e-02 2.54290846e-02
1.523496 1.16025397e-03 1.07300977e-03 8.72442039e-05 9.21024582e-05 8.58356196e-02 2.57506859e-02
1.527564 1.14774658e-03 1.06042699e-03 8.73195915e-05 9.22030392e-05 8.69489745e-02 2.60846924e-02
1.531633 1.13162755e-03 1.04450796e-03 8.71195887e-05 9.20129339e-05 8.80921326e-02 2.64276398e-02
1.535702 1.11309700e-03 1.02638554e-03 8.67114572e-05 9.16029985e-05 8.92481378e-02 2.67744413e-02
1.539771 1.09317327e-03 1.00698949e-03 8.61837814e-05 9.10666830e-05 9.04345916e-02 2.71303775e-02
1.543840 1.07295719e-03 9.87339642e-04 8.56175456e-05 9.04894904e-05 9.16498098e-02 2.74949429e-02
1.547908 1.05304492e-03 9.67988498e-04 8.50564201e-05 8.99175565e-05 9.28911415e-02 2.78673425e-02
1.551977 1.03398423e-03 9.49447452e-04 8.45367828e-05 8.93893493e-05 9.41488117e-02 2.82446435e-02
1.556046 1.01627551e-03 9.32173983e-04 8.41015277e-05 8.89502652e-05 9.54223856e-02 2.86267157e-02
1.560115 1.00007239e-03 9.16275644e-04 8.37967458e-05 8.86491266e-05 9.67494085e-02 2.90248226e-02
1.564183 9.85666701e-04 9.02000943e-04 8.36657578e-05 8.85318723e-05 9.81505318e-02 2.94451595e-02
1.568252 9.73185703e-04 8.89475688e-04 8.37100142e-05 8.86001705e-05 9.96094347e-02 2.98828304e-02
1.572321 9.62750402e-04 8.78822961e-04 8.39274412e-05 8.88519617e-05 1.01103369e-01 3.03310106e-02
1.576390 9.54491354e-04 8.70165450e-04 8.43259035e-05 8.92957100e-05 1.02619232e-01 3.07857695e-02
1.580458 9.48505135e-04 8.63586128e-04 8.49190069e-05 8.99459707e-05 1.04154024e-01 3.12462073e-02
1.584527 9.44905760e-04 8.59188442e-04 8.57173182e-05 9.08140954e-05 1.05697529e-01 3.17092588e-02
1.588596 9.43830444e-04 8.57107306e-04 8.67231378e-05 9.19026890e-05 1.07224251e-01 3.21672753e-02
1.592665 9.45417791e-04 8.57481285e-04 8.79365058e-05 9.32119647e-05 1.08704372e-01 3.26113116e-02
1.596734 9.49789620e-04 8.60413114e-04 8.93765059e-05 9.47623293e-05 1.10135850e-01 3.30407549e-02
1.600802 9.57032299e-04 8.65990667e-04 9.10416322e-05 9.65523767e-05 1.11493553e-01 3.34480660e-02
1.604871 9.67262658e-04 8.74294851e-04 9.29678071e-05 9.86204054e-05 1.12799939e-01 3.38399816e-02
1.608940 9.80733670e-04 8.85292008e-04 9.54416620e-05 1.01270777e-04 1.14392512e-01 3.43177536e-02
1.613009 9.97699099e-04 8.98962095e-04 9.87370037e-05 1.04794559e-04 1.16572834e-01 3.49718502e-02
1.617077 1.01811658e-03 9.15360540e-04 1.02756036e-04 1.09088626e-04 1.19175583e-01 3.57526750e-02
1.621146 1.04185580e-03 9.34810294e-04 1.07045508e-04 1.13672292e-04 1.21599316e-01 3.64797948e-02
1.625215 1.06871145e-03 9.57311577e-04 1.11399876e-04 1.18327481e-04 1.23603938e-01 3.70811814e-02
1.629284 1.09784446e-03 9.81929666e-04 1.15914795e-04 1.23155903e-04 1.25422326e-01 3.76266979e-02
1.633352 1.12858077e-03 1.00797393e-03 1.20606840e-04 1.28175336e-04 1.27161360e-01 3.81484080e-02
1.637421 1.16027872e-03 1.03484600e-03 1.25432718e-04 1.33339935e-04 1.28850027e-01 3.86550082e-02
1.641490 1.19229238e-03 1.06197719e-03 1.30315192e-04 1.38567714e-04 1.30480876e-01 3.91442628e-02
1.645559 1.22397954e-03 1.08877413e-03 1.35205419e-04 1.43806802e-04 1.32081392e-01 3.96244175e-02
1.649628 1.25467897e-03 1.11459282e-03 1.40086158e-04 1.49038890e-04 1.33715997e-01 4.01147992e-02
1.653696 1.28373983e-03 1.13881131e-03 1.44928525e-04 1.54233260e-04 1.35433552e-01 4.06300655e-02
1.657765 1.31068449e-03 1.16098855e-03 1.49695940e-04 1.59350969e-04 1.37254557e-01 4.11763671e-02
1.661834 1.33500729e-03 1.18067019e-03 1.54337109e-04 1.64337362e-04 1.39189897e-01 4.17569692e-02
1.665903 1.35634538e-03 1.19751781e-03 1.58827565e-04 1.69166294e-04 1.41264115e-01 4.23792345e-02
1.669971 1.37517301e-03 1.21199884e-03 1.63174167e-04 1.73844966e-04 1.43436577e-01 4.30309732e-02
1.674040 1.39140243e-03 1.22402445e-03 1.67377978e-04 1.78374407e-04 1.45727814e-01 4.37183441e-02
1.678109 1.40230799e-03 1.23079132e-03 1.71516668e-04 1.82837310e-04 1.48552649e-01 4.45657947e-02
1.682178 1.40208221e-03 1.22636268e-03 1.75719525e-04 1.87371505e-04 1.52786372e-01 4.58359117e-02
1.686246 1.39290320e-03 1.21290714e-03 1.79996056e-04 1.91987216e-04 1.58286822e-01 4.74860465e-02
1.690315 1.39077849e-03 1.20659979e-03 1.84178700e-04 1.96505764e-04 1.62859107e-01 4.88577320e-02
1.694384 1.40328528e-03 1.21508416e-03 1.88201124e-04 2.00856295e-04 1.65302373e-01 4.95907119e-02
1.698453 1.42400556e-03 1.23186937e-03 1.92136195e-04 2.05116475e-04 1.66508301e-01 4.99524903e-02
1.702521 1.44441517e-03 1.24833135e-03 1.96083820e-04 2.09392935e-04 1.67738265e-01 5.03214796e-02
1.706590 1.46205088e-03 1.26199569e-03 2.00055186e-04 2.13697666e-04 1.69333118e-01 5.07999355e-02
1.710659 1.47803219e-03 1.27403794e-03 2.03994253e-04 2.17970834e-04 1.71086612e-01 5.13259835e-02
1.714728 1.49190693e-03 1.28403033e-03 2.07876593e-04 2.22186328e-04 1.73038224e-01 5.19114672e-02
1.718797 1.50377691e-03 1.29210565e-03 2.11671261e-04 2.26311034e-04 1.75149017e-01 5.25447052e-02
1.722865 1.51371448e-03 1.29837141e-03 2.15343069e-04 2.30307260e-04 1.77381647e-01 5.32144942e-02
1.726934 1.52183756e-03 1.30294545e-03 2.18892107e-04 2.34175007e-04 1.79727407e-01 5.39182221e-02
1.731003 1.52836166e-03 1.30600418e-03 2.22357489e-04 2.37956035e-04 1.82201589e-01 5.46604766e-02
1.735072 1.53345966e-03 1.30771349e-03 2.25746171e-04 2.41657736e-04 1.84794100e-01 5.54382299e-02
1.739140 1.53733498e-03 1.30830722e-03 2.29027761e-04 2.45247512e-04 1.87454069e-01 5.62362206e-02
1.743209 1.54018969e-03 1.30801353e-03 2.32176163e-04 2.48697324e-04 1.90133602e-01 5.70400806e-02
1.747278 1.54218106e-03 1.30699548e-03 2.35185584e-04 2.52000857e-04 1.92809280e-01 5.78427840e-02
1.751347 1.54345525e-03 1.30539269e-03 2.38062562e-04 2.55164997e-04 1.95469915e-01 5.86409744e-02
1.755415 1.54414783e-03 1.30334418e-03 2.40803646e-04 2.58185932e-04 1.98094974e-01 5.94284922e-02
1.759484 1.54435821e-03 1.30095757e-03 2.43400640e-04 2.61054751e-04 2.00663540e-01 6.01990620e-02
1.763553 1.54419391e-03 1.29834774e-03 2.45846169e-04 2.63763414e-04 2.03153136e-01 6.09459407e-02
1.767622 1.54373612e-03 1.29561125e-03 2.48124863e-04 2.66295286e-04 2.05536410e-01 6.16609229e-02
1.771691 1.54305926e-03 1.29285088e-03 2.50208375e-04 2.68619777e-04 2.07773209e-01 6.23319628e-02
1.775759 1.54223466e-03 1.29014533e-03 2.52089327e-04 2.70728774e-04 2.09843625e-01 6.29530874e-02
1.779828 1.54131537e-03 1.28753279e-03 2.53782574e-04 2.72638037e-04 2.11752305e-01 6.35256915e-02
1.783897 1.54036231e-03 1.28506653e-03 2.55295781e-04 2.74355615e-04 2.13495262e-01 6.40485787e-02
1.787966 1.53944893e-03 1.28280902e-03 2.56639912e-04 2.75893118e-04 2.15069519e-01 6.45208556e-02
1.792034 1.53865244e-03 1.28082964e-03 2.57822805e-04 2.77258801e-04 2.16468133e-01 6.49404399e-02
1.796103 1.53804752e-03 1.27918662e-03 2.58860908e-04 2.78470194e-04 2.17693174e-01 6.53079521e-02
1.800172 1.53771026e-03 1.27792950e-03 2.59780763e-04 2.79555711e-04 2.18756755e-01 6.56270266e-02
1.804241 1.53771576e-03 1.27711165e-03 2.60604116e-04 2.80538642e-04 2.19666497e-01 6.58999491e-02
1.808309 1.53813680e-03 1.27678545e-03 2.61351347e-04 2.81440836e-04 2.20429232e-01 6.61287695e-02
1.812378 1.53905457e-03 1.27701384e-03 2.62040737e-04 2.82281908e-04 2.21048433e-01 6.63145300e-02
1.816447 1.54052560e-03 1.27782928e-03 2.62696325e-04 2.83087709e-04 2.21537974e-01 6.64613921e-02
1.820516 1.54259285e-03 1.27924011e-03 2.63352746e-04 2.83895544e-04 2.21925143e-01 6.65775430e-02
1.824585 1.54529944e-03 1.28126591e-03 2.64033529e-04 2.84730796e-04 2.22226155e-01 6.66678464e-02
1.828653 1.54866866e-03 1.28392721e-03 2.64741444e-04 2.85596493e-04 2.22439785e-01 6.67319355e-02
1.832722 1.55273198e-03 1.28725661e-03 2.65475370e-04 2.86491465e-04 2.22559715e-01 6.67679144e-02
1.836791 1.55748366e-03 1.29123639e-03 2.66247266e-04 2.87428661e-04 2.22599567e-01 6.67798700e-02
1.840860 1.56289873e-03 1.29581610e-03 2.67082635e-04 2.88435679e-04 2.22589980e-01 6.67769939e-02
1.844928 1.56895390e-03 1.30096298e-03 2.67990918e-04 2.89522804e-04 2.22544998e-01 6.67634993e-02
1.848997 1.57560682e-03 1.30664652e-03 2.68960304e-04 2.90677369e-04 2.22460601e-01 6.67381803e-02
1.853066 1.58281832e-03 1.31283900e-03 2.69979321e-04 2.91887057e-04 2.22332713e-01 6.66998140e-02
1.857135 1.59053104e-03 1.31949075e-03 2.71040291e-04 2.93143634e-04 2.22164220e-01 6.66492660e-02
1.861203 1.59868226e-03 1.32654703e-03 2.72135231e-04 2.94438529e-04 2.21958606e-01 6.65875817e-02
1.865272 1.60720497e-03 1.33394798e-03 2.73256993e-04 2.95764057e-04 2.21720833e-01 6.65162498e-02
1.869341 1.61601669e-03 1.34161513e-03 2.74401553e-04 2.97115909e-04 2.21461357e-01 6.64384072e-02
1.873410 1.62503590e-03 1.34947082e-03 2.75565076e-04 2.98489973e-04 2.21190386e-01 6.63571159e-02
1.877479 1.63419531e-03 1.35746492e-03 2.76730391e-04 2.99867678e-04 2.20902708e-01 6.62708125e-02
1.881547 1.64342662e-03 1.36555819e-03 2.77868430e-04 3.01217532e-04 2.20581981e-01 6.61745944e-02
1.885616 1.65266984e-03 1.37370202e-03 2.78967826e-04 3.02527186e-04 2.20227664e-01 6.60682992e-02
1.889685 1.66187309e-03 1.38184237e-03 2.80030717e-04 3.03798926e-04 2.19850638e-01 6.59551914e-02
1.893754 1.67098325e-03 1.38992709e-03 2.81056167e-04 3.05031702e-04 2.19458779e-01 6.58376338e-02
1.897822 1.67996302e-03 1.39792155e-03 2.82041476e-04 3.06222547e-04 2.19055603e-01 6.57166808e-02
1.901891 1.68876819e-03 1.40578547e-03 2.82982716e-04 3.07367158e-04 2.18644426e-01 6.55933279e-02
1.905960 1.69737653e-03 1.41349799e-03 2.83878543e-04 3.08464029e-04 2.18227426e-01 6.54682279e-02
1.910029 1.70578070e-03 1.42105186e-03 2.84728832e-04 3.09512978e-04 2.17805547e-01 6.53416640e-02
1.914097 1.71397082e-03 1.42843741e-03 2.85533401e-04 3.10513758e-04 2.17380023e-01 6.52140069e-02
1.918166 1.72195410e-03 1.43565967e-03 2.86294430e-04 3.11468693e-04 2.16951621e-01 6.50854864e-02
1.922235 1.72973313e-03 1.44272047e-03 2.87012660e-04 3.12378544e-04 2.16520491e-01 6.49561472e-02
1.926304 1.73732641e-03 1.44963345e-03 2.87692955e-04 3.13248561e-04 2.16088115e-01 6.48264346e-02
1.930372 1.74476096e-03 1.45641939e-03 2.88341565e-04 3.14085510e-04 2.15655952e-01 6.46967856e-02
1.934441 1.75206177e-03 1.46309672e-03 2.88965048e-04 3.14896508e-04 2.15226037e-01 6.45678110e-02
1.938510 1.75926222e-03 1.46968793e-03 2.89574293e-04 3.15693402e-04 2.14803018e-01 6.44409055e-02
1.942579 1.76640649e-03 1.47621604e-03 2.90190442e-04 3.16499243e-04 2.14399000e-01 6.43196999e-02
1.946648 1.77351002e-03 1.48270336e-03 2.90806659e-04 3.17306590e-04 2.14005443e-01 6.42016330e-02
1.950716 1.78056359e-03 1.48915868e-03 2.91404910e-04 3.18095771e-04 2.13607706e-01 6.40823119e-02
1.954785 1.78755118e-03 1.49557709e-03 2.91974087e-04 3.18854640e-04 2.13198398e-01 6.39595194e-02
1.958854 1.79446931e-03 1.50196624e-03 2.92503069e-04 3.19571018e-04 2.12768443e-01 6.38305328e-02
1.962923 1.80131863e-03 1.50833791e-03 2.92980721e-04 3.20232687e-04 2.12308320e-01 6.36924959e-02
1.966991 1.80809614e-03 1.51470025e-03 2.93395892e-04 3.20827390e-04 2.11809162e-01 6.35427487e-02
1.971060 1.81479886e-03 1.52106144e-03 2.93737418e-04 3.21342833e-04 2.11262230e-01 6.33786691e-02
1.975129 1.82142383e-03 1.52742971e-03 2.93994116e-04 3.21766681e-04 2.10658911e-01 6.31976734e-02
1.979198 1.82796810e-03 1.53381331e-03 2.94154792e-04 3.22086560e-04 2.09990719e-01 6.29972158e-02
1.983266 1.83442873e-03 1.54022050e-03 2.94208235e-04 3.22290056e-04 2.09249296e-01 6.27747889e-02
1.987335 1.84080281e-03 1.54665960e-03 2.94143217e-04 3.22364712e-04 2.08426413e-01 6.25279239e-02
1.991404 1.84708743e-03 1.55313893e-03 2.93948496e-04 3.22298031e-04 2.07513973e-01 6.22541919e-02
1.995473 1.85327969e-03 1.55966688e-03 2.93612812e-04 3.22077471e-04 2.06504015e-01 6.19512044e-02
1.999542 1.85937671e-03 1.56625182e-03 2.93124889e-04 3.21690450e-04 2.05388716e-01 6.16166149e-02
2.003610 1.86537562e-03 1.57290219e-03 2.92473437e-04 3.21124340e-04 2.04160400e-01 6.12481201e-02
2.007679 1.87127358e-03 1.57962643e-03 2.91647145e-04 3.20366468e-04 2.02811539e-01 6.08434617e-02
2.011748 1.87706773e-03 1.58643304e-03 2.90634687e-04 3.19404116e-04 2.01334760e-01 6.04004281e-02
2.015817 1.88275525e-03 1.59333053e-03 2.89424721e-04 3.18224522e-04 1.99722855e-01 5.99168566e-02
2.019885 1.88833331e-03 1.60032743e-03 2.88005885e-04 3.16814874e-04 1.97968783e-01 5.93906350e-02
2.023954 1.89379912e-03 1.60743232e-03 2.86366800e-04 3.15162315e-04 1.96065683e-01 5.88197048e-02
2.028023 1.89914988e-03 1.61465381e-03 2.84496071e-04 3.13253939e-04 1.94006875e-01 5.82020625e-02
