# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.242751 2.60551360e-06 2.38073936e-06 2.24774243e-07 2.83302154e-07 1.18997551e-01 3.56992653e-02
1.246819 2.56506789e-06 2.34032374e-06 2.24744145e-07 2.83417552e-07 1.21101857e-01 3.63305572e-02
1.250888 2.52291226e-06 2.29821799e-06 2.24694274e-07 2.83508867e-07 1.23360303e-01 3.70080908e-02
1.254957 2.48228239e-06 2.25741237e-06 2.24870026e-07 2.83885863e-07 1.25757202e-01 3.77271606e-02
1.259026 2.44400209e-06 2.21868158e-06 2.25320504e-07 2.84611038e-07 1.28279353e-01 3.84838059e-02
1.263095 2.41012957e-06 2.18394569e-06 2.26183885e-07 2.85859610e-07 1.30891355e-01 3.92674064e-02
1.267163 2.38144625e-06 2.15390893e-06 2.27537325e-07 2.87730023e-07 1.33585046e-01 4.00755138e-02
1.271232 2.35846395e-06 2.12901249e-06 2.29451464e-07 2.90312713e-07 1.36360268e-01 4.09080803e-02
1.275301 2.34197195e-06 2.10996312e-06 2.32008832e-07 2.93713377e-07 1.39203086e-01 4.17609257e-02
1.279370 2.33187863e-06 2.09668763e-06 2.35191002e-07 2.97910082e-07 1.42086059e-01 4.26258177e-02
1.283438 2.32850295e-06 2.08948336e-06 2.39019588e-07 3.02931611e-07 1.44979193e-01 4.34937579e-02
1.287507 2.33181184e-06 2.08830700e-06 2.43504838e-07 3.08792407e-07 1.47867343e-01 4.43602029e-02
1.291576 2.34174778e-06 2.09308751e-06 2.48660266e-07 3.15511107e-07 1.50739568e-01 4.52218704e-02
1.295645 2.35829087e-06 2.10379611e-06 2.54494760e-07 3.23100531e-07 1.53579774e-01 4.60739321e-02
1.299713 2.38131762e-06 2.12033583e-06 2.60981793e-07 3.31528555e-07 1.56356626e-01 4.69069877e-02
1.303782 2.41075252e-06 2.14264813e-06 2.68104393e-07 3.40775140e-07 1.59043912e-01 4.77131735e-02
1.307851 2.44646605e-06 2.17060245e-06 2.75863607e-07 3.50843129e-07 1.61633987e-01 4.84901962e-02
1.311920 2.48834164e-06 2.20407576e-06 2.84265880e-07 3.61742258e-07 1.64124239e-01 4.92372718e-02
1.315989 2.53623258e-06 2.24293176e-06 2.93300821e-07 3.73460860e-07 1.66505672e-01 4.99517017e-02
1.320057 2.58992289e-06 2.28699895e-06 3.02923941e-07 3.85943813e-07 1.68755571e-01 5.06266713e-02
1.324126 2.64926826e-06 2.33615478e-06 3.13113484e-07 3.99164859e-07 1.70864046e-01 5.12592139e-02
1.328195 2.71385374e-06 2.39005989e-06 3.23793850e-07 4.13029002e-07 1.72811152e-01 5.18433455e-02
1.332264 2.78334690e-06 2.44844067e-06 3.34906236e-07 4.27462474e-07 1.74585596e-01 5.23756789e-02
1.336332 2.85726996e-06 2.51090837e-06 3.46361585e-07 4.42352697e-07 1.76172377e-01 5.28517131e-02
1.340401 2.93491761e-06 2.57689703e-06 3.58020577e-07 4.57522596e-07 1.77547877e-01 5.32643630e-02
1.344470 3.01571657e-06 2.64594989e-06 3.69766686e-07 4.72823819e-07 1.78697193e-01 5.36091580e-02
1.348539 3.09877619e-06 2.71731845e-06 3.81457733e-07 4.88074822e-07 1.79616350e-01 5.38849050e-02
1.352607 3.18330242e-06 2.79034016e-06 3.92962267e-07 5.03107357e-07 1.80303235e-01 5.40909705e-02
1.356676 3.26834670e-06 2.86423074e-06 4.04115960e-07 5.17710628e-07 1.80750322e-01 5.42250966e-02
1.360745 3.35277577e-06 2.93806342e-06 4.14712353e-07 5.31619306e-07 1.80942080e-01 5.42826239e-02
1.364814 3.43548920e-06 3.01094134e-06 4.24547860e-07 5.44571063e-07 1.80864056e-01 5.42592168e-02
1.368883 3.51557713e-06 3.08206025e-06 4.33516879e-07 5.56428665e-07 1.80537893e-01 5.41613680e-02
1.372951 3.59194827e-06 3.15048099e-06 4.41467284e-07 5.66994752e-07 1.79970853e-01 5.39912560e-02
1.377020 3.66392979e-06 3.21563470e-06 4.48295090e-07 5.76133315e-07 1.79166282e-01 5.37498847e-02
1.381089 3.73096615e-06 3.27706375e-06 4.53902393e-07 5.83715785e-07 1.78121584e-01 5.34364751e-02
1.385158 3.79234720e-06 3.33417375e-06 4.58173453e-07 5.89590287e-07 1.76832502e-01 5.30497507e-02
1.389226 3.84871074e-06 3.38748394e-06 4.61226799e-07 5.93906182e-07 1.75323689e-01 5.25971068e-02
1.393295 3.90007039e-06 3.43698995e-06 4.63080445e-07 5.96683676e-07 1.73606465e-01 5.20819396e-02
1.397364 3.94733413e-06 3.48346752e-06 4.63866606e-07 5.98090247e-07 1.71693935e-01 5.15081806e-02
1.401433 3.99167433e-06 3.52791485e-06 4.63759479e-07 5.98347956e-07 1.69603854e-01 5.08811563e-02
1.405501 4.03413043e-06 3.57122229e-06 4.62908136e-07 5.97646991e-07 1.67350823e-01 5.02052470e-02
1.409570 4.07640469e-06 3.61492621e-06 4.61478484e-07 5.96199775e-07 1.64927232e-01 4.94781697e-02
1.413639 4.11997771e-06 3.66034175e-06 4.59635958e-07 5.94218680e-07 1.62339672e-01 4.87019017e-02
1.417708 4.16646371e-06 3.70892074e-06 4.57542967e-07 5.91912720e-07 1.59591633e-01 4.78774900e-02
1.421777 4.21752942e-06 3.76215456e-06 4.55374860e-07 5.89508218e-07 1.56694311e-01 4.70082934e-02
1.425845 4.27484360e-06 3.82155551e-06 4.53288087e-07 5.87207630e-07 1.53656706e-01 4.60970117e-02
1.429914 4.34005144e-06 3.88869072e-06 4.51360725e-07 5.85112367e-07 1.50465133e-01 4.51395400e-02
1.433983 4.41483221e-06 3.96512385e-06 4.49708364e-07 5.83372785e-07 1.47125993e-01 4.41377980e-02
1.438052 4.50105957e-06 4.05265054e-06 4.48409035e-07 5.82090906e-07 1.43632149e-01 4.30896447e-02
1.442120 4.60054506e-06 4.15300529e-06 4.47539776e-07 5.81367749e-07 1.39987240e-01 4.19961721e-02
1.446189 4.71543907e-06 4.26824920e-06 4.47189870e-07 5.81320550e-07 1.36196488e-01 4.08589463e-02
1.450258 4.84842966e-06 4.40097513e-06 4.47454532e-07 5.82074596e-07 1.32260369e-01 3.96781108e-02
1.454327 5.00194428e-06 4.55351867e-06 4.48425610e-07 5.83751163e-07 1.28197819e-01 3.84593457e-02
1.458395 5.17985415e-06 4.72960649e-06 4.50247653e-07 5.86540541e-07 1.24014660e-01 3.72043980e-02
1.462464 5.38537631e-06 4.93232045e-06 4.53055864e-07 5.90621398e-07 1.19745139e-01 3.59235417e-02
1.466533 5.62431662e-06 5.16730387e-06 4.57012750e-07 5.96208559e-07 1.15380975e-01 3.46142925e-02
1.470602 5.90234269e-06 5.44007316e-06 4.62269532e-07 6.03502761e-07 1.10936516e-01 3.32809547e-02
1.474670 6.22471816e-06 5.75574060e-06 4.68977561e-07 6.12705527e-07 1.06451206e-01 3.19353617e-02
1.478739 6.64183495e-06 6.16398948e-06 4.77845469e-07 6.24747605e-07 1.01354424e-01 3.04063273e-02
1.482808 7.21365967e-06 6.72402197e-06 4.89637692e-07 6.40635528e-07 9.52756446e-02 2.85826934e-02
1.486877 7.88562628e-06 7.38152489e-06 5.04101394e-07 6.60046896e-07 8.94187727e-02 2.68256318e-02
1.490946 8.45908067e-06 7.93909738e-06 5.19983291e-07 6.81347511e-07 8.58217854e-02 2.57465356e-02
1.495014 8.80898597e-06 8.27245940e-06 5.36526568e-07 7.03549392e-07 8.50471859e-02 2.55141558e-02
1.499083 9.06594690e-06 8.51259635e-06 5.53350550e-07 7.26155231e-07 8.53036138e-02 2.55910841e-02
1.503152 9.29208384e-06 8.72210971e-06 5.69974127e-07 7.48534345e-07 8.58203312e-02 2.57460994e-02
1.507221 9.49281870e-06 8.90712550e-06 5.85693201e-07 7.69761073e-07 8.64208182e-02 2.59262455e-02
1.511289 9.63863897e-06 9.03911847e-06 5.99520498e-07 7.88534482e-07 8.72357724e-02 2.61707317e-02
1.515358 9.72139179e-06 9.11072197e-06 6.10669820e-07 8.03814297e-07 8.82272886e-02 2.64681866e-02
1.519427 9.74965266e-06 9.13048420e-06 6.19168464e-07 8.15628603e-07 8.93302683e-02 2.67990805e-02
1.523496 9.72553720e-06 9.10083937e-06 6.24697833e-07 8.23549507e-07 9.04915990e-02 2.71474797e-02
1.527564 9.65801951e-06 9.03040067e-06 6.27618838e-07 8.28044216e-07 9.16951801e-02 2.75085540e-02
1.531633 9.55931456e-06 8.93076201e-06 6.28552559e-07 8.29924839e-07 9.29287824e-02 2.78786347e-02
1.535702 9.43926058e-06 8.81129709e-06 6.27963492e-07 8.29799055e-07 9.41744497e-02 2.82523349e-02
1.539771 9.30626128e-06 8.67978277e-06 6.26478511e-07 8.28491149e-07 9.54506778e-02 2.86352033e-02
1.543840 9.16958184e-06 8.54490314e-06 6.24678700e-07 8.26767383e-07 9.67556180e-02 2.90266854e-02
1.547908 9.03430352e-06 8.41142285e-06 6.22880679e-07 8.25046140e-07 9.80863945e-02 2.94259184e-02
1.551977 8.90517790e-06 8.28382571e-06 6.21352190e-07 8.23682344e-07 9.94326019e-02 2.98297806e-02
1.556046 8.78660898e-06 8.16619602e-06 6.20412961e-07 8.23101033e-07 1.00793690e-01 3.02381071e-02
1.560115 8.68001717e-06 8.05960620e-06 6.20410974e-07 8.23766151e-07 1.02209231e-01 3.06627693e-02
1.564183 8.58806886e-06 7.96639033e-06 6.21678533e-07 8.26122334e-07 1.03700961e-01 3.11102883e-02
1.568252 8.51207200e-06 7.88783172e-06 6.24240280e-07 8.30206529e-07 1.05251552e-01 3.15754655e-02
1.572321 8.45330398e-06 7.82520941e-06 6.28094567e-07 8.36020853e-07 1.06836866e-01 3.20510599e-02
1.576390 8.41313288e-06 7.77981879e-06 6.33314096e-07 8.43666506e-07 1.08442951e-01 3.25328852e-02
1.580458 8.39263437e-06 7.75261877e-06 6.40015596e-07 8.53303767e-07 1.10066520e-01 3.30199559e-02
1.584527 8.39306147e-06 7.74476730e-06 6.48294170e-07 8.65064632e-07 1.11696659e-01 3.35089977e-02
1.588596 8.41590804e-06 7.75772484e-06 6.58183204e-07 8.78999164e-07 1.13306308e-01 3.39918925e-02
1.592665 8.46270662e-06 7.79300761e-06 6.69699013e-07 8.95134825e-07 1.14863846e-01 3.44591537e-02
1.596734 8.53483163e-06 7.85182828e-06 6.83003346e-07 9.13693773e-07 1.16367009e-01 3.49101027e-02
1.600802 8.63338368e-06 7.93528172e-06 6.98101956e-07 9.34690115e-07 1.17789153e-01 3.53367460e-02
1.604871 8.75970328e-06 8.04441498e-06 7.15288296e-07 9.58523590e-07 1.19153921e-01 3.57461764e-02
1.608940 8.91602701e-06 8.17923216e-06 7.36794853e-07 9.88196029e-07 1.20817701e-01 3.62453104e-02
1.613009 9.10464602e-06 8.33986177e-06 7.64784249e-07 1.02662596e-06 1.23098678e-01 3.69296034e-02
1.617077 9.32569477e-06 8.52713564e-06 7.98559127e-07 1.07289972e-06 1.25821819e-01 3.77465458e-02
1.621146 9.57904003e-06 8.74439990e-06 8.34640138e-07 1.12235964e-06 1.28351819e-01 3.85055458e-02
1.625215 9.86346169e-06 8.99202278e-06 8.71438911e-07 1.17287688e-06 1.30435265e-01 3.91305796e-02
1.629284 1.01712678e-05 9.26155798e-06 9.09709813e-07 1.22547104e-06 1.32318022e-01 3.96954067e-02
1.633352 1.04963226e-05 9.54672834e-06 9.49594218e-07 1.28033887e-06 1.34112842e-01 4.02338527e-02
1.637421 1.08327901e-05 9.84202793e-06 9.90762181e-07 1.33704186e-06 1.35850240e-01 4.07550721e-02
1.641490 1.11747518e-05 1.01421415e-05 1.03261030e-06 1.39477057e-06 1.37522294e-01 4.12566882e-02
1.645559 1.15161804e-05 1.04414274e-05 1.07475304e-06 1.45300724e-06 1.39157912e-01 4.17473737e-02
1.649628 1.18507140e-05 1.07336621e-05 1.11705192e-06 1.51156655e-06 1.40824869e-01 4.22474607e-02
1.653696 1.21720045e-05 1.10127310e-05 1.15927356e-06 1.57013401e-06 1.42574446e-01 4.27723337e-02
1.657765 1.24752946e-05 1.12741746e-05 1.20111999e-06 1.62830640e-06 1.44427992e-01 4.33283975e-02
1.661834 1.27555011e-05 1.15133299e-05 1.24217117e-06 1.68551338e-06 1.46396689e-01 4.39190066e-02
1.665903 1.30088111e-05 1.17265925e-05 1.28221863e-06 1.74146983e-06 1.48506041e-01 4.45518123e-02
1.669971 1.32395284e-05 1.19182231e-05 1.32130523e-06 1.79623122e-06 1.50713004e-01 4.52139013e-02
1.674040 1.34464910e-05 1.20870635e-05 1.35942748e-06 1.84979014e-06 1.53038836e-01 4.59116508e-02
1.678109 1.36022258e-05 1.22050197e-05 1.39720616e-06 1.90298934e-06 1.55918580e-01 4.67755741e-02
1.682178 1.36480139e-05 1.22123226e-05 1.43569134e-06 1.95726005e-06 1.60269272e-01 4.80807815e-02
1.686246 1.36042183e-05 1.21292543e-05 1.47496404e-06 2.01271654e-06 1.65939017e-01 4.97817052e-02
1.690315 1.36307572e-05 1.21171063e-05 1.51365092e-06 2.06748709e-06 1.70625481e-01 5.11876442e-02
1.694384 1.38050612e-05 1.22538642e-05 1.55119696e-06 2.12081156e-06 1.73072880e-01 5.19218639e-02
1.698453 1.40638733e-05 1.24756818e-05 1.58819150e-06 2.17349300e-06 1.74218374e-01 5.22655122e-02
1.702521 1.43213795e-05 1.26959246e-05 1.62545500e-06 2.22665414e-06 1.75383378e-01 5.26150135e-02
1.706590 1.45523708e-05 1.28892910e-05 1.66307984e-06 2.28042375e-06 1.76923910e-01 5.30771729e-02
1.710659 1.47680863e-05 1.30674873e-05 1.70059899e-06 2.33416327e-06 1.78623726e-01 5.35871179e-02
1.714728 1.49637106e-05 1.32259062e-05 1.73780445e-06 2.38758755e-06 1.80523551e-01 5.41570653e-02
1.718797 1.51400929e-05 1.33656615e-05 1.77443133e-06 2.44033206e-06 1.82582213e-01 5.47746639e-02
1.722865 1.52978017e-05 1.34876254e-05 1.81017624e-06 2.49197782e-06 1.84760308e-01 5.54280923e-02
1.726934 1.54378239e-05 1.35927939e-05 1.84503002e-06 2.54250957e-06 1.87048342e-01 5.61145027e-02
1.731003 1.55621086e-05 1.36827953e-05 1.87931334e-06 2.59236699e-06 1.89461798e-01 5.68385394e-02
1.735072 1.56722544e-05 1.37591763e-05 1.91307807e-06 2.64162032e-06 1.91989713e-01 5.75969140e-02
1.739140 1.57702889e-05 1.38242295e-05 1.94605936e-06 2.68990229e-06 1.94578822e-01 5.83736465e-02
1.743209 1.58582537e-05 1.38802274e-05 1.97802628e-06 2.73689108e-06 1.97179124e-01 5.91537371e-02
1.747278 1.59377078e-05 1.39287887e-05 2.00891910e-06 2.78250061e-06 1.99766159e-01 5.99298478e-02
1.751347 1.60100929e-05 1.39713097e-05 2.03878324e-06 2.82679023e-06 2.02328221e-01 6.06984664e-02
1.755415 1.60767839e-05 1.40092049e-05 2.06757906e-06 2.86970141e-06 2.04843989e-01 6.14531967e-02
1.759484 1.61388003e-05 1.40435744e-05 2.09522584e-06 2.91111829e-06 2.07291834e-01 6.21875501e-02
1.763553 1.61972662e-05 1.40756168e-05 2.12164934e-06 2.95093352e-06 2.09648612e-01 6.28945835e-02
1.767622 1.62530575e-05 1.41063519e-05 2.14670563e-06 2.98894218e-06 2.11886263e-01 6.35658788e-02
1.771691 1.63070219e-05 1.41368850e-05 2.17013698e-06 3.02477987e-06 2.13963675e-01 6.41891026e-02
1.775759 1.63599423e-05 1.41680766e-05 2.19186569e-06 3.05833174e-06 2.15860758e-01 6.47582273e-02
1.779828 1.64123623e-05 1.42003549e-05 2.21200738e-06 3.08975245e-06 2.17582763e-01 6.52748288e-02
1.783897 1.64649389e-05 1.42343227e-05 2.23061623e-06 3.11911135e-06 2.19126081e-01 6.57378243e-02
1.787966 1.65184716e-05 1.42706954e-05 2.24777614e-06 3.14651963e-06 2.20488177e-01 6.61464532e-02
1.792034 1.65738226e-05 1.43102780e-05 2.26354459e-06 3.17205191e-06 2.21662494e-01 6.64987482e-02
1.796103 1.66318193e-05 1.43537636e-05 2.27805565e-06 3.19589050e-06 2.22651743e-01 6.67955230e-02
1.800172 1.66932937e-05 1.44017598e-05 2.29153390e-06 3.21834561e-06 2.23468913e-01 6.70406740e-02
1.804241 1.67590908e-05 1.44549270e-05 2.30416382e-06 3.23967240e-06 2.24122364e-01 6.72367091e-02
1.808309 1.68300456e-05 1.45139259e-05 2.31611968e-06 3.26011274e-06 2.24619635e-01 6.73858904e-02
1.812378 1.69071074e-05 1.45795486e-05 2.32755880e-06 3.27988569e-06 2.24964831e-01 6.74894493e-02
1.816447 1.69909423e-05 1.46522510e-05 2.33869135e-06 3.29928581e-06 2.25172625e-01 6.75517875e-02
1.820516 1.70820424e-05 1.47322184e-05 2.34982400e-06 3.31874528e-06 2.25271252e-01 6.75813755e-02
1.824585 1.71809359e-05 1.48197690e-05 2.36116689e-06 3.33856176e-06 2.25277585e-01 6.75832755e-02
1.828653 1.72879825e-05 1.49152365e-05 2.37274601e-06 3.35877359e-06 2.25190770e-01 6.75572311e-02
1.832722 1.74036533e-05 1.50191007e-05 2.38455258e-06 3.37937001e-06 2.25004817e-01 6.75014450e-02
1.836791 1.75279550e-05 1.51312596e-05 2.39669546e-06 3.40050715e-06 2.24733912e-01 6.74201736e-02
1.840860 1.76606296e-05 1.52512230e-05 2.40940662e-06 3.42251675e-06 2.24409331e-01 6.73227994e-02
1.844928 1.78014757e-05 1.53787009e-05 2.42277477e-06 3.44552838e-06 2.24045476e-01 6.72136429e-02
1.848997 1.79501205e-05 1.55134238e-05 2.43669673e-06 3.46939904e-06 2.23638514e-01 6.70915542e-02
1.853066 1.81062219e-05 1.56551504e-05 2.45107150e-06 3.49398817e-06 2.23184580e-01 6.69553739e-02
1.857135 1.82692031e-05 1.58033714e-05 2.46583163e-06 3.51920247e-06 2.22686816e-01 6.68060448e-02
1.861203 1.84384132e-05 1.59575069e-05 2.48090633e-06 3.54494345e-06 2.22148953e-01 6.66446859e-02
1.865272 1.86131361e-05 1.61169044e-05 2.49623177e-06 3.57112209e-06 2.21576179e-01 6.64728538e-02
1.869341 1.87924458e-05 1.62806736e-05 2.51177219e-06 3.59768922e-06 2.20979138e-01 6.62937415e-02
1.873410 1.89754111e-05 1.64479178e-05 2.52749327e-06 3.62459744e-06 2.20368164e-01 6.61104491e-02
1.877479 1.91612991e-05 1.66180613e-05 2.54323779e-06 3.65162272e-06 2.19738191e-01 6.59214572e-02
1.881547 1.93493895e-05 1.67906517e-05 2.55873775e-06 3.67838070e-06 2.19073134e-01 6.57219403e-02
1.885616 1.95389991e-05 1.69651127e-05 2.57388637e-06 3.70471713e-06 2.18372680e-01 6.55118040e-02
1.889685 1.97294914e-05 1.71407905e-05 2.58870094e-06 3.73065584e-06 2.17647829e-01 6.52943488e-02
1.893754 1.99202131e-05 1.73170426e-05 2.60317045e-06 3.75617989e-06 2.16906545e-01 6.50719635e-02
1.897822 2.01107024e-05 1.74934350e-05 2.61726749e-06 3.78124859e-06 2.16152437e-01 6.48457310e-02
1.901891 2.03004074e-05 1.76694543e-05 2.63095308e-06 3.80580429e-06 2.15388898e-01 6.46166695e-02
1.905960 2.04890357e-05 1.78448236e-05 2.64421209e-06 3.82982355e-06 2.14618179e-01 6.43854538e-02
1.910029 2.06764744e-05 1.80194337e-05 2.65704069e-06 3.85329922e-06 2.13841305e-01 6.41523914e-02
1.914097 2.08625773e-05 1.81931427e-05 2.66943455e-06 3.87622335e-06 2.13059580e-01 6.39178740e-02
1.918166 2.10474057e-05 1.83659942e-05 2.68141149e-06 3.89862015e-06 2.12273842e-01 6.36821525e-02
1.922235 2.12309680e-05 1.85379920e-05 2.69297605e-06 3.92049459e-06 2.11484318e-01 6.34452955e-02
1.926304 2.14134633e-05 1.87092918e-05 2.70417154e-06 3.94190822e-06 2.10692541e-01 6.32077623e-02
1.930372 2.15952000e-05 1.88801452e-05 2.71505476e-06 3.96294250e-06 2.09900001e-01 6.29700002e-02
1.934441 2.17764636e-05 1.90507778e-05 2.72568581e-06 3.98368420e-06 2.09108742e-01 6.27326227e-02
1.938510 2.19576383e-05 1.92214721e-05 2.73616619e-06 4.00428108e-06 2.08323330e-01 6.24969991e-02
1.942579 2.21392181e-05 1.93925229e-05 2.74669517e-06 4.02502500e-06 2.07555510e-01 6.22666531e-02
1.946648 2.23214287e-05 1.95642205e-05 2.75720813e-06 4.04582209e-06 2.06796999e-01 6.20390996e-02
1.950716 2.25042151e-05 1.97366815e-05 2.76753366e-06 4.06642112e-06 2.06033680e-01 6.18101040e-02
1.954785 2.26874070e-05 1.99098419e-05 2.77756511e-06 4.08666478e-06 2.05258525e-01 6.15775574e-02
1.958854 2.28709997e-05 2.00838047e-05 2.78719504e-06 4.10639369e-06 2.04462937e-01 6.13388811e-02
1.962923 2.30550450e-05 2.02587299e-05 2.79631515e-06 4.12544643e-06 2.03637960e-01 6.10913881e-02
1.966991 2.32395478e-05 2.04347314e-05 2.80481640e-06 4.14365946e-06 2.02775333e-01 6.08325998e-02
1.971060 2.34245147e-05 2.06119258e-05 2.81258892e-06 4.16086720e-06 2.01866980e-01 6.05600939e-02
1.975129 2.36099538e-05 2.07904317e-05 2.81952211e-06 4.17690194e-06 2.00905013e-01 6.02715038e-02
1.979198 2.37958749e-05 2.09703704e-05 2.82550456e-06 4.19159391e-06 1.99881730e-01 5.99645191e-02
1.983266 2.39822895e-05 2.11518654e-05 2.83042413e-06 4.20477119e-06 1.98789616e-01 5.96368847e-02
1.987335 2.41692109e-05 2.13350430e-05 2.83416794e-06 4.21625978e-06 1.97621340e-01 5.92864019e-02
1.991404 2.43566541e-05 2.15200318e-05 2.83662237e-06 4.22588351e-06 1.96369762e-01 5.89109286e-02
1.995473 2.45446360e-05 2.17069629e-05 2.83767307e-06 4.23346411e-06 1.95027933e-01 5.85083800e-02
1.999542 2.47331752e-05 2.18959702e-05 2.83720498e-06 4.23882113e-06 1.93589098e-01 5.80767295e-02
2.003610 2.49222924e-05 2.20871901e-05 2.83510232e-06 4.24177198e-06 1.92046700e-01 5.76140101e-02
2.007679 2.51120103e-05 2.22807617e-05 2.83124864e-06 4.24213186e-06 1.90394383e-01 5.71183148e-02
2.011748 2.53023534e-05 2.24768267e-05 2.82552679e-06 4.23971384e-06 1.88625997e-01 5.65877991e-02
2.015817 2.54933485e-05 2.26755296e-05 2.81781894e-06 4.23432873e-06 1.86735605e-01 5.60206814e-02
2.019885 2.56850243e-05 2.28770177e-05 2.80800660e-06 4.22578516e-06 1.84717484e-01 5.54152453e-02
2.023954 2.58774116e-05 2.30814410e-05 2.79597059e-06 4.21388952e-06 1.82566137e-01 5.47698410e-02
2.028023 2.60705437e-05 2.32889525e-05 2.78159113e-06 4.19844597e-06 1.80276290e-01 5.40828871e-02
