# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.197994 5.25277230e-06 4.80289214e-06 4.49880157e-07 5.29000794e-07 1.10142135e-01 3.30426404e-02
1.202063 5.61229280e-06 5.13158744e-06 4.80705361e-07 5.65468012e-07 1.10193584e-01 3.30580752e-02
1.206132 5.93893596e-06 5.42946751e-06 5.09468455e-07 5.99538262e-07 1.10423031e-01 3.31269094e-02
1.210201 6.22002897e-06 5.68492084e-06 5.35108128e-07 6.29959491e-07 1.10812359e-01 3.32437078e-02
1.214269 6.44620507e-06 5.88900260e-06 5.57202470e-07 6.56230671e-07 1.11433245e-01 3.34299736e-02
1.218338 6.61156764e-06 6.03689811e-06 5.74669528e-07 6.77072268e-07 1.12155656e-01 3.36466968e-02
1.222407 6.71397376e-06 6.12886632e-06 5.85107435e-07 6.89646909e-07 1.12524384e-01 3.37573153e-02
1.226476 6.76537387e-06 6.16377197e-06 6.01601904e-07 7.09374640e-07 1.15087749e-01 3.45263247e-02
1.230544 6.75973241e-06 6.15607723e-06 6.03655178e-07 7.12084659e-07 1.15671820e-01 3.47015461e-02
1.234613 6.71431930e-06 6.11019663e-06 6.04122671e-07 7.12926968e-07 1.16678237e-01 3.50034710e-02
1.238682 6.64295623e-06 6.03369466e-06 6.09261572e-07 7.19286448e-07 1.19211609e-01 3.57634827e-02
1.242751 6.54963820e-06 5.94029674e-06 6.09341457e-07 7.19677586e-07 1.21151790e-01 3.63455371e-02
1.246819 6.44498536e-06 5.83613636e-06 6.08849003e-07 7.19394295e-07 1.23265505e-01 3.69796515e-02
1.250888 6.33618373e-06 5.72788081e-06 6.08302923e-07 7.19048889e-07 1.25534890e-01 3.76604671e-02
1.254957 6.23135281e-06 5.62298556e-06 6.08367251e-07 7.19426548e-07 1.27943873e-01 3.83831618e-02
1.259026 6.13254710e-06 5.52337358e-06 6.09173520e-07 7.20683801e-07 1.30478917e-01 3.91436750e-02
1.263095 6.04490672e-06 5.43381315e-06 6.11093565e-07 7.23261862e-07 1.33103926e-01 3.99311777e-02
1.267163 5.97037189e-06 5.35603845e-06 6.14333448e-07 7.27406422e-07 1.35810530e-01 4.07431591e-02
1.271232 5.91020700e-06 5.29112590e-06 6.19081093e-07 7.33342127e-07 1.38598503e-01 4.15795508e-02
1.275301 5.86636508e-06 5.24080913e-06 6.25555958e-07 7.41331400e-07 1.41453616e-01 4.24360847e-02
1.279370 5.83858649e-06 5.20488162e-06 6.33704874e-07 7.51313919e-07 1.44347936e-01 4.33043808e-02
1.283438 5.82763926e-06 5.18405663e-06 6.43582628e-07 7.63357329e-07 1.47250962e-01 4.41752887e-02
1.287507 5.83341440e-06 5.17820114e-06 6.55213259e-07 7.77492935e-07 1.50147303e-01 4.50441909e-02
1.291576 5.85574312e-06 5.18711361e-06 6.68629516e-07 7.93762464e-07 1.53025849e-01 4.59077547e-02
1.295645 5.89454927e-06 5.21069764e-06 6.83851620e-07 8.12192869e-07 1.55870274e-01 4.67610821e-02
1.299713 5.94949291e-06 5.24868827e-06 7.00804636e-07 8.32698109e-07 1.58648803e-01 4.75946408e-02
1.303782 6.02035563e-06 5.30091617e-06 7.19439459e-07 8.55222728e-07 1.61334890e-01 4.84004670e-02
1.307851 6.10678969e-06 5.36703426e-06 7.39755432e-07 8.79768815e-07 1.63920849e-01 4.91762548e-02
1.311920 6.20848128e-06 5.44671491e-06 7.61766370e-07 9.06355708e-07 1.66404103e-01 4.99212308e-02
1.315989 6.32503931e-06 5.53959836e-06 7.85440950e-07 9.34949081e-07 1.68775608e-01 5.06326824e-02
1.320057 6.45589552e-06 5.64523884e-06 8.10656682e-07 9.65406001e-07 1.71012428e-01 5.13037285e-02
1.324126 6.60066445e-06 5.76331224e-06 8.37352207e-07 9.97656135e-07 1.73104648e-01 5.19313943e-02
1.328195 6.75828309e-06 5.89296066e-06 8.65322428e-07 1.03145771e-06 1.75032173e-01 5.25096519e-02
1.332264 6.92789780e-06 6.03349012e-06 8.94407673e-07 1.06662270e-06 1.76783700e-01 5.30351099e-02
1.336332 7.10829263e-06 6.18392467e-06 9.24367959e-07 1.10286695e-06 1.78344176e-01 5.35032527e-02
1.340401 7.29768416e-06 6.34285424e-06 9.54829914e-07 1.13974653e-06 1.79689850e-01 5.39069549e-02
1.344470 7.49462263e-06 6.50914068e-06 9.85481940e-07 1.17689048e-06 1.80805815e-01 5.42417444e-02
1.348539 7.69687609e-06 6.68093112e-06 1.01594496e-06 1.21384655e-06 1.81688230e-01 5.45064690e-02
1.352607 7.90245747e-06 6.85658796e-06 1.04586951e-06 1.25019698e-06 1.82335148e-01 5.47005443e-02
1.356676 8.10899808e-06 7.03417845e-06 1.07481963e-06 1.28541978e-06 1.82739149e-01 5.48217447e-02
1.360745 8.31367298e-06 7.21142440e-06 1.10224858e-06 1.31885942e-06 1.82884733e-01 5.48654198e-02
1.364814 8.51374489e-06 7.38612614e-06 1.12761875e-06 1.34986999e-06 1.82757505e-01 5.48272516e-02
1.368883 8.70697013e-06 7.55631603e-06 1.15065410e-06 1.37811755e-06 1.82379554e-01 5.47138663e-02
1.372951 8.89065622e-06 7.71970031e-06 1.17095591e-06 1.40312052e-06 1.81758419e-01 5.45275257e-02
1.377020 9.06315143e-06 7.87489724e-06 1.18825419e-06 1.42455063e-06 1.80897679e-01 5.42693037e-02
1.381089 9.22309624e-06 8.02080045e-06 1.20229579e-06 1.44209912e-06 1.79794913e-01 5.39384739e-02
1.385158 9.36875258e-06 8.15597153e-06 1.21278104e-06 1.45540073e-06 1.78446028e-01 5.35338085e-02
1.389226 9.50172875e-06 8.28169796e-06 1.22003080e-06 1.46483443e-06 1.76876100e-01 5.30628299e-02
1.393295 9.62208419e-06 8.39798488e-06 1.22409932e-06 1.47045970e-06 1.75096731e-01 5.25290193e-02
1.397364 9.73208495e-06 8.50674255e-06 1.22534240e-06 1.47269844e-06 1.73121313e-01 5.19363938e-02
1.401433 9.83464553e-06 8.61041983e-06 1.22422571e-06 1.47210547e-06 1.70967909e-01 5.12903726e-02
1.405501 9.93234432e-06 8.71119698e-06 1.22114734e-06 1.46915544e-06 1.68651386e-01 5.05954157e-02
1.409570 1.00293730e-05 8.81282429e-06 1.21654870e-06 1.46437604e-06 1.66164216e-01 4.98492649e-02
1.413639 1.01293733e-05 8.91850458e-06 1.21086875e-06 1.45829309e-06 1.63513185e-01 4.90539554e-02
1.417708 1.02363035e-05 9.03176624e-06 1.20453729e-06 1.45142241e-06 1.60701946e-01 4.82105838e-02
1.421777 1.03542430e-05 9.15622594e-06 1.19801701e-06 1.44432055e-06 1.57741908e-01 4.73225723e-02
1.425845 1.04872627e-05 9.29554311e-06 1.19171964e-06 1.43748374e-06 1.54642254e-01 4.63926763e-02
1.429914 1.06393520e-05 9.45350211e-06 1.18584988e-06 1.43115944e-06 1.51389340e-01 4.54168019e-02
1.433983 1.08145807e-05 9.63387034e-06 1.18071041e-06 1.42571387e-06 1.47989730e-01 4.43969191e-02
1.438052 1.10174744e-05 9.84096993e-06 1.17650450e-06 1.42139402e-06 1.44436374e-01 4.33309123e-02
1.442120 1.12523971e-05 1.00789649e-05 1.17343229e-06 1.41844358e-06 1.40733062e-01 4.22199186e-02
1.446189 1.15245272e-05 1.03528017e-05 1.17172546e-06 1.41714499e-06 1.36885166e-01 4.10655498e-02
1.450258 1.18403358e-05 1.06687051e-05 1.17163063e-06 1.41779932e-06 1.32893289e-01 3.98679868e-02
1.454327 1.22056469e-05 1.10322620e-05 1.17338490e-06 1.42069687e-06 1.28776571e-01 3.86329713e-02
1.458395 1.26297777e-05 1.14524151e-05 1.17736260e-06 1.42629482e-06 1.24540964e-01 3.73622892e-02
1.462464 1.31204389e-05 1.19365263e-05 1.18391260e-06 1.43502053e-06 1.20220950e-01 3.60662851e-02
1.466533 1.36915903e-05 1.24981361e-05 1.19345416e-06 1.44738775e-06 1.15808288e-01 3.47424865e-02
1.470602 1.43568236e-05 1.31504476e-05 1.20637599e-06 1.46387431e-06 1.11317451e-01 3.33952354e-02
1.474670 1.51287235e-05 1.39056574e-05 1.22306611e-06 1.48495835e-06 1.06788073e-01 3.20364219e-02
1.478739 1.61289190e-05 1.48835551e-05 1.24536389e-06 1.51288229e-06 1.01647911e-01 3.04943734e-02
1.482808 1.75018802e-05 1.62266310e-05 1.27524919e-06 1.55006444e-06 9.55259562e-02 2.86577869e-02
1.486877 1.91153169e-05 1.78032679e-05 1.31204894e-06 1.59570227e-06 8.96297396e-02 2.68889219e-02
1.490946 2.04897221e-05 1.91372324e-05 1.35248970e-06 1.64582719e-06 8.60013173e-02 2.58003952e-02
1.495014 2.13241228e-05 1.99295257e-05 1.39459720e-06 1.69804349e-06 8.52024037e-02 2.55607211e-02
1.499083 2.19338285e-05 2.04964490e-05 1.43737942e-06 1.75114667e-06 8.54365882e-02 2.56309764e-02
1.503152 2.24686154e-05 2.09890291e-05 1.47958631e-06 1.80361489e-06 8.59313160e-02 2.57793948e-02
1.507221 2.29415172e-05 2.14221246e-05 1.51939260e-06 1.85322119e-06 8.65096823e-02 2.59529047e-02
1.511289 2.32815135e-05 2.17272698e-05 1.55424368e-06 1.89684328e-06 8.73024220e-02 2.61907266e-02
1.515358 2.34690967e-05 2.18869842e-05 1.58211259e-06 1.93199573e-06 8.82714457e-02 2.64814337e-02
1.519427 2.35251219e-05 2.19220381e-05 1.60308381e-06 1.95876710e-06 8.93515050e-02 2.68054515e-02
1.523496 2.34548310e-05 2.18384843e-05 1.61634663e-06 1.97615148e-06 9.04894063e-02 2.71468219e-02
1.527564 2.32800302e-05 2.16571808e-05 1.62284942e-06 1.98529241e-06 9.16690137e-02 2.75007041e-02
1.531633 2.30302934e-05 2.14060831e-05 1.62421030e-06 1.98815585e-06 9.28780776e-02 2.78634233e-02
1.535702 2.27294039e-05 2.11077650e-05 1.62163885e-06 1.98621197e-06 9.40986392e-02 2.82295918e-02
1.539771 2.23976869e-05 2.07809264e-05 1.61676051e-06 1.98144412e-06 9.53491717e-02 2.86047515e-02
1.543840 2.20574738e-05 2.04463953e-05 1.61107843e-06 1.97569044e-06 9.66278118e-02 2.89883435e-02
1.547908 2.17209901e-05 2.01155799e-05 1.60541025e-06 1.96995240e-06 9.79316732e-02 2.93795020e-02
1.551977 2.13996365e-05 1.97991908e-05 1.60044562e-06 1.96507676e-06 9.92503568e-02 2.97751070e-02
1.556046 2.11039665e-05 1.95069603e-05 1.59700622e-06 1.96207463e-06 1.00583310e-01 3.01749929e-02
1.560115 2.08373921e-05 1.92414078e-05 1.59598436e-06 1.96204647e-06 1.01970006e-01 3.05910019e-02
1.564183 2.06062871e-05 1.90080573e-05 1.59822976e-06 1.96604318e-06 1.03432095e-01 3.10296284e-02
1.568252 2.04137141e-05 1.88099146e-05 1.60379959e-06 1.97414277e-06 1.04952245e-01 3.14856736e-02
1.572321 2.02626514e-05 1.86499680e-05 1.61268338e-06 1.98634023e-06 1.06506361e-01 3.19519084e-02
1.576390 2.01562998e-05 1.85312383e-05 1.62506150e-06 2.00286583e-06 1.08080518e-01 3.24241553e-02
1.580458 2.00971647e-05 1.84559379e-05 1.64122680e-06 2.02408920e-06 1.09671436e-01 3.29014307e-02
1.584527 2.00881638e-05 1.84267478e-05 1.66141602e-06 2.05031176e-06 1.11268238e-01 3.33804715e-02
1.588596 2.01327692e-05 1.84470620e-05 1.68570727e-06 2.08163993e-06 1.12843982e-01 3.38531946e-02
1.592665 2.02345339e-05 1.85203991e-05 1.71413480e-06 2.11812629e-06 1.14367206e-01 3.43101617e-02
1.596734 2.03966534e-05 1.86495486e-05 1.74710486e-06 2.16028361e-06 1.15835705e-01 3.47507116e-02
1.600802 2.06216377e-05 1.88370137e-05 1.78462393e-06 2.20813152e-06 1.17223014e-01 3.51669041e-02
1.604871 2.09126119e-05 1.90851784e-05 1.82743356e-06 2.26259985e-06 1.18552722e-01 3.55658167e-02
1.608940 2.12751722e-05 1.93939478e-05 1.88122438e-06 2.33075277e-06 1.20179387e-01 3.60538162e-02
1.613009 2.17150170e-05 1.97635221e-05 1.95149488e-06 2.41943525e-06 1.22419235e-01 3.67257704e-02
1.617077 2.22322034e-05 2.01957664e-05 2.03643695e-06 2.52644628e-06 1.25097817e-01 3.75293450e-02
1.621146 2.28256497e-05 2.06984928e-05 2.12715689e-06 2.64078275e-06 1.27583336e-01 3.82750007e-02
1.625215 2.34920495e-05 2.12724504e-05 2.21959910e-06 2.75742236e-06 1.29624106e-01 3.88872317e-02
1.629284 2.42132272e-05 2.18975459e-05 2.31568130e-06 2.87875497e-06 1.31464730e-01 3.94394191e-02
1.633352 2.49746144e-05 2.25588572e-05 2.41575719e-06 3.00523140e-06 1.33217360e-01 3.99652080e-02
1.637421 2.57622989e-05 2.32433175e-05 2.51898139e-06 3.13581111e-06 1.34912372e-01 4.04737117e-02
1.641490 2.65621559e-05 2.39383402e-05 2.62381572e-06 3.26858773e-06 1.36541953e-01 4.09625860e-02
1.645559 2.73598762e-05 2.46305972e-05 2.72927899e-06 3.40234398e-06 1.38134855e-01 4.14404566e-02
1.649628 2.81404385e-05 2.53054192e-05 2.83501934e-06 3.53664429e-06 1.39758376e-01 4.19275128e-02
1.653696 2.88888726e-05 2.59484275e-05 2.94044509e-06 3.67075251e-06 1.41463390e-01 4.24390169e-02
1.657765 2.95939762e-05 2.65491740e-05 3.04480219e-06 3.80372758e-06 1.43271033e-01 4.29813099e-02
1.661834 3.02437844e-05 2.70967553e-05 3.14702913e-06 3.93424136e-06 1.45192342e-01 4.35577027e-02
1.665903 3.08293863e-05 2.75827838e-05 3.24660255e-06 4.06163516e-06 1.47252547e-01 4.41757641e-02
1.669971 3.13610170e-05 2.80173807e-05 3.34363627e-06 4.18604604e-06 1.49408900e-01 4.48226700e-02
1.674040 3.18360392e-05 2.83979126e-05 3.43812667e-06 4.30746427e-06 1.51682426e-01 4.55047278e-02
1.678109 3.21901523e-05 2.86585043e-05 3.53164795e-06 4.42785826e-06 1.54504164e-01 4.63512493e-02
1.682178 3.22859560e-05 2.86591007e-05 3.62685526e-06 4.55055840e-06 1.58782317e-01 4.76346950e-02
1.686246 3.21716716e-05 2.84477205e-05 3.72395105e-06 4.67582523e-06 1.64365550e-01 4.93096651e-02
1.690315 3.22222699e-05 2.84028024e-05 3.81946749e-06 4.79930829e-06 1.68973055e-01 5.06919164e-02
1.694384 3.26187608e-05 2.87067524e-05 3.91200834e-06 4.91924914e-06 1.71362092e-01 5.14086275e-02
1.698453 3.32125455e-05 2.92094807e-05 4.00306483e-06 5.03751775e-06 1.72461736e-01 5.17385208e-02
1.702521 3.38026267e-05 2.97079196e-05 4.09470709e-06 5.15671866e-06 1.73580605e-01 5.20741815e-02
1.706590 3.43300730e-05 3.01429054e-05 4.18716758e-06 5.27714820e-06 1.75070987e-01 5.25212961e-02
1.710659 3.48211779e-05 3.05419074e-05 4.27927050e-06 5.39732748e-06 1.76718743e-01 5.30156228e-02
1.714728 3.52647192e-05 3.08942250e-05 4.37049420e-06 5.51659877e-06 1.78564077e-01 5.35692231e-02
1.718797 3.56627139e-05 3.12025387e-05 4.46017514e-06 5.63412309e-06 1.80566176e-01 5.41698527e-02
1.722865 3.60165136e-05 3.14689591e-05 4.54755451e-06 5.74893844e-06 1.82686006e-01 5.48058018e-02
1.726934 3.63284947e-05 3.16958809e-05 4.63261384e-06 5.86101642e-06 1.84914136e-01 5.54742408e-02
1.731003 3.66033293e-05 3.18871668e-05 4.71616248e-06 5.97137666e-06 1.87265827e-01 5.61797481e-02
1.735072 3.68448151e-05 3.20464813e-05 4.79833374e-06 6.08018529e-06 1.89730199e-01 5.69190598e-02
1.739140 3.70576826e-05 3.21792159e-05 4.87846670e-06 6.18660174e-06 1.92254583e-01 5.76763750e-02
1.743209 3.72466901e-05 3.22907032e-05 4.95598684e-06 6.28989239e-06 1.94789576e-01 5.84368728e-02
1.747278 3.74154929e-05 3.23847434e-05 5.03074949e-06 6.38986722e-06 1.97311034e-01 5.91933103e-02
1.751347 3.75674850e-05 3.24646115e-05 5.10287347e-06 6.48667050e-06 1.99807427e-01 5.99422281e-02
1.755415 3.77058812e-05 3.25336167e-05 5.17226447e-06 6.58017572e-06 2.02257738e-01 6.06773214e-02
1.759484 3.78330567e-05 3.25943311e-05 5.23872568e-06 6.67012543e-06 2.04640660e-01 6.13921981e-02
1.763553 3.79516256e-05 3.26495487e-05 5.30207685e-06 6.75628235e-06 2.06933407e-01 6.20800221e-02
1.767622 3.80636072e-05 3.27016433e-05 5.36196392e-06 6.83818669e-06 2.09108350e-01 6.27325051e-02
1.771691 3.81709304e-05 3.27531809e-05 5.41774948e-06 6.91501542e-06 2.11125003e-01 6.33375010e-02
1.775759 3.82754011e-05 3.28061546e-05 5.46924651e-06 6.98651803e-06 2.12963638e-01 6.38890914e-02
1.779828 3.83783030e-05 3.28615525e-05 5.51675042e-06 7.05305987e-06 2.14629539e-01 6.43888617e-02
1.783897 3.84811670e-05 3.29207641e-05 5.56040287e-06 7.11481062e-06 2.16119243e-01 6.48357729e-02
1.787966 3.85858552e-05 3.29854361e-05 5.60041916e-06 7.17203478e-06 2.17430346e-01 6.52291038e-02
1.792034 3.86943659e-05 3.30574175e-05 5.63694836e-06 7.22491271e-06 2.18556477e-01 6.55669431e-02
1.796103 3.88086257e-05 3.31382960e-05 5.67032979e-06 7.27386936e-06 2.19500404e-01 6.58501212e-02
1.800172 3.89305838e-05 3.32294566e-05 5.70112722e-06 7.31961921e-06 2.20275020e-01 6.60825060e-02
1.804241 3.90622076e-05 3.33324039e-05 5.72980364e-06 7.36274958e-06 2.20888646e-01 6.62665939e-02
1.808309 3.92054350e-05 3.34486394e-05 5.75679564e-06 7.40381581e-06 2.21348789e-01 6.64046367e-02
1.812378 3.93624599e-05 3.35799629e-05 5.78249692e-06 7.44331992e-06 2.21659563e-01 6.64978690e-02
1.816447 3.95348285e-05 3.37273969e-05 5.80743160e-06 7.48193362e-06 2.21835490e-01 6.65506470e-02
1.820516 3.97237007e-05 3.38913384e-05 5.83236230e-06 7.52063852e-06 2.21904442e-01 6.65713325e-02
1.824585 3.99302995e-05 3.40724887e-05 5.85781080e-06 7.56010881e-06 2.21883082e-01 6.65649247e-02
1.828653 4.01554248e-05 3.42715835e-05 5.88384125e-06 7.60042994e-06 2.21770608e-01 6.65311825e-02
1.832722 4.04001235e-05 3.44896920e-05 5.91043148e-06 7.64157609e-06 2.21561158e-01 6.64683473e-02
1.836791 4.06643958e-05 3.47265449e-05 5.93785089e-06 7.68389868e-06 2.21268735e-01 6.63806206e-02
1.840860 4.09476574e-05 3.49809842e-05 5.96667322e-06 7.72814460e-06 2.20924162e-01 6.62772485e-02
1.844928 4.12494290e-05 3.52523123e-05 5.99711663e-06 7.77460248e-06 2.20541632e-01 6.61624895e-02
1.848997 4.15688050e-05 3.55398808e-05 6.02892420e-06 7.82294563e-06 2.20117385e-01 6.60352156e-02
1.853066 4.19049520e-05 3.58431073e-05 6.06184475e-06 7.87285367e-06 2.19647633e-01 6.58942899e-02
1.857135 4.22565077e-05 3.61607971e-05 6.09571065e-06 7.92411369e-06 2.19135482e-01 6.57406445e-02
1.861203 4.26219432e-05 3.64915970e-05 6.13034624e-06 7.97650160e-06 2.18584613e-01 6.55753839e-02
1.865272 4.29995847e-05 3.68339913e-05 6.16559340e-06 8.02981534e-06 2.18000142e-01 6.54000426e-02
1.869341 4.33872882e-05 3.71859246e-05 6.20136361e-06 8.08394288e-06 2.17392548e-01 6.52177643e-02
1.873410 4.37829035e-05 3.75453315e-05 6.23757203e-06 8.13877656e-06 2.16771999e-01 6.50315997e-02
1.877479 4.41847147e-05 3.79108839e-05 6.27383082e-06 8.19381263e-06 2.16133516e-01 6.48400547e-02
1.881547 4.45910180e-05 3.82815383e-05 6.30947966e-06 8.24818925e-06 2.15461280e-01 6.46383840e-02
1.885616 4.50002275e-05 3.86559709e-05 6.34425661e-06 8.30156259e-06 2.14754988e-01 6.44264965e-02
1.889685 4.54108907e-05 3.90326848e-05 6.37820589e-06 8.35398847e-06 2.14025464e-01 6.42076392e-02
1.893754 4.58215146e-05 3.94102127e-05 6.41130189e-06 8.40543137e-06 2.13280538e-01 6.39841615e-02
1.897822 4.62310429e-05 3.97875642e-05 6.44347871e-06 8.45580273e-06 2.12523760e-01 6.37571279e-02
1.901891 4.66382141e-05 4.01635720e-05 6.47464203e-06 8.50497629e-06 2.11758463e-01 6.35275389e-02
1.905960 4.70423643e-05 4.05376080e-05 6.50475628e-06 8.55290253e-06 2.10986858e-01 6.32960573e-02
1.910029 4.74432404e-05 4.09094266e-05 6.53381379e-06 8.59956843e-06 2.10209948e-01 6.30629843e-02
1.914097 4.78405142e-05 4.12787086e-05 6.56180560e-06 8.64495916e-06 2.09429012e-01 6.28287036e-02
1.918166 4.82343334e-05 4.16455562e-05 6.58877720e-06 8.68913164e-06 2.08644870e-01 6.25934609e-02
1.922235 4.86247223e-05 4.20099810e-05 6.61474131e-06 8.73209974e-06 2.07857741e-01 6.23573222e-02
1.926304 4.90121453e-05 4.23723394e-05 6.63980591e-06 8.77400322e-06 2.07069124e-01 6.21207373e-02
1.930372 4.93973149e-05 4.27332031e-05 6.66411179e-06 8.81502574e-06 2.06280482e-01 6.18841446e-02
1.934441 4.97808915e-05 4.30930838e-05 6.68780771e-06 8.85536228e-06 2.05493817e-01 6.16481450e-02
1.938510 5.01637645e-05 4.34526208e-05 6.71114369e-06 8.89534282e-06 2.04713609e-01 6.14140826e-02
1.942579 5.05470888e-05 4.38124796e-05 6.73460915e-06 8.93561628e-06 2.03951394e-01 6.11854181e-02
1.946648 5.09313597e-05 4.41733137e-05 6.75804597e-06 8.97597423e-06 2.03199024e-01 6.09597072e-02
1.950716 5.13164178e-05 4.45353832e-05 6.78103463e-06 9.01585984e-06 2.02442624e-01 6.07327872e-02
1.954785 5.17018553e-05 4.48985405e-05 6.80331481e-06 9.05492581e-06 2.01675282e-01 6.05025846e-02
1.958854 5.20876387e-05 4.52630142e-05 6.82462450e-06 9.09282116e-06 2.00888547e-01 6.02665641e-02
1.962923 5.24738611e-05 4.56291611e-05 6.84470007e-06 9.12919122e-06 2.00073615e-01 6.00220846e-02
1.966991 5.28605097e-05 4.59972335e-05 6.86327624e-06 9.16367760e-06 1.99222364e-01 5.97667093e-02
1.971060 5.32475745e-05 4.63674884e-05 6.88008613e-06 9.19591823e-06 1.98326857e-01 5.94980570e-02
1.975129 5.36350488e-05 4.67401875e-05 6.89486128e-06 9.22554725e-06 1.97379337e-01 5.92138012e-02
1.979198 5.40229291e-05 4.71155974e-05 6.90733164e-06 9.25219510e-06 1.96372233e-01 5.89116700e-02
1.983266 5.44112150e-05 4.74939894e-05 6.91722560e-06 9.27548842e-06 1.95298153e-01 5.85894460e-02
1.987335 5.47999096e-05 4.78756396e-05 6.92426999e-06 9.29505009e-06 1.94149888e-01 5.82449665e-02
1.991404 5.51890195e-05 4.82608293e-05 6.92819014e-06 9.31049917e-06 1.92920414e-01 5.78761242e-02
1.995473 5.55785545e-05 4.86498447e-05 6.92870984e-06 9.32145092e-06 1.91602892e-01 5.74808675e-02
1.999542 5.59685283e-05 4.90429769e-05 6.92555137e-06 9.32751672e-06 1.90190672e-01 5.70572015e-02
2.003610 5.63589579e-05 4.94405224e-05 6.91843554e-06 9.32830412e-06 1.88677297e-01 5.66031891e-02
2.007679 5.67498643e-05 4.98427826e-05 6.90708165e-06 9.32341675e-06 1.87056506e-01 5.61169517e-02
2.011748 5.71412720e-05 5.02500645e-05 6.89120756e-06 9.31245434e-06 1.85322237e-01 5.55966710e-02
2.015817 5.75332096e-05 5.06626800e-05 6.87052968e-06 9.29501268e-06 1.83468634e-01 5.50405902e-02
2.019885 5.79257095e-05 5.10809466e-05 6.84476293e-06 9.27068358e-06 1.81490051e-01 5.44470152e-02
2.023954 5.83188081e-05 5.15051872e-05 6.81362086e-06 9.23905485e-06 1.79381056e-01 5.38143167e-02
2.028023 5.87125457e-05 5.19357302e-05 6.77681554e-06 9.19971028e-06 1.77136438e-01 5.31409315e-02
