# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.234613 1.95787056e-04 1.76014245e-04 1.97728112e-05 2.08471525e-05 1.18440144e-01 3.55320431e-02
1.238682 1.93252801e-04 1.73380188e-04 1.98726126e-05 2.09560111e-05 1.20867392e-01 3.62602175e-02
1.242751 1.90080767e-04 1.70273617e-04 1.98071496e-05 2.08906253e-05 1.22688562e-01 3.68065687e-02
1.246819 1.86596927e-04 1.66873463e-04 1.97234641e-05 2.08060160e-05 1.24681394e-01 3.74044182e-02
1.250888 1.83010627e-04 1.63372132e-04 1.96384942e-05 2.07200442e-05 1.26827286e-01 3.80481858e-02
1.254957 1.79556184e-04 1.59982560e-04 1.95736235e-05 2.06552739e-05 1.29109535e-01 3.87328604e-02
1.259026 1.76291426e-04 1.56758556e-04 1.95328699e-05 2.06159572e-05 1.31514079e-01 3.94542238e-02
1.263095 1.73361818e-04 1.53833943e-04 1.95278750e-05 2.06143970e-05 1.34004217e-01 4.02012651e-02
1.267163 1.70820367e-04 1.51255525e-04 1.95648423e-05 2.06571639e-05 1.36571302e-01 4.09713906e-02
1.271232 1.68700414e-04 1.49051099e-04 1.96493148e-05 2.07501355e-05 1.39214911e-01 4.17644733e-02
1.275301 1.67054395e-04 1.47266639e-04 1.97877564e-05 2.09001672e-05 1.41920583e-01 4.25761748e-02
1.279370 1.65871209e-04 1.45893261e-04 1.99779483e-05 2.11049468e-05 1.44660190e-01 4.33980569e-02
1.283438 1.65168962e-04 1.44947870e-04 2.02210918e-05 2.13657749e-05 1.47403166e-01 4.42209497e-02
1.287507 1.64940988e-04 1.44423580e-04 2.05174082e-05 2.16829177e-05 1.50134194e-01 4.50402581e-02
1.291576 1.65179033e-04 1.44311646e-04 2.08673866e-05 2.20569247e-05 1.52842305e-01 4.58526916e-02
1.295645 1.65877432e-04 1.44606313e-04 2.12711188e-05 2.24879268e-05 1.55511376e-01 4.66534129e-02
1.299713 1.67022939e-04 1.45297194e-04 2.17257449e-05 2.29729335e-05 1.58109960e-01 4.74329879e-02
1.303782 1.68605868e-04 1.46376628e-04 2.22292399e-05 2.35098360e-05 1.60611952e-01 4.81835855e-02
1.307851 1.70613216e-04 1.47832118e-04 2.27810976e-05 2.40981306e-05 1.63010115e-01 4.89030345e-02
1.311920 1.73033067e-04 1.49651805e-04 2.33812620e-05 2.47377900e-05 1.65302316e-01 4.95906948e-02
1.315989 1.75851347e-04 1.51823051e-04 2.40282967e-05 2.54273264e-05 1.67480012e-01 5.02440037e-02
1.320057 1.79048977e-04 1.54330973e-04 2.47180043e-05 2.61623289e-05 1.69520922e-01 5.08562767e-02
1.324126 1.82612242e-04 1.57164141e-04 2.54481004e-05 2.69404087e-05 1.71415747e-01 5.14247241e-02
1.328195 1.86508676e-04 1.60296700e-04 2.62119764e-05 2.77545967e-05 1.73145153e-01 5.19435459e-02
1.332264 1.90711968e-04 1.63707486e-04 2.70044818e-05 2.85994629e-05 1.74698565e-01 5.24095695e-02
1.336332 1.95186016e-04 1.67367899e-04 2.78181171e-05 2.94670845e-05 1.76061746e-01 5.28185237e-02
1.340401 1.99879375e-04 1.71237896e-04 2.86414790e-05 3.03453972e-05 1.77211925e-01 5.31635776e-02
1.344470 2.04750301e-04 1.75285141e-04 2.94651598e-05 3.12244414e-05 1.78135130e-01 5.34405390e-02
1.348539 2.09736280e-04 1.79458417e-04 3.02778631e-05 3.20922475e-05 1.78828322e-01 5.36484965e-02
1.352607 2.14782097e-04 1.83712779e-04 3.10693182e-05 3.29379235e-05 1.79290323e-01 5.37870970e-02
1.356676 2.19822667e-04 1.87995841e-04 3.18268259e-05 3.37479932e-05 1.79514574e-01 5.38543721e-02
1.360745 2.24781111e-04 1.92246531e-04 3.25345806e-05 3.45056746e-05 1.79486592e-01 5.38459776e-02
1.364814 2.29583726e-04 1.96406478e-04 3.31772476e-05 3.51946707e-05 1.79193023e-01 5.37579070e-02
1.368883 2.34171419e-04 2.00424060e-04 3.37473591e-05 3.58070172e-05 1.78656281e-01 5.35968844e-02
1.372951 2.38473504e-04 2.04239548e-04 3.42339562e-05 3.63310381e-05 1.77884442e-01 5.33653327e-02
1.377020 2.42447866e-04 2.07817895e-04 3.46299704e-05 3.67591758e-05 1.76881667e-01 5.30645001e-02
1.381089 2.46060580e-04 2.11131669e-04 3.49289108e-05 3.70844794e-05 1.75646219e-01 5.26938657e-02
1.385158 2.49268028e-04 2.14145007e-04 3.51230214e-05 3.72986471e-05 1.74174722e-01 5.22524167e-02
1.389226 2.52116370e-04 2.16893814e-04 3.52225562e-05 3.74124998e-05 1.72492240e-01 5.17476720e-02
1.393295 2.54610117e-04 2.19380148e-04 3.52299694e-05 3.74285795e-05 1.70610604e-01 5.11831812e-02
1.397364 2.56812033e-04 2.21655698e-04 3.51563346e-05 3.73585896e-05 1.68543330e-01 5.05629990e-02
1.401433 2.58801370e-04 2.23785640e-04 3.50157298e-05 3.72174362e-05 1.66308419e-01 4.98925258e-02
1.405501 2.60647665e-04 2.25827533e-04 3.48201323e-05 3.70178049e-05 1.63920690e-01 4.91762070e-02
1.409570 2.62461552e-04 2.27878949e-04 3.45826024e-05 3.67735438e-05 1.61373150e-01 4.84119449e-02
1.413639 2.64338323e-04 2.30022353e-04 3.43159707e-05 3.64982685e-05 1.58672703e-01 4.76018110e-02
1.417708 2.66380386e-04 2.32347735e-04 3.40326517e-05 3.62051641e-05 1.55823185e-01 4.67469555e-02
1.421777 2.68692261e-04 2.34946427e-04 3.37458347e-05 3.59082520e-05 1.52835914e-01 4.58507743e-02
1.425845 2.71377025e-04 2.37909906e-04 3.34671187e-05 3.56198738e-05 1.49720011e-01 4.49160034e-02
1.429914 2.74534053e-04 2.41331886e-04 3.32021667e-05 3.53460631e-05 1.46462466e-01 4.39387398e-02
1.433983 2.78263969e-04 2.45304662e-04 3.29593075e-05 3.50956978e-05 1.43069836e-01 4.29209509e-02
1.438052 2.82677649e-04 2.49933644e-04 3.27440054e-05 3.48746133e-05 1.39535489e-01 4.18606468e-02
1.442120 2.87880690e-04 2.55319117e-04 3.25615725e-05 3.46884888e-05 1.35863265e-01 4.07589794e-02
1.446189 2.93998202e-04 2.61580071e-04 3.24181316e-05 3.45438726e-05 1.32058503e-01 3.96175510e-02
1.450258 3.01186570e-04 2.68866425e-04 3.23201455e-05 3.44476822e-05 1.28121919e-01 3.84365756e-02
1.454327 3.09584216e-04 2.77310475e-04 3.22737413e-05 3.44064843e-05 1.24072069e-01 3.72216206e-02
1.458395 3.19415960e-04 2.87127222e-04 3.22887387e-05 3.44307894e-05 1.19914751e-01 3.59744254e-02
1.462464 3.30863986e-04 2.98489837e-04 3.23741488e-05 3.45302568e-05 1.15683191e-01 3.47049573e-02
1.466533 3.44264523e-04 3.11723723e-04 3.25408000e-05 3.47164943e-05 1.11369433e-01 3.34108300e-02
1.470602 3.59940982e-04 3.27142415e-04 3.27985671e-05 3.50001044e-05 1.06987363e-01 3.20962090e-02
1.474670 3.78188303e-04 3.45031106e-04 3.31571965e-05 3.53915633e-05 1.02574993e-01 3.07724979e-02
1.478739 4.02000144e-04 3.68334583e-04 3.36655608e-05 3.59431323e-05 9.75828333e-02 2.92748500e-02
1.482808 4.34902901e-04 4.00527132e-04 3.43757692e-05 3.67105819e-05 9.16556682e-02 2.74967005e-02
1.486877 4.73566291e-04 4.38298253e-04 3.52680381e-05 3.76729454e-05 8.59527621e-02 2.57858286e-02
1.490946 5.06162614e-04 4.69909503e-04 3.62531111e-05 3.87350079e-05 8.24307823e-02 2.47292347e-02
1.495014 5.25362839e-04 4.88085376e-04 3.72774628e-05 3.98396456e-05 8.16243378e-02 2.44873013e-02
1.499083 5.38970824e-04 5.00656475e-04 3.83143495e-05 4.09583072e-05 8.18092032e-02 2.45427610e-02
1.503152 5.50676120e-04 5.11345654e-04 3.93304653e-05 4.20553953e-05 8.22445540e-02 2.46733662e-02
1.507221 5.60805983e-04 5.20528359e-04 4.02776237e-05 4.30793598e-05 8.27608314e-02 2.48282494e-02
1.511289 5.67645732e-04 5.26556849e-04 4.10888838e-05 4.39585328e-05 8.34829762e-02 2.50448928e-02
1.515358 5.70745103e-04 5.29033162e-04 4.17119410e-05 4.46368326e-05 8.43743565e-02 2.53123069e-02
1.519427 5.70636428e-04 5.28485860e-04 4.21505686e-05 4.51181433e-05 8.53724703e-02 2.56117411e-02
1.523496 5.67469284e-04 5.25084267e-04 4.23850165e-05 4.53811648e-05 8.64264417e-02 2.59279325e-02
1.527564 5.61792891e-04 5.19351149e-04 4.24417423e-05 4.54540598e-05 8.75208611e-02 2.62562583e-02
1.531633 5.54338057e-04 5.11973674e-04 4.23643825e-05 4.53834227e-05 8.86440554e-02 2.65932166e-02
1.535702 5.45688988e-04 5.03503512e-04 4.21854750e-05 4.52040035e-05 8.97789239e-02 2.69336772e-02
1.539771 5.36342423e-04 4.94394424e-04 4.19479995e-05 4.49617810e-05 9.09431395e-02 2.72829418e-02
1.543840 5.26837245e-04 4.85145929e-04 4.16913161e-05 4.46989026e-05 9.21349638e-02 2.76404892e-02
1.547908 5.17466039e-04 4.76029360e-04 4.14366794e-05 4.44381445e-05 9.33516886e-02 2.80055066e-02
1.551977 5.08498546e-04 4.67296718e-04 4.12018279e-05 4.41985364e-05 9.45834514e-02 2.83750354e-02
1.556046 5.00181989e-04 4.59174280e-04 4.10077086e-05 4.40025718e-05 9.58297835e-02 2.87489350e-02
1.560115 4.92593428e-04 4.51716564e-04 4.08768638e-05 4.38744822e-05 9.71283448e-02 2.91385034e-02
1.564183 4.85878338e-04 4.45047816e-04 4.08305215e-05 4.38371154e-05 9.84997876e-02 2.95499363e-02
1.568252 4.80101611e-04 4.39232109e-04 4.08695018e-05 4.38914292e-05 9.99276425e-02 2.99782928e-02
1.572321 4.75325284e-04 4.34332382e-04 4.09929022e-05 4.40365330e-05 1.01389016e-01 3.04167049e-02
1.576390 4.71616266e-04 4.30411593e-04 4.12046726e-05 4.42767502e-05 1.02870719e-01 3.08612158e-02
1.580458 4.69024825e-04 4.27513251e-04 4.15115739e-05 4.46194311e-05 1.04369703e-01 3.13109109e-02
1.584527 4.67610047e-04 4.25691158e-04 4.19188891e-05 4.50703470e-05 1.05875694e-01 3.17627083e-02
1.588596 4.67442764e-04 4.25014901e-04 4.24278630e-05 4.56309338e-05 1.07363139e-01 3.22089417e-02
1.592665 4.68594748e-04 4.25556114e-04 4.30386337e-05 4.63014394e-05 1.08802195e-01 3.26406585e-02
1.596734 4.71129540e-04 4.27368879e-04 4.37606608e-05 4.70921444e-05 1.10190860e-01 3.30572581e-02
1.600802 4.75093404e-04 4.30500072e-04 4.45933313e-05 4.80025002e-05 1.11504047e-01 3.34512140e-02
1.604871 4.80547633e-04 4.34993265e-04 4.55543682e-05 4.90517023e-05 1.12764280e-01 3.38292840e-02
1.608940 4.87619542e-04 4.40835128e-04 4.67844138e-05 5.03913667e-05 1.14308873e-01 3.42926619e-02
1.613009 4.96437106e-04 4.48019075e-04 4.84180308e-05 5.21667444e-05 1.16438668e-01 3.49316004e-02
1.617077 5.06983830e-04 4.56576145e-04 5.04076843e-05 5.43270107e-05 1.18987843e-01 3.56963529e-02
1.621146 5.19202358e-04 4.66671034e-04 5.25313237e-05 5.66331403e-05 1.21355593e-01 3.64066780e-02
1.625215 5.32995918e-04 4.78307749e-04 5.46881693e-05 5.89765975e-05 1.23302618e-01 3.69907853e-02
1.629284 5.47947994e-04 4.91022783e-04 5.69252109e-05 6.14081198e-05 1.25061651e-01 3.75184952e-02
1.633352 5.63723881e-04 5.04473226e-04 5.92506548e-05 6.39366578e-05 1.26739447e-01 3.80218341e-02
1.637421 5.80004515e-04 5.18361219e-04 6.16432958e-05 6.65394268e-05 1.28364979e-01 3.85094936e-02
1.641490 5.96467989e-04 5.32402779e-04 6.40652097e-05 6.91755618e-05 1.29930880e-01 3.89792641e-02
1.645559 6.12792942e-04 5.46300558e-04 6.64923835e-05 7.18191723e-05 1.31464578e-01 3.94393733e-02
1.649628 6.28647108e-04 5.59730790e-04 6.89163174e-05 7.44610964e-05 1.33030195e-01 3.99090586e-02
1.653696 6.43702443e-04 5.72379673e-04 7.13227701e-05 7.70859554e-05 1.34676263e-01 4.04028790e-02
1.657765 6.57717036e-04 5.84023341e-04 7.36936949e-05 7.96742362e-05 1.36423034e-01 4.09269102e-02
1.661834 6.70434234e-04 5.94430459e-04 7.60037744e-05 8.21985371e-05 1.38281166e-01 4.14843499e-02
1.665903 6.81668210e-04 6.03427335e-04 7.82408753e-05 8.46456837e-05 1.40274858e-01 4.20824574e-02
1.669971 6.91654361e-04 6.11246074e-04 8.04082870e-05 8.70191740e-05 1.42363571e-01 4.27090714e-02
1.674040 7.00345256e-04 6.17838807e-04 8.25064482e-05 8.93194239e-05 1.44567520e-01 4.33702559e-02
1.678109 7.06359740e-04 6.21786166e-04 8.45735741e-05 9.15877589e-05 1.47297840e-01 4.41893519e-02
1.682178 7.06752955e-04 6.20079564e-04 8.66733913e-05 9.38931953e-05 1.51421206e-01 4.54263618e-02
1.686246 7.02612490e-04 6.13801884e-04 8.88106062e-05 9.62408843e-05 1.56794703e-01 4.70384110e-02
1.690315 7.02036456e-04 6.11133917e-04 9.09025382e-05 9.85412545e-05 1.61243308e-01 4.83729924e-02
1.694384 7.08876052e-04 6.15959670e-04 9.29163828e-05 1.00758698e-04 1.63580025e-01 4.90740075e-02
1.698453 7.19893256e-04 6.25005215e-04 9.48880411e-05 1.02932088e-04 1.64689967e-01 4.94069902e-02
1.702521 7.30768953e-04 6.33902136e-04 9.68668171e-05 1.05114896e-04 1.65821962e-01 4.97465885e-02
1.706590 7.40250676e-04 6.41392442e-04 9.88582348e-05 1.07313139e-04 1.67312759e-01 5.01938278e-02
1.710659 7.48905049e-04 6.48070456e-04 1.00834593e-04 1.09496768e-04 1.68958124e-01 5.06874371e-02
1.714728 7.56500077e-04 6.53716287e-04 1.02783790e-04 1.11652635e-04 1.70796778e-01 5.12390333e-02
1.718797 7.63085393e-04 6.58394906e-04 1.04690488e-04 1.13764057e-04 1.72790001e-01 5.18370004e-02
1.722865 7.68695860e-04 6.62158630e-04 1.06537230e-04 1.15812024e-04 1.74900725e-01 5.24702174e-02
1.726934 7.73389223e-04 6.65065219e-04 1.08324004e-04 1.17796467e-04 1.77120174e-01 5.31360521e-02
1.731003 7.77272672e-04 6.67202562e-04 1.10070111e-04 1.19738328e-04 1.79463232e-01 5.38389695e-02
1.735072 7.80432429e-04 6.68653474e-04 1.11778955e-04 1.21641279e-04 1.81919759e-01 5.45759277e-02
1.739140 7.82971275e-04 6.69535829e-04 1.13435447e-04 1.23488861e-04 1.84439512e-01 5.53318536e-02
1.743209 7.84991607e-04 6.69964999e-04 1.15026608e-04 1.25266895e-04 1.86975282e-01 5.60925847e-02
1.747278 7.86572894e-04 6.70023384e-04 1.16549510e-04 1.26972125e-04 1.89504020e-01 5.68512059e-02
1.751347 7.87788988e-04 6.69781654e-04 1.18007334e-04 1.28607948e-04 1.92014737e-01 5.76044211e-02
1.755415 7.88708717e-04 6.69310403e-04 1.19398314e-04 1.30172374e-04 1.94487301e-01 5.83461902e-02
1.759484 7.89382661e-04 6.68664333e-04 1.20718328e-04 1.31660838e-04 1.96901242e-01 5.90703726e-02
1.763553 7.89865740e-04 6.67902080e-04 1.21963660e-04 1.33069210e-04 1.99234610e-01 5.97703830e-02
1.767622 7.90199674e-04 6.67073050e-04 1.23126623e-04 1.34389021e-04 2.01460726e-01 6.04382177e-02
1.771691 7.90423096e-04 6.66230014e-04 1.24193083e-04 1.35604744e-04 2.03540431e-01 6.10621293e-02
1.775759 7.90572823e-04 6.65413524e-04 1.25159300e-04 1.36712187e-04 2.05454476e-01 6.16363427e-02
1.779828 7.90675923e-04 6.64643347e-04 1.26032576e-04 1.37719211e-04 2.07207687e-01 6.21623061e-02
1.783897 7.90763767e-04 6.63947118e-04 1.26816649e-04 1.38629793e-04 2.08796438e-01 6.26389314e-02
1.787966 7.90874229e-04 6.63357328e-04 1.27516902e-04 1.39449716e-04 2.10218098e-01 6.30654294e-02
1.792034 7.91047321e-04 6.62910152e-04 1.28137169e-04 1.40183073e-04 2.11466174e-01 6.34398521e-02
1.796103 7.91321684e-04 6.62636114e-04 1.28685570e-04 1.40838658e-04 2.12542985e-01 6.37628955e-02
1.800172 7.91736600e-04 6.62561346e-04 1.29175253e-04 1.41430777e-04 2.13460653e-01 6.40381958e-02
1.804241 7.92331042e-04 6.62714045e-04 1.29616997e-04 1.41971166e-04 2.14226886e-01 6.42680659e-02
1.808309 7.93142914e-04 6.63122006e-04 1.30020908e-04 1.42470844e-04 2.14848614e-01 6.44545843e-02
1.812378 7.94214659e-04 6.63818598e-04 1.30396061e-04 1.42939713e-04 2.15329479e-01 6.45988437e-02
1.816447 7.95575864e-04 6.64821458e-04 1.30754406e-04 1.43390845e-04 2.15683239e-01 6.47049716e-02
1.820516 7.97248893e-04 6.66135713e-04 1.31113180e-04 1.43843133e-04 2.15936678e-01 6.47810035e-02
1.824585 7.99256481e-04 6.67772376e-04 1.31484105e-04 1.44309450e-04 2.16105749e-01 6.48317248e-02
1.828653 8.01611560e-04 6.69742983e-04 1.31868577e-04 1.44791348e-04 2.16189422e-01 6.48568267e-02
1.832722 8.04331464e-04 6.72065412e-04 1.32266052e-04 1.45288257e-04 2.16181720e-01 6.48545160e-02
1.836791 8.07413818e-04 6.74731313e-04 1.32682505e-04 1.45806764e-04 2.16096039e-01 6.48288118e-02
1.840860 8.10845851e-04 6.77715183e-04 1.33130667e-04 1.46360900e-04 2.15962256e-01 6.47886769e-02
1.844928 8.14615972e-04 6.81000696e-04 1.33615276e-04 1.46955923e-04 2.15794086e-01 6.47382259e-02
1.848997 8.18703100e-04 6.84572630e-04 1.34130471e-04 1.47585445e-04 2.15587709e-01 6.46763127e-02
1.853066 8.23087750e-04 6.88417192e-04 1.34670558e-04 1.48243246e-04 2.15339256e-01 6.46017769e-02
1.857135 8.27740736e-04 6.92509007e-04 1.35231729e-04 1.48925176e-04 2.15051609e-01 6.45154827e-02
1.861203 8.32629964e-04 6.96819943e-04 1.35810021e-04 1.49626907e-04 2.14728221e-01 6.44184664e-02
1.865272 8.37720972e-04 7.01319090e-04 1.36401882e-04 1.50344556e-04 2.14373968e-01 6.43121903e-02
1.869341 8.42970948e-04 7.05965628e-04 1.37005320e-04 1.51075953e-04 2.13999020e-01 6.41997060e-02
1.873410 8.48337451e-04 7.10719019e-04 1.37618433e-04 1.51819024e-04 2.13613285e-01 6.40839856e-02
1.877479 8.53785752e-04 7.15553097e-04 1.38232654e-04 1.52564340e-04 2.13211767e-01 6.39635300e-02
1.881547 8.59280820e-04 7.20447351e-04 1.38833469e-04 1.53295881e-04 2.12778742e-01 6.38336226e-02
1.885616 8.64791433e-04 7.25376242e-04 1.39415191e-04 1.54007356e-04 2.12313758e-01 6.36941273e-02
1.889685 8.70290170e-04 7.30311287e-04 1.39978883e-04 1.54699917e-04 2.11827368e-01 6.35482103e-02
1.893754 8.75748956e-04 7.35224887e-04 1.40524069e-04 1.55373021e-04 2.11327206e-01 6.33981619e-02
1.897822 8.81148026e-04 7.40098634e-04 1.41049391e-04 1.56025147e-04 2.10816693e-01 6.32450079e-02
1.901891 8.86463932e-04 7.44911054e-04 1.41552878e-04 1.56654088e-04 2.10299051e-01 6.30897153e-02
1.905960 8.91684745e-04 7.49650898e-04 1.42033847e-04 1.57259064e-04 2.09776397e-01 6.29329190e-02
1.910029 8.96806333e-04 7.54314107e-04 1.42492225e-04 1.57839969e-04 2.09249658e-01 6.27748974e-02
1.914097 9.01823232e-04 7.58895319e-04 1.42927913e-04 1.58396662e-04 2.08720041e-01 6.26160123e-02
1.918166 9.06738957e-04 7.63396967e-04 1.43341990e-04 1.58930315e-04 2.08188298e-01 6.24564893e-02
1.922235 9.11554623e-04 7.67819804e-04 1.43734820e-04 1.59441303e-04 2.07654586e-01 6.22963757e-02
1.926304 9.16279686e-04 7.72170858e-04 1.44108829e-04 1.59932293e-04 2.07120343e-01 6.21361030e-02
1.930372 9.20928140e-04 7.76460999e-04 1.44467142e-04 1.60406731e-04 2.06586978e-01 6.19760934e-02
1.934441 9.25512919e-04 7.80699880e-04 1.44813039e-04 1.60868244e-04 2.06056448e-01 6.18169344e-02
1.938510 9.30051331e-04 7.84899353e-04 1.45151978e-04 1.61322882e-04 2.05533208e-01 6.16599624e-02
1.942579 9.34566163e-04 7.89071606e-04 1.45494557e-04 1.61782428e-04 2.05028830e-01 6.15086489e-02
1.946648 9.39065826e-04 7.93228469e-04 1.45837357e-04 1.62243089e-04 2.04535131e-01 6.13605392e-02
1.950716 9.43545927e-04 7.97374590e-04 1.46171338e-04 1.62694810e-04 2.04038117e-01 6.12114350e-02
1.954785 9.47998212e-04 8.01507287e-04 1.46490925e-04 1.63131377e-04 2.03530747e-01 6.10592241e-02
1.958854 9.52421141e-04 8.05630607e-04 1.46790534e-04 1.63546549e-04 2.03004389e-01 6.09013168e-02
1.962923 9.56815388e-04 8.09750822e-04 1.47064566e-04 1.63934060e-04 2.02450008e-01 6.07350024e-02
1.966991 9.61179693e-04 8.13872283e-04 1.47307409e-04 1.64287615e-04 2.01859209e-01 6.05577626e-02
1.971060 9.65512815e-04 8.17999375e-04 1.47513441e-04 1.64600892e-04 2.01223738e-01 6.03671214e-02
1.975129 9.69813533e-04 8.22136510e-04 1.47677023e-04 1.64867541e-04 2.00535481e-01 6.01606444e-02
1.979198 9.74080640e-04 8.26288134e-04 1.47792507e-04 1.65081183e-04 1.99786462e-01 5.99359387e-02
1.983266 9.78312951e-04 8.30458723e-04 1.47854228e-04 1.65235412e-04 1.98968844e-01 5.96906532e-02
1.987335 9.82509295e-04 8.34652786e-04 1.47856509e-04 1.65323792e-04 1.98074929e-01 5.94224788e-02
1.991404 9.86668521e-04 8.38874861e-04 1.47793660e-04 1.65339855e-04 1.97097163e-01 5.91291489e-02
1.995473 9.90789497e-04 8.43129520e-04 1.47659977e-04 1.65277107e-04 1.96028134e-01 5.88084403e-02
1.999542 9.94871105e-04 8.47421364e-04 1.47449740e-04 1.65129020e-04 1.94860581e-01 5.84581743e-02
2.003610 9.98912246e-04 8.51755028e-04 1.47157218e-04 1.64889035e-04 1.93587393e-01 5.80762179e-02
2.007679 1.00291184e-03 8.56135177e-04 1.46776663e-04 1.64550564e-04 1.92201616e-01 5.76604848e-02
2.011748 1.00686882e-03 8.60566509e-04 1.46302313e-04 1.64106985e-04 1.90696458e-01 5.72089375e-02
2.015817 1.01078215e-03 8.65053753e-04 1.45728393e-04 1.63551644e-04 1.89065296e-01 5.67195889e-02
2.019885 1.01465078e-03 8.69601670e-04 1.45049109e-04 1.62877853e-04 1.87301679e-01 5.61905036e-02
2.023954 1.01847371e-03 8.74215054e-04 1.44258657e-04 1.62078890e-04 1.85399336e-01 5.56198008e-02
2.028023 1.02224994e-03 8.78898729e-04 1.43351213e-04 1.61148002e-04 1.83352185e-01 5.50056554e-02
