# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.153238 2.49894435e-05 2.24286505e-05 2.56079307e-06 2.73236767e-06 1.21824881e-01 3.65474643e-02
1.157307 2.76860077e-05 2.48726648e-05 2.81334290e-06 3.00239744e-06 1.20710727e-01 3.62132180e-02
1.161375 3.06656465e-05 2.75765813e-05 3.08906519e-06 3.29726568e-06 1.19567602e-01 3.58702805e-02
1.165444 3.39565780e-05 3.05641027e-05 3.39247534e-06 3.62180798e-06 1.18498751e-01 3.55496252e-02
1.169513 3.75751397e-05 3.38486412e-05 3.72649846e-06 3.97916568e-06 1.17557619e-01 3.52672858e-02
1.173582 4.15285349e-05 3.74400923e-05 4.08844260e-06 4.36648366e-06 1.16625878e-01 3.49877635e-02
1.177650 4.58108880e-05 4.13308265e-05 4.48006149e-06 4.78565375e-06 1.15788968e-01 3.47366904e-02
1.181719 5.03962245e-05 4.54965005e-05 4.89972403e-06 5.23495305e-06 1.15062763e-01 3.45188288e-02
1.185788 5.52175488e-05 4.98761833e-05 5.34136554e-06 5.70791971e-06 1.14441790e-01 3.43325371e-02
1.189857 6.01711537e-05 5.43735808e-05 5.79757293e-06 6.19664582e-06 1.13964277e-01 3.41892831e-02
1.193926 6.52097573e-05 5.89440861e-05 6.26567122e-06 6.69828265e-06 1.13637908e-01 3.40913725e-02
1.197994 7.01495161e-05 6.34218654e-05 6.72765068e-06 7.19358260e-06 1.13424330e-01 3.40272991e-02
1.202063 7.48097483e-05 6.76393768e-05 7.17037149e-06 7.66849102e-06 1.13373177e-01 3.40119530e-02
1.206132 7.90160718e-05 7.14359479e-05 7.58012397e-06 8.10833242e-06 1.13504932e-01 3.40514797e-02
1.210201 8.26027304e-05 7.46613288e-05 7.94140163e-06 8.49649694e-06 1.13800505e-01 3.41401516e-02
1.214269 8.54496478e-05 7.72013260e-05 8.24832185e-06 8.82665964e-06 1.14333006e-01 3.42999017e-02
1.218338 8.74819481e-05 7.89966306e-05 8.48531750e-06 9.08212447e-06 1.14968504e-01 3.44905513e-02
1.222407 8.86721902e-05 8.00546488e-05 8.61754146e-06 9.22554091e-06 1.15240539e-01 3.45721618e-02
1.226476 8.92025966e-05 8.03645693e-05 8.83802729e-06 9.46353603e-06 1.17757565e-01 3.53272696e-02
1.230544 8.89644056e-05 8.01186684e-05 8.84573728e-06 9.47375880e-06 1.18246583e-01 3.54739750e-02
1.234613 8.82074997e-05 7.93773133e-05 8.83018635e-06 9.45907970e-06 1.19166035e-01 3.57498105e-02
1.238682 8.71240713e-05 7.82412920e-05 8.88277930e-06 9.51741843e-06 1.21641887e-01 3.64925662e-02
1.242751 8.57519115e-05 7.68904175e-05 8.86149396e-06 9.49662004e-06 1.23508499e-01 3.70525496e-02
1.246819 8.42370895e-05 7.54051152e-05 8.83197428e-06 9.46699809e-06 1.25548486e-01 3.76645459e-02
1.250888 8.26739060e-05 7.38721164e-05 8.80178960e-06 9.43666221e-06 1.27743223e-01 3.83229668e-02
1.254957 8.11682026e-05 7.23876721e-05 8.78053051e-06 9.41589645e-06 1.30075967e-01 3.90227901e-02
1.259026 7.97462670e-05 7.09762422e-05 8.77002481e-06 9.40666746e-06 1.32532622e-01 3.97597865e-02
1.263095 7.84741368e-05 6.96986043e-05 8.77553250e-06 9.41462584e-06 1.35076246e-01 4.05228739e-02
1.267163 7.73761319e-05 6.85762459e-05 8.79988591e-06 9.44282215e-06 1.37698149e-01 4.13094448e-02
1.271232 7.64677192e-05 6.76220898e-05 8.84562939e-06 9.49400072e-06 1.40397920e-01 4.21193759e-02
1.275301 7.57730755e-05 6.68573446e-05 8.91573087e-06 9.57136321e-06 1.43160984e-01 4.29482951e-02
1.279370 7.52876088e-05 6.62783565e-05 9.00925226e-06 9.67392008e-06 1.45958961e-01 4.37876884e-02
1.283438 7.50199802e-05 6.58931848e-05 9.12679536e-06 9.80233500e-06 1.48760984e-01 4.46282952e-02
1.287507 7.49676090e-05 6.56990883e-05 9.26852067e-06 9.95679837e-06 1.51551546e-01 4.54654637e-02
1.291576 7.51271839e-05 6.56924743e-05 9.43470964e-06 1.01376309e-05 1.54319517e-01 4.62958552e-02
1.295645 7.54965649e-05 6.58711006e-05 9.62546430e-06 1.03449610e-05 1.57048553e-01 4.71145659e-02
1.299713 7.60701591e-05 6.62306098e-05 9.83954933e-06 1.05774798e-05 1.59706816e-01 4.79120448e-02
1.303782 7.68439799e-05 6.67678767e-05 1.00761032e-05 1.08342792e-05 1.62267841e-01 4.86803524e-02
1.307851 7.78125092e-05 6.74775596e-05 1.03349496e-05 1.11151877e-05 1.64724210e-01 4.94172629e-02
1.311920 7.89707110e-05 6.83545954e-05 1.06161156e-05 1.14202522e-05 1.67073656e-01 5.01220968e-02
1.315989 8.03125514e-05 6.93935511e-05 1.09190003e-05 1.17488444e-05 1.69307439e-01 5.07922316e-02
1.320057 8.18296982e-05 7.05879538e-05 1.12417444e-05 1.20989814e-05 1.71402920e-01 5.14208760e-02
1.324126 8.35162448e-05 7.19328923e-05 1.15833526e-05 1.24696084e-05 1.73350577e-01 5.20051732e-02
1.328195 8.53576924e-05 7.34168366e-05 1.19408558e-05 1.28575447e-05 1.75130737e-01 5.25392212e-02
1.332264 8.73423152e-05 7.50303757e-05 1.23119395e-05 1.32603116e-05 1.76732576e-01 5.30197729e-02
1.336332 8.94538725e-05 7.67606634e-05 1.26932091e-05 1.36742646e-05 1.78141563e-01 5.34424689e-02
1.340401 9.16690415e-05 7.85895654e-05 1.30794762e-05 1.40938227e-05 1.79334529e-01 5.38003587e-02
1.344470 9.39688861e-05 8.05024391e-05 1.34664471e-05 1.45143642e-05 1.80297198e-01 5.40891594e-02
1.348539 9.63248738e-05 8.24759234e-05 1.38489504e-05 1.49303165e-05 1.81026363e-01 5.43079090e-02
1.352607 9.87117463e-05 8.44894784e-05 1.42222679e-05 1.53365899e-05 1.81520708e-01 5.44562123e-02
1.356676 1.01099636e-04 8.65190825e-05 1.45805537e-05 1.57268738e-05 1.81773469e-01 5.45320407e-02
1.360745 1.03453167e-04 8.85366475e-05 1.49165199e-05 1.60932948e-05 1.81769869e-01 5.45309607e-02
1.364814 1.05738325e-04 9.05152528e-05 1.52230719e-05 1.64281807e-05 1.81496269e-01 5.44488807e-02
1.368883 1.07927720e-04 9.24310136e-05 1.54967064e-05 1.67277273e-05 1.80975266e-01 5.42925799e-02
1.372951 1.09988545e-04 9.42562393e-05 1.57323060e-05 1.69863837e-05 1.80214953e-01 5.40644859e-02
1.377020 1.11901086e-04 9.59745591e-05 1.59265274e-05 1.72005091e-05 1.79219465e-01 5.37658394e-02
1.381089 1.13649359e-04 9.75730748e-05 1.60762843e-05 1.73667363e-05 1.77986973e-01 5.33960920e-02
1.385158 1.15212854e-04 9.90349540e-05 1.61778997e-05 1.74810554e-05 1.76513996e-01 5.29541987e-02
1.389226 1.16612518e-04 1.00376529e-04 1.62359887e-05 1.75484150e-05 1.74825879e-01 5.24477636e-02
1.393295 1.17850087e-04 1.01598504e-04 1.62515835e-05 1.75698943e-05 1.72934578e-01 5.18803733e-02
1.397364 1.18954283e-04 1.02724583e-04 1.62297001e-05 1.75508818e-05 1.70853765e-01 5.12561296e-02
1.401433 1.19961552e-04 1.03784793e-04 1.61767586e-05 1.74982899e-05 1.68601674e-01 5.05805022e-02
1.405501 1.20903938e-04 1.04805710e-04 1.60982280e-05 1.74180089e-05 1.66193320e-01 4.98579960e-02
1.409570 1.21832664e-04 1.05832569e-04 1.60000954e-05 1.73164962e-05 1.63621618e-01 4.90864855e-02
1.413639 1.22791969e-04 1.06903709e-04 1.58882598e-05 1.72001202e-05 1.60893577e-01 4.82680730e-02
1.417708 1.23829527e-04 1.08061082e-04 1.57684450e-05 1.70750665e-05 1.58013099e-01 4.74039298e-02
1.421777 1.24994130e-04 1.09347379e-04 1.56467509e-05 1.69479348e-05 1.54991687e-01 4.64975061e-02
1.425845 1.26334043e-04 1.10805485e-04 1.55285573e-05 1.68245516e-05 1.51838617e-01 4.55515850e-02
1.429914 1.27895951e-04 1.12479448e-04 1.54165028e-05 1.67077794e-05 1.48540731e-01 4.45622192e-02
1.433983 1.29727253e-04 1.14412781e-04 1.53144722e-05 1.66018344e-05 1.45104719e-01 4.35314156e-02
1.438052 1.31880273e-04 1.16655245e-04 1.52250289e-05 1.65095051e-05 1.41523899e-01 4.24571697e-02
1.442120 1.34405021e-04 1.19254349e-04 1.51506723e-05 1.64335136e-05 1.37802216e-01 4.13406648e-02
1.446189 1.37360771e-04 1.22266485e-04 1.50942857e-05 1.63770019e-05 1.33945144e-01 4.01835431e-02
1.450258 1.40821594e-04 1.25762676e-04 1.50589183e-05 1.63432957e-05 1.29953466e-01 3.89860399e-02
1.454327 1.44853370e-04 1.29805900e-04 1.50474703e-05 1.63355630e-05 1.25846075e-01 3.77538224e-02
1.458395 1.49562634e-04 1.34498062e-04 1.50645719e-05 1.63588543e-05 1.21628922e-01 3.64886765e-02
1.462464 1.55036244e-04 1.39921757e-04 1.51144876e-05 1.64178288e-05 1.17335782e-01 3.52007347e-02
1.466533 1.61433572e-04 1.46231231e-04 1.52023407e-05 1.65180850e-05 1.12958667e-01 3.38876002e-02
1.470602 1.68908435e-04 1.53575614e-04 1.53328217e-05 1.66647575e-05 1.08511743e-01 3.25535228e-02
1.474670 1.77601726e-04 1.62091155e-04 1.55105716e-05 1.68629337e-05 1.04033645e-01 3.12100936e-02
1.478739 1.88923416e-04 1.73164859e-04 1.57585568e-05 1.71376369e-05 9.89671747e-02 2.96901524e-02
1.482808 2.04538217e-04 1.88436899e-04 1.61013171e-05 1.75156320e-05 9.29522408e-02 2.78856722e-02
1.486877 2.22887623e-04 2.06357866e-04 1.65297570e-05 1.79871165e-05 8.71646756e-02 2.61494027e-02
1.490946 2.38405089e-04 2.21402916e-04 1.70021732e-05 1.85067833e-05 8.35887065e-02 2.50766119e-02
1.495014 2.47628834e-04 2.30135311e-04 1.74935231e-05 1.90474119e-05 8.27661423e-02 2.48298427e-02
1.499083 2.54227339e-04 2.36236063e-04 1.79912763e-05 1.95953767e-05 8.29482870e-02 2.48844861e-02
1.503152 2.59937098e-04 2.41457310e-04 1.84797876e-05 2.01336419e-05 8.33838575e-02 2.50151573e-02
1.507221 2.64910913e-04 2.45974536e-04 1.89363773e-05 2.06374846e-05 8.39008985e-02 2.51702695e-02
1.511289 2.68336467e-04 2.49006979e-04 1.93294887e-05 2.10724729e-05 8.46260333e-02 2.53878100e-02
1.515358 2.69997400e-04 2.50363020e-04 1.96343795e-05 2.14115632e-05 8.55220677e-02 2.56566203e-02
1.519427 2.70141927e-04 2.50289264e-04 1.98526631e-05 2.16564273e-05 8.65255943e-02 2.59576783e-02
1.523496 2.68837654e-04 2.48862780e-04 1.99748739e-05 2.17966483e-05 8.75850070e-02 2.62755021e-02
1.527564 2.66341815e-04 2.46328500e-04 2.00133156e-05 2.18455582e-05 8.86846558e-02 2.66053967e-02
1.531633 2.62998541e-04 2.43010111e-04 1.99884297e-05 2.18253897e-05 8.98126814e-02 2.69438044e-02
1.535702 2.59083369e-04 2.39167902e-04 1.99154672e-05 2.17527346e-05 9.09517308e-02 2.72855192e-02
1.539771 2.54831038e-04 2.35016390e-04 1.98146487e-05 2.16496350e-05 9.21196817e-02 2.76359045e-02
1.543840 2.50497034e-04 2.30792503e-04 1.97045312e-05 2.15363430e-05 9.33147427e-02 2.79944228e-02
1.547908 2.46220396e-04 2.26625243e-04 1.95951521e-05 2.14238225e-05 9.45341399e-02 2.83602420e-02
1.551977 2.42129698e-04 2.22634790e-04 1.94949080e-05 2.13212568e-05 9.57678571e-02 2.87303571e-02
1.556046 2.38343152e-04 2.18929419e-04 1.94137326e-05 2.12395236e-05 9.70153925e-02 2.91046178e-02
1.560115 2.34898115e-04 2.15535778e-04 1.93623370e-05 2.11903654e-05 9.83148392e-02 2.94944518e-02
1.564183 2.31864723e-04 2.12513892e-04 1.93508315e-05 2.11848835e-05 9.96870527e-02 2.99061158e-02
1.568252 2.29274883e-04 2.09895212e-04 1.93796702e-05 2.12236195e-05 1.01115310e-01 3.03345930e-02
1.572321 2.27159238e-04 2.07710748e-04 1.94484900e-05 2.13062205e-05 1.02576399e-01 3.07729196e-02
1.576390 2.25550837e-04 2.05991609e-04 1.95592286e-05 2.14348556e-05 1.04056936e-01 3.12170807e-02
1.580458 2.24474850e-04 2.04759688e-04 1.97151619e-05 2.16131639e-05 1.05553804e-01 3.16661411e-02
1.584527 2.23960748e-04 2.04041879e-04 1.99188688e-05 2.18440262e-05 1.07056582e-01 3.21169746e-02
1.588596 2.24043744e-04 2.03872732e-04 2.01710123e-05 2.21282258e-05 1.08539409e-01 3.25618226e-02
1.592665 2.24759614e-04 2.04287885e-04 2.04717290e-05 2.24659698e-05 1.09972110e-01 3.29916329e-02
1.596734 2.26140246e-04 2.05314656e-04 2.08255903e-05 2.28623350e-05 1.11352669e-01 3.34058008e-02
1.600802 2.28209362e-04 2.06976983e-04 2.12323793e-05 2.33171476e-05 1.12655752e-01 3.37967255e-02
1.604871 2.30997900e-04 2.09297289e-04 2.17006119e-05 2.38398276e-05 1.13904140e-01 3.41712420e-02
1.608940 2.34568071e-04 2.12270669e-04 2.22974021e-05 2.45042072e-05 1.15438498e-01 3.46315494e-02
1.613009 2.38982547e-04 2.15895455e-04 2.30870924e-05 2.53811784e-05 1.17562356e-01 3.52687069e-02
1.617077 2.44235393e-04 2.20188119e-04 2.40472737e-05 2.64463311e-05 1.20107893e-01 3.60323680e-02
1.621146 2.50301891e-04 2.25229695e-04 2.50721958e-05 2.75835335e-05 1.22468458e-01 3.67405374e-02
1.625215 2.57137667e-04 2.31023854e-04 2.61138132e-05 2.87399939e-05 1.24402712e-01 3.73208136e-02
1.629284 2.64542877e-04 2.37348294e-04 2.71945831e-05 2.99404650e-05 1.26145693e-01 3.78437080e-02
1.633352 2.72356836e-04 2.44038369e-04 2.83184669e-05 3.11893660e-05 1.27805173e-01 3.83415520e-02
1.637421 2.80426101e-04 2.50950732e-04 2.94753689e-05 3.24756350e-05 1.29410401e-01 3.88231204e-02
1.641490 2.88595495e-04 2.57948319e-04 3.06471764e-05 3.37793576e-05 1.30953975e-01 3.92861925e-02
1.645559 2.96709557e-04 2.64887156e-04 3.18224011e-05 3.50878948e-05 1.32463557e-01 3.97390670e-02
1.649628 3.04606967e-04 2.71610004e-04 3.29969625e-05 3.63967587e-05 1.34003749e-01 4.02011246e-02
1.653696 3.12127997e-04 2.77963974e-04 3.41640223e-05 3.76984127e-05 1.35623376e-01 4.06870129e-02
1.657765 3.19154317e-04 2.83839410e-04 3.53149074e-05 3.89832825e-05 1.37342741e-01 4.12028222e-02
1.661834 3.25560119e-04 2.89122675e-04 3.64374443e-05 4.02379139e-05 1.39172460e-01 4.17517380e-02
1.665903 3.31253603e-04 2.93727839e-04 3.75257634e-05 4.14557957e-05 1.41136761e-01 4.23410282e-02
1.669971 3.36347769e-04 2.97766383e-04 3.85813860e-05 4.26385743e-05 1.43194721e-01 4.29584164e-02
1.674040 3.40818110e-04 3.01213641e-04 3.96044687e-05 4.37863897e-05 1.45366556e-01 4.36099668e-02
1.678109 3.43989008e-04 3.03375698e-04 4.06133104e-05 4.49194472e-05 1.48065410e-01 4.44196231e-02
1.682178 3.44418952e-04 3.02780456e-04 4.16384961e-05 4.60715784e-05 1.52161665e-01 4.56484996e-02
1.686246 3.42632890e-04 2.99950595e-04 4.26822956e-05 4.72453260e-05 1.57510359e-01 4.72531078e-02
1.690315 3.42586709e-04 2.98881742e-04 4.37049672e-05 4.83967158e-05 1.61925969e-01 4.85777908e-02
1.694384 3.46169759e-04 3.01479063e-04 4.46906960e-05 4.95082088e-05 1.64217735e-01 4.92653204e-02
1.698453 3.51804254e-04 3.06147552e-04 4.56567017e-05 5.05988482e-05 1.65276018e-01 4.95828053e-02
1.702521 3.57377314e-04 3.10750631e-04 4.66266833e-05 5.16948912e-05 1.66354903e-01 4.99064710e-02
1.706590 3.62274263e-04 3.14670968e-04 4.76032950e-05 5.27992956e-05 1.67792078e-01 5.03376235e-02
1.710659 3.66771940e-04 3.18198750e-04 4.85731898e-05 5.38972697e-05 1.69382405e-01 5.08147216e-02
1.714728 3.70755512e-04 3.21224994e-04 4.95305187e-05 5.49823203e-05 1.71164515e-01 5.13493546e-02
1.718797 3.74248318e-04 3.23780455e-04 5.04678635e-05 5.60462009e-05 1.73099395e-01 5.19298185e-02
1.722865 3.77266535e-04 3.25889759e-04 5.13767754e-05 5.70795059e-05 1.75149738e-01 5.25449214e-02
1.726934 3.79837498e-04 3.27580291e-04 5.22572076e-05 5.80821521e-05 1.77306614e-01 5.31919841e-02
1.731003 3.82012807e-04 3.28894371e-04 5.31184360e-05 5.90644224e-05 1.79584777e-01 5.38754332e-02
1.735072 3.83834031e-04 3.29871955e-04 5.39620760e-05 6.00280949e-05 1.81973926e-01 5.45921779e-02
1.739140 3.85351245e-04 3.30570432e-04 5.47808137e-05 6.09650132e-05 1.84423673e-01 5.53271019e-02
1.743209 3.86614485e-04 3.31046138e-04 5.55683467e-05 6.18681332e-05 1.86886739e-01 5.60660218e-02
1.747278 3.87662505e-04 3.31339284e-04 5.63232212e-05 6.27357983e-05 1.89340055e-01 5.68020165e-02
1.751347 3.88531339e-04 3.31484404e-04 5.70469355e-05 6.35696385e-05 1.91772638e-01 5.75317913e-02
1.755415 3.89254703e-04 3.31516105e-04 5.77385982e-05 6.43686222e-05 1.94164390e-01 5.82493170e-02
1.759484 3.89857404e-04 3.31461225e-04 5.83961787e-05 6.51304450e-05 1.96494914e-01 5.89484743e-02
1.763553 3.90366483e-04 3.31348642e-04 5.90178406e-05 6.58530142e-05 1.98742370e-01 5.96227109e-02
1.767622 3.90802567e-04 3.31202743e-04 5.95998235e-05 6.65320859e-05 2.00880238e-01 6.02640714e-02
1.771691 3.91184907e-04 3.31049665e-04 6.01352415e-05 6.71599167e-05 2.02869611e-01 6.08608832e-02
1.775759 3.91531790e-04 3.30909553e-04 6.06222364e-05 6.77343665e-05 2.04691481e-01 6.14074442e-02
1.779828 3.91856570e-04 3.30792272e-04 6.10642978e-05 6.82592685e-05 2.06350856e-01 6.19052567e-02
1.783897 3.92174831e-04 3.30711638e-04 6.14631932e-05 6.87365364e-05 2.07844323e-01 6.23532969e-02
1.787966 3.92505421e-04 3.30683930e-04 6.18214911e-05 6.91689828e-05 2.09169471e-01 6.27508414e-02
1.792034 3.92868335e-04 3.30727321e-04 6.21410132e-05 6.95585889e-05 2.10320056e-01 6.30960169e-02
1.796103 3.93282883e-04 3.30857220e-04 6.24256633e-05 6.99096706e-05 2.11298610e-01 6.33895830e-02
1.800172 3.93768679e-04 3.31086888e-04 6.26817902e-05 7.02292909e-05 2.12117403e-01 6.36352208e-02
1.804241 3.94345267e-04 3.31430666e-04 6.29146001e-05 7.05232446e-05 2.12784307e-01 6.38352920e-02
1.808309 3.95031720e-04 3.31902738e-04 6.31289814e-05 7.07969806e-05 2.13306407e-01 6.39919221e-02
1.812378 3.95849451e-04 3.32520125e-04 6.33293260e-05 7.10554005e-05 2.13687519e-01 6.41062557e-02
1.816447 3.96813446e-04 3.33292017e-04 6.35214285e-05 7.13049901e-05 2.13941488e-01 6.41824465e-02
1.820516 3.97935017e-04 3.34221358e-04 6.37136590e-05 7.15551395e-05 2.14095053e-01 6.42285160e-02
1.824585 3.99225773e-04 3.35314056e-04 6.39117172e-05 7.18122566e-05 2.14164170e-01 6.42492510e-02
1.828653 4.00692589e-04 3.36576301e-04 6.41162880e-05 7.20771239e-05 2.14147947e-01 6.42443842e-02
1.832722 4.02344606e-04 3.38017492e-04 6.43271137e-05 7.23494658e-05 2.14040597e-01 6.42121791e-02
1.836791 4.04180965e-04 3.39633857e-04 6.45471074e-05 7.26325743e-05 2.13855518e-01 6.41566553e-02
1.840860 4.06195444e-04 3.41412971e-04 6.47824732e-05 7.29334528e-05 2.13622384e-01 6.40867153e-02
1.844928 4.08382522e-04 3.43346992e-04 6.50355297e-05 7.32547426e-05 2.13354840e-01 6.40064520e-02
1.848997 4.10732053e-04 3.45428613e-04 6.53034399e-05 7.35932800e-05 2.13049172e-01 6.39147516e-02
1.853066 4.13234667e-04 3.47651224e-04 6.55834430e-05 7.39459817e-05 2.12701629e-01 6.38104888e-02
1.857135 4.15876031e-04 3.50002336e-04 6.58736945e-05 7.43107921e-05 2.12315131e-01 6.36945394e-02
1.861203 4.18640302e-04 3.52468030e-04 6.61722726e-05 7.46855640e-05 2.11893158e-01 6.35679475e-02
1.865272 4.21510383e-04 3.55032929e-04 6.64774537e-05 7.50683701e-05 2.11440585e-01 6.34321754e-02
1.869341 4.24464862e-04 3.57676590e-04 6.67882720e-05 7.54581356e-05 2.10967499e-01 6.32902497e-02
1.873410 4.27482447e-04 3.60378642e-04 6.71038057e-05 7.58538331e-05 2.10483709e-01 6.31451127e-02
1.877479 4.30545825e-04 3.63125943e-04 6.74198815e-05 7.62507559e-05 2.09984324e-01 6.29952973e-02
1.881547 4.33637599e-04 3.65908180e-04 6.77294192e-05 7.66408983e-05 2.09453908e-01 6.28361725e-02
1.885616 4.36742090e-04 3.68712449e-04 6.80296410e-05 7.70211087e-05 2.08892076e-01 6.26676227e-02
1.889685 4.39845365e-04 3.71524306e-04 6.83210597e-05 7.73919563e-05 2.08309268e-01 6.24927805e-02
1.893754 4.42933149e-04 3.74329711e-04 6.86034380e-05 7.77531613e-05 2.07713037e-01 6.23139112e-02
1.897822 4.45995369e-04 3.77119261e-04 6.88761084e-05 7.81039553e-05 2.07106779e-01 6.21320336e-02
1.901891 4.49020059e-04 3.79881957e-04 6.91381020e-05 7.84432259e-05 2.06493687e-01 6.19481062e-02
1.905960 4.52001063e-04 3.82611983e-04 6.93890799e-05 7.87705737e-05 2.05875867e-01 6.17627600e-02
1.910029 4.54936181e-04 3.85307180e-04 6.96290009e-05 7.90859362e-05 2.05254250e-01 6.15762750e-02
1.914097 4.57822520e-04 3.87964710e-04 6.98578096e-05 7.93892344e-05 2.04630041e-01 6.13890122e-02
1.918166 4.60661748e-04 3.90585719e-04 7.00760292e-05 7.96810469e-05 2.04003995e-01 6.12011984e-02
1.922235 4.63454325e-04 3.93170493e-04 7.02838318e-05 7.99615541e-05 2.03376285e-01 6.10128854e-02
1.926304 4.66204937e-04 3.95722538e-04 7.04823994e-05 8.02320861e-05 2.02748336e-01 6.08245008e-02
1.930372 4.68920595e-04 3.98247339e-04 7.06732565e-05 8.04943656e-05 2.02121540e-01 6.06364621e-02
1.934441 4.71607781e-04 4.00749775e-04 7.08580057e-05 8.07502087e-05 2.01497827e-01 6.04493480e-02
1.938510 4.74275188e-04 4.03235873e-04 7.10393153e-05 8.10026500e-05 2.00881557e-01 6.02644672e-02
1.942579 4.76934223e-04 4.05711849e-04 7.12223746e-05 8.12576076e-05 2.00284039e-01 6.00852116e-02
1.946648 4.79589269e-04 4.08183757e-04 7.14055123e-05 8.15131810e-05 1.99697268e-01 5.99091803e-02
1.950716 4.82238276e-04 4.10653973e-04 7.15843036e-05 8.17643205e-05 1.99107584e-01 5.97322753e-02
1.954785 4.84877119e-04 4.13121101e-04 7.17560179e-05 8.20079011e-05 1.98508139e-01 5.95524418e-02
1.958854 4.87505128e-04 4.15587212e-04 7.19179166e-05 8.22407810e-05 1.97890548e-01 5.93671643e-02
1.962923 4.90122785e-04 4.18055532e-04 7.20672525e-05 8.24598013e-05 1.97246047e-01 5.91738142e-02
1.966991 4.92729577e-04 4.20528307e-04 7.22012699e-05 8.26617858e-05 1.96566520e-01 5.89699560e-02
1.971060 4.95325008e-04 4.23007804e-04 7.23172049e-05 8.28435409e-05 1.95844001e-01 5.87532004e-02
1.975129 4.97908599e-04 4.25496315e-04 7.24122847e-05 8.30018553e-05 1.95070680e-01 5.85212039e-02
1.979198 5.00479883e-04 4.27996155e-04 7.24837283e-05 8.31334997e-05 1.94238894e-01 5.82716681e-02
1.983266 5.03038409e-04 4.30509664e-04 7.25287456e-05 8.32352268e-05 1.93341135e-01 5.80023404e-02
1.987335 5.05583742e-04 4.33039204e-04 7.25445381e-05 8.33037709e-05 1.92370045e-01 5.77110134e-02
1.991404 5.08115459e-04 4.35587161e-04 7.25282983e-05 8.33358475e-05 1.91318420e-01 5.73955260e-02
1.995473 5.10633157e-04 4.38155947e-04 7.24772100e-05 8.33281534e-05 1.90179214e-01 5.70537641e-02
1.999542 5.13136444e-04 4.40747996e-04 7.23884477e-05 8.32773663e-05 1.88945536e-01 5.66836607e-02
2.003610 5.15624946e-04 4.43365768e-04 7.22591772e-05 8.31801443e-05 1.87610660e-01 5.62831979e-02
2.007679 5.18098302e-04 4.46011747e-04 7.20865549e-05 8.30331262e-05 1.86168025e-01 5.58504076e-02
2.011748 5.20556168e-04 4.48688440e-04 7.18677281e-05 8.28329304e-05 1.84611243e-01 5.53833728e-02
2.015817 5.22998215e-04 4.51398380e-04 7.15998348e-05 8.25761554e-05 1.82934098e-01 5.48802293e-02
2.019885 5.25424129e-04 4.54144126e-04 7.12800034e-05 8.22593792e-05 1.81130558e-01 5.43391675e-02
2.023954 5.27833612e-04 4.56928260e-04 7.09053528e-05 8.18791586e-05 1.79194779e-01 5.37584338e-02
2.028023 5.30226381e-04 4.59753388e-04 7.04729925e-05 8.14320298e-05 1.77121109e-01 5.31363326e-02
