# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.120688 1.92037342e-06 1.72317683e-06 1.97196588e-07 2.20825182e-07 1.28150041e-01 3.84450123e-02
1.124756 2.15020141e-06 1.93118050e-06 2.19020906e-07 2.45331964e-07 1.27037304e-01 3.81111912e-02
1.128825 2.40049026e-06 2.15797546e-06 2.42514801e-07 2.71723293e-07 1.25915840e-01 3.77747519e-02
1.132894 2.67362054e-06 2.40573816e-06 2.67882371e-07 3.00229596e-07 1.24797287e-01 3.74391861e-02
1.136963 2.97323182e-06 2.67780745e-06 2.95424367e-07 3.31189932e-07 1.23679517e-01 3.71038551e-02
1.141032 3.30311151e-06 2.97766059e-06 3.25450918e-07 3.64954279e-07 1.22564096e-01 3.67692289e-02
1.145100 3.66686188e-06 3.30860215e-06 3.58259734e-07 4.01859099e-07 1.21458876e-01 3.64376629e-02
1.149169 4.06944555e-06 3.67515717e-06 3.94288377e-07 4.42398185e-07 1.20375310e-01 3.61125931e-02
1.153238 4.51538153e-06 4.08138750e-06 4.33994033e-07 4.87087949e-07 1.19343716e-01 3.58031147e-02
1.157307 5.00933989e-06 4.53169722e-06 4.77642673e-07 5.36230761e-07 1.18328903e-01 3.54986710e-02
1.161375 5.55590557e-06 5.03051936e-06 5.25386210e-07 5.90001298e-07 1.17284371e-01 3.51853112e-02
1.165444 6.16037536e-06 5.58236003e-06 5.78015330e-07 6.49292024e-07 1.16311385e-01 3.48934154e-02
1.169513 6.82592004e-06 6.18986524e-06 6.36054805e-07 7.14697703e-07 1.15462563e-01 3.46387688e-02
1.173582 7.55412222e-06 6.85504966e-06 6.99072563e-07 7.85738383e-07 1.14621837e-01 3.43865510e-02
1.177650 8.34411958e-06 7.57672475e-06 7.67394826e-07 8.62786163e-07 1.13873236e-01 3.41619707e-02
1.181719 9.19139716e-06 8.35062798e-06 8.40769182e-07 9.45562881e-07 1.13232548e-01 3.39697643e-02
1.185788 1.00839307e-05 9.16575160e-06 9.18179145e-07 1.03293054e-06 1.12694582e-01 3.38083745e-02
1.189857 1.10028954e-05 1.00045267e-05 9.98368672e-07 1.12348025e-06 1.12297191e-01 3.36891574e-02
1.193926 1.19397097e-05 1.08588196e-05 1.08089006e-06 1.21671137e-06 1.12048216e-01 3.36144648e-02
1.197994 1.28607385e-05 1.16980963e-05 1.16264224e-06 1.30913500e-06 1.11910089e-01 3.35730268e-02
1.202063 1.37327023e-05 1.24913571e-05 1.24134519e-06 1.39818278e-06 1.11932016e-01 3.35796049e-02
1.206132 1.45233239e-05 1.32087200e-05 1.31460392e-06 1.48115363e-06 1.12134532e-01 3.36403595e-02
1.210201 1.52017806e-05 1.38220862e-05 1.37969438e-06 1.55497222e-06 1.12499097e-01 3.37497292e-02
1.214269 1.57454508e-05 1.43099024e-05 1.43554833e-06 1.61842611e-06 1.13098333e-01 3.39294998e-02
1.218338 1.61400980e-05 1.46606963e-05 1.47940174e-06 1.66838880e-06 1.13800107e-01 3.41400320e-02
1.222407 1.63804402e-05 1.48753362e-05 1.50510394e-06 1.69790930e-06 1.14142583e-01 3.42427749e-02
1.226476 1.64976393e-05 1.49513072e-05 1.54633209e-06 1.74497170e-06 1.16710310e-01 3.50130929e-02
1.230544 1.64743166e-05 1.49239123e-05 1.55040434e-06 1.75012469e-06 1.17269832e-01 3.51809497e-02
1.234613 1.63544272e-05 1.48040283e-05 1.55039892e-06 1.75067954e-06 1.18256971e-01 3.54770913e-02
1.238682 1.61725052e-05 1.46101341e-05 1.56237115e-06 1.76476700e-06 1.20790609e-01 3.62371828e-02
1.242751 1.59369352e-05 1.43755750e-05 1.56136016e-06 1.76419670e-06 1.22721817e-01 3.68165452e-02
1.246819 1.56741408e-05 1.41152569e-05 1.55888386e-06 1.76197286e-06 1.24827544e-01 3.74482633e-02
1.250888 1.54016139e-05 1.38453410e-05 1.55627283e-06 1.75959827e-06 1.27089558e-01 3.81268673e-02
1.254957 1.51390800e-05 1.35838550e-05 1.55522498e-06 1.75899315e-06 1.29491455e-01 3.88474365e-02
1.259026 1.48914995e-05 1.33354268e-05 1.55607270e-06 1.76053533e-06 1.32019421e-01 3.96058263e-02
1.263095 1.46713002e-05 1.31115395e-05 1.55976070e-06 1.76529617e-06 1.34636834e-01 4.03910503e-02
1.267163 1.44831401e-05 1.29163321e-05 1.56680795e-06 1.77386647e-06 1.37335155e-01 4.12005464e-02
1.271232 1.43300346e-05 1.27523490e-05 1.57768555e-06 1.78678367e-06 1.40114081e-01 4.20342243e-02
1.275301 1.42166548e-05 1.26237114e-05 1.59294344e-06 1.80467526e-06 1.42959167e-01 4.28877500e-02
1.279370 1.41422964e-05 1.25298603e-05 1.61243611e-06 1.82738154e-06 1.45842132e-01 4.37526395e-02
1.283438 1.41087441e-05 1.24724511e-05 1.63629300e-06 1.85505429e-06 1.48732136e-01 4.46196408e-02
1.287507 1.41156650e-05 1.24511000e-05 1.66456501e-06 1.88775650e-06 1.51613633e-01 4.54840899e-02
1.291576 1.41625846e-05 1.24652596e-05 1.69732497e-06 1.92557620e-06 1.54475419e-01 4.63426256e-02
1.295645 1.42492501e-05 1.25146364e-05 1.73461371e-06 1.96856526e-06 1.57301035e-01 4.71903106e-02
1.299713 1.43747633e-05 1.25985326e-05 1.77623074e-06 2.01650174e-06 1.60058461e-01 4.80175383e-02
1.303782 1.45385232e-05 1.27164816e-05 1.82204160e-06 2.06923841e-06 1.62720985e-01 4.88162956e-02
1.307851 1.47396264e-05 1.28675915e-05 1.87203489e-06 2.12676769e-06 1.65280945e-01 4.95842836e-02
1.311920 1.49772549e-05 1.30510192e-05 1.92623578e-06 2.18912362e-06 1.67735837e-01 5.03207511e-02
1.315989 1.52504017e-05 1.32658463e-05 1.98455535e-06 2.25621064e-06 1.70076646e-01 5.10229937e-02
1.320057 1.55576257e-05 1.35109510e-05 2.04667479e-06 2.32767163e-06 1.72280370e-01 5.16841111e-02
1.324126 1.58979351e-05 1.37855047e-05 2.11243048e-06 2.40332561e-06 1.74337151e-01 5.23011454e-02
1.328195 1.62687017e-05 1.40874047e-05 2.18129700e-06 2.48257957e-06 1.76226893e-01 5.28680680e-02
1.332264 1.66678100e-05 1.44149450e-05 2.25286498e-06 2.56497184e-06 1.77938372e-01 5.33815115e-02
1.336332 1.70922741e-05 1.47657499e-05 2.32652422e-06 2.64981134e-06 1.79456605e-01 5.38369815e-02
1.340401 1.75377442e-05 1.51364133e-05 2.40133091e-06 2.73602595e-06 1.80757878e-01 5.42273634e-02
1.344470 1.80006852e-05 1.55241857e-05 2.47649945e-06 2.82272228e-06 1.81827397e-01 5.45482190e-02
1.348539 1.84756974e-05 1.59246201e-05 2.55107724e-06 2.90881519e-06 1.82661512e-01 5.47984535e-02
1.352607 1.89579817e-05 1.63337928e-05 2.62418892e-06 2.99330603e-06 1.83258479e-01 5.49775438e-02
1.356676 1.94418313e-05 1.67470864e-05 2.69474499e-06 3.07495030e-06 1.83611061e-01 5.50833183e-02
1.360745 1.99204540e-05 1.71590722e-05 2.76138181e-06 3.15218862e-06 1.83703908e-01 5.51111725e-02
1.364814 2.03872839e-05 1.75645211e-05 2.82276281e-06 3.22349013e-06 1.83522802e-01 5.50568406e-02
1.368883 2.08369772e-05 1.79587674e-05 2.87820977e-06 3.28807364e-06 1.83090162e-01 5.49270486e-02
1.372951 2.12631219e-05 1.83363819e-05 2.92674000e-06 3.34480875e-06 1.82413781e-01 5.47241343e-02
1.377020 2.16618081e-05 1.86941128e-05 2.96769530e-06 3.39293417e-06 1.81497470e-01 5.44492410e-02
1.381089 2.20298309e-05 1.90293695e-05 3.00046149e-06 3.43173773e-06 1.80339014e-01 5.41017043e-02
1.385158 2.23630902e-05 1.93387799e-05 3.02431029e-06 3.46037543e-06 1.78934527e-01 5.36803580e-02
1.389226 2.26655016e-05 1.96254398e-05 3.04006180e-06 3.47977419e-06 1.77309361e-01 5.31928083e-02
1.393295 2.29372704e-05 1.98894006e-05 3.04786985e-06 3.49009935e-06 1.75475341e-01 5.26426023e-02
1.397364 2.31838609e-05 2.01352229e-05 3.04863799e-06 3.49237521e-06 1.73446067e-01 5.20338200e-02
1.401433 2.34122710e-05 2.03687309e-05 3.04354010e-06 3.48793744e-06 1.71239802e-01 5.13719405e-02
1.405501 2.36286790e-05 2.05951004e-05 3.03357866e-06 3.47792725e-06 1.68871585e-01 5.06614756e-02
1.409570 2.38430651e-05 2.08232045e-05 3.01986054e-06 3.46360739e-06 1.66334024e-01 4.99002071e-02
1.413639 2.40640864e-05 2.10606032e-05 3.00348323e-06 3.44623180e-06 1.63634050e-01 4.90902151e-02
1.417708 2.43011248e-05 2.13156067e-05 2.98551813e-06 3.42702648e-06 1.60775461e-01 4.82326382e-02
1.421777 2.45638291e-05 2.15967143e-05 2.96711482e-06 3.40730924e-06 1.57769797e-01 4.73309392e-02
1.425845 2.48617995e-05 2.19125061e-05 2.94929335e-06 3.38825119e-06 1.54626366e-01 4.63879098e-02
1.429914 2.52043951e-05 2.22718364e-05 2.93255873e-06 3.37043350e-06 1.51331639e-01 4.53994916e-02
1.433983 2.56011551e-05 2.26834986e-05 2.91765646e-06 3.35471481e-06 1.47892301e-01 4.43676904e-02
1.438052 2.60626553e-05 2.31575708e-05 2.90508446e-06 3.34167044e-06 1.44301424e-01 4.32904271e-02
1.442120 2.65990669e-05 2.37037355e-05 2.89533140e-06 3.33186608e-06 1.40562911e-01 4.21688734e-02
1.446189 2.72224541e-05 2.43334918e-05 2.88896228e-06 3.32595628e-06 1.36682245e-01 4.10046734e-02
1.450258 2.79478905e-05 2.50613133e-05 2.88657717e-06 3.32463717e-06 1.32660134e-01 3.97980401e-02
1.454327 2.87888939e-05 2.59001428e-05 2.88875105e-06 3.32857721e-06 1.28515786e-01 3.85547357e-02
1.458395 2.97671609e-05 2.68707661e-05 2.89639473e-06 3.33883319e-06 1.24255229e-01 3.72765686e-02
1.462464 3.09005664e-05 2.79902126e-05 2.91035382e-06 3.35638866e-06 1.19912939e-01 3.59738818e-02
1.466533 3.22215956e-05 2.92899513e-05 2.93164436e-06 3.38242560e-06 1.15480752e-01 3.46442256e-02
1.470602 3.37617905e-05 3.08005861e-05 2.96120446e-06 3.41803819e-06 1.10973154e-01 3.32919463e-02
1.474670 3.55502605e-05 3.25502927e-05 2.99996781e-06 3.46431762e-06 1.06429692e-01 3.19289076e-02
1.478739 3.78713080e-05 3.48188852e-05 3.05242282e-06 3.52646385e-06 1.01280206e-01 3.03840617e-02
1.482808 4.10619824e-05 3.79385935e-05 3.12338887e-06 3.61006892e-06 9.51555812e-02 2.85466744e-02
1.486877 4.48115445e-05 4.16003660e-05 3.21117852e-06 3.71321103e-06 8.92590953e-02 2.67777286e-02
1.490946 4.79988431e-05 4.46910933e-05 3.30774974e-06 3.82661382e-06 8.56236340e-02 2.56870902e-02
1.495014 4.99221963e-05 4.65139373e-05 3.40825899e-06 3.94468618e-06 8.48065420e-02 2.54419626e-02
1.499083 5.13191945e-05 4.78089188e-05 3.51027570e-06 4.06462093e-06 8.50180477e-02 2.55054143e-02
1.503152 5.25397823e-05 4.89290358e-05 3.61074654e-06 4.18288436e-06 8.54887959e-02 2.56466388e-02
1.507221 5.36144367e-05 4.99092124e-05 3.70522434e-06 4.29432073e-06 8.60426468e-02 2.58127940e-02
1.511289 5.43777738e-05 5.05902764e-05 3.78749735e-06 4.39171869e-06 8.68095412e-02 2.60428624e-02
1.515358 5.47847332e-05 5.09320769e-05 3.85265636e-06 4.46936426e-06 8.77514630e-02 2.63254389e-02
1.519427 5.48844626e-05 5.09835185e-05 3.90094411e-06 4.52751200e-06 8.88034434e-02 2.66410330e-02
1.523496 5.46896086e-05 5.07591830e-05 3.93042559e-06 4.56388793e-06 8.99125569e-02 2.69737671e-02
1.527564 5.42514564e-05 5.03080108e-05 3.94344560e-06 4.58118543e-06 9.10627424e-02 2.73188227e-02
1.531633 5.36392732e-05 4.96953047e-05 3.94396852e-06 4.58398511e-06 9.22418151e-02 2.76725445e-02
1.535702 5.29086836e-05 4.89737277e-05 3.93495594e-06 4.57571007e-06 9.34319335e-02 2.80295801e-02
1.539771 5.21072046e-05 4.81868351e-05 3.92036950e-06 4.56095327e-06 9.46514387e-02 2.83954316e-02
1.543840 5.12868755e-05 4.73830122e-05 3.90386330e-06 4.54395847e-06 9.58984721e-02 2.87695416e-02
1.547908 5.04761334e-05 4.65887121e-05 3.88742128e-06 4.52703271e-06 9.71701621e-02 2.91510486e-02
1.551977 4.97014234e-05 4.58287113e-05 3.87271213e-06 4.51212021e-06 9.84561879e-02 2.95368564e-02
1.556046 4.89871825e-05 4.51254633e-05 3.86171923e-06 4.50153587e-06 9.97560034e-02 2.99268010e-02
1.560115 4.83412844e-05 4.44846933e-05 3.85659115e-06 4.49779185e-06 1.01108753e-01 3.03326258e-02
1.564183 4.77784223e-05 4.39190545e-05 3.85936778e-06 4.50327863e-06 1.02535874e-01 3.07607622e-02
1.568252 4.73055255e-05 4.34353545e-05 3.87017095e-06 4.51815235e-06 1.04020156e-01 3.12060468e-02
1.572321 4.69293040e-05 4.30403448e-05 3.88895920e-06 4.54237888e-06 1.05537697e-01 3.16613092e-02
1.576390 4.66569852e-05 4.27408341e-05 3.91615114e-06 4.57646183e-06 1.07074696e-01 3.21224089e-02
