W eps sigma error sys_error
1.15	0.9374	0.0360328003971333	0.000333807862879043	0.00399279461200634
1.2	0.9352	0.0865825495924098	0.00069378596988398	0.00789702118322451
1.25	0.9328	0.0993801361134032	0.000716828921785977	0.00878927861800549
1.3	0.9303	0.0973250899506732	0.000645362671462914	0.00794133803961513
1.35	0.9275	0.112227618085984	0.00067774258562126	0.00926652219774165
1.4	0.9246	0.140765857247249	0.000771396897714922	0.0110180251784566
1.45	0.9215	0.195260112482955	0.00094701154554233	0.014697619186817
1.5	0.9181	0.253288160845129	0.0011208001117397	0.0167752748927729
1.55	0.9145	0.238517863011917	0.00100702241763631	0.0156637065818556
1.6	0.9107	0.247696753813147	0.000993263982790721	0.0169429533543269
1.65	0.9066	0.302251993652817	0.00111561210857255	0.0198546312110599
1.7	0.9023	0.388925396516294	0.00132779130370663	0.0242806125045122
1.75	0.8976	0.368372308007461	0.00121747047796466	0.0228446086810827
1.8	0.8926	0.371812593936585	0.00119091573837888	0.0226567722241197
1.85	0.8873	0.414482029645105	0.00127038742086225	0.0248971065567222
1.9	0.8817	0.453543405126155	0.00133114989404527	0.0273019523583792
1.95	0.8757	0.483315795703221	0.00135811738592605	0.028686725738169
2	0.8693	0.512540469560125	0.00138642197016014	0.0305955907899221
2.05	0.8625	0.543764485835599	0.00141106884074338	0.0325997684548158
2.1	0.8553	0.576698691696931	0.0014469370174676	0.0341365256576165
2.15	0.8476	0.602775101056131	0.00146112684496006	0.0359790430069394
2.2	0.8394	0.627063374994931	0.00147422599461308	0.0374363105505724
2.25	0.8307	0.647931139184181	0.00148117058417504	0.0365394286631527
2.3	0.8216	0.669872219556032	0.00148912594407306	0.0372656614461216
2.35	0.8118	0.689237262044172	0.00149082019780154	0.0372070951169306
2.4	0.8015	0.70638323291125	0.00149329415437438	0.0385296734391441
2.45	0.7906	0.722719577162943	0.00149169320726431	0.0405850405751622
2.5	0.779	0.737350412732444	0.0014887104833068	0.0401708504856635
