W eps sigma error sys_error
1.15	0.9517	0.0830941511178926	0.00061863595507271	0.00820671074100754
1.2	0.9499	0.199506605756407	0.00127285214472588	0.0170853467037672
1.25	0.9479	0.224944364565006	0.00128600693221814	0.0174097940398732
1.3	0.9457	0.215197899086353	0.00113732089667138	0.0155648336451178
1.35	0.9434	0.243914562588341	0.00118176605574051	0.0178360084747098
1.4	0.941	0.302154068309237	0.00133310374938035	0.0218372788248452
1.45	0.9383	0.416898834375503	0.00163257583541447	0.0275440890883551
1.5	0.9354	0.539131910234531	0.00191823133661446	0.0318201044739522
1.55	0.9324	0.492705348565455	0.00168800852418525	0.0291854013222747
1.6	0.9291	0.510759319743836	0.00167120449420183	0.0306057199576901
1.65	0.9256	0.623649095839086	0.00186969998932558	0.0376022985845218
1.7	0.9218	0.804862410356462	0.00222866401427704	0.0461226404254771
1.75	0.9178	0.752305623199943	0.00201166523643665	0.0426655088085383
1.8	0.9134	0.74770157650982	0.00194327639734902	0.0436717536807856
1.85	0.9088	0.82770672669891	0.00206430057638708	0.0495705281552711
1.9	0.9039	0.902384154123575	0.00213774806111875	0.0533471464234775
1.95	0.8986	0.951362475249184	0.0021567387313899	0.0559829248560382
2	0.893	1.00467145595198	0.00218214640232771	0.0566946149308264
2.05	0.887	1.05176996790838	0.0021971474629606	0.0593261368098399
2.1	0.8806	1.10277405077699	0.00222319248636641	0.0621225706024203
2.15	0.8737	1.15016334314372	0.00224511884581655	0.0646667838049128
2.2	0.8665	1.18884231117265	0.0022599892335392	0.0680410119953441
2.25	0.8587	1.22430481028697	0.00227598264232347	0.0714173724984696
2.3	0.8505	1.25499440971347	0.00228910980331737	0.0715171114319319
2.35	0.8418	1.28406038382699	0.00229846808705031	0.0731888737573708
2.4	0.8325	1.30731777985522	0.00229957197476533	0.0727417759067042
2.45	0.8226	1.31820071095995	0.00228971463493743	0.071547979988773
2.5	0.8121	1.33163252580313	0.00227709161912335	0.073261095039585
