W eps sigma error sys_error
1.15	0.7305	0.000241455161844634	1.07911140931604e-05	3.10634480264741e-05
1.2	0.7245	0.000590804372072694	2.35967266205834e-05	8.05910335900641e-05
1.25	0.7182	0.000826234692188431	2.94874899295129e-05	0.000119394217959997
1.3	0.7115	0.000969496144554986	3.03549242860166e-05	0.000134447786334596
1.35	0.7045	0.00122423496130764	3.53436633329515e-05	0.0001471175395353
1.4	0.697	0.00160246601618048	3.93485530273117e-05	0.000203953862209371
1.45	0.6892	0.0023501162454001	5.19916216969864e-05	0.000246581246816115
1.5	0.6809	0.00322584601400212	6.37072329305278e-05	0.000331291159792003
1.55	0.6722	0.00324551321844567	5.96395509021576e-05	0.000314461021248419
1.6	0.6631	0.00351588911952667	5.90282624277333e-05	0.000303491548797543
1.65	0.6534	0.0043453999224131	6.69495766046186e-05	0.000365873982667338
1.7	0.6433	0.00585330177221979	8.37607483604652e-05	0.000428479249631805
1.75	0.6327	0.00610036596315602	8.1208071701533e-05	0.00043602975758254
1.8	0.6216	0.00626475047369555	7.94808892597755e-05	0.000426378917239719
1.85	0.6099	0.00715372715563975	8.46858220684634e-05	0.000468161366246532
1.9	0.5977	0.00828144024039619	9.23546215608983e-05	0.000559668012886215
1.95	0.5849	0.00939616118806114	9.76918878722717e-05	0.000622129228422716
2	0.5715	0.0105462097648096	0.00010415436763726	0.000680525823703635
2.05	0.5575	0.0119269537481902	0.000111183062840629	0.000764124145785301
2.1	0.5429	0.013341222234243	0.000116802400660797	0.000867312857448137
2.15	0.5276	0.0148881147549237	0.000125075052056114	0.000983523748825011
2.2	0.5117	0.016526292044286	0.000133962123310982	0.00106877183279602
2.25	0.4951	0.0180939327224982	0.000143068726036794	0.00119602704688986
