# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.218338 4.27753489e-04 3.92794236e-04 3.49592529e-05 3.64089688e-05 9.26922176e-02 2.78076653e-02
1.222407 4.32928829e-04 3.97546949e-04 3.53818791e-05 3.68543210e-05 9.27043236e-02 2.78112971e-02
1.226476 4.34734935e-04 3.98574695e-04 3.61602402e-05 3.76704246e-05 9.45128356e-02 2.83538507e-02
1.230544 4.32907278e-04 3.96844120e-04 3.60631583e-05 3.75746600e-05 9.46836760e-02 2.84051028e-02
1.234613 4.28534301e-04 3.92664499e-04 3.58698017e-05 3.73785784e-05 9.51921512e-02 2.85576454e-02
1.238682 4.22494504e-04 3.86543307e-04 3.59511975e-05 3.74688253e-05 9.69330593e-02 2.90799178e-02
1.242751 4.15107042e-04 3.79375381e-04 3.57316608e-05 3.72454516e-05 9.81757211e-02 2.94527163e-02
1.246819 4.07039515e-04 3.71561230e-04 3.54782857e-05 3.69867701e-05 9.95442127e-02 2.98632638e-02
1.250888 3.98752142e-04 3.63530335e-04 3.52218073e-05 3.67248115e-05 1.01022688e-01 3.03068063e-02
1.254957 3.90757289e-04 3.55756732e-04 3.50005569e-05 3.64995468e-05 1.02596925e-01 3.07790775e-02
1.259026 3.83181049e-04 3.48359604e-04 3.48214449e-05 3.63181991e-05 1.04254910e-01 3.12764729e-02
1.263095 3.76340342e-04 3.41635508e-04 3.47048333e-05 3.62020283e-05 1.05966820e-01 3.17900459e-02
1.267163 3.70348262e-04 3.35687082e-04 3.46611802e-05 3.61619747e-05 1.07725250e-01 3.23175749e-02
1.271232 3.65274140e-04 3.30574518e-04 3.46996223e-05 3.62076068e-05 1.09529334e-01 3.28588003e-02
1.275301 3.61228886e-04 3.26398110e-04 3.48307763e-05 3.63500439e-05 1.11367201e-01 3.34101603e-02
1.279370 3.58186221e-04 3.23136362e-04 3.50498585e-05 3.65843381e-05 1.13216407e-01 3.39649222e-02
1.283438 3.56182989e-04 3.20824888e-04 3.53581011e-05 3.69118192e-05 1.15052855e-01 3.45158564e-02
1.287507 3.55201543e-04 3.19446557e-04 3.57549854e-05 3.73319904e-05 1.16864588e-01 3.50593764e-02
1.291576 3.55220598e-04 3.18980159e-04 3.62404393e-05 3.78448212e-05 1.18643182e-01 3.55929547e-02
1.295645 3.56224791e-04 3.19411111e-04 3.68136798e-05 3.84495397e-05 1.20376337e-01 3.61129012e-02
1.299713 3.58183451e-04 3.20714629e-04 3.74688212e-05 3.91400431e-05 1.22040093e-01 3.66120278e-02
1.303782 3.61073466e-04 3.22871991e-04 3.82014749e-05 3.99117900e-05 1.23614904e-01 3.70844711e-02
1.307851 3.64863733e-04 3.25853836e-04 3.90098972e-05 4.07630000e-05 1.25095965e-01 3.75287895e-02
1.311920 3.69525398e-04 3.29632276e-04 3.98931222e-05 4.16927050e-05 1.26482472e-01 3.79447415e-02
1.315989 3.75025601e-04 3.34177763e-04 4.08478376e-05 4.26974841e-05 1.27768777e-01 3.83306330e-02
1.320057 3.81321973e-04 3.39455882e-04 4.18660908e-05 4.37690636e-05 1.28938887e-01 3.86816661e-02
1.324126 3.88383141e-04 3.45439876e-04 4.29432653e-05 4.49026528e-05 1.29986883e-01 3.89960650e-02
1.328195 3.96138907e-04 3.52071370e-04 4.40675369e-05 4.60859207e-05 1.30899370e-01 3.92698111e-02
1.332264 4.04532133e-04 3.59302436e-04 4.52296965e-05 4.73092637e-05 1.31669755e-01 3.95009265e-02
1.336332 4.13485717e-04 3.67068963e-04 4.64167534e-05 4.85591159e-05 1.32288809e-01 3.96866426e-02
1.340401 4.22891356e-04 3.75281928e-04 4.76094281e-05 4.98153221e-05 1.32741063e-01 3.98223189e-02
1.344470 4.32661486e-04 3.83869441e-04 4.87920446e-05 5.10614847e-05 1.33017842e-01 3.99053526e-02
1.348539 4.42664555e-04 3.92718494e-04 4.99460613e-05 5.22781955e-05 1.33118751e-01 3.99356254e-02
1.352607 4.52785040e-04 4.01730120e-04 5.10549195e-05 5.34481085e-05 1.33044812e-01 3.99134437e-02
1.356676 4.62887741e-04 4.10789385e-04 5.20983558e-05 5.45499867e-05 1.32793078e-01 3.98379233e-02
1.360745 4.72814098e-04 4.19762725e-04 5.30513722e-05 5.55576191e-05 1.32354818e-01 3.97064454e-02
1.364814 4.82413022e-04 4.28522881e-04 5.38901413e-05 5.64460023e-05 1.31722260e-01 3.95166780e-02
1.368883 4.91561637e-04 4.36957682e-04 5.46039545e-05 5.72038577e-05 1.30913954e-01 3.92741861e-02
1.372951 5.00114322e-04 4.44937657e-04 5.51766646e-05 5.78141994e-05 1.29937753e-01 3.89813259e-02
1.377020 5.07986102e-04 4.52387462e-04 5.55986403e-05 5.82668566e-05 1.28798567e-01 3.86395700e-02
1.381089 5.15109898e-04 4.59248555e-04 5.58613429e-05 5.85527961e-05 1.27496963e-01 3.82490889e-02
1.385158 5.21398639e-04 4.65444273e-04 5.59543662e-05 5.86610186e-05 1.26032314e-01 3.78096941e-02
1.389226 5.26950126e-04 4.71054066e-04 5.58960601e-05 5.86106683e-05 1.24424504e-01 3.73273511e-02
1.393295 5.31775872e-04 4.76083701e-04 5.56921707e-05 5.84076845e-05 1.22683646e-01 3.68050939e-02
1.397364 5.36008505e-04 4.80646569e-04 5.53619357e-05 5.80721613e-05 1.20820921e-01 3.62462764e-02
1.401433 5.39813948e-04 4.84884934e-04 5.49290132e-05 5.76288449e-05 1.18850558e-01 3.56551673e-02
1.405501 5.43337554e-04 4.88924138e-04 5.44134160e-05 5.70986738e-05 1.16784322e-01 3.50352965e-02
1.409570 5.46812233e-04 4.92975699e-04 5.38365346e-05 5.65040478e-05 1.14618323e-01 3.43854969e-02
1.413639 5.50436878e-04 4.97217804e-04 5.32190738e-05 5.58666633e-05 1.12358534e-01 3.37075601e-02
1.417708 5.54425113e-04 5.01844336e-04 5.25807769e-05 5.52072232e-05 1.10008661e-01 3.30025982e-02
1.421777 5.58993721e-04 5.07051444e-04 5.19422769e-05 5.45473809e-05 1.07577607e-01 3.22732820e-02
1.425845 5.64356409e-04 5.13034955e-04 5.13214539e-05 5.39059145e-05 1.05072596e-01 3.15217787e-02
1.429914 5.70721717e-04 5.19994869e-04 5.07268484e-05 5.32918050e-05 1.02485252e-01 3.07455755e-02
1.433983 5.78298400e-04 5.28127472e-04 5.01709286e-05 5.27181682e-05 9.98209165e-02 2.99462749e-02
1.438052 5.87318235e-04 5.37656601e-04 4.96616333e-05 5.21933695e-05 9.70756602e-02 2.91226981e-02
1.442120 5.98000882e-04 5.48794328e-04 4.92065548e-05 5.17254174e-05 9.42528281e-02 2.82758484e-02
1.446189 6.10606563e-04 5.61792166e-04 4.88143968e-05 5.13234959e-05 9.13567311e-02 2.74070193e-02
1.450258 6.25461404e-04 5.76967153e-04 4.84942515e-05 5.09972049e-05 8.83884024e-02 2.65165207e-02
1.454327 6.42852033e-04 5.94597448e-04 4.82545854e-05 5.07554946e-05 8.53611041e-02 2.56083312e-02
1.458395 6.63246689e-04 6.15137435e-04 4.81092544e-05 5.06129934e-05 8.22791632e-02 2.46837490e-02
1.462464 6.87021136e-04 6.38950403e-04 4.80707328e-05 5.05828881e-05 7.91655937e-02 2.37496781e-02
1.466533 7.14877998e-04 6.66723972e-04 4.81540260e-05 5.06810413e-05 7.60150278e-02 2.28045083e-02
1.470602 7.47490585e-04 6.99118037e-04 4.83725481e-05 5.09216544e-05 7.28369913e-02 2.18510974e-02
1.474670 7.85469057e-04 7.36729691e-04 4.87393660e-05 5.13185763e-05 6.96572662e-02 2.08971799e-02
1.478739 8.35152802e-04 7.85828075e-04 4.93247261e-05 5.19458867e-05 6.61033734e-02 1.98310120e-02
1.482808 9.03992542e-04 8.53789819e-04 5.02027234e-05 5.28817836e-05 6.19377069e-02 1.85813121e-02
1.486877 9.84857624e-04 9.33515727e-04 5.13418967e-05 5.40933204e-05 5.79458052e-02 1.73837416e-02
1.490946 1.05260558e-03 9.99995151e-04 5.26104255e-05 5.54417647e-05 5.54420336e-02 1.66326101e-02
1.495014 1.09172145e-03 1.03779158e-03 5.39298713e-05 5.68445328e-05 5.47745174e-02 1.64323552e-02
1.499083 1.11887479e-03 1.06361338e-03 5.52614112e-05 5.82607357e-05 5.47762345e-02 1.64328704e-02
1.503152 1.14195041e-03 1.08539315e-03 5.65572657e-05 5.96400046e-05 5.49478359e-02 1.64843508e-02
1.507221 1.16168621e-03 1.10393732e-03 5.77488888e-05 6.09100229e-05 5.51752548e-02 1.65525764e-02
1.511289 1.17450425e-03 1.11576254e-03 5.87417099e-05 6.19709541e-05 5.55413469e-02 1.66624041e-02
1.515358 1.17950657e-03 1.12004349e-03 5.94630730e-05 6.27459961e-05 5.60210353e-02 1.68063106e-02
1.519427 1.17783855e-03 1.11791775e-03 5.99208021e-05 6.32432189e-05 5.65723363e-02 1.69717009e-02
1.523496 1.16984904e-03 1.10975983e-03 6.00892144e-05 6.34353241e-05 5.71613087e-02 1.71483926e-02
1.527564 1.15669756e-03 1.09668940e-03 6.00081628e-05 6.33641877e-05 5.77776970e-02 1.73333091e-02
1.531633 1.13991042e-03 1.08016919e-03 5.97412250e-05 6.30967785e-05 5.84137918e-02 1.75241376e-02
1.535702 1.12070695e-03 1.06137131e-03 5.93356390e-05 6.26828637e-05 5.90583741e-02 1.77175122e-02
1.539771 1.10011033e-03 1.04125757e-03 5.88527601e-05 6.21871721e-05 5.97231406e-02 1.79169422e-02
1.543840 1.07923099e-03 1.02088276e-03 5.83482279e-05 6.16684509e-05 6.04069862e-02 1.81220959e-02
1.547908 1.05867008e-03 1.00081824e-03 5.78518398e-05 6.11581826e-05 6.11081816e-02 1.83324545e-02
1.551977 1.03898093e-03 9.81592722e-04 5.73882041e-05 6.06823923e-05 6.18203364e-02 1.85461009e-02
1.556046 1.02066524e-03 9.63679081e-04 5.69861589e-05 6.02716037e-05 6.25432314e-02 1.87629694e-02
1.560115 1.00386483e-03 9.47188333e-04 5.66765007e-05 5.99584416e-05 6.33014993e-02 1.89904498e-02
1.564183 9.88865115e-04 9.32377163e-04 5.64879516e-05 5.97733678e-05 6.41085713e-02 1.92325714e-02
1.568252 9.75796203e-04 9.19375364e-04 5.64208387e-05 5.97168209e-05 6.49536884e-02 1.94861065e-02
1.572321 9.64783019e-04 9.08309872e-04 5.64731470e-05 5.97867613e-05 6.58219878e-02 1.97465963e-02
1.576390 9.55956758e-04 8.99307175e-04 5.66495827e-05 5.99882657e-05 6.67049784e-02 2.00114935e-02
1.580458 9.49411387e-04 8.92452682e-04 5.69587048e-05 6.03304983e-05 6.76007810e-02 2.02802343e-02
1.584527 9.45259943e-04 8.87852924e-04 5.74070183e-05 6.08204567e-05 6.85028511e-02 2.05508553e-02
1.588596 9.43642416e-04 8.85646919e-04 5.79954970e-05 6.14592859e-05 6.93947945e-02 2.08184383e-02
1.592665 9.44701046e-04 8.85977408e-04 5.87236373e-05 6.22465670e-05 7.02575105e-02 2.10772531e-02
1.596734 9.48553747e-04 8.88950071e-04 5.96036756e-05 6.31953899e-05 7.10899205e-02 2.13269761e-02
1.600802 9.55289310e-04 8.94655201e-04 6.06341084e-05 6.43042874e-05 7.18760560e-02 2.15628168e-02
1.604871 9.65014237e-04 9.03175861e-04 6.18383761e-05 6.55982529e-05 7.26306534e-02 2.17891960e-02
1.608940 9.77883147e-04 9.14476744e-04 6.34064021e-05 6.72789582e-05 7.35709886e-02 2.20712966e-02
1.613009 9.94055363e-04 9.28536608e-04 6.55187549e-05 6.95383572e-05 7.48902699e-02 2.24670810e-02
1.617077 1.01352114e-03 9.45412157e-04 6.81089833e-05 7.23063647e-05 7.64813147e-02 2.29443944e-02
1.621146 1.03631208e-03 9.65436363e-04 7.08757189e-05 7.52633675e-05 7.79578752e-02 2.33873626e-02
1.625215 1.06229163e-03 9.88608822e-04 7.36828031e-05 7.82649030e-05 7.91667051e-02 2.37500115e-02
1.629284 1.09055736e-03 1.01396368e-03 7.65936818e-05 8.13784305e-05 8.02577372e-02 2.40773212e-02
1.633352 1.12040674e-03 1.04078737e-03 7.96193620e-05 8.46157523e-05 8.12997490e-02 2.43899247e-02
1.637421 1.15119314e-03 1.06846179e-03 8.27313467e-05 8.79466902e-05 8.23114978e-02 2.46934493e-02
1.641490 1.18227853e-03 1.09639964e-03 8.58788897e-05 9.13173765e-05 8.32884045e-02 2.49865214e-02
1.645559 1.21301840e-03 1.12398828e-03 8.90301215e-05 9.46939636e-05 8.42481770e-02 2.52744531e-02
1.649628 1.24273709e-03 1.15056302e-03 9.21740645e-05 9.80647939e-05 8.52320056e-02 2.55696017e-02
1.653696 1.27077419e-03 1.17548208e-03 9.52921095e-05 1.01410076e-04 8.62710518e-02 2.58813155e-02
1.657765 1.29665123e-03 1.19829059e-03 9.83606329e-05 1.04704658e-04 8.73783524e-02 2.62135057e-02
1.661834 1.31986646e-03 1.21852007e-03 1.01346392e-04 1.07913119e-04 8.85608055e-02 2.65682416e-02
1.665903 1.34005564e-03 1.23582183e-03 1.04233810e-04 1.11018811e-04 8.98339941e-02 2.69501982e-02
1.669971 1.35770668e-03 1.25067882e-03 1.07027861e-04 1.14026963e-04 9.11720594e-02 2.73516178e-02
1.674040 1.37272959e-03 1.26299991e-03 1.09729677e-04 1.16938718e-04 9.25880649e-02 2.77764195e-02
1.678109 1.38228384e-03 1.26989328e-03 1.12390560e-04 1.19808692e-04 9.43454810e-02 2.83036443e-02
1.682178 1.38033064e-03 1.26523514e-03 1.15095500e-04 1.22727495e-04 9.69997525e-02 2.90999257e-02
1.686246 1.36911603e-03 1.25126511e-03 1.17850917e-04 1.25702029e-04 1.00459948e-01 3.01379845e-02
1.690315 1.36521798e-03 1.24467066e-03 1.20547327e-04 1.28615549e-04 1.03332997e-01 3.09998990e-02
1.694384 1.37647599e-03 1.25333437e-03 1.23141624e-04 1.31422012e-04 1.04857902e-01 3.14573705e-02
1.698453 1.39624009e-03 1.27055831e-03 1.25681783e-04 1.34172556e-04 1.05601258e-01 3.16803774e-02
1.702521 1.41567978e-03 1.28744640e-03 1.28233385e-04 1.36937178e-04 1.06363402e-01 3.19090206e-02
1.706590 1.43225087e-03 1.30144694e-03 1.30803933e-04 1.39723922e-04 1.07360445e-01 3.22081334e-02
1.710659 1.44712974e-03 1.31377277e-03 1.33356969e-04 1.42493866e-04 1.08461576e-01 3.25384729e-02
1.714728 1.45985993e-03 1.32398321e-03 1.35876716e-04 1.45230149e-04 1.09691836e-01 3.29075507e-02
1.718797 1.47055876e-03 1.33221562e-03 1.38343133e-04 1.47911329e-04 1.11026569e-01 3.33079706e-02
1.722865 1.47931469e-03 1.33858129e-03 1.40733399e-04 1.50512963e-04 1.12442154e-01 3.37326461e-02
1.726934 1.48624983e-03 1.34320210e-03 1.43047731e-04 1.53035228e-04 1.13933136e-01 3.41799407e-02
1.731003 1.49157213e-03 1.34626030e-03 1.45311830e-04 1.55505565e-04 1.15509286e-01 3.46527857e-02
1.735072 1.49545758e-03 1.34792722e-03 1.47530362e-04 1.57928939e-04 1.17164293e-01 3.51492878e-02
1.739140 1.49812777e-03 1.34844420e-03 1.49683570e-04 1.60284163e-04 1.18865997e-01 3.56597990e-02
1.743209 1.49980111e-03 1.34804663e-03 1.51754484e-04 1.62553009e-04 1.20584115e-01 3.61752345e-02
1.747278 1.50064213e-03 1.34690275e-03 1.53739380e-04 1.64731421e-04 1.22303872e-01 3.66911615e-02
1.751347 1.50079921e-03 1.34515664e-03 1.55642578e-04 1.66823954e-04 1.24018237e-01 3.72054710e-02
1.755415 1.50041350e-03 1.34295166e-03 1.57461845e-04 1.68828146e-04 1.25714239e-01 3.77142717e-02
1.759484 1.49959063e-03 1.34039881e-03 1.59191827e-04 1.70738183e-04 1.27378644e-01 3.82135933e-02
1.763553 1.49844422e-03 1.33761653e-03 1.60827687e-04 1.72548793e-04 1.28997205e-01 3.86991614e-02
1.767622 1.49706370e-03 1.33470437e-03 1.62359329e-04 1.74249059e-04 1.30552550e-01 3.91657650e-02
1.771691 1.49553637e-03 1.33176823e-03 1.63768138e-04 1.75818898e-04 1.32019141e-01 3.96057422e-02
1.775759 1.49393839e-03 1.32888920e-03 1.65049183e-04 1.77252895e-04 1.33384254e-01 4.00152762e-02
1.779828 1.49231869e-03 1.32610661e-03 1.66212071e-04 1.78561246e-04 1.34650747e-01 4.03952242e-02
1.783897 1.49073700e-03 1.32347532e-03 1.67261688e-04 1.79749087e-04 1.35815972e-01 4.07447916e-02
1.787966 1.48926471e-03 1.32105963e-03 1.68205073e-04 1.80823870e-04 1.36877901e-01 4.10633703e-02
1.792034 1.48797819e-03 1.31893098e-03 1.69047208e-04 1.81790847e-04 1.37831964e-01 4.13495893e-02
1.796103 1.48694797e-03 1.31714925e-03 1.69798718e-04 1.82661346e-04 1.38679307e-01 4.16037921e-02
1.800172 1.48624227e-03 1.31576542e-03 1.70476853e-04 1.83453838e-04 1.39427466e-01 4.18282398e-02
1.804241 1.48593007e-03 1.31483433e-03 1.71095739e-04 1.84183454e-04 1.40081111e-01 4.20243334e-02
1.808309 1.48607847e-03 1.31440985e-03 1.71668618e-04 1.84864398e-04 1.40644409e-01 4.21933228e-02
1.812378 1.48676405e-03 1.31455667e-03 1.72207374e-04 1.85509424e-04 1.41119381e-01 4.23358143e-02
1.816447 1.48803580e-03 1.31530811e-03 1.72727697e-04 1.86135409e-04 1.41514682e-01 4.24544047e-02
1.820516 1.48992490e-03 1.31667263e-03 1.73252275e-04 1.86766797e-04 1.41847558e-01 4.25542674e-02
1.824585 1.49246682e-03 1.31867028e-03 1.73796536e-04 1.87420236e-04 1.42128202e-01 4.26384605e-02
1.828653 1.49568435e-03 1.32132208e-03 1.74362274e-04 1.88097690e-04 1.42355670e-01 4.27067010e-02
1.832722 1.49961017e-03 1.32466145e-03 1.74948721e-04 1.88798363e-04 1.42525747e-01 4.27577242e-02
1.836791 1.50423378e-03 1.32867004e-03 1.75563737e-04 1.89530772e-04 1.42646983e-01 4.27940948e-02
1.840860 1.50951996e-03 1.33329582e-03 1.76224140e-04 1.90313119e-04 1.42738855e-01 4.28216566e-02
1.844928 1.51544119e-03 1.33850500e-03 1.76936188e-04 1.91152229e-04 1.42810247e-01 4.28430741e-02
1.848997 1.52195818e-03 1.34426606e-03 1.77692122e-04 1.92039783e-04 1.42858463e-01 4.28575390e-02
1.853066 1.52903481e-03 1.35055042e-03 1.78484387e-04 1.92967677e-04 1.42880764e-01 4.28642293e-02
1.857135 1.53661482e-03 1.35730690e-03 1.79307923e-04 1.93930490e-04 1.42878880e-01 4.28636640e-02
1.861203 1.54463657e-03 1.36447911e-03 1.80157460e-04 1.94922566e-04 1.42854929e-01 4.28564786e-02
1.865272 1.55303369e-03 1.37200543e-03 1.81028262e-04 1.95938822e-04 1.42811988e-01 4.28435963e-02
1.869341 1.56172276e-03 1.37980510e-03 1.81917659e-04 1.96976402e-04 1.42756685e-01 4.28270054e-02
1.873410 1.57062133e-03 1.38779823e-03 1.82823096e-04 1.98032573e-04 1.42695507e-01 4.28086522e-02
1.877479 1.57966641e-03 1.39593325e-03 1.83733158e-04 1.99094994e-04 1.42625011e-01 4.27875032e-02
1.881547 1.58879829e-03 1.40416980e-03 1.84628494e-04 2.00142706e-04 1.42534547e-01 4.27603640e-02
1.885616 1.59795935e-03 1.41245789e-03 1.85501460e-04 2.01167410e-04 1.42423651e-01 4.27270954e-02
1.889685 1.60709536e-03 1.42074198e-03 1.86353379e-04 2.02170523e-04 1.42299253e-01 4.26897760e-02
1.893754 1.61615200e-03 1.42896848e-03 1.87183526e-04 2.03151243e-04 1.42166357e-01 4.26499072e-02
1.897822 1.62509180e-03 1.43710180e-03 1.87989999e-04 2.04107486e-04 1.42027158e-01 4.26081475e-02
1.901891 1.63387066e-03 1.44510059e-03 1.88770069e-04 2.05036267e-04 1.41883733e-01 4.25651200e-02
1.905960 1.64246616e-03 1.45294344e-03 1.89522723e-04 2.05936462e-04 1.41737425e-01 4.25212276e-02
1.910029 1.65087069e-03 1.46062294e-03 1.90247757e-04 2.06807823e-04 1.41588782e-01 4.24766346e-02
1.914097 1.65907412e-03 1.46812920e-03 1.90944927e-04 2.07650057e-04 1.41438545e-01 4.24315634e-02
1.918166 1.66708299e-03 1.47546742e-03 1.91615570e-04 2.08464591e-04 1.41287153e-01 4.23861458e-02
1.922235 1.67489963e-03 1.48263957e-03 1.92260063e-04 2.09251810e-04 1.41134646e-01 4.23403937e-02
1.926304 1.68254122e-03 1.48965967e-03 1.92881545e-04 2.10015105e-04 1.40981937e-01 4.22945810e-02
1.930372 1.69003323e-03 1.49654914e-03 1.93484098e-04 2.10758902e-04 1.40829925e-01 4.22489774e-02
1.934441 1.69739896e-03 1.50332694e-03 1.94072025e-04 2.11487872e-04 1.40679893e-01 4.22039678e-02
1.938510 1.70466877e-03 1.51001621e-03 1.94652555e-04 2.12209885e-04 1.40534839e-01 4.21604516e-02
1.942579 1.71188050e-03 1.51664066e-03 1.95239841e-04 2.12940376e-04 1.40402655e-01 4.21207966e-02
1.946648 1.71905245e-03 1.52322320e-03 1.95829246e-04 2.13674303e-04 1.40277736e-01 4.20833209e-02
1.950716 1.72618147e-03 1.52977290e-03 1.96408570e-04 2.14398362e-04 1.40150451e-01 4.20451353e-02
1.954785 1.73325498e-03 1.53628474e-03 1.96970244e-04 2.15104282e-04 1.40015895e-01 4.20047684e-02
1.958854 1.74027325e-03 1.54276658e-03 1.97506661e-04 2.15783735e-04 1.39868038e-01 4.19604113e-02
1.962923 1.74724074e-03 1.54923056e-03 1.98010177e-04 2.16428340e-04 1.39700536e-01 4.19101608e-02
1.966991 1.75415817e-03 1.55568506e-03 1.98473111e-04 2.17029658e-04 1.39507452e-01 4.18522355e-02
1.971060 1.76102624e-03 1.56213850e-03 1.98887742e-04 2.17579194e-04 1.39282908e-01 4.17848725e-02
1.975129 1.76784566e-03 1.56859935e-03 1.99246312e-04 2.18068393e-04 1.39021091e-01 4.17063274e-02
1.979198 1.77461710e-03 1.57507608e-03 1.99541022e-04 2.18488643e-04 1.38716248e-01 4.16148743e-02
1.983266 1.78134123e-03 1.58157720e-03 1.99764034e-04 2.18831270e-04 1.38362687e-01 4.15088060e-02
1.987335 1.78801872e-03 1.58811125e-03 1.99907470e-04 2.19087540e-04 1.37954781e-01 4.13864344e-02
1.991404 1.79465022e-03 1.59468681e-03 1.99963410e-04 2.19248659e-04 1.37486971e-01 4.12460913e-02
1.995473 1.80123635e-03 1.60131246e-03 1.99923896e-04 2.19305767e-04 1.36953763e-01 4.10861290e-02
1.999542 1.80777776e-03 1.60799684e-03 1.99780926e-04 2.19249946e-04 1.36349737e-01 4.09049211e-02
2.003610 1.81427505e-03 1.61474859e-03 1.99526457e-04 2.19072209e-04 1.35669547e-01 4.07008640e-02
2.007679 1.82072881e-03 1.62157641e-03 1.99152406e-04 2.18763509e-04 1.34907925e-01 4.04723776e-02
2.011748 1.82713964e-03 1.62848900e-03 1.98650645e-04 2.18314731e-04 1.34059690e-01 4.02179071e-02
2.015817 1.83350811e-03 1.63549511e-03 1.98013006e-04 2.17716696e-04 1.33119748e-01 3.99359243e-02
2.019885 1.83983478e-03 1.64260350e-03 1.97231277e-04 2.16960157e-04 1.32083097e-01 3.96249290e-02
2.023954 1.84612019e-03 1.64982298e-03 1.96297204e-04 2.16035801e-04 1.30944837e-01 3.92834511e-02
2.028023 1.85236486e-03 1.65716237e-03 1.95202490e-04 2.14934247e-04 1.29700173e-01 3.89100520e-02
