# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.153238 2.44617549e-07 2.44132323e-07 4.85226686e-10 6.64835445e-10 2.72325859e-03 8.16977576e-04
1.157307 2.72522838e-07 2.71960582e-07 5.62256016e-10 7.70877793e-10 2.83452031e-03 8.50356092e-04
1.161375 3.03537190e-07 3.02887890e-07 6.49299587e-10 8.90799616e-10 2.94102090e-03 8.82306271e-04
1.165444 3.37963338e-07 3.37215301e-07 7.48036853e-10 1.02693487e-09 3.04533888e-03 9.13601664e-04
1.169513 3.75994675e-07 3.75134718e-07 8.59957496e-10 1.18136323e-09 3.14917063e-03 9.44751188e-04
1.173582 4.17787073e-07 4.16801766e-07 9.85307042e-10 1.35445994e-09 3.24965019e-03 9.74895057e-04
1.177650 4.63303612e-07 4.62178286e-07 1.12532615e-09 1.54797044e-09 3.34929287e-03 1.00478786e-03
1.181719 5.12317498e-07 5.11037069e-07 1.28042985e-09 1.76250876e-09 3.44888634e-03 1.03466590e-03
1.185788 5.64183169e-07 5.62733419e-07 1.44975022e-09 1.99692381e-09 3.54861421e-03 1.06458426e-03
1.189857 6.17841589e-07 6.16209807e-07 1.63178187e-09 2.24918312e-09 3.65002811e-03 1.09500843e-03
1.193926 6.72803884e-07 6.70977793e-07 1.82609088e-09 2.51872694e-09 3.75381564e-03 1.12614469e-03
1.197994 7.27181407e-07 7.25153903e-07 2.02750406e-09 2.79845300e-09 3.85911596e-03 1.15773479e-03
1.202063 7.79033129e-07 7.76801486e-07 2.23164221e-09 3.08233644e-09 3.96798473e-03 1.19039542e-03
1.206132 8.26462456e-07 8.24029032e-07 2.43342374e-09 3.36336511e-09 4.08160996e-03 1.22448299e-03
1.210201 8.67659530e-07 8.65032889e-07 2.62664056e-09 3.63294930e-09 4.19978170e-03 1.25993451e-03
1.214269 9.01205811e-07 8.98398041e-07 2.80776971e-09 3.88619168e-09 4.32569028e-03 1.29770709e-03
1.218338 9.26296916e-07 9.23327227e-07 2.96968981e-09 4.11319687e-09 4.45475532e-03 1.33642660e-03
1.222407 9.42891526e-07 9.39793747e-07 3.09777858e-09 4.29364462e-09 4.56870950e-03 1.37061285e-03
1.226476 9.50817315e-07 9.47557121e-07 3.26019435e-09 4.52197520e-09 4.77224550e-03 1.43167365e-03
1.230544 9.52124623e-07 9.48779138e-07 3.34548490e-09 4.64359545e-09 4.89428495e-03 1.46828548e-03
1.234613 9.47512946e-07 9.44091855e-07 3.42109048e-09 4.75195307e-09 5.03335883e-03 1.51000765e-03
1.238682 9.38144862e-07 9.34622275e-07 3.52258656e-09 4.89647122e-09 5.23898408e-03 1.57169522e-03
1.242751 9.26060220e-07 9.22466032e-07 3.59418800e-09 4.99963097e-09 5.41985374e-03 1.62595612e-03
1.246819 9.12219372e-07 9.08558294e-07 3.66107813e-09 5.09639957e-09 5.60932590e-03 1.68279777e-03
1.250888 8.97653349e-07 8.93927131e-07 3.72621805e-09 5.19088902e-09 5.80683687e-03 1.74205106e-03
1.254957 8.83528010e-07 8.79734298e-07 3.79371204e-09 5.28881711e-09 6.01183462e-03 1.80355039e-03
1.259026 8.70149963e-07 8.66285388e-07 3.86457485e-09 5.39160819e-09 6.22382447e-03 1.86714734e-03
1.263095 8.58277736e-07 8.54336316e-07 3.94141938e-09 5.50292232e-09 6.44116633e-03 1.93234990e-03
1.267163 8.48198045e-07 8.44172128e-07 4.02591685e-09 5.62511483e-09 6.66346903e-03 1.99904071e-03
1.271232 8.40096271e-07 8.35976585e-07 4.11968652e-09 5.76047573e-09 6.89071421e-03 2.06721426e-03
1.275301 8.34263758e-07 8.30039141e-07 4.22461707e-09 5.91167923e-09 7.12216923e-03 2.13665077e-03
1.279370 8.30684636e-07 8.26343843e-07 4.34079362e-09 6.07888222e-09 7.35635932e-03 2.20690779e-03
1.283438 8.29489747e-07 8.25020740e-07 4.46900662e-09 6.26323094e-09 7.59160423e-03 2.27748127e-03
1.287507 8.30675729e-07 8.26065903e-07 4.60982644e-09 6.46556682e-09 7.82693826e-03 2.34808148e-03
1.291576 8.34228051e-07 8.29464182e-07 4.76386920e-09 6.68679846e-09 8.06158796e-03 2.41847639e-03
1.295645 8.40148554e-07 8.35216907e-07 4.93164653e-09 6.92769093e-09 8.29448119e-03 2.48834436e-03
1.299713 8.48411062e-07 8.43298106e-07 5.11295647e-09 7.18800888e-09 8.52368673e-03 2.55710602e-03
1.303782 8.59004477e-07 8.53696740e-07 5.30773652e-09 7.46771288e-09 8.74750075e-03 2.62425023e-03
1.307851 8.71888995e-07 8.66372751e-07 5.51624436e-09 7.76721463e-09 8.96521113e-03 2.68956334e-03
1.311920 8.87027451e-07 8.81288629e-07 5.73882167e-09 8.08704590e-09 9.17638744e-03 2.75291623e-03
1.315989 9.04376537e-07 8.98401091e-07 5.97544607e-09 8.42722722e-09 9.38025043e-03 2.81407513e-03
1.320057 9.23877619e-07 9.17652258e-07 6.22536123e-09 8.78674364e-09 9.57524330e-03 2.87257299e-03
1.324126 9.45491563e-07 9.39003337e-07 6.48822637e-09 9.16516444e-09 9.76052383e-03 2.92815715e-03
1.328195 9.69090344e-07 9.62327806e-07 6.76253893e-09 9.56041545e-09 9.93467652e-03 2.98040296e-03
1.332264 9.94571704e-07 9.87524623e-07 7.04708075e-09 9.97081856e-09 1.00967797e-02 3.02903391e-03
1.336332 1.02178533e-06 1.01444539e-06 7.33993921e-09 1.03937071e-08 1.02457039e-02 3.07371118e-03
1.340401 1.05050689e-06 1.04286883e-06 7.63806334e-09 1.08247928e-08 1.03798220e-02 3.11394660e-03
1.344470 1.08055512e-06 1.07261631e-06 7.93880489e-09 1.12603445e-08 1.04980172e-02 3.14940516e-03
1.348539 1.11162834e-06 1.10338944e-06 8.23889663e-09 1.16957401e-08 1.05998297e-02 3.17994890e-03
1.352607 1.14345791e-06 1.13492268e-06 8.53523548e-09 1.21265755e-08 1.06849354e-02 3.20548062e-03
1.356676 1.17572302e-06 1.16689908e-06 8.82394643e-09 1.25473339e-08 1.07527156e-02 3.22581467e-03
1.360745 1.20804158e-06 1.19894141e-06 9.10017107e-09 1.29510803e-08 1.08020961e-02 3.24062882e-03
1.364814 1.24004124e-06 1.23068219e-06 9.35904939e-09 1.33308536e-08 1.08320846e-02 3.24962539e-03
1.368883 1.27138730e-06 1.26178946e-06 9.59784078e-09 1.36826899e-08 1.08438772e-02 3.25316315e-03
1.372951 1.30168662e-06 1.29187385e-06 9.81276820e-09 1.40011323e-08 1.08378479e-02 3.25135437e-03
1.377020 1.33069676e-06 1.32069564e-06 1.00011179e-08 1.42822228e-08 1.08141667e-02 3.24425000e-03
1.381089 1.35821977e-06 1.34805944e-06 1.01603252e-08 1.45222018e-08 1.07726717e-02 3.23180151e-03
1.385158 1.38399985e-06 1.37371240e-06 1.02874452e-08 1.47167524e-08 1.07131248e-02 3.21393743e-03
1.389226 1.40824458e-06 1.39785975e-06 1.03848294e-08 1.48691242e-08 1.06370644e-02 3.19111932e-03
1.393295 1.43094436e-06 1.42049172e-06 1.04526403e-08 1.49794409e-08 1.05452504e-02 3.16357513e-03
1.397364 1.45241521e-06 1.44192154e-06 1.04936756e-08 1.50516053e-08 1.04385744e-02 3.13157232e-03
1.401433 1.47306845e-06 1.46255669e-06 1.05117541e-08 1.50909987e-08 1.03182316e-02 3.09546949e-03
1.405501 1.49327267e-06 1.48276248e-06 1.05101906e-08 1.51022974e-08 1.01852438e-02 3.05557314e-03
1.409570 1.51366783e-06 1.50317509e-06 1.04927352e-08 1.50908191e-08 1.00392956e-02 3.01178868e-03
1.413639 1.53480564e-06 1.52434247e-06 1.04631716e-08 1.50619491e-08 9.88094828e-03 2.96428449e-03
1.417708 1.55729803e-06 1.54687278e-06 1.04252491e-08 1.50210416e-08 9.71058628e-03 2.91317588e-03
1.421777 1.58177733e-06 1.57139429e-06 1.03830359e-08 1.49739307e-08 9.52907289e-03 2.85872187e-03
1.425845 1.60888777e-06 1.59854759e-06 1.03401849e-08 1.49258719e-08 9.33714577e-03 2.80114373e-03
1.429914 1.63929839e-06 1.62899982e-06 1.02985665e-08 1.48795641e-08 9.13417172e-03 2.74025152e-03
1.433983 1.67368125e-06 1.66342034e-06 1.02609041e-08 1.48389505e-08 8.92074607e-03 2.67622382e-03
1.438052 1.71280864e-06 1.70257958e-06 1.02290569e-08 1.48067381e-08 8.69664967e-03 2.60899490e-03
1.442120 1.75743117e-06 1.74722632e-06 1.02048504e-08 1.47855950e-08 8.46232386e-03 2.53869716e-03
1.446189 1.80844123e-06 1.79825086e-06 1.01903739e-08 1.47785826e-08 8.21830975e-03 2.46549293e-03
1.450258 1.86696025e-06 1.85677242e-06 1.01878331e-08 1.47889426e-08 7.96486553e-03 2.38945966e-03
1.454327 1.93400664e-06 1.92380731e-06 1.01993336e-08 1.48197848e-08 7.70336235e-03 2.31100871e-03
1.458395 2.01119362e-06 2.00096547e-06 1.02281521e-08 1.48759340e-08 7.43437820e-03 2.23031346e-03
1.462464 2.09986916e-06 2.08959184e-06 1.02773169e-08 1.49618726e-08 7.16018903e-03 2.14805671e-03
1.466533 2.20247510e-06 2.19212466e-06 1.03504341e-08 1.50829433e-08 6.88051349e-03 2.06415405e-03
1.470602 2.32141141e-06 2.31096060e-06 1.04508060e-08 1.52440670e-08 6.59642012e-03 1.97892604e-03
1.474670 2.45891796e-06 2.44833628e-06 1.05816854e-08 1.54501125e-08 6.31045362e-03 1.89313609e-03
1.478739 2.63624243e-06 2.62548361e-06 1.07588159e-08 1.57242247e-08 5.98907744e-03 1.79672323e-03
1.482808 2.87880420e-06 2.86780518e-06 1.09990189e-08 1.60912177e-08 5.61098703e-03 1.68329611e-03
1.486877 3.16365207e-06 3.15235596e-06 1.12961094e-08 1.65423152e-08 5.24760383e-03 1.57428115e-03
1.490946 3.40650208e-06 3.39488053e-06 1.16215462e-08 1.70359364e-08 5.01812545e-03 1.50543763e-03
1.495014 3.55395188e-06 3.54199376e-06 1.19581162e-08 1.75469578e-08 4.95397762e-03 1.48619328e-03
1.499083 3.66177357e-06 3.64947642e-06 1.22971418e-08 1.80626926e-08 4.94939286e-03 1.48481786e-03
1.503152 3.75667276e-06 3.74404494e-06 1.26278188e-08 1.85672757e-08 4.95914874e-03 1.48774462e-03
1.507221 3.84121454e-06 3.82827998e-06 1.29345569e-08 1.90377335e-08 4.97292088e-03 1.49187626e-03
1.511289 3.90306014e-06 3.88986439e-06 1.31957509e-08 1.94421350e-08 4.99815238e-03 1.49944572e-03
1.515358 3.93893177e-06 3.92553724e-06 1.33945290e-08 1.97553976e-08 5.03253348e-03 1.50976004e-03
1.519427 3.95242094e-06 3.93888886e-06 1.35320815e-08 1.99790005e-08 5.07224277e-03 1.52167283e-03
1.523496 3.94449020e-06 3.93088809e-06 1.36021033e-08 2.01033484e-08 5.11420012e-03 1.53426004e-03
1.527564 3.91879525e-06 3.90518208e-06 1.36131753e-08 2.01408274e-08 5.15746180e-03 1.54723854e-03
1.531633 3.88030688e-06 3.86672746e-06 1.35794174e-08 2.01120772e-08 5.20131750e-03 1.56039525e-03
1.535702 3.83305466e-06 3.81954327e-06 1.35113962e-08 2.00325542e-08 5.24475121e-03 1.57342536e-03
1.539771 3.78039831e-06 3.76697530e-06 1.34230139e-08 1.99227300e-08 5.28878699e-03 1.58663610e-03
1.543840 3.72610678e-06 3.71277980e-06 1.33269821e-08 1.98013932e-08 5.33330664e-03 1.59999199e-03
1.547908 3.67225599e-06 3.65902581e-06 1.32301849e-08 1.96787451e-08 5.37813781e-03 1.61344134e-03
1.551977 3.62080804e-06 3.60766968e-06 1.31383535e-08 1.95633138e-08 5.42270094e-03 1.62681028e-03
1.556046 3.57356068e-06 3.56050247e-06 1.30582069e-08 1.94651373e-08 5.46696357e-03 1.64008907e-03
1.560115 3.53100542e-06 3.51800849e-06 1.29969255e-08 1.93949859e-08 5.51305831e-03 1.65391749e-03
1.564183 3.49418650e-06 3.48122528e-06 1.29612162e-08 1.93629706e-08 5.56211364e-03 1.66863409e-03
1.568252 3.46368626e-06 3.45073500e-06 1.29512585e-08 1.93694856e-08 5.61314781e-03 1.68394434e-03
1.572321 3.44008679e-06 3.42712012e-06 1.29666679e-08 1.94140837e-08 5.66483899e-03 1.69945170e-03
1.576390 3.42398102e-06 3.41097244e-06 1.30085778e-08 1.94985914e-08 5.71643181e-03 1.71492954e-03
1.580458 3.41581720e-06 3.40273822e-06 1.30789813e-08 1.96261352e-08 5.76774759e-03 1.73032428e-03
1.584527 3.41613197e-06 3.40295259e-06 1.31793741e-08 1.97991089e-08 5.81821472e-03 1.74546442e-03
1.588596 3.42559552e-06 3.41228557e-06 1.33099546e-08 2.00179677e-08 5.86643976e-03 1.75993193e-03
1.592665 3.44490458e-06 3.43143402e-06 1.34705559e-08 2.02826201e-08 5.91082909e-03 1.77324873e-03
1.596734 3.47462732e-06 3.46096341e-06 1.36639066e-08 2.05973400e-08 5.95133134e-03 1.78539940e-03
1.600802 3.51527853e-06 3.50138897e-06 1.38895553e-08 2.09616232e-08 5.98665940e-03 1.79599782e-03
1.604871 3.56735907e-06 3.55320634e-06 1.41527346e-08 2.13835531e-08 6.01810056e-03 1.80543017e-03
1.608940 3.63094809e-06 3.61645140e-06 1.44966947e-08 2.19287594e-08 6.06361235e-03 1.81908371e-03
1.613009 3.70617692e-06 3.69121460e-06 1.49623206e-08 2.26595999e-08 6.13879233e-03 1.84163770e-03
1.617077 3.79343160e-06 3.77789771e-06 1.55338886e-08 2.35528973e-08 6.23439256e-03 1.87031777e-03
1.621146 3.89416066e-06 3.87801849e-06 1.61421709e-08 2.45041497e-08 6.31872948e-03 1.89561884e-03
1.625215 4.00853397e-06 3.99177811e-06 1.67558570e-08 2.54659907e-08 6.37961078e-03 1.91388323e-03
1.629284 4.13285011e-06 4.11546097e-06 1.73891363e-08 2.64600634e-08 6.42942882e-03 1.92882865e-03
1.633352 4.26434532e-06 4.24630111e-06 1.80442144e-08 2.74898584e-08 6.47383633e-03 1.94215090e-03
1.637421 4.40057908e-06 4.38186475e-06 1.87143343e-08 2.85452137e-08 6.51439863e-03 1.95431959e-03
1.641490 4.53918121e-06 4.51979345e-06 1.93877593e-08 2.96083136e-08 6.55081121e-03 1.96524336e-03
1.645559 4.67763112e-06 4.65757402e-06 2.00570971e-08 3.06678997e-08 6.58452223e-03 1.97535667e-03
1.649628 4.81314368e-06 4.79242396e-06 2.07197190e-08 3.17199504e-08 6.61876968e-03 1.98563090e-03
1.653696 4.94297049e-06 4.92159917e-06 2.13713151e-08 3.27578481e-08 6.65593579e-03 1.99678074e-03
1.657765 5.06509246e-06 5.04308596e-06 2.20065036e-08 3.37732964e-08 6.69695038e-03 2.00908511e-03
1.661834 5.17739026e-06 5.15477244e-06 2.26178202e-08 3.47547576e-08 6.74224867e-03 2.02267460e-03
1.665903 5.27821583e-06 5.25501400e-06 2.32018234e-08 3.56968251e-08 6.79290770e-03 2.03787231e-03
1.669971 5.36944809e-06 5.34568841e-06 2.37596895e-08 3.66011767e-08 6.84685936e-03 2.05405781e-03
1.674040 5.45053970e-06 5.42624795e-06 2.42917499e-08 3.74681954e-08 6.90499139e-03 2.07149742e-03
1.678109 5.50885002e-06 5.48404059e-06 2.48094244e-08 3.83153892e-08 6.98670781e-03 2.09601234e-03
1.682178 5.51745709e-06 5.49212566e-06 2.53314304e-08 3.91716397e-08 7.13232764e-03 2.13969829e-03
1.686246 5.48536093e-06 5.45950190e-06 2.58590270e-08 4.00389447e-08 7.33380910e-03 2.20014273e-03
1.690315 5.48509405e-06 5.45872595e-06 2.63681059e-08 4.08799846e-08 7.48892416e-03 2.24667725e-03
1.694384 5.55189218e-06 5.52504284e-06 2.68493390e-08 4.16801902e-08 7.54386733e-03 2.26316020e-03
1.698453 5.65712514e-06 5.62981182e-06 2.73133265e-08 4.24558916e-08 7.54126300e-03 2.26237890e-03
1.702521 5.76177503e-06 5.73400067e-06 2.77743561e-08 4.32292433e-08 7.53910677e-03 2.26173203e-03
1.706590 5.85440327e-06 5.82616928e-06 2.82339939e-08 4.40026896e-08 7.55259374e-03 2.26577812e-03
1.710659 5.94026603e-06 5.91158170e-06 2.86843317e-08 4.47639022e-08 7.57223777e-03 2.27167133e-03
1.714728 6.01725574e-06 5.98813373e-06 2.91220090e-08 4.55075938e-08 7.59962883e-03 2.27988865e-03
1.718797 6.08584990e-06 6.05630709e-06 2.95428096e-08 4.62271090e-08 7.63288722e-03 2.28986617e-03
1.722865 6.14641782e-06 6.11647583e-06 2.99419956e-08 4.69149388e-08 7.67025655e-03 2.30107697e-03
1.726934 6.19939166e-06 6.16907186e-06 3.03197934e-08 4.75713216e-08 7.71126074e-03 2.31337822e-03
1.731003 6.24549782e-06 6.21481600e-06 3.06818170e-08 4.82049608e-08 7.75645825e-03 2.32693747e-03
1.735072 6.28542384e-06 6.25439466e-06 3.10291806e-08 4.88175272e-08 7.80531607e-03 2.34159482e-03
1.739140 6.32019375e-06 6.28883588e-06 3.13578719e-08 4.94026231e-08 7.85560699e-03 2.35668210e-03
1.743209 6.35082660e-06 6.31916207e-06 3.16645317e-08 4.99548457e-08 7.90529586e-03 2.37158876e-03
1.747278 6.37804969e-06 6.34610108e-06 3.19486174e-08 5.04732106e-08 7.95342054e-03 2.38602616e-03
1.751347 6.40249309e-06 6.37028182e-06 3.22112690e-08 5.09593889e-08 7.99955015e-03 2.39986504e-03
1.755415 6.42479572e-06 6.39234345e-06 3.24522680e-08 5.14129077e-08 8.04288883e-03 2.41286665e-03
1.759484 6.44545441e-06 6.41278364e-06 3.26707680e-08 5.18322944e-08 8.08265136e-03 2.42479541e-03
1.763553 6.46501260e-06 6.43214655e-06 3.28660512e-08 5.22162713e-08 8.11801642e-03 2.43540493e-03
1.767622 6.48393264e-06 6.45089629e-06 3.30363522e-08 5.25618853e-08 8.14799725e-03 2.44439918e-03
1.771691 6.50271575e-06 6.46953753e-06 3.31782189e-08 5.28634777e-08 8.17113703e-03 2.45134111e-03
1.775759 6.52175527e-06 6.48846424e-06 3.32910298e-08 5.31198729e-08 8.18681755e-03 2.45604526e-03
1.779828 6.54125055e-06 6.50787345e-06 3.33771044e-08 5.33345859e-08 8.19539383e-03 2.45861815e-03
1.783897 6.56148053e-06 6.52804274e-06 3.34377874e-08 5.35095912e-08 8.19688125e-03 2.45906438e-03
1.787966 6.58277707e-06 6.54930224e-06 3.34748373e-08 5.36475365e-08 8.19133620e-03 2.45740086e-03
1.792034 6.60551353e-06 6.57202395e-06 3.34895817e-08 5.37503923e-08 8.17866654e-03 2.45359996e-03
1.796103 6.63001409e-06 6.59652965e-06 3.34844445e-08 5.38219017e-08 8.15912375e-03 2.44773713e-03
1.800172 6.65656552e-06 6.62310241e-06 3.34631131e-08 5.38678628e-08 8.13332777e-03 2.43999833e-03
1.804241 6.68547908e-06 6.65205048e-06 3.34286014e-08 5.38930215e-08 8.10171566e-03 2.43051470e-03
1.808309 6.71706663e-06 6.68368293e-06 3.33837006e-08 5.39017923e-08 8.06468424e-03 2.41940527e-03
1.812378 6.75170097e-06 6.71837008e-06 3.33308901e-08 5.38981110e-08 8.02249808e-03 2.40674942e-03
1.816447 6.78960153e-06 6.75632819e-06 3.32733382e-08 5.38870530e-08 7.97578973e-03 2.39273692e-03
1.820516 6.83086462e-06 6.79764912e-06 3.32154969e-08 5.38758063e-08 7.92565272e-03 2.37769582e-03
1.824585 6.87564649e-06 6.84248614e-06 3.31603485e-08 5.38692153e-08 7.87275476e-03 2.36182643e-03
1.828653 6.92410832e-06 6.89100009e-06 3.31082288e-08 5.38678489e-08 7.81713078e-03 2.34513923e-03
1.832722 6.97647859e-06 6.94341961e-06 3.30589823e-08 5.38714786e-08 7.75863791e-03 2.32759137e-03
1.836791 7.03271864e-06 6.99970457e-06 3.30140776e-08 5.38825256e-08 7.69782854e-03 2.30934856e-03
1.840860 7.09261175e-06 7.05963512e-06 3.29766298e-08 5.39061181e-08 7.63582213e-03 2.29074664e-03
1.844928 7.15603106e-06 7.12308333e-06 3.29477257e-08 5.39440959e-08 7.57313840e-03 2.27194152e-03
1.848997 7.22285621e-06 7.18993037e-06 3.29258305e-08 5.39940123e-08 7.50967109e-03 2.25290133e-03
1.853066 7.29297967e-06 7.26007020e-06 3.29094758e-08 5.40535142e-08 7.44531564e-03 2.23359469e-03
1.857135 7.36616962e-06 7.33327194e-06 3.28976777e-08 5.41210310e-08 7.38020238e-03 2.21406071e-03
1.861203 7.44216077e-06 7.40927134e-06 3.28894321e-08 5.41949489e-08 7.31447755e-03 2.19434327e-03
1.865272 7.52065362e-06 7.48776977e-06 3.28838511e-08 5.42738357e-08 7.24833127e-03 2.17449938e-03
1.869341 7.60123764e-06 7.56835720e-06 3.28804365e-08 5.43568945e-08 7.18212593e-03 2.15463778e-03
1.873410 7.68349836e-06 7.65061964e-06 3.28787208e-08 5.44433740e-08 7.11620452e-03 2.13486136e-03
1.877479 7.76716811e-06 7.73429146e-06 3.28766594e-08 5.45299025e-08 7.05040699e-03 2.11512210e-03
1.881547 7.85203467e-06 7.81916384e-06 3.28708359e-08 5.46108066e-08 6.98422590e-03 2.09526777e-03
1.885616 7.93782964e-06 7.90496966e-06 3.28599766e-08 5.46839410e-08 6.91766614e-03 2.07529984e-03
1.889685 8.02424951e-06 7.99140510e-06 3.28444144e-08 5.47498240e-08 6.85108855e-03 2.05532656e-03
1.893754 8.11099509e-06 8.07817097e-06 3.28241176e-08 5.48083680e-08 6.78474970e-03 2.03542491e-03
1.897822 8.19786339e-06 8.16506454e-06 3.27988506e-08 5.48591439e-08 6.71876427e-03 2.01562928e-03
1.901891 8.28461403e-06 8.25184579e-06 3.27682399e-08 5.49014880e-08 6.65323728e-03 1.99597118e-03
1.905960 8.37111674e-06 8.33838452e-06 3.27322168e-08 5.49352435e-08 6.58823581e-03 1.97647074e-03
1.910029 8.45731959e-06 8.42462873e-06 3.26908540e-08 5.49604900e-08 6.52378779e-03 1.95713634e-03
1.914097 8.54315525e-06 8.51051103e-06 3.26442169e-08 5.49772947e-08 6.45992873e-03 1.93797862e-03
1.918166 8.62864338e-06 8.59605074e-06 3.25926390e-08 5.49861775e-08 6.39667903e-03 1.91900371e-03
1.922235 8.71378484e-06 8.68124856e-06 3.25362855e-08 5.49873774e-08 6.33404020e-03 1.90021206e-03
1.926304 8.79865231e-06 8.76617653e-06 3.24757845e-08 5.49819177e-08 6.27205231e-03 1.88161569e-03
1.930372 8.88336362e-06 8.85095171e-06 3.24119094e-08 5.49710760e-08 6.21075312e-03 1.86322594e-03
1.934441 8.96802467e-06 8.93567922e-06 3.23454555e-08 5.49561754e-08 6.15019564e-03 1.84505869e-03
1.938510 9.05276886e-06 9.02049118e-06 3.22776875e-08 5.49393474e-08 6.09050508e-03 1.82715152e-03
1.942579 9.13773679e-06 9.10552580e-06 3.22109872e-08 5.49246434e-08 6.03201227e-03 1.80960368e-03
1.946648 9.22306403e-06 9.19091943e-06 3.21446038e-08 5.49107932e-08 5.97446138e-03 1.79233841e-03
1.950716 9.30880364e-06 9.27672707e-06 3.20765666e-08 5.48944292e-08 5.91743498e-03 1.77523049e-03
1.954785 9.39492470e-06 9.36291901e-06 3.20056967e-08 5.48735174e-08 5.86072755e-03 1.75821827e-03
1.958854 9.48147476e-06 9.44954392e-06 3.19308334e-08 5.48460392e-08 5.80409379e-03 1.74122814e-03
1.962923 9.56852833e-06 9.53667750e-06 3.18508334e-08 5.48099915e-08 5.74728374e-03 1.72418512e-03
1.966991 9.65613850e-06 9.62437393e-06 3.17645711e-08 5.47633858e-08 5.69007254e-03 1.70702176e-03
1.971060 9.74435955e-06 9.71268862e-06 3.16709376e-08 5.47042477e-08 5.63224560e-03 1.68967368e-03
1.975129 9.83324707e-06 9.80167823e-06 3.15688406e-08 5.46306162e-08 5.57359820e-03 1.67207946e-03
1.979198 9.92285789e-06 9.89140068e-06 3.14572041e-08 5.45405430e-08 5.51393527e-03 1.65418058e-03
1.983266 1.00132501e-05 9.98191516e-06 3.13349682e-08 5.44320923e-08 5.45307102e-03 1.63592131e-03
1.987335 1.01044832e-05 1.00732822e-05 3.12010883e-08 5.43033395e-08 5.39082879e-03 1.61724864e-03
1.991404 1.01966180e-05 1.01655635e-05 3.10545349e-08 5.41523708e-08 5.32704076e-03 1.59811223e-03
1.995473 1.02897165e-05 1.02588222e-05 3.08942936e-08 5.39772829e-08 5.26154776e-03 1.57846433e-03
1.999542 1.03838422e-05 1.03531228e-05 3.07193641e-08 5.37761817e-08 5.19419914e-03 1.55825974e-03
2.003610 1.04790600e-05 1.04485312e-05 3.05287603e-08 5.35471817e-08 5.12485254e-03 1.53745576e-03
2.007679 1.05754361e-05 1.05451145e-05 3.03215098e-08 5.32884057e-08 5.05337382e-03 1.51601215e-03
2.011748 1.06730381e-05 1.06429415e-05 3.00966532e-08 5.29979837e-08 4.97963687e-03 1.49389106e-03
2.015817 1.07719352e-05 1.07420820e-05 2.98532441e-08 5.26740521e-08 4.90352355e-03 1.47105707e-03
2.019885 1.08721980e-05 1.08426076e-05 2.95903488e-08 5.23147531e-08 4.82492357e-03 1.44747707e-03
2.023954 1.09738983e-05 1.09445913e-05 2.93070454e-08 5.19182339e-08 4.74373437e-03 1.42312031e-03
2.028023 1.10771098e-05 1.10481074e-05 2.90024239e-08 5.14826460e-08 4.65986110e-03 1.39795833e-03
