# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.348539 9.71483569e-05 8.99635958e-05 7.18476110e-06 7.74576800e-06 8.60989152e-02 2.58296746e-02
1.352607 9.95152941e-05 9.21777031e-05 7.33759107e-06 7.91249511e-06 8.58395777e-02 2.57518733e-02
1.356676 1.01889484e-04 9.44095657e-05 7.47991782e-06 8.06798737e-06 8.54573084e-02 2.56371925e-02
1.360745 1.04236643e-04 9.66284996e-05 7.60814338e-06 8.20835526e-06 8.49475599e-02 2.54842680e-02
1.364814 1.06523937e-04 9.88050741e-05 7.71886268e-06 8.32991341e-06 8.43065348e-02 2.52919604e-02
1.368883 1.08723729e-04 1.00913154e-04 7.81057530e-06 8.43102850e-06 8.35473690e-02 2.50642107e-02
1.372951 1.10803458e-04 1.02922433e-04 7.88102465e-06 8.50924897e-06 8.26763293e-02 2.48028988e-02
1.377020 1.12743864e-04 1.04814953e-04 7.92891035e-06 8.56315325e-06 8.16978207e-02 2.45093462e-02
1.381089 1.14529653e-04 1.06576542e-04 7.95311053e-06 8.59151096e-06 8.06135271e-02 2.41840581e-02
1.385158 1.16140987e-04 1.08188726e-04 7.95226080e-06 8.59282813e-06 7.94244324e-02 2.38273297e-02
1.389226 1.17598364e-04 1.09669262e-04 7.92910175e-06 8.57004586e-06 7.81444656e-02 2.34433397e-02
1.393295 1.18903427e-04 1.11018843e-04 7.88458425e-06 8.52417317e-06 7.67813186e-02 2.30343956e-02
1.397364 1.20084879e-04 1.12263308e-04 7.82157173e-06 8.45828821e-06 7.53433013e-02 2.26029904e-02
1.401433 1.21178958e-04 1.13435418e-04 7.74353949e-06 8.37613407e-06 7.38405536e-02 2.21521661e-02
1.405501 1.22217615e-04 1.14564185e-04 7.65343020e-06 8.28088133e-06 7.22815891e-02 2.16844767e-02
1.409570 1.23253393e-04 1.15699032e-04 7.55436129e-06 8.17589303e-06 7.06651811e-02 2.11995543e-02
1.413639 1.24331197e-04 1.16881866e-04 7.44933096e-06 8.06440664e-06 6.89962173e-02 2.06988652e-02
1.417708 1.25499737e-04 1.18158559e-04 7.34117790e-06 7.94949032e-06 6.72781588e-02 2.01834476e-02
1.421777 1.26808648e-04 1.19575810e-04 7.23283822e-06 7.83432108e-06 6.55176082e-02 1.96552825e-02
1.425845 1.28307373e-04 1.21180538e-04 7.12683535e-06 7.72163229e-06 6.37200694e-02 1.91160208e-02
1.429914 1.30045318e-04 1.23020947e-04 7.02437099e-06 7.61272788e-06 6.18815582e-02 1.85644674e-02
1.433983 1.32071839e-04 1.25144665e-04 6.92717379e-06 7.50948452e-06 6.00064294e-02 1.80019288e-02
1.438052 1.34442486e-04 1.27606160e-04 6.83632607e-06 7.41308017e-06 5.80934352e-02 1.74280306e-02
1.442120 1.37210287e-04 1.30457441e-04 6.75284634e-06 7.32462494e-06 5.61457047e-02 1.68437114e-02
1.446189 1.40438124e-04 1.33760235e-04 6.67788880e-06 7.24537748e-06 5.41669014e-02 1.62500704e-02
1.450258 1.44204923e-04 1.37592281e-04 6.61264170e-06 7.17663491e-06 5.21587028e-02 1.56476108e-02
1.454327 1.48580705e-04 1.42022517e-04 6.55818803e-06 7.11958167e-06 5.01299501e-02 1.50389850e-02
1.458395 1.53678787e-04 1.47162466e-04 6.51632117e-06 7.07617508e-06 4.80841025e-02 1.44252308e-02
1.462464 1.59591141e-04 1.53102523e-04 6.48861786e-06 7.04813952e-06 4.60354238e-02 1.38106271e-02
1.466533 1.66488448e-04 1.60011481e-04 6.47696703e-06 7.03754072e-06 4.39814735e-02 1.31944420e-02
1.470602 1.74535537e-04 1.68052526e-04 6.48301055e-06 7.04617850e-06 4.19284295e-02 1.25785289e-02
1.474670 1.83883053e-04 1.77374740e-04 6.50831278e-06 7.07577065e-06 3.98916477e-02 1.19674943e-02
1.478739 1.96057910e-04 1.89495896e-04 6.56201408e-06 7.13627626e-06 3.76592655e-02 1.12977796e-02
1.482808 2.12864476e-04 2.06210857e-04 6.65361891e-06 7.23806257e-06 3.51002982e-02 1.05300895e-02
1.486877 2.32602546e-04 2.25824008e-04 6.77853823e-06 7.37617358e-06 3.26633720e-02 9.79901160e-03
1.490946 2.49208166e-04 2.42289125e-04 6.91904067e-06 7.53134230e-06 3.10841120e-02 9.32523360e-03
1.495014 2.58909678e-04 2.51845024e-04 7.06465454e-06 7.69218323e-06 3.05433203e-02 9.16299610e-03
1.499083 2.65730085e-04 2.58519845e-04 7.21023921e-06 7.85310342e-06 3.03771782e-02 9.11315347e-03
1.503152 2.71580535e-04 2.64230963e-04 7.34957253e-06 8.00732483e-06 3.03042639e-02 9.09127918e-03
1.507221 2.76644223e-04 2.69170375e-04 7.47384775e-06 8.14524421e-06 3.02605523e-02 9.07816569e-03
1.511289 2.80054748e-04 2.72483696e-04 7.57105252e-06 8.25375164e-06 3.02908092e-02 9.08724276e-03
1.515358 2.81593504e-04 2.73961310e-04 7.63219339e-06 8.32301277e-06 3.03802488e-02 9.11407465e-03
1.519427 2.81531906e-04 2.73873182e-04 7.65872416e-06 8.35457700e-06 3.05052759e-02 9.15158278e-03
1.523496 2.79951609e-04 2.72303788e-04 7.64782157e-06 8.34532816e-06 3.06471248e-02 9.19413743e-03
1.527564 2.77126319e-04 2.69521292e-04 7.60502692e-06 8.30127606e-06 3.08000752e-02 9.24002256e-03
1.531633 2.73418817e-04 2.65880026e-04 7.53879126e-06 8.23161497e-06 3.09598848e-02 9.28796545e-03
1.535702 2.69120295e-04 2.61664919e-04 7.45537563e-06 8.14315857e-06 3.11205590e-02 9.33616771e-03
1.539771 2.64473503e-04 2.57110799e-04 7.36270442e-06 8.04454651e-06 3.12882483e-02 9.38647449e-03
1.543840 2.59744825e-04 2.52476969e-04 7.26785592e-06 7.94350480e-06 3.14622946e-02 9.43868839e-03
1.547908 2.55079207e-04 2.47904625e-04 7.17458147e-06 7.84413200e-06 3.16417331e-02 9.49251993e-03
1.551977 2.50611206e-04 2.43525280e-04 7.08592581e-06 7.74975927e-06 3.18232230e-02 9.54696689e-03
1.556046 2.46462788e-04 2.39457389e-04 7.00539924e-06 7.66423155e-06 3.20066613e-02 9.60199840e-03
1.560115 2.42666787e-04 2.35730098e-04 6.93668846e-06 7.59159202e-06 3.22045936e-02 9.66137809e-03
1.564183 2.39292200e-04 2.32409040e-04 6.88316055e-06 7.53553948e-06 3.24236075e-02 9.72708226e-03
1.568252 2.36373248e-04 2.29528571e-04 6.84467626e-06 7.49593789e-06 3.26579730e-02 9.79739190e-03
1.572321 2.33943360e-04 2.27122547e-04 6.82081346e-06 7.47234132e-06 3.29000420e-02 9.87001260e-03
1.576390 2.32036875e-04 2.25224912e-04 6.81196368e-06 7.46519510e-06 3.31455124e-02 9.94365371e-03
1.580458 2.30678483e-04 2.23859512e-04 6.81897117e-06 7.47544162e-06 3.33934509e-02 1.00180353e-02
1.584527 2.29898062e-04 2.23055642e-04 6.84241917e-06 7.50373856e-06 3.36406579e-02 1.00921974e-02
1.588596 2.29733169e-04 2.22850945e-04 6.88222334e-06 7.55001233e-06 3.38792026e-02 1.01637608e-02
1.592665 2.30222355e-04 2.23284230e-04 6.93812557e-06 7.61399875e-06 3.41000292e-02 1.02300088e-02
1.596734 2.31396553e-04 2.24385182e-04 7.01137065e-06 7.69708336e-06 3.43029931e-02 1.02908979e-02
1.600802 2.33281349e-04 2.26179776e-04 7.10157260e-06 7.79886295e-06 3.44808147e-02 1.03442444e-02
1.604871 2.35903566e-04 2.28692305e-04 7.21126143e-06 7.92213742e-06 3.46410319e-02 1.03923096e-02
1.608940 2.39279440e-04 2.31917185e-04 7.36225514e-06 8.09090785e-06 3.48870561e-02 1.04661168e-02
1.613009 2.43427276e-04 2.35852358e-04 7.57491745e-06 8.32761128e-06 3.53085775e-02 1.05925733e-02
1.617077 2.48356402e-04 2.40515572e-04 7.84083022e-06 8.62306450e-06 3.58524167e-02 1.07557250e-02
1.621146 2.54119859e-04 2.45995066e-04 8.12479303e-06 8.93860685e-06 3.63365290e-02 1.09009587e-02
1.625215 2.60705608e-04 2.52294546e-04 8.41106213e-06 9.25693511e-06 3.66909838e-02 1.10072951e-02
1.629284 2.67877807e-04 2.59170956e-04 8.70685067e-06 9.58599576e-06 3.69871528e-02 1.10961458e-02
1.633352 2.75457610e-04 2.66444291e-04 9.01331864e-06 9.92708029e-06 3.72576205e-02 1.11772861e-02
1.637421 2.83285038e-04 2.73957881e-04 9.32715678e-06 1.02765580e-05 3.75114524e-02 1.12534357e-02
1.641490 2.91204600e-04 2.81561985e-04 9.64261522e-06 1.06281030e-05 3.77469389e-02 1.13240817e-02
1.645559 2.99055547e-04 2.89099396e-04 9.95615126e-06 1.09778136e-05 3.79724542e-02 1.13917363e-02
1.649628 3.06665123e-04 2.96398515e-04 1.02666084e-05 1.13244142e-05 3.82067171e-02 1.14620151e-02
1.653696 3.13864581e-04 3.03292577e-04 1.05720039e-05 1.16657156e-05 3.84635710e-02 1.15390713e-02
1.657765 3.20531913e-04 3.09662080e-04 1.08698337e-05 1.19989497e-05 3.87485277e-02 1.16245583e-02
1.661834 3.26539826e-04 3.15383251e-04 1.11565745e-05 1.23202187e-05 3.90642771e-02 1.17192831e-02
1.665903 3.31793307e-04 3.20362612e-04 1.14306948e-05 1.26278190e-05 3.94172683e-02 1.18251805e-02
1.669971 3.36414959e-04 3.24722027e-04 1.16929312e-05 1.29225507e-05 3.97957318e-02 1.19387195e-02
1.674040 3.40378442e-04 3.28434852e-04 1.19435903e-05 1.32047396e-05 4.02050499e-02 1.20615150e-02
1.678109 3.42933251e-04 3.30744838e-04 1.21884132e-05 1.34807229e-05 4.07586797e-02 1.22276039e-02
1.682178 3.42484622e-04 3.30047924e-04 1.24366980e-05 1.37607829e-05 4.16932874e-02 1.25079862e-02
1.686246 3.39604256e-04 3.26915106e-04 1.26891497e-05 1.40457069e-05 4.29643862e-02 1.28893159e-02
1.690315 3.38635697e-04 3.25701667e-04 1.29340303e-05 1.43225045e-05 4.39743051e-02 1.31922915e-02
1.694384 3.41649445e-04 3.28482582e-04 1.31668629e-05 1.45862082e-05 4.44048148e-02 1.33214444e-02
1.698453 3.46911379e-04 3.33518443e-04 1.33929359e-05 1.48426651e-05 4.45032814e-02 1.33509844e-02
1.702521 3.52100308e-04 3.38480973e-04 1.36193351e-05 1.50997239e-05 4.46102591e-02 1.33830777e-02
1.706590 3.56544786e-04 3.42697882e-04 1.38469037e-05 1.53583226e-05 4.48159252e-02 1.34447775e-02
1.710659 3.60557335e-04 3.46485499e-04 1.40718365e-05 1.56142425e-05 4.50646350e-02 1.35193905e-02
1.714728 3.64017923e-04 3.49725371e-04 1.42925523e-05 1.58657270e-05 4.53662455e-02 1.36098737e-02
1.718797 3.66958283e-04 3.52451240e-04 1.45070422e-05 1.61105413e-05 4.57099862e-02 1.37129959e-02
1.722865 3.69403190e-04 3.54690161e-04 1.47130297e-05 1.63461497e-05 4.60857152e-02 1.38257145e-02
1.726934 3.71382839e-04 3.56472174e-04 1.49106653e-05 1.65727097e-05 4.64908931e-02 1.39472679e-02
1.731003 3.72946302e-04 3.57843558e-04 1.51027437e-05 1.67933188e-05 4.69292194e-02 1.40787658e-02
1.735072 3.74137836e-04 3.58847990e-04 1.52898451e-05 1.70086168e-05 4.73978321e-02 1.42193496e-02
1.739140 3.75018102e-04 3.59548085e-04 1.54700173e-05 1.72164257e-05 4.78835139e-02 1.43650542e-02
1.743209 3.75646887e-04 3.60005272e-04 1.56416147e-05 1.74149054e-05 4.83740288e-02 1.45122086e-02
1.747278 3.76067778e-04 3.60263409e-04 1.58043684e-05 1.76037458e-05 4.88635407e-02 1.46590622e-02
1.751347 3.76318986e-04 3.60360153e-04 1.59588333e-05 1.77835540e-05 4.93493909e-02 1.48048173e-02
1.755415 3.76438101e-04 3.60333216e-04 1.61048855e-05 1.79541818e-05 4.98266078e-02 1.49479823e-02
1.759484 3.76453924e-04 3.60211843e-04 1.62420804e-05 1.81151224e-05 5.02901910e-02 1.50870573e-02
1.763553 3.76397504e-04 3.60027477e-04 1.63700266e-05 1.82659275e-05 5.07348150e-02 1.52204445e-02
1.767622 3.76294457e-04 3.59806659e-04 1.64877987e-05 1.84055518e-05 5.11540054e-02 1.53462016e-02
1.771691 3.76171423e-04 3.59577811e-04 1.65936121e-05 1.85319886e-05 5.15381873e-02 1.54614562e-02
1.775759 3.76049908e-04 3.59362830e-04 1.66870773e-05 1.86447858e-05 5.18829000e-02 1.55648700e-02
1.779828 3.75941707e-04 3.59172438e-04 1.67692693e-05 1.87451277e-05 5.21897721e-02 1.56569316e-02
1.783897 3.75862405e-04 3.59021632e-04 1.68407738e-05 1.88336532e-05 5.24582686e-02 1.57374806e-02
1.787966 3.75830461e-04 3.58928078e-04 1.69023833e-05 1.89112335e-05 5.26880863e-02 1.58064259e-02
1.792034 3.75866153e-04 3.58911480e-04 1.69546729e-05 1.89784984e-05 5.28779364e-02 1.58633809e-02
1.796103 3.75987305e-04 3.58988530e-04 1.69987741e-05 1.90367011e-05 5.30287169e-02 1.59086151e-02
1.800172 3.76210049e-04 3.59173581e-04 1.70364681e-05 1.90878256e-05 5.31437349e-02 1.59431205e-02
1.804241 3.76551347e-04 3.59482138e-04 1.70692083e-05 1.91334913e-05 5.32251515e-02 1.59675455e-02
1.808309 3.77027880e-04 3.59929533e-04 1.70983475e-05 1.91752084e-05 5.32748959e-02 1.59824688e-02
1.812378 3.77659249e-04 3.60534157e-04 1.71250920e-05 1.92143253e-05 5.32940497e-02 1.59882149e-02
1.816447 3.78456919e-04 3.61305902e-04 1.71510168e-05 1.92526067e-05 5.32861673e-02 1.59858502e-02
1.820516 3.79426260e-04 3.62247879e-04 1.71783801e-05 1.92925882e-05 5.32579741e-02 1.59773922e-02
1.824585 3.80575118e-04 3.63366411e-04 1.72087077e-05 1.93359870e-05 5.32134683e-02 1.59640405e-02
1.828653 3.81910287e-04 3.64668118e-04 1.72421689e-05 1.93829990e-05 5.31524364e-02 1.59457309e-02
1.832722 3.83441777e-04 3.66163097e-04 1.72786799e-05 1.94335357e-05 5.30734414e-02 1.59220324e-02
1.836791 3.85166175e-04 3.67847166e-04 1.73190086e-05 1.94884671e-05 5.29797939e-02 1.58939382e-02
1.840860 3.87071582e-04 3.69706779e-04 1.73648026e-05 1.95496552e-05 5.28788118e-02 1.58636435e-02
1.844928 3.89150028e-04 3.71733363e-04 1.74166644e-05 1.96177885e-05 5.27738169e-02 1.58321451e-02
1.848997 3.91392743e-04 3.73918927e-04 1.74738163e-05 1.96920018e-05 5.26638272e-02 1.57991482e-02
1.853066 3.93791746e-04 3.76256240e-04 1.75355057e-05 1.97714564e-05 5.25478499e-02 1.57643550e-02
1.857135 3.96332948e-04 3.78731719e-04 1.76012286e-05 1.98555926e-05 5.24265374e-02 1.57279612e-02
1.861203 3.99000701e-04 3.81330238e-04 1.76704630e-05 1.99438291e-05 5.23006757e-02 1.56902027e-02
1.865272 4.01777853e-04 3.84035112e-04 1.77427417e-05 2.00356456e-05 5.21713901e-02 1.56514170e-02
1.869341 4.04641983e-04 3.86824182e-04 1.78178016e-05 2.01307512e-05 5.20410879e-02 1.56123264e-02
1.873410 4.07570781e-04 3.89675389e-04 1.78953922e-05 2.02288689e-05 5.19121031e-02 1.55736309e-02
1.877479 4.10548900e-04 3.92574503e-04 1.79743968e-05 2.03287415e-05 5.17831428e-02 1.55349428e-02
1.881547 4.13563287e-04 3.95510361e-04 1.80529256e-05 2.04282342e-05 5.16503136e-02 1.54950941e-02
1.885616 4.16599249e-04 3.98469013e-04 1.81302362e-05 2.05265068e-05 5.15134331e-02 1.54540299e-02
1.889685 4.19641313e-04 4.01434851e-04 1.82064623e-05 2.06237101e-05 5.13749868e-02 1.54124960e-02
1.893754 4.22674252e-04 4.04392716e-04 1.82815367e-05 2.07197673e-05 5.12367472e-02 1.53710241e-02
1.897822 4.25687744e-04 4.07332468e-04 1.83552765e-05 2.08144700e-05 5.10994621e-02 1.53298386e-02
1.901891 4.28669671e-04 4.10242254e-04 1.84274171e-05 2.09075170e-05 5.09638312e-02 1.52891494e-02
1.905960 4.31613684e-04 4.13115824e-04 1.84978606e-05 2.09987953e-05 5.08302857e-02 1.52490857e-02
1.910029 4.34517464e-04 4.15950877e-04 1.85665872e-05 2.10882809e-05 5.06989696e-02 1.52096909e-02
1.914097 4.37377960e-04 4.18744388e-04 1.86335721e-05 2.11759434e-05 5.05700948e-02 1.51710284e-02
1.918166 4.40196571e-04 4.21497627e-04 1.86989436e-05 2.12619268e-05 5.04437640e-02 1.51331292e-02
1.922235 4.42973675e-04 4.24210940e-04 1.87627357e-05 2.13462679e-05 5.03199374e-02 1.50959812e-02
1.926304 4.45713392e-04 4.26888141e-04 1.88252507e-05 2.14293093e-05 5.01988864e-02 1.50596659e-02
1.930372 4.48422065e-04 4.29535183e-04 1.88868826e-05 2.15114982e-05 5.00808760e-02 1.50242628e-02
1.934441 4.51105401e-04 4.32157355e-04 1.89480461e-05 2.15933071e-05 4.99663070e-02 1.49898921e-02
1.938510 4.53770623e-04 4.34761182e-04 1.90094417e-05 2.16755348e-05 4.98561871e-02 1.49568561e-02
1.942579 4.56425835e-04 4.37353389e-04 1.90724465e-05 2.17597544e-05 4.97532543e-02 1.49259763e-02
1.946648 4.59077125e-04 4.39940522e-04 1.91366033e-05 2.18454480e-05 4.96554578e-02 1.48966373e-02
1.950716 4.61725871e-04 4.42525157e-04 1.92007146e-05 2.19312518e-05 4.95593334e-02 1.48678000e-02
1.954785 4.64369839e-04 4.45105805e-04 1.92640340e-05 2.20163136e-05 4.94631015e-02 1.48389304e-02
1.958854 4.67010523e-04 4.47684714e-04 1.93258094e-05 2.20997734e-05 4.93645924e-02 1.48093777e-02
1.962923 4.69650656e-04 4.50265373e-04 1.93852833e-05 2.21807625e-05 4.92615329e-02 1.47784599e-02
1.966991 4.72291905e-04 4.52850213e-04 1.94416919e-05 2.22584031e-05 4.91517999e-02 1.47455400e-02
1.971060 4.74935954e-04 4.55441689e-04 1.94942648e-05 2.23318078e-05 4.90332975e-02 1.47099893e-02
1.975129 4.77584503e-04 4.58042278e-04 1.95422250e-05 2.24000795e-05 4.89039562e-02 1.46711868e-02
1.979198 4.80239270e-04 4.60654482e-04 1.95847883e-05 2.24623102e-05 4.87617316e-02 1.46285195e-02
1.983266 4.82901989e-04 4.63280826e-04 1.96211627e-05 2.25175814e-05 4.86046046e-02 1.45813814e-02
1.987335 4.85574409e-04 4.65923860e-04 1.96505487e-05 2.25649628e-05 4.84305801e-02 1.45291740e-02
1.991404 4.88258295e-04 4.68586157e-04 1.96721384e-05 2.26035128e-05 4.82376880e-02 1.44713064e-02
1.995473 4.90955430e-04 4.71270315e-04 1.96851154e-05 2.26322773e-05 4.80239825e-02 1.44071947e-02
1.999542 4.93667610e-04 4.73978956e-04 1.96886547e-05 2.26502896e-05 4.77875428e-02 1.43362629e-02
2.003610 4.96396649e-04 4.76714727e-04 1.96819220e-05 2.26565701e-05 4.75264740e-02 1.42579422e-02
2.007679 4.99144373e-04 4.79480299e-04 1.96640737e-05 2.26501255e-05 4.72389075e-02 1.41716723e-02
2.011748 5.01912625e-04 4.82278369e-04 1.96342567e-05 2.26299489e-05 4.69230021e-02 1.40769006e-02
2.015817 5.04703265e-04 4.85111657e-04 1.95916077e-05 2.25950192e-05 4.65769454e-02 1.39730836e-02
2.019885 5.07518164e-04 4.87982910e-04 1.95352533e-05 2.25443004e-05 4.61989549e-02 1.38596865e-02
2.023954 5.10359209e-04 4.90894899e-04 1.94643099e-05 2.24767419e-05 4.57872794e-02 1.37361838e-02
2.028023 5.13228304e-04 4.93850421e-04 1.93778828e-05 2.23912775e-05 4.53402013e-02 1.36020604e-02
