# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.344470 8.90477174e-04 7.62577184e-04 1.27899990e-04 1.32595694e-04 1.73878391e-01 5.21635174e-02
1.348539 9.10753415e-04 7.79498199e-04 1.31255216e-04 1.36094083e-04 1.74591915e-01 5.23775745e-02
1.352607 9.31223732e-04 7.96712708e-04 1.34511025e-04 1.39490538e-04 1.75082607e-01 5.25247820e-02
1.356676 9.51605175e-04 8.13992177e-04 1.37612998e-04 1.42728580e-04 1.75343921e-01 5.26031764e-02
1.360745 9.71565545e-04 8.31071971e-04 1.40493574e-04 1.45738069e-04 1.75361550e-01 5.26084649e-02
1.364814 9.90788359e-04 8.47700803e-04 1.43087556e-04 1.48451268e-04 1.75122245e-01 5.25366735e-02
1.368883 1.00902201e-03 8.63658068e-04 1.45363945e-04 1.50835886e-04 1.74647689e-01 5.23943068e-02
1.372951 1.02596659e-03 8.78689731e-04 1.47276859e-04 1.52844167e-04 1.73945548e-01 5.21836644e-02
1.377020 1.04144676e-03 8.92649421e-04 1.48797339e-04 1.54445884e-04 1.73019643e-01 5.19058928e-02
1.381089 1.05532341e-03 9.05424391e-04 1.49899022e-04 1.55613490e-04 1.71868012e-01 5.15604035e-02
1.385158 1.06741680e-03 9.16866575e-04 1.50550226e-04 1.56313890e-04 1.70487064e-01 5.11461192e-02
1.389226 1.07793218e-03 9.27135681e-04 1.50796501e-04 1.56594171e-04 1.68901030e-01 5.06703089e-02
1.393295 1.08689577e-03 9.36245977e-04 1.50649796e-04 1.56466548e-04 1.67121196e-01 5.01363589e-02
1.397364 1.09458195e-03 9.44423157e-04 1.50158797e-04 1.55981401e-04 1.65160500e-01 4.95481500e-02
1.401433 1.10133361e-03 9.51948848e-04 1.49384757e-04 1.55202197e-04 1.63036278e-01 4.89108833e-02
1.405501 1.10745021e-03 9.59070534e-04 1.48379675e-04 1.54182825e-04 1.60762759e-01 4.82288276e-02
1.409570 1.11340367e-03 9.66203771e-04 1.47199902e-04 1.52981733e-04 1.58332784e-01 4.74998351e-02
1.413639 1.11959799e-03 9.73697444e-04 1.45900548e-04 1.51656112e-04 1.55752809e-01 4.67258428e-02
1.417708 1.12646467e-03 9.81929975e-04 1.44534698e-04 1.50261087e-04 1.53026276e-01 4.59078828e-02
1.421777 1.13444142e-03 9.91282937e-04 1.43158483e-04 1.48854984e-04 1.50163973e-01 4.50491918e-02
1.425845 1.14395703e-03 1.00213599e-03 1.41821043e-04 1.47488898e-04 1.47174536e-01 4.41523607e-02
1.429914 1.15542182e-03 1.01487564e-03 1.40546180e-04 1.46187603e-04 1.44044844e-01 4.32134532e-02
1.433983 1.16924873e-03 1.02987987e-03 1.39368868e-04 1.44987512e-04 1.40780995e-01 4.22342984e-02
1.438052 1.18589086e-03 1.04757902e-03 1.38311834e-04 1.43912320e-04 1.37376100e-01 4.12128299e-02
1.442120 1.20577619e-03 1.06837911e-03 1.37397077e-04 1.42984983e-04 1.33833563e-01 4.01500689e-02
1.446189 1.22941139e-03 1.09276146e-03 1.36649926e-04 1.42231937e-04 1.30158266e-01 3.90474798e-02
1.450258 1.25743017e-03 1.12133312e-03 1.36097046e-04 1.41681031e-04 1.26350527e-01 3.79051582e-02
1.454327 1.29038716e-03 1.15462357e-03 1.35763594e-04 1.41358561e-04 1.22428266e-01 3.67284798e-02
1.458395 1.32919254e-03 1.19350239e-03 1.35690149e-04 1.41306907e-04 1.18396837e-01 3.55190510e-02
1.462464 1.37457338e-03 1.23865963e-03 1.35913752e-04 1.41564793e-04 1.14288695e-01 3.42866086e-02
1.466533 1.42789010e-03 1.29141117e-03 1.36478930e-04 1.42178771e-04 1.10095665e-01 3.30286994e-02
1.470602 1.49044083e-03 1.35301477e-03 1.37426060e-04 1.43191106e-04 1.05831147e-01 3.17493442e-02
1.474670 1.56339733e-03 1.42460248e-03 1.38794845e-04 1.44643390e-04 1.01532457e-01 3.04597371e-02
1.478739 1.65904964e-03 1.51826116e-03 1.40788479e-04 1.46747665e-04 9.66550874e-02 2.89965262e-02
1.482808 1.79179767e-03 1.64817473e-03 1.43622938e-04 1.49729451e-04 9.08456174e-02 2.72536852e-02
1.486877 1.94777158e-03 1.80055825e-03 1.47213332e-04 1.53500726e-04 8.52517415e-02 2.55755224e-02
1.490946 2.07834022e-03 1.92715481e-03 1.51185413e-04 1.57671635e-04 8.18157598e-02 2.45447279e-02
1.495014 2.15362094e-03 1.99830573e-03 1.55315208e-04 1.62008790e-04 8.10730746e-02 2.43219224e-02
1.499083 2.20578764e-03 2.04629658e-03 1.59491059e-04 1.66395809e-04 8.13155878e-02 2.43946763e-02
1.503152 2.25000896e-03 2.08643454e-03 1.63574422e-04 1.70688167e-04 8.18085416e-02 2.45425625e-02
1.507221 2.28765367e-03 2.12028826e-03 1.67365411e-04 1.74677208e-04 8.23837077e-02 2.47151123e-02
1.511289 2.31177584e-03 2.14118887e-03 1.70586971e-04 1.78073562e-04 8.31657427e-02 2.49497228e-02
1.515358 2.32061036e-03 2.14758665e-03 1.73023702e-04 1.80652005e-04 8.41186106e-02 2.52355832e-02
1.519427 2.31639101e-03 2.14169768e-03 1.74693329e-04 1.82430586e-04 8.51803629e-02 2.55541089e-02
1.523496 2.29978607e-03 2.12427000e-03 1.75516065e-04 1.83325508e-04 8.63004741e-02 2.58901422e-02
1.527564 2.27307787e-03 2.09747434e-03 1.75603536e-04 1.83452876e-04 8.74637048e-02 2.62391115e-02
1.531633 2.23926769e-03 2.06412972e-03 1.75137976e-04 1.83002657e-04 8.86585058e-02 2.65975517e-02
1.535702 2.20074586e-03 2.02649073e-03 1.74255136e-04 1.82116382e-04 8.98678586e-02 2.69603576e-02
1.539771 2.15953665e-03 1.98640325e-03 1.73133398e-04 1.80980257e-04 9.11095253e-02 2.73328576e-02
1.543840 2.11781974e-03 1.94588412e-03 1.71935623e-04 1.79764405e-04 9.23818657e-02 2.77145597e-02
1.547908 2.07677218e-03 1.90602264e-03 1.70749534e-04 1.78560510e-04 9.36822608e-02 2.81046782e-02
1.551977 2.03747146e-03 1.86782336e-03 1.69648098e-04 1.77444897e-04 9.50008980e-02 2.85002694e-02
1.556046 2.00089843e-03 1.83218118e-03 1.68717255e-04 1.76507523e-04 9.63373739e-02 2.89012122e-02
1.560115 1.96734983e-03 1.79930059e-03 1.68049242e-04 1.75845015e-04 9.77296486e-02 2.93188946e-02
1.564183 1.93739248e-03 1.76966186e-03 1.67730624e-04 1.75548139e-04 9.91986902e-02 2.97596071e-02
1.568252 1.91126690e-03 1.74350295e-03 1.67763944e-04 1.75619785e-04 1.00728126e-01 3.02184378e-02
1.572321 1.88920030e-03 1.72105561e-03 1.68144686e-04 1.76055460e-04 1.02295044e-01 3.06885133e-02
1.576390 1.87143817e-03 1.70254992e-03 1.68888252e-04 1.76871527e-04 1.03886250e-01 3.11658751e-02
1.580458 1.85815896e-03 1.68813744e-03 1.70021526e-04 1.78096391e-04 1.05498751e-01 3.16496253e-02
1.584527 1.84957441e-03 1.67800913e-03 1.71565279e-04 1.79752085e-04 1.07122233e-01 3.21366698e-02
1.588596 1.84594035e-03 1.67241662e-03 1.73523723e-04 1.81843307e-04 1.08730865e-01 3.26192596e-02
1.592665 1.84751424e-03 1.67161769e-03 1.75896548e-04 1.84370026e-04 1.10294374e-01 3.30883121e-02
1.596734 1.85452086e-03 1.67579932e-03 1.78721534e-04 1.87372145e-04 1.11810610e-01 3.35431830e-02
1.600802 1.86711414e-03 1.68511888e-03 1.81995258e-04 1.90846402e-04 1.13253969e-01 3.39761907e-02
1.604871 1.88550866e-03 1.69971955e-03 1.85789106e-04 1.94867998e-04 1.14647147e-01 3.43941442e-02
1.608940 1.91019668e-03 1.71952143e-03 1.90675255e-04 2.00037589e-04 1.16333292e-01 3.48999877e-02
1.613009 1.94167084e-03 1.74447125e-03 1.97199586e-04 2.06928779e-04 1.18619770e-01 3.55859310e-02
1.617077 1.97982765e-03 1.77466225e-03 2.05165395e-04 2.15336303e-04 1.21339316e-01 3.64017948e-02
1.621146 2.02437217e-03 1.81070545e-03 2.13666724e-04 2.24310144e-04 1.23879974e-01 3.71639922e-02
1.625215 2.07487802e-03 1.85258503e-03 2.22292984e-04 2.33419587e-04 1.25996693e-01 3.77990078e-02
1.629284 2.12971248e-03 1.89847755e-03 2.31234925e-04 2.42865108e-04 1.27926247e-01 3.83778740e-02
1.633352 2.18756310e-03 1.94703774e-03 2.40525362e-04 2.52681455e-04 1.29777379e-01 3.89332138e-02
1.637421 2.24718099e-03 1.99710328e-03 2.50077713e-04 2.62777953e-04 1.31579551e-01 3.94738654e-02
1.641490 2.30731123e-03 2.04757339e-03 2.59737840e-04 2.72992840e-04 1.33325057e-01 3.99975172e-02
1.645559 2.36671210e-03 2.09730374e-03 2.69408362e-04 2.83223868e-04 1.35041894e-01 4.05125681e-02
1.649628 2.42411181e-03 2.14505685e-03 2.79054954e-04 2.93435006e-04 1.36795911e-01 4.10387733e-02
1.653696 2.47826232e-03 2.18964218e-03 2.88620140e-04 3.03565832e-04 1.38637187e-01 4.15911560e-02
1.657765 2.52825231e-03 2.23022112e-03 2.98031188e-04 3.13539818e-04 1.40586875e-01 4.21760626e-02
1.661834 2.57311878e-03 2.26593263e-03 3.07186152e-04 3.23249622e-04 1.42656325e-01 4.27968975e-02
1.665903 2.61217783e-03 2.29614125e-03 3.16036577e-04 3.32644095e-04 1.44870920e-01 4.34612759e-02
1.669971 2.64635393e-03 2.32175756e-03 3.24596373e-04 3.41737696e-04 1.47189225e-01 4.41567675e-02
1.674040 2.67549213e-03 2.34262423e-03 3.32867905e-04 3.50532735e-04 1.49632507e-01 4.48897520e-02
1.678109 2.69440002e-03 2.35339419e-03 3.41005836e-04 3.59191947e-04 1.52627192e-01 4.57881577e-02
1.682178 2.69202156e-03 2.34275430e-03 3.49267259e-04 3.67986144e-04 1.57074152e-01 4.71222455e-02
1.686246 2.67257394e-03 2.31490297e-03 3.57670966e-04 3.76935274e-04 1.62829837e-01 4.88489512e-02
1.690315 2.66661460e-03 2.30073063e-03 3.65883970e-04 3.85688489e-04 1.67637395e-01 5.02912185e-02
1.694384 2.68853515e-03 2.31476046e-03 3.73774687e-04 3.94106941e-04 1.70258196e-01 5.10774589e-02
1.698453 2.72604833e-03 2.34456029e-03 3.81488048e-04 4.02343270e-04 1.71607133e-01 5.14821400e-02
1.702521 2.76291017e-03 2.37368767e-03 3.89222500e-04 4.10606727e-04 1.72982626e-01 5.18947878e-02
1.706590 2.79444394e-03 2.39744372e-03 3.97000222e-04 4.18920779e-04 1.74736440e-01 5.24209319e-02
1.710659 2.82278446e-03 2.41807447e-03 4.04709985e-04 4.27168109e-04 1.76656308e-01 5.29968923e-02
1.714728 2.84708089e-03 2.43477750e-03 4.12303384e-04 4.35297601e-04 1.78783318e-01 5.36349954e-02
1.718797 2.86753440e-03 2.44781526e-03 4.19719137e-04 4.43244488e-04 1.81077590e-01 5.43232769e-02
1.722865 2.88428908e-03 2.45740147e-03 4.26887613e-04 4.50935112e-04 1.83500791e-01 5.50502372e-02
1.726934 2.89757772e-03 2.46376855e-03 4.33809169e-04 4.58369688e-04 1.86044135e-01 5.58132404e-02
1.731003 2.90782024e-03 2.46725876e-03 4.40561474e-04 4.65630137e-04 1.88723673e-01 5.66171020e-02
1.735072 2.91535170e-03 2.46819328e-03 4.47158425e-04 4.72731049e-04 1.91529186e-01 5.74587558e-02
1.739140 2.92056011e-03 2.46702018e-03 4.53539932e-04 4.79608790e-04 1.94408134e-01 5.83224403e-02
1.743209 2.92382969e-03 2.46417521e-03 4.59654478e-04 4.86208720e-04 1.97310937e-01 5.91932811e-02
1.747278 2.92546077e-03 2.45996999e-03 4.65490784e-04 4.92518714e-04 2.00213302e-01 6.00639906e-02
1.751347 2.92573290e-03 2.45467092e-03 4.71061978e-04 4.98552460e-04 2.03103584e-01 6.09310751e-02
1.755415 2.92490368e-03 2.44854227e-03 4.76361413e-04 5.04302725e-04 2.05960392e-01 6.17881176e-02
1.759484 2.92316145e-03 2.44178838e-03 4.81373067e-04 5.09752336e-04 2.08761881e-01 6.26285644e-02
1.763553 2.92070906e-03 2.43462650e-03 4.86082556e-04 5.14885836e-04 2.11484527e-01 6.34453582e-02
1.767622 2.91769845e-03 2.42723874e-03 4.90459705e-04 5.19671012e-04 2.14099669e-01 6.42299008e-02
1.771691 2.91426686e-03 2.41981813e-03 4.94448730e-04 5.24048472e-04 2.16565231e-01 6.49695693e-02
1.775759 2.91054733e-03 2.41251201e-03 4.98035327e-04 5.28002725e-04 2.18860144e-01 6.56580433e-02
1.779828 2.90664057e-03 2.40539145e-03 5.01249127e-04 5.31564852e-04 2.20988918e-01 6.62966753e-02
1.783897 2.90266095e-03 2.39855543e-03 5.04105525e-04 5.34750866e-04 2.22947054e-01 6.68841162e-02
1.787966 2.89874613e-03 2.39211971e-03 5.06626421e-04 5.37583694e-04 2.24731100e-01 6.74193299e-02
1.792034 2.89504002e-03 2.38621251e-03 5.08827518e-04 5.40079709e-04 2.26333450e-01 6.79000350e-02
1.796103 2.89168226e-03 2.38094076e-03 5.10741492e-04 5.42273325e-04 2.27755908e-01 6.83267724e-02
1.800172 2.88881581e-03 2.37639491e-03 5.12420898e-04 5.44220102e-04 2.29010801e-01 6.87032402e-02
1.804241 2.88658089e-03 2.37267211e-03 5.13908778e-04 5.45965561e-04 2.30105777e-01 6.90317332e-02
1.808309 2.88511282e-03 2.36986738e-03 5.15245438e-04 5.47552365e-04 2.31047682e-01 6.93143046e-02
1.812378 2.88456189e-03 2.36809489e-03 5.16466999e-04 5.49018782e-04 2.31839857e-01 6.95519571e-02
1.816447 2.88503290e-03 2.36741200e-03 5.17620899e-04 5.50415157e-04 2.32496564e-01 6.97489693e-02
1.820516 2.88660653e-03 2.36783114e-03 5.18775390e-04 5.51814037e-04 2.33046194e-01 6.99138583e-02
1.824585 2.88936231e-03 2.36938552e-03 5.19976784e-04 5.53264713e-04 2.33505568e-01 7.00516705e-02
1.828653 2.89334042e-03 2.37210995e-03 5.21230475e-04 5.54772990e-04 2.33873219e-01 7.01619657e-02
1.832722 2.89859557e-03 2.37606139e-03 5.22534186e-04 5.56336511e-04 2.34142314e-01 7.02426942e-02
1.836791 2.90511518e-03 2.38120379e-03 5.23911387e-04 5.57980338e-04 2.34326999e-01 7.02980997e-02
1.840860 2.91285311e-03 2.38744095e-03 5.25412162e-04 5.59757921e-04 2.34459378e-01 7.03378135e-02
1.844928 2.92176453e-03 2.39470958e-03 5.27054954e-04 5.61689059e-04 2.34554145e-01 7.03662436e-02
1.848997 2.93176711e-03 2.40295071e-03 5.28816399e-04 5.63749010e-04 2.34606980e-01 7.03820941e-02
1.853066 2.94278461e-03 2.41211079e-03 5.30673824e-04 5.65913738e-04 2.34613493e-01 7.03840479e-02
1.857135 2.95470815e-03 2.42209612e-03 5.32612036e-04 5.68167155e-04 2.34576634e-01 7.03729903e-02
1.861203 2.96741930e-03 2.43280403e-03 5.34615264e-04 5.70492540e-04 2.34499997e-01 7.03499992e-02
1.865272 2.98079230e-03 2.44412292e-03 5.36669385e-04 5.72874905e-04 2.34388746e-01 7.03166237e-02
1.869341 2.99467390e-03 2.45590747e-03 5.38766431e-04 5.75305821e-04 2.34253867e-01 7.02761601e-02
1.873410 3.00891319e-03 2.46801438e-03 5.40898816e-04 5.77777252e-04 2.34106113e-01 7.02318338e-02
1.877479 3.02338399e-03 2.48035121e-03 5.43032785e-04 5.80253191e-04 2.33939931e-01 7.01819794e-02
1.881547 3.03795701e-03 2.49284572e-03 5.45111292e-04 5.82672687e-04 2.33737965e-01 7.01213896e-02
1.885616 3.05252090e-03 2.50540883e-03 5.47112061e-04 5.85011883e-04 2.33499569e-01 7.00498707e-02
1.889685 3.06698129e-03 2.51794196e-03 5.49039331e-04 5.87275251e-04 2.33236215e-01 6.99708644e-02
1.893754 3.08124155e-03 2.53035024e-03 5.50891303e-04 5.89460807e-04 2.32956212e-01 6.98868635e-02
1.897822 3.09523383e-03 2.54257110e-03 5.52662729e-04 5.91562872e-04 2.32663257e-01 6.97989770e-02
1.901891 3.10887783e-03 2.55453186e-03 5.54345963e-04 5.93573190e-04 2.32360848e-01 6.97082544e-02
1.905960 3.12213384e-03 2.56619542e-03 5.55938427e-04 5.95488922e-04 2.32051276e-01 6.96153829e-02
1.910029 3.13498939e-03 2.57754946e-03 5.57439935e-04 5.97309787e-04 2.31735529e-01 6.95206586e-02
1.914097 3.14742754e-03 2.58857735e-03 5.58850189e-04 5.99035379e-04 2.31414904e-01 6.94244712e-02
1.918166 3.15946264e-03 2.59928912e-03 5.60173515e-04 6.00670255e-04 2.31090205e-01 6.93270614e-02
1.922235 3.17110043e-03 2.60968900e-03 5.61411424e-04 6.02215952e-04 2.30761578e-01 6.92284733e-02
1.926304 3.18237600e-03 2.61980252e-03 5.62573482e-04 6.03682656e-04 2.30430596e-01 6.91291787e-02
1.930372 3.19333998e-03 2.62966802e-03 5.63671959e-04 6.05083466e-04 2.30098804e-01 6.90296412e-02
1.934441 3.20403917e-03 2.63931946e-03 5.64719712e-04 6.06432132e-04 2.29768371e-01 6.89305113e-02
1.938510 3.21453603e-03 2.64879799e-03 5.65738044e-04 6.07751497e-04 2.29444261e-01 6.88332784e-02
1.942579 3.22491386e-03 2.65814560e-03 5.66768261e-04 6.09085933e-04 2.29139417e-01 6.87418251e-02
1.946648 3.23519977e-03 2.66740278e-03 5.67796984e-04 6.10421089e-04 2.28844737e-01 6.86534212e-02
1.950716 3.24537465e-03 2.67658564e-03 5.68789002e-04 6.11719112e-04 2.28544569e-01 6.85633707e-02
1.954785 3.25540826e-03 2.68568560e-03 5.69722660e-04 6.12956679e-04 2.28230988e-01 6.84692964e-02
1.958854 3.26529297e-03 2.69471666e-03 5.70576306e-04 6.14110429e-04 2.27894249e-01 6.83682747e-02
1.962923 3.27502842e-03 2.70370014e-03 5.71328286e-04 6.15156967e-04 2.27524110e-01 6.82572329e-02
1.966991 3.28460776e-03 2.71265082e-03 5.71956947e-04 6.16072857e-04 2.27111006e-01 6.81333019e-02
1.971060 3.29402411e-03 2.72158348e-03 5.72440635e-04 6.16834629e-04 2.26645493e-01 6.79936480e-02
1.975129 3.30327059e-03 2.73051289e-03 5.72757696e-04 6.17418773e-04 2.26118241e-01 6.78354723e-02
1.979198 3.31234033e-03 2.73945385e-03 5.72886479e-04 6.17801738e-04 2.25520039e-01 6.76560116e-02
1.983266 3.32122645e-03 2.74842112e-03 5.72805329e-04 6.17959935e-04 2.24841794e-01 6.74525382e-02
1.987335 3.32992207e-03 2.75742948e-03 5.72492592e-04 6.17869735e-04 2.24074537e-01 6.72223612e-02
1.991404 3.33842034e-03 2.76649372e-03 5.71926616e-04 6.17507466e-04 2.23209423e-01 6.69628269e-02
1.995473 3.34671436e-03 2.77562861e-03 5.71085748e-04 6.16849416e-04 2.22237736e-01 6.66713207e-02
1.999542 3.35479726e-03 2.78484893e-03 5.69948333e-04 6.15871830e-04 2.21150894e-01 6.63452682e-02
2.003610 3.36266217e-03 2.79416945e-03 5.68492719e-04 6.14550909e-04 2.19940458e-01 6.59821374e-02
2.007679 3.37030222e-03 2.80360497e-03 5.66697253e-04 6.12862812e-04 2.18598133e-01 6.55794399e-02
2.011748 3.37771053e-03 2.81317025e-03 5.64540280e-04 6.10783650e-04 2.17115779e-01 6.51347337e-02
2.015817 3.38488023e-03 2.82288008e-03 5.62000149e-04 6.08289494e-04 2.15485418e-01 6.46456255e-02
2.019885 3.39180443e-03 2.83274922e-03 5.59055205e-04 6.05356365e-04 2.13699243e-01 6.41097729e-02
2.023954 3.39847627e-03 2.84279248e-03 5.55683795e-04 6.01960239e-04 2.11749625e-01 6.35248874e-02
2.028023 3.40488887e-03 2.85302461e-03 5.51864267e-04 5.98077045e-04 2.09629122e-01 6.28887367e-02
