# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.259026 6.07187820e-06 5.95226242e-06 1.19615784e-07 1.41511662e-07 2.37744327e-02 7.13232982e-03
1.263095 5.98176733e-06 5.86133722e-06 1.20430110e-07 1.42535465e-07 2.43179090e-02 7.29537271e-03
1.267163 5.90437647e-06 5.78289934e-06 1.21477138e-07 1.43835975e-07 2.48726402e-02 7.46179207e-03
1.271232 5.84094640e-06 5.71815013e-06 1.22796271e-07 1.45460231e-07 2.54383371e-02 7.63150114e-03
1.275301 5.79343866e-06 5.66900542e-06 1.24433235e-07 1.47462850e-07 2.60121202e-02 7.80363605e-03
1.279370 5.76166603e-06 5.63528662e-06 1.26379407e-07 1.49834112e-07 2.65885522e-02 7.97656565e-03
1.283438 5.74645730e-06 5.61781015e-06 1.28647148e-07 1.52589176e-07 2.71616826e-02 8.14850477e-03
1.287507 5.74771870e-06 5.61647643e-06 1.31242279e-07 1.55735469e-07 2.77283224e-02 8.31849672e-03
1.291576 5.76528199e-06 5.63111007e-06 1.34171915e-07 1.59281976e-07 2.82860704e-02 8.48582111e-03
1.295645 5.79908848e-06 5.66164827e-06 1.37440211e-07 1.63234181e-07 2.88315652e-02 8.64946956e-03
1.299713 5.84887529e-06 5.70784359e-06 1.41031699e-07 1.67574275e-07 2.93585962e-02 8.80757887e-03
1.303782 5.91448642e-06 5.76955086e-06 1.44935565e-07 1.72289951e-07 2.98619347e-02 8.95858041e-03
1.307851 5.99557998e-06 5.84642970e-06 1.49150274e-07 1.77379920e-07 3.03398705e-02 9.10196116e-03
1.311920 6.09183562e-06 5.93815884e-06 1.53676777e-07 1.82845856e-07 3.07916748e-02 9.23750244e-03
1.315989 6.20288637e-06 6.04437987e-06 1.58506499e-07 1.88678100e-07 3.12154603e-02 9.36463809e-03
1.320057 6.32825039e-06 6.16463834e-06 1.63612050e-07 1.94844573e-07 3.16068132e-02 9.48204397e-03
1.324126 6.46758837e-06 6.29861037e-06 1.68977993e-07 2.01327387e-07 3.19637785e-02 9.58913354e-03
1.328195 6.61994590e-06 6.44538632e-06 1.74559571e-07 2.08073673e-07 3.22825759e-02 9.68477276e-03
1.332264 6.78455322e-06 6.60423225e-06 1.80320966e-07 2.15041130e-07 3.25611095e-02 9.76833286e-03
1.336332 6.96031230e-06 6.77410226e-06 1.86210039e-07 2.22167909e-07 3.27966572e-02 9.83899715e-03
1.340401 7.14561845e-06 6.95347064e-06 1.92147817e-07 2.29360019e-07 3.29849698e-02 9.89549094e-03
1.344470 7.33917268e-06 7.14110467e-06 1.98068003e-07 2.36538427e-07 3.31235065e-02 9.93705196e-03
1.348539 7.53887389e-06 7.33498278e-06 2.03891115e-07 2.43608203e-07 3.32118302e-02 9.96354907e-03
1.352607 7.74285766e-06 7.53331347e-06 2.09544189e-07 2.50482023e-07 3.32499138e-02 9.97497413e-03
1.356676 7.94891295e-06 7.73397528e-06 2.14937670e-07 2.57052556e-07 3.32367956e-02 9.97103869e-03
1.360745 8.15442126e-06 7.93446037e-06 2.19960889e-07 2.63186994e-07 3.31701190e-02 9.95103569e-03
1.364814 8.35684663e-06 8.13234027e-06 2.24506360e-07 2.68756081e-07 3.30478155e-02 9.91434466e-03
1.368883 8.55395565e-06 8.32543555e-06 2.28520096e-07 2.73694376e-07 3.28744814e-02 9.86234441e-03
1.372951 8.74312652e-06 8.51120151e-06 2.31925001e-07 2.77908610e-07 3.26521009e-02 9.79563026e-03
1.377020 8.92276420e-06 8.68809325e-06 2.34670949e-07 2.81337657e-07 3.23819794e-02 9.71459383e-03
1.381089 9.09157880e-06 8.85486631e-06 2.36712486e-07 2.83925862e-07 3.20643872e-02 9.61931616e-03
1.385158 9.24790325e-06 9.00990683e-06 2.37996416e-07 2.85608155e-07 3.16993461e-02 9.50980384e-03
1.389226 9.39320317e-06 9.15461072e-06 2.38592451e-07 2.86466899e-07 3.12920896e-02 9.38762687e-03
1.393295 9.52747802e-06 9.28895979e-06 2.38518232e-07 2.86522051e-07 3.08454399e-02 9.25363198e-03
1.397364 9.65289547e-06 9.41504503e-06 2.37850443e-07 2.85864567e-07 3.03625278e-02 9.10875835e-03
1.401433 9.77224616e-06 9.53555962e-06 2.36686542e-07 2.84610552e-07 2.98472836e-02 8.95418507e-03
1.405501 9.88801613e-06 9.65290611e-06 2.35110022e-07 2.82859535e-07 2.93030443e-02 8.79091329e-03
1.409570 1.00044455e-05 9.77123378e-06 2.33211770e-07 2.80720147e-07 2.87292428e-02 8.61877283e-03
1.413639 1.01251754e-05 9.89409437e-06 2.31081021e-07 2.78299243e-07 2.81278137e-02 8.43834411e-03
1.417708 1.02542129e-05 1.00254090e-05 2.28803946e-07 2.75700201e-07 2.75001451e-02 8.25004353e-03
1.421777 1.03956767e-05 1.01692052e-05 2.26471510e-07 2.73032396e-07 2.68489415e-02 8.05468245e-03
1.425845 1.05537300e-05 1.03295665e-05 2.24163434e-07 2.70391863e-07 2.61764966e-02 7.85294898e-03
1.429914 1.07326424e-05 1.05107233e-05 2.21919114e-07 2.67826172e-07 2.54812314e-02 7.64436941e-03
1.433983 1.09366903e-05 1.07168950e-05 2.19795307e-07 2.65403961e-07 2.47650053e-02 7.42950158e-03
1.438052 1.11707550e-05 1.09529259e-05 2.17829069e-07 2.63170211e-07 2.40273889e-02 7.20821667e-03
1.442120 1.14395486e-05 1.12234927e-05 2.16055921e-07 2.61168146e-07 2.32697747e-02 6.98093241e-03
1.446189 1.17486676e-05 1.15341515e-05 2.14516180e-07 2.59446892e-07 2.24937996e-02 6.74813989e-03
1.450258 1.21051433e-05 1.18918916e-05 2.13251741e-07 2.58057587e-07 2.17002976e-02 6.51008928e-03
1.454327 1.25153041e-05 1.23030026e-05 2.12301547e-07 2.57047916e-07 2.08931043e-02 6.26793128e-03
1.458395 1.29892551e-05 1.27775271e-05 2.11727992e-07 2.56494081e-07 2.00738436e-02 6.02215309e-03
1.462464 1.35353455e-05 1.33237584e-05 2.11587069e-07 2.56464699e-07 1.92486752e-02 5.77460257e-03
1.466533 1.41688468e-05 1.39569013e-05 2.11945492e-07 2.57041551e-07 1.84168066e-02 5.52504197e-03
1.470602 1.49046683e-05 1.46918058e-05 2.12862456e-07 2.58297482e-07 1.75810575e-02 5.27431724e-03
1.474670 1.57566131e-05 1.55422181e-05 2.14395021e-07 2.60302919e-07 1.67481190e-02 5.02443571e-03
1.478739 1.68590592e-05 1.66422083e-05 2.16850935e-07 2.63432996e-07 1.58292091e-02 4.74876274e-03
1.482808 1.83720074e-05 1.81514540e-05 2.20553360e-07 2.68082446e-07 1.47691995e-02 4.43075984e-03
1.486877 2.01484909e-05 1.99231309e-05 2.25360091e-07 2.74080940e-07 1.37569211e-02 4.12707634e-03
1.490946 2.16550466e-05 2.14243583e-05 2.30688248e-07 2.80721539e-07 1.31029147e-02 3.93087440e-03
1.495014 2.25561060e-05 2.23199155e-05 2.36190492e-07 2.87582485e-07 1.28845687e-02 3.86537061e-03
1.499083 2.32051467e-05 2.29634526e-05 2.41694164e-07 2.94453868e-07 1.28227176e-02 3.84681529e-03
1.503152 2.37709243e-05 2.35239359e-05 2.46988394e-07 3.01078716e-07 1.27988240e-02 3.83964721e-03
1.507221 2.42696929e-05 2.40179197e-05 2.51773210e-07 3.07090774e-07 1.27859023e-02 3.83577069e-03
1.511289 2.46241698e-05 2.43685321e-05 2.55637772e-07 3.11987622e-07 1.28028895e-02 3.84086684e-03
1.515358 2.48142732e-05 2.45560031e-05 2.58270137e-07 3.15386406e-07 1.28435562e-02 3.85306687e-03
1.519427 2.48631846e-05 2.46034740e-05 2.59710652e-07 3.17333802e-07 1.28979266e-02 3.86937798e-03
1.523496 2.47774569e-05 2.45176014e-05 2.59855508e-07 3.17700323e-07 1.29580508e-02 3.88741523e-03
1.527564 2.45805699e-05 2.43216843e-05 2.58885673e-07 3.16704530e-07 1.30214884e-02 3.90644652e-03
1.531633 2.43041139e-05 2.40470304e-05 2.57083500e-07 3.14689584e-07 1.30864218e-02 3.92592655e-03
1.535702 2.39736020e-05 2.37189428e-05 2.54659160e-07 3.11911046e-07 1.31502929e-02 3.94508788e-03
1.539771 2.36102846e-05 2.33584031e-05 2.51881582e-07 3.08697099e-07 1.32156765e-02 3.96470295e-03
1.543840 2.32378047e-05 2.29888121e-05 2.48992669e-07 3.05343567e-07 1.32822682e-02 3.98468046e-03
1.547908 2.28691248e-05 2.26230031e-05 2.46121701e-07 3.02008806e-07 1.33496338e-02 4.00489013e-03
1.551977 2.25164136e-05 2.22730392e-05 2.43374383e-07 2.98822614e-07 1.34163376e-02 4.02490129e-03
1.556046 2.21907668e-05 2.19498939e-05 2.40872874e-07 2.95935325e-07 1.34823123e-02 4.04469369e-03
1.560115 2.18951790e-05 2.16564332e-05 2.38745799e-07 2.93505604e-07 1.35528137e-02 4.06584410e-03
1.564183 2.16360176e-05 2.13989066e-05 2.37111053e-07 2.91679319e-07 1.36305711e-02 4.08917134e-03
1.568252 2.14166978e-05 2.11807320e-05 2.35965753e-07 2.90454049e-07 1.37131261e-02 4.11393783e-03
1.572321 2.12406065e-05 2.10053096e-05 2.35296923e-07 2.89814945e-07 1.37972232e-02 4.13916696e-03
1.576390 2.11111957e-05 2.08760763e-05 2.35119308e-07 2.89781297e-07 1.38810230e-02 4.16430691e-03
1.580458 2.10310227e-05 2.07955597e-05 2.35462995e-07 2.90391373e-07 1.39641047e-02 4.18923142e-03
1.584527 2.10031634e-05 2.07668147e-05 2.36348764e-07 2.91672070e-07 1.40451039e-02 4.21353118e-03
1.588596 2.10314743e-05 2.07937003e-05 2.37774004e-07 2.93621478e-07 1.41206939e-02 4.23620818e-03
1.592665 2.11199462e-05 2.08802165e-05 2.39729738e-07 2.96229830e-07 1.41871053e-02 4.25613159e-03
1.596734 2.12717997e-05 2.10295411e-05 2.42258568e-07 2.99551118e-07 1.42443012e-02 4.27329037e-03
1.600802 2.14898753e-05 2.12445289e-05 2.45346384e-07 3.03569326e-07 1.42892943e-02 4.28678828e-03
1.604871 2.17769785e-05 2.15278990e-05 2.49079439e-07 3.08392663e-07 1.43252559e-02 4.29757678e-03
1.608940 2.21337825e-05 2.18795730e-05 2.54209497e-07 3.14954184e-07 1.43948963e-02 4.31846888e-03
1.613009 2.25612387e-05 2.22998023e-05 2.61436381e-07 3.24125062e-07 1.45348850e-02 4.36046549e-03
1.617077 2.30611791e-05 2.27907144e-05 2.70464657e-07 3.35544111e-07 1.47228430e-02 4.41685291e-03
1.621146 2.36412224e-05 2.33611473e-05 2.80075091e-07 3.47702359e-07 1.48837878e-02 4.46513634e-03
1.625215 2.43016892e-05 2.40119680e-05 2.89721226e-07 3.59922559e-07 1.49892986e-02 4.49678958e-03
1.629284 2.50201593e-05 2.47205111e-05 2.99648217e-07 3.72509720e-07 1.50688519e-02 4.52065557e-03
1.633352 2.57798286e-05 2.54699365e-05 3.09892135e-07 3.85509595e-07 1.51358679e-02 4.54076038e-03
1.637421 2.65658253e-05 2.62454900e-05 3.20335239e-07 3.98776587e-07 1.51940995e-02 4.55822985e-03
1.641490 2.73637285e-05 2.70329521e-05 3.30776440e-07 4.12060879e-07 1.52429108e-02 4.57287325e-03
1.645559 2.81583510e-05 2.78172598e-05 3.41091194e-07 4.25207380e-07 1.52857392e-02 4.58572177e-03
1.649628 2.89330674e-05 2.85818301e-05 3.51237308e-07 4.38163296e-07 1.53301344e-02 4.59904031e-03
1.653696 2.96715479e-05 2.93104032e-05 3.61144712e-07 4.50840883e-07 1.53815995e-02 4.61447984e-03
1.657765 3.03618818e-05 2.99911556e-05 3.70726127e-07 4.63130642e-07 1.54422406e-02 4.63267219e-03
1.661834 3.09916087e-05 3.06117483e-05 3.79860338e-07 4.74880337e-07 1.55130093e-02 4.65390279e-03
1.665903 3.15511784e-05 3.11626835e-05 3.88494908e-07 4.86023329e-07 1.55963246e-02 4.67889739e-03
1.669971 3.20520310e-05 3.16553760e-05 3.96655033e-07 4.96589967e-07 1.56873818e-02 4.70621453e-03
1.674040 3.24911852e-05 3.20868337e-05 4.04351471e-07 5.06592595e-07 1.57881765e-02 4.73645296e-03
1.678109 3.27943860e-05 3.23826072e-05 4.11778812e-07 5.16274057e-07 1.59429429e-02 4.78288287e-03
1.682178 3.28036660e-05 3.23844159e-05 4.19250138e-07 5.26026572e-07 1.62432008e-02 4.87296025e-03
1.686246 3.25732802e-05 3.21464933e-05 4.26786852e-07 5.35877274e-07 1.66698516e-02 5.00095549e-03
1.690315 3.25304710e-05 3.20964783e-05 4.33992631e-07 5.45328487e-07 1.69902904e-02 5.09708712e-03
1.694384 3.28812361e-05 3.24405180e-05 4.40718075e-07 5.54191563e-07 1.70833142e-02 5.12499427e-03
1.698453 3.34561573e-05 3.30090157e-05 4.47141560e-07 5.62689749e-07 1.70465473e-02 5.11396420e-03
1.702521 3.40259879e-05 3.35724882e-05 4.53499714e-07 5.71120323e-07 1.70115578e-02 5.10346734e-03
1.706590 3.45238873e-05 3.40640679e-05 4.59819496e-07 5.79517199e-07 1.70125659e-02 5.10376977e-03
1.710659 3.49807652e-05 3.45147915e-05 4.65973682e-07 5.87719930e-07 1.70280597e-02 5.10841791e-03
1.714728 3.53844722e-05 3.49125622e-05 4.71910009e-07 5.95662196e-07 1.70615434e-02 5.11846303e-03
1.718797 3.57379696e-05 3.52604067e-05 4.77562867e-07 6.03260611e-07 1.71087252e-02 5.13261757e-03
1.722865 3.60435682e-05 3.55607094e-05 4.82858822e-07 6.10421632e-07 1.71656202e-02 5.14968606e-03
1.726934 3.63039819e-05 3.58161770e-05 4.87804944e-07 6.17153271e-07 1.72311319e-02 5.16933958e-03
1.731003 3.65236711e-05 3.60311764e-05 4.92494643e-07 6.23572879e-07 1.73064812e-02 5.19194437e-03
1.735072 3.67067995e-05 3.62098511e-05 4.96948348e-07 6.29705685e-07 1.73904522e-02 5.21713566e-03
1.739140 3.68594009e-05 3.63582965e-05 5.01104331e-07 6.35472807e-07 1.74780688e-02 5.24342063e-03
1.743209 3.69874537e-05 3.64825419e-05 5.04911767e-07 6.40808941e-07 1.75648107e-02 5.26944320e-03
1.747278 3.70952494e-05 3.65868844e-05 5.08365007e-07 6.45705953e-07 1.76485635e-02 5.29456906e-03
1.751347 3.71865129e-05 3.66750278e-05 5.11485090e-07 6.50189597e-07 1.77284009e-02 5.31852028e-03
1.755415 3.72649857e-05 3.67507144e-05 5.14271275e-07 6.54257991e-07 1.78025925e-02 5.34077774e-03
1.759484 3.73335659e-05 3.68168531e-05 5.16712812e-07 6.57896496e-07 1.78694386e-02 5.36083158e-03
1.763553 3.73954043e-05 3.68766033e-05 5.18800987e-07 6.61093011e-07 1.79271666e-02 5.37814997e-03
1.767622 3.74531594e-05 3.69326488e-05 5.20510555e-07 6.63814304e-07 1.79736446e-02 5.39209338e-03
1.771691 3.75096798e-05 3.69878899e-05 5.21789839e-07 6.65993287e-07 1.80057118e-02 5.40171355e-03
1.775759 3.75672111e-05 3.70445792e-05 5.22631874e-07 6.67619755e-07 1.80220634e-02 5.40661901e-03
1.779828 3.76269095e-05 3.71038338e-05 5.23075709e-07 6.68742287e-07 1.80235361e-02 5.40706082e-03
1.783897 3.76903680e-05 3.71672232e-05 5.23144767e-07 6.69389617e-07 1.80102133e-02 5.40306399e-03
1.787966 3.77594756e-05 3.72366069e-05 5.22868668e-07 6.69598501e-07 1.79822641e-02 5.39467924e-03
1.792034 3.78363421e-05 3.73140720e-05 5.22270020e-07 6.69396820e-07 1.79395275e-02 5.38185824e-03
1.796103 3.79227975e-05 3.74014092e-05 5.21388260e-07 6.68834129e-07 1.78825917e-02 5.36477750e-03
1.800172 3.80204621e-05 3.75001799e-05 5.20282140e-07 6.67984944e-07 1.78128464e-02 5.34385391e-03
1.804241 3.81310789e-05 3.76120794e-05 5.18999538e-07 6.66910049e-07 1.77312730e-02 5.31938191e-03
1.808309 3.82563827e-05 3.77387982e-05 5.17584540e-07 6.65665562e-07 1.76387589e-02 5.29162766e-03
1.812378 3.83984388e-05 3.78823627e-05 5.16076112e-07 6.64301193e-07 1.75358966e-02 5.26076897e-03
1.816447 3.85584442e-05 3.80439205e-05 5.14523630e-07 6.62880239e-07 1.74240780e-02 5.22722340e-03
1.820516 3.87369096e-05 3.82239135e-05 5.12996017e-07 6.61491418e-07 1.73056957e-02 5.19170872e-03
1.824585 3.89346650e-05 3.84231258e-05 5.11539181e-07 6.60194055e-07 1.71822058e-02 5.15466174e-03
1.828653 3.91525376e-05 3.86423795e-05 5.10158041e-07 6.58994742e-07 1.70536791e-02 5.11610374e-03
1.832722 3.93917218e-05 3.88828718e-05 5.08849947e-07 6.57890308e-07 1.69197972e-02 5.07593917e-03
1.836791 3.96519275e-05 3.91442903e-05 5.07637249e-07 6.56909925e-07 1.67817559e-02 5.03452678e-03
1.840860 3.99318878e-05 3.94253202e-05 5.06567519e-07 6.56115542e-07 1.66419838e-02 4.99259515e-03
1.844928 4.02308240e-05 3.97251670e-05 5.05657046e-07 6.55528775e-07 1.65015990e-02 4.95047970e-03
1.848997 4.05479724e-05 4.00430905e-05 5.04881900e-07 6.55119142e-07 1.63603542e-02 4.90810625e-03
1.853066 4.08826452e-05 4.03784259e-05 5.04219290e-07 6.54857531e-07 1.62180054e-02 4.86540163e-03
1.857135 4.12334726e-05 4.07298186e-05 5.03653947e-07 6.54724505e-07 1.60748201e-02 4.82244602e-03
1.861203 4.15989065e-05 4.10957362e-05 5.03170363e-07 6.54700248e-07 1.59310992e-02 4.77932975e-03
1.865272 4.19772188e-05 4.14744640e-05 5.02754873e-07 6.54767275e-07 1.57872390e-02 4.73617170e-03
1.869341 4.23660803e-05 4.18636805e-05 5.02399817e-07 6.54915866e-07 1.56440107e-02 4.69320322e-03
1.873410 4.27631528e-05 4.22610548e-05 5.02098036e-07 6.55136919e-07 1.55021431e-02 4.65064293e-03
1.877479 4.31669054e-05 4.26650871e-05 5.01818325e-07 6.55389896e-07 1.53612694e-02 4.60838082e-03
1.881547 4.35761073e-05 4.30745986e-05 5.01508611e-07 6.55606826e-07 1.52202655e-02 4.56607964e-03
1.885616 4.39892460e-05 4.34880964e-05 5.01149581e-07 6.55762349e-07 1.50791229e-02 4.52373686e-03
1.889685 4.44046400e-05 4.39038936e-05 5.00746426e-07 6.55863098e-07 1.49386089e-02 4.48158268e-03
1.893754 4.48206369e-05 4.43203382e-05 5.00298746e-07 6.55908402e-07 1.47992644e-02 4.43977932e-03
1.897822 4.52361184e-05 4.47363153e-05 4.99803014e-07 6.55893482e-07 1.46613211e-02 4.39839632e-03
1.901891 4.56497660e-05 4.51505124e-05 4.99253578e-07 6.55810750e-07 1.45249902e-02 4.35749705e-03
1.905960 4.60608733e-05 4.55622239e-05 4.98649409e-07 6.55658661e-07 1.43904007e-02 4.31712022e-03
1.910029 4.64691664e-05 4.59711748e-05 4.97991606e-07 6.55438467e-07 1.42575966e-02 4.27727899e-03
1.914097 4.68742886e-05 4.63770075e-05 4.97281126e-07 6.55151232e-07 1.41266388e-02 4.23799163e-03
1.918166 4.72763617e-05 4.67798387e-05 4.96522987e-07 6.54803383e-07 1.39975554e-02 4.19926662e-03
1.922235 4.76754024e-05 4.71796828e-05 4.95719616e-07 6.54397948e-07 1.38703338e-02 4.16110013e-03
1.926304 4.80718220e-05 4.75769416e-05 4.94880468e-07 6.53947251e-07 1.37450460e-02 4.12351380e-03
1.930372 4.84662758e-05 4.79722586e-05 4.94017200e-07 6.53466579e-07 1.36217597e-02 4.08652791e-03
1.934441 4.88593510e-05 4.83662092e-05 4.93141790e-07 6.52971706e-07 1.35005765e-02 4.05017294e-03
1.938510 4.92517852e-05 4.87595118e-05 4.92273376e-07 6.52487958e-07 1.33817574e-02 4.01452722e-03
1.942579 4.96443618e-05 4.91529136e-05 4.91448154e-07 6.52063397e-07 1.32660172e-02 3.97980516e-03
1.946648 5.00378024e-05 4.95471479e-05 4.90654560e-07 6.51682855e-07 1.31527824e-02 3.94583472e-03
1.950716 5.04323683e-05 4.99425059e-05 4.89862384e-07 6.51306303e-07 1.30411218e-02 3.91233654e-03
1.954785 5.08278754e-05 5.03388219e-05 4.89053447e-07 6.50909564e-07 1.29305681e-02 3.87917042e-03
1.958854 5.12245618e-05 5.07363520e-05 4.88209791e-07 6.50468654e-07 1.28205641e-02 3.84616924e-03
1.962923 5.16228093e-05 5.11354956e-05 4.87313665e-07 6.49959763e-07 1.27105400e-02 3.81316200e-03
1.966991 5.20228824e-05 5.15365349e-05 4.86347511e-07 6.49359233e-07 1.25999785e-02 3.77999356e-03
1.971060 5.24250510e-05 5.19397570e-05 4.85293946e-07 6.48643542e-07 1.24883823e-02 3.74651469e-03
1.975129 5.28295901e-05 5.23454543e-05 4.84135751e-07 6.47789283e-07 1.23752729e-02 3.71258187e-03
1.979198 5.32367799e-05 5.27539241e-05 4.82855857e-07 6.46773143e-07 1.22601902e-02 3.67805706e-03
1.983266 5.36469063e-05 5.31654689e-05 4.81437330e-07 6.45571886e-07 1.21426915e-02 3.64280744e-03
1.987335 5.40602599e-05 5.35803966e-05 4.79863355e-07 6.44162333e-07 1.20223510e-02 3.60670529e-03
1.991404 5.44771374e-05 5.39990202e-05 4.78117226e-07 6.42521343e-07 1.18987593e-02 3.56962779e-03
1.995473 5.48978403e-05 5.44216580e-05 4.76182329e-07 6.40625789e-07 1.17715228e-02 3.53145685e-03
1.999542 5.53226761e-05 5.48486340e-05 4.74042132e-07 6.38452547e-07 1.16402634e-02 3.49207903e-03
2.003610 5.57519574e-05 5.52802772e-05 4.71680167e-07 6.35978470e-07 1.15046180e-02 3.45138539e-03
2.007679 5.61860027e-05 5.57169226e-05 4.69080019e-07 6.33180370e-07 1.13642380e-02 3.40927140e-03
2.011748 5.66251358e-05 5.61589104e-05 4.66225314e-07 6.30034999e-07 1.12187896e-02 3.36563687e-03
2.015817 5.70696863e-05 5.66065866e-05 4.63099701e-07 6.26519031e-07 1.10679528e-02 3.32038585e-03
2.019885 5.75199896e-05 5.70603027e-05 4.59686845e-07 6.22609040e-07 1.09114220e-02 3.27342659e-03
2.023954 5.79763866e-05 5.75204162e-05 4.55970409e-07 6.18281484e-07 1.07489049e-02 3.22467147e-03
2.028023 5.84392243e-05 5.79872902e-05 4.51934045e-07 6.13512682e-07 1.05801233e-02 3.17403700e-03
