# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.015817 1.22785926e-04 1.21150250e-04 1.63567527e-06 2.05926356e-06 1.69976006e-02 5.09928017e-03
2.019885 1.23666066e-04 1.22039395e-04 1.62667075e-06 2.04979490e-06 1.67961739e-02 5.03885216e-03
2.023954 1.24557561e-04 1.22940996e-04 1.61656447e-06 2.03892774e-06 1.65846040e-02 4.97538121e-03
2.028023 1.25461093e-04 1.23855802e-04 1.60529081e-06 2.02657527e-06 1.63623766e-02 4.90871297e-03
2.032092 1.26377356e-04 1.24784572e-04 1.59278357e-06 2.01264960e-06 1.61289939e-02 4.83869816e-03
2.036160 1.27307054e-04 1.25728078e-04 1.57897591e-06 1.99706169e-06 1.58839753e-02 4.76519259e-03
2.040229 1.28250901e-04 1.26687100e-04 1.56380032e-06 1.97972126e-06 1.56268574e-02 4.68805723e-03
2.044298 1.29208980e-04 1.27662431e-04 1.54654939e-06 1.95972676e-06 1.53508494e-02 4.60525483e-03
2.048367 1.30184573e-04 1.28654872e-04 1.52970089e-06 1.94021320e-06 1.50807596e-02 4.52422788e-03
2.052436 1.31118365e-04 1.29598840e-04 1.51952496e-06 1.92914208e-06 1.48854887e-02 4.46564662e-03
2.056504 1.32027379e-04 1.30513471e-04 1.51390813e-06 1.92385169e-06 1.47406369e-02 4.42219108e-03
2.060573 1.32937195e-04 1.31427677e-04 1.50951799e-06 1.92011975e-06 1.46097063e-02 4.38291188e-03
2.064642 1.33849206e-04 1.32343880e-04 1.50532585e-06 1.91664098e-06 1.44822789e-02 4.34468368e-03
2.068711 1.34763149e-04 1.33261874e-04 1.50127543e-06 1.91334438e-06 1.43577778e-02 4.30733335e-03
2.072779 1.35678885e-04 1.34181450e-04 1.49743503e-06 1.91031760e-06 1.42368234e-02 4.27104702e-03
2.076848 1.36596205e-04 1.35102395e-04 1.49381084e-06 1.90756933e-06 1.41194339e-02 4.23583017e-03
2.080917 1.37514903e-04 1.36024493e-04 1.49040914e-06 1.90510841e-06 1.40056277e-02 4.20168831e-03
2.084986 1.38434763e-04 1.36947527e-04 1.48723630e-06 1.90294384e-06 1.38954232e-02 4.16862695e-03
2.089054 1.39355572e-04 1.37871273e-04 1.48429878e-06 1.90108479e-06 1.37888390e-02 4.13665170e-03
2.093123 1.40277105e-04 1.38795507e-04 1.48159841e-06 1.89953454e-06 1.36858504e-02 4.10575511e-03
2.097192 1.41199152e-04 1.39719999e-04 1.47915307e-06 1.89831695e-06 1.35865800e-02 4.07597401e-03
2.101261 1.42120604e-04 1.40643556e-04 1.47704837e-06 1.89754306e-06 1.34918593e-02 4.04755778e-03
2.105330 1.43041156e-04 1.41565882e-04 1.47527409e-06 1.89720107e-06 1.34015417e-02 4.02046251e-03
2.109398 1.43961390e-04 1.42487603e-04 1.47378721e-06 1.89723697e-06 1.33151021e-02 3.99453062e-03
2.113467 1.44881389e-04 1.43408827e-04 1.47256181e-06 1.89761856e-06 1.32322299e-02 3.96966897e-03
2.117536 1.45800998e-04 1.44329403e-04 1.47159505e-06 1.89834329e-06 1.31528521e-02 3.94585562e-03
2.121605 1.46720066e-04 1.45249178e-04 1.47088808e-06 1.89941374e-06 1.30769329e-02 3.92307986e-03
2.125673 1.47638435e-04 1.46167994e-04 1.47044092e-06 1.90083109e-06 1.30044275e-02 3.90132826e-03
2.129742 1.48555948e-04 1.47085694e-04 1.47025369e-06 1.90259660e-06 1.29352934e-02 3.88058801e-03
2.133811 1.49472444e-04 1.48002118e-04 1.47032656e-06 1.90471171e-06 1.28694895e-02 3.86084686e-03
2.137880 1.50387762e-04 1.48917102e-04 1.47065982e-06 1.90717792e-06 1.28069771e-02 3.84209313e-03
2.141948 1.51301736e-04 1.49830483e-04 1.47125290e-06 1.90999572e-06 1.27477112e-02 3.82431335e-03
2.146017 1.52214199e-04 1.50742093e-04 1.47210583e-06 1.91316633e-06 1.26916530e-02 3.80749589e-03
2.150086 1.53124636e-04 1.51651381e-04 1.47325522e-06 1.91673862e-06 1.26391109e-02 3.79173327e-03
2.154155 1.54032099e-04 1.52557392e-04 1.47470745e-06 1.92072229e-06 1.25901621e-02 3.77704862e-03
2.158223 1.54937282e-04 1.53460839e-04 1.47644334e-06 1.92509376e-06 1.25445278e-02 3.76335833e-03
2.162292 1.55840405e-04 1.54361967e-04 1.47843781e-06 1.92982168e-06 1.25019246e-02 3.75057738e-03
2.166361 1.56741360e-04 1.55260676e-04 1.48068442e-06 1.93489891e-06 1.24622600e-02 3.73867800e-03
2.170430 1.57640045e-04 1.56156864e-04 1.48318070e-06 1.94032349e-06 1.24254768e-02 3.72764303e-03
2.174499 1.58536354e-04 1.57050431e-04 1.48592351e-06 1.94609258e-06 1.23915138e-02 3.71745414e-03
2.178567 1.59430182e-04 1.57941272e-04 1.48890972e-06 1.95220337e-06 1.23603118e-02 3.70809354e-03
2.182636 1.60321421e-04 1.58829285e-04 1.49213625e-06 1.95865310e-06 1.23318134e-02 3.69954401e-03
2.186705 1.61209963e-04 1.59714363e-04 1.49560005e-06 1.96543903e-06 1.23059629e-02 3.69178887e-03
2.190774 1.62095699e-04 1.60596401e-04 1.49929807e-06 1.97255845e-06 1.22827065e-02 3.68481194e-03
2.194842 1.62978515e-04 1.61475291e-04 1.50322419e-06 1.98000459e-06 1.22619664e-02 3.67858993e-03
2.198911 1.63858323e-04 1.62350923e-04 1.50739947e-06 1.98780649e-06 1.22438878e-02 3.67316634e-03
2.202980 1.64733546e-04 1.63221711e-04 1.51183523e-06 1.99598050e-06 1.22286459e-02 3.66859376e-03
2.207049 1.65605101e-04 1.64088580e-04 1.51652113e-06 2.00451439e-06 1.22160505e-02 3.66481516e-03
2.211117 1.66473386e-04 1.64951960e-04 1.52142646e-06 2.01336897e-06 1.22057899e-02 3.66173698e-03
2.215186 1.67338380e-04 1.65811842e-04 1.52653808e-06 2.02252816e-06 1.21977305e-02 3.65931915e-03
2.219255 1.68200045e-04 1.66668195e-04 1.53185005e-06 2.03198531e-06 1.21918001e-02 3.65754002e-03
2.223324 1.69058343e-04 1.67520987e-04 1.53735593e-06 2.04173314e-06 1.21879245e-02 3.65637735e-03
2.227393 1.69913235e-04 1.68370186e-04 1.54304906e-06 2.05176400e-06 1.21860292e-02 3.65580875e-03
2.231461 1.70764685e-04 1.69215762e-04 1.54892269e-06 2.06207016e-06 1.21860407e-02 3.65581221e-03
2.235530 1.71612653e-04 1.70057683e-04 1.55497005e-06 2.07264377e-06 1.21878867e-02 3.65636601e-03
2.239599 1.72457101e-04 1.70895917e-04 1.56118428e-06 2.08347687e-06 1.21914959e-02 3.65744877e-03
2.243668 1.73297992e-04 1.71730433e-04 1.56755866e-06 2.09456165e-06 1.21967994e-02 3.65903983e-03
2.247736 1.74135286e-04 1.72561201e-04 1.57408513e-06 2.10588846e-06 1.22037193e-02 3.66111580e-03
2.251805 1.74967879e-04 1.73387124e-04 1.58075529e-06 2.11744719e-06 1.22122516e-02 3.66367548e-03
2.255874 1.75795943e-04 1.74208382e-04 1.58756150e-06 2.12922866e-06 1.22223089e-02 3.66669267e-03
2.259943 1.76620263e-04 1.75025764e-04 1.59449875e-06 2.14122722e-06 1.22337830e-02 3.67013491e-03
2.264011 1.77441024e-04 1.75839464e-04 1.60156090e-06 2.15343568e-06 1.22466006e-02 3.67398017e-03
2.268080 1.78258277e-04 1.76649536e-04 1.60874073e-06 2.16584535e-06 1.22606909e-02 3.67820726e-03
2.272149 1.79072069e-04 1.77456038e-04 1.61603099e-06 2.17844747e-06 1.22759839e-02 3.68279518e-03
2.276218 1.79882453e-04 1.78259029e-04 1.62342434e-06 2.19123314e-06 1.22924104e-02 3.68772311e-03
2.280287 1.80689481e-04 1.79058567e-04 1.63091336e-06 2.20419327e-06 1.23099012e-02 3.69297035e-03
2.284355 1.81493206e-04 1.79854716e-04 1.63849053e-06 2.21731862e-06 1.23283874e-02 3.69851623e-03
2.288424 1.82293684e-04 1.80647536e-04 1.64614820e-06 2.23059975e-06 1.23478006e-02 3.70434018e-03
2.292493 1.83090969e-04 1.81437092e-04 1.65387762e-06 2.24402564e-06 1.23680644e-02 3.71041933e-03
2.296562 1.83885124e-04 1.82223449e-04 1.66167482e-06 2.25759176e-06 1.23891396e-02 3.71674189e-03
2.300630 1.84675662e-04 1.83006121e-04 1.66954113e-06 2.27130075e-06 1.24110644e-02 3.72331931e-03
2.304699 1.85461808e-04 1.83784330e-04 1.67747810e-06 2.28515556e-06 1.24338977e-02 3.73016932e-03
2.308768 1.86244879e-04 1.84559415e-04 1.68546426e-06 2.29912777e-06 1.24573854e-02 3.73721563e-03
2.312837 1.87025230e-04 1.85331752e-04 1.69347832e-06 2.31318906e-06 1.24813424e-02 3.74440273e-03
2.316905 1.87803015e-04 1.86101504e-04 1.70151045e-06 2.32732663e-06 1.25056841e-02 3.75170524e-03
2.320974 1.88578388e-04 1.86868838e-04 1.70955043e-06 2.34152710e-06 1.25303241e-02 3.75909723e-03
2.325043 1.89351509e-04 1.87633921e-04 1.71758761e-06 2.35577640e-06 1.25551733e-02 3.76655199e-03
2.329112 1.90122538e-04 1.88396927e-04 1.72561114e-06 2.37006013e-06 1.25801422e-02 3.77404266e-03
2.333181 1.90891639e-04 1.89158029e-04 1.73361001e-06 2.38436360e-06 1.26051408e-02 3.78154225e-03
2.337249 1.91658979e-04 1.89917405e-04 1.74157304e-06 2.39867177e-06 1.26300786e-02 3.78902359e-03
2.341318 1.92424727e-04 1.90675237e-04 1.74949022e-06 2.41297115e-06 1.26548742e-02 3.79646227e-03
2.345387 1.93189054e-04 1.91431708e-04 1.75734646e-06 2.42724118e-06 1.26794104e-02 3.80382311e-03
2.349456 1.93952117e-04 1.92187004e-04 1.76511332e-06 2.44144271e-06 1.27034745e-02 3.81104236e-03
2.353524 1.94712075e-04 1.92939334e-04 1.77274161e-06 2.45550760e-06 1.27268378e-02 3.81805133e-03
2.357593 1.95470880e-04 1.93690643e-04 1.78023693e-06 2.46944334e-06 1.27494199e-02 3.82482598e-03
2.361662 1.96229140e-04 1.94441505e-04 1.78763546e-06 2.48329992e-06 1.27714498e-02 3.83143495e-03
2.365731 1.96987147e-04 1.95192219e-04 1.79492766e-06 2.49706404e-06 1.27928462e-02 3.83785386e-03
2.369799 1.97745188e-04 1.95943084e-04 1.80210488e-06 2.51072353e-06 1.28135348e-02 3.84406045e-03
2.373868 1.98503560e-04 1.96694401e-04 1.80915905e-06 2.52426698e-06 1.28334460e-02 3.85003381e-03
2.377937 1.99262560e-04 1.97446478e-04 1.81608198e-06 2.53768274e-06 1.28525095e-02 3.85575286e-03
2.382006 2.00022491e-04 1.98199626e-04 1.82286536e-06 2.55095889e-06 1.28706544e-02 3.86119633e-03
2.386074 2.00783662e-04 1.98954161e-04 1.82950073e-06 2.56408327e-06 1.28878092e-02 3.86634276e-03
2.390143 2.01546385e-04 1.99710405e-04 1.83597954e-06 2.57704349e-06 1.29039020e-02 3.87117060e-03
2.394212 2.02310976e-04 2.00468683e-04 1.84229311e-06 2.58982689e-06 1.29188602e-02 3.87565806e-03
2.398281 2.03077757e-04 2.01229326e-04 1.84843162e-06 2.60241914e-06 1.29326038e-02 3.87978114e-03
2.402350 2.03845610e-04 2.01991229e-04 1.85438107e-06 2.61479991e-06 1.29451161e-02 3.88353482e-03
2.406418 2.04615451e-04 2.02755320e-04 1.86013125e-06 2.62695410e-06 1.29562770e-02 3.88688311e-03
2.410487 2.05388553e-04 2.03522872e-04 1.86568096e-06 2.63887926e-06 1.29660083e-02 3.88980250e-03
2.414556 2.06165413e-04 2.04294392e-04 1.87102110e-06 2.65056170e-06 1.29742264e-02 3.89226792e-03
2.418625 2.06946476e-04 2.05070334e-04 1.87614264e-06 2.66198773e-06 1.29808524e-02 3.89425572e-03
2.422693 2.07732194e-04 2.05851158e-04 1.88103645e-06 2.67314349e-06 1.29858074e-02 3.89574222e-03
2.426762 2.08523026e-04 2.06637332e-04 1.88569330e-06 2.68401481e-06 1.29890121e-02 3.89670364e-03
2.430831 2.09319435e-04 2.07429331e-04 1.89010383e-06 2.69458725e-06 1.29903868e-02 3.89711605e-03
2.434900 2.10121892e-04 2.08227634e-04 1.89425850e-06 2.70484604e-06 1.29898515e-02 3.89695544e-03
2.438968 2.10930876e-04 2.09032729e-04 1.89814769e-06 2.71477614e-06 1.29873258e-02 3.89619773e-03
2.443037 2.11746870e-04 2.09845109e-04 1.90176161e-06 2.72436221e-06 1.29827291e-02 3.89481874e-03
2.447106 2.12570365e-04 2.10665275e-04 1.90509035e-06 2.73358857e-06 1.29759809e-02 3.89279426e-03
2.451175 2.13401858e-04 2.11493734e-04 1.90812384e-06 2.74243926e-06 1.29670000e-02 3.89010001e-03
2.455244 2.14241853e-04 2.12331001e-04 1.91085189e-06 2.75089797e-06 1.29557058e-02 3.88671173e-03
2.459312 2.15090861e-04 2.13177596e-04 1.91326417e-06 2.75894810e-06 1.29420171e-02 3.88260513e-03
2.463381 2.15949398e-04 2.14034048e-04 1.91535021e-06 2.76657268e-06 1.29258532e-02 3.87775596e-03
2.467450 2.16817990e-04 2.14900891e-04 1.91709939e-06 2.77375445e-06 1.29071333e-02 3.87214000e-03
2.471519 2.17697168e-04 2.15778667e-04 1.91850096e-06 2.78047578e-06 1.28857770e-02 3.86573310e-03
2.475587 2.18587469e-04 2.16667925e-04 1.91954402e-06 2.78671871e-06 1.28617040e-02 3.85851120e-03
2.479656 2.19489438e-04 2.17569221e-04 1.92021753e-06 2.79246494e-06 1.28348345e-02 3.85045035e-03
2.483725 2.20403628e-04 2.18483118e-04 1.92051032e-06 2.79769580e-06 1.28050891e-02 3.84152674e-03
2.487794 2.21330598e-04 2.19410187e-04 1.92041105e-06 2.80239226e-06 1.27723890e-02 3.83171670e-03
2.491862 2.22270914e-04 2.20351006e-04 1.91990826e-06 2.80653496e-06 1.27366560e-02 3.82099679e-03
2.495931 2.23225149e-04 2.21306159e-04 1.91899034e-06 2.81010412e-06 1.26978125e-02 3.80934376e-03
2.500000 2.24193884e-04 2.22276239e-04 1.91764554e-06 2.81307963e-06 1.26557820e-02 3.79673461e-03
