# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.291576 2.24188101e-06 2.21325517e-06 2.86258344e-08 3.63217205e-08 1.64109954e-02 4.92329863e-03
1.295645 2.25640507e-06 2.22696043e-06 2.94446370e-08 3.73822151e-08 1.67862053e-02 5.03586160e-03
1.299713 2.27718518e-06 2.24684801e-06 3.03371728e-08 3.85377039e-08 1.71518962e-02 5.14556887e-03
1.303782 2.30417671e-06 2.27287482e-06 3.13018829e-08 3.97863809e-08 1.75048711e-02 5.25146134e-03
1.307851 2.33725986e-06 2.30492069e-06 3.23391653e-08 4.11289263e-08 1.78439659e-02 5.35318977e-03
1.311920 2.37632249e-06 2.34287255e-06 3.34499376e-08 4.25666843e-08 1.81685872e-02 5.45057616e-03
1.315989 2.42123534e-06 2.38660231e-06 3.46330234e-08 4.40983380e-08 1.84774555e-02 5.54323664e-03
1.320057 2.47182657e-06 2.43594349e-06 3.58830761e-08 4.57172556e-08 1.87677817e-02 5.63033450e-03
1.324126 2.52797799e-06 2.49078072e-06 3.71972782e-08 4.74200156e-08 1.90382137e-02 5.71146411e-03
1.328195 2.58933267e-06 2.55076640e-06 3.85662723e-08 4.91948471e-08 1.92863004e-02 5.78589013e-03
1.332264 2.65560399e-06 2.61562146e-06 3.99825302e-08 5.10322874e-08 1.95105784e-02 5.85317351e-03
1.336332 2.72637704e-06 2.68494227e-06 4.14347721e-08 5.29180602e-08 1.97091985e-02 5.91275955e-03
1.340401 2.80103920e-06 2.75813365e-06 4.29055578e-08 5.48299832e-08 1.98793787e-02 5.96381361e-03
1.344470 2.87909490e-06 2.83471486e-06 4.43800410e-08 5.67491373e-08 2.00193459e-02 6.00580376e-03
1.348539 2.95973053e-06 2.91389032e-06 4.58402097e-08 5.86525066e-08 2.01285911e-02 6.03857733e-03
1.352607 3.04222273e-06 2.99495345e-06 4.72692864e-08 6.05185987e-08 2.02068579e-02 6.06205736e-03
1.356676 3.12571077e-06 3.07706424e-06 4.86465272e-08 6.23207858e-08 2.02533262e-02 6.07599786e-03
1.360745 3.20917242e-06 3.15922628e-06 4.99461391e-08 6.40259003e-08 2.02663230e-02 6.07989691e-03
1.364814 3.29161448e-06 3.24047174e-06 5.11427430e-08 6.56012208e-08 2.02443428e-02 6.07330285e-03
1.368883 3.37215206e-06 3.31992917e-06 5.22228911e-08 6.70292553e-08 2.01899654e-02 6.05698963e-03
1.372951 3.44974642e-06 3.39657872e-06 5.31677040e-08 6.82854886e-08 2.01041973e-02 6.03125918e-03
1.377020 3.52376104e-06 3.46979674e-06 5.39643069e-08 6.93530571e-08 1.99876426e-02 5.99629279e-03
1.381089 3.59367857e-06 3.53907779e-06 5.46007858e-08 7.02162867e-08 1.98402779e-02 5.95208336e-03
1.385158 3.65883051e-06 3.60376718e-06 5.50633337e-08 7.08570226e-08 1.96619313e-02 5.89857938e-03
1.389226 3.71977955e-06 3.66441301e-06 5.53665447e-08 7.12936308e-08 1.94556756e-02 5.83670269e-03
1.393295 3.77651171e-06 3.72099860e-06 5.55131119e-08 7.15291867e-08 1.92231157e-02 5.76693472e-03
1.397364 3.82987237e-06 3.77435278e-06 5.55195832e-08 7.15846340e-08 1.89660687e-02 5.68982060e-03
1.401433 3.88095612e-06 3.82554852e-06 5.54075993e-08 7.14875389e-08 1.86868729e-02 5.60606187e-03
1.405501 3.93074113e-06 3.87554533e-06 5.51958019e-08 7.12616658e-08 1.83875196e-02 5.51625589e-03
1.409570 3.98091227e-06 3.92600746e-06 5.49048112e-08 7.09333961e-08 1.80675653e-02 5.42026958e-03
1.413639 4.03291903e-06 3.97836392e-06 5.45551083e-08 7.05289998e-08 1.77281418e-02 5.31844255e-03
1.417708 4.08836331e-06 4.03419662e-06 5.41666904e-08 7.00741905e-08 1.73700484e-02 5.21101451e-03
1.421777 4.14889606e-06 4.09513514e-06 5.37609222e-08 6.95965198e-08 1.69949263e-02 5.09847788e-03
1.425845 4.21619313e-06 4.16283640e-06 5.33567279e-08 6.91204525e-08 1.66041722e-02 4.98125166e-03
1.429914 4.29198515e-06 4.23902154e-06 5.29636097e-08 6.86583066e-08 1.61967345e-02 4.85902036e-03
1.433983 4.37800771e-06 4.32541239e-06 5.25953221e-08 6.82279495e-08 1.57737444e-02 4.73212333e-03
1.438052 4.47624931e-06 4.42398828e-06 5.22610311e-08 6.78413424e-08 1.53348830e-02 4.60046489e-03
1.442120 4.58863622e-06 4.53666660e-06 5.19696198e-08 6.75101130e-08 1.48809950e-02 4.46429850e-03
1.446189 4.71745740e-06 4.66572619e-06 5.17312099e-08 6.72475326e-08 1.44130902e-02 4.32392707e-03
1.450258 4.86558918e-06 4.81403279e-06 5.15563950e-08 6.70675245e-08 1.39316717e-02 4.17950152e-03
1.454327 5.03563219e-06 4.98417704e-06 5.14551472e-08 6.69832440e-08 1.34391783e-02 4.03175349e-03
1.458395 5.23172201e-06 5.18027879e-06 5.14432204e-08 6.70154172e-08 1.29366430e-02 3.88099289e-03
1.462464 5.45729528e-06 5.40576033e-06 5.15349480e-08 6.71829799e-08 1.24280352e-02 3.72841057e-03
1.466533 5.71860748e-06 5.66686008e-06 5.17474015e-08 6.75084965e-08 1.19128575e-02 3.57385725e-03
1.470602 6.02178677e-06 5.96969081e-06 5.20959550e-08 6.80123836e-08 1.13929491e-02 3.41788473e-03
1.474670 6.37252987e-06 6.31993429e-06 5.25955814e-08 6.87145956e-08 1.08726756e-02 3.26180269e-03
1.478739 6.82557560e-06 6.77225259e-06 5.33230122e-08 6.97158941e-08 1.02943435e-02 3.08830304e-03
1.482808 7.44625753e-06 7.39189807e-06 5.43594632e-08 7.11232080e-08 9.62177878e-03 2.88653363e-03
1.486877 8.17507707e-06 8.11940518e-06 5.56718940e-08 7.28941860e-08 8.97777416e-03 2.69333225e-03
1.490946 8.79480008e-06 8.73768228e-06 5.71177997e-08 7.48429254e-08 8.56553523e-03 2.56966057e-03
1.495014 9.16827855e-06 9.10966675e-06 5.86117948e-08 7.68578763e-08 8.43695805e-03 2.53108742e-03
1.499083 9.43936659e-06 9.37925543e-06 6.01111547e-08 7.88831410e-08 8.41038413e-03 2.52311524e-03
1.503152 9.67684727e-06 9.61528402e-06 6.15632477e-08 8.08496441e-08 8.40845095e-03 2.52253529e-03
1.507221 9.88734129e-06 9.82444857e-06 6.28927244e-08 8.26582432e-08 8.41352496e-03 2.52405749e-03
1.511289 1.00392172e-05 9.97522139e-06 6.39958409e-08 8.41721467e-08 8.43812317e-03 2.53143695e-03
1.515358 1.01241665e-05 1.00593737e-05 6.47927985e-08 8.52856585e-08 8.47822746e-03 2.54346824e-03
1.519427 1.01515364e-05 1.00862447e-05 6.52917295e-08 8.60085828e-08 8.52731475e-03 2.55819443e-03
1.523496 1.01239028e-05 1.00584382e-05 6.54645674e-08 8.63030243e-08 8.58016147e-03 2.57404844e-03
1.527564 1.00507543e-05 9.98539934e-06 6.53549533e-08 8.62255685e-08 8.63516476e-03 2.59054943e-03
1.531633 9.94492391e-06 9.87989133e-06 6.50325839e-08 8.58673725e-08 8.69112520e-03 2.60733756e-03
1.535702 9.81679601e-06 9.75224655e-06 6.45494668e-08 8.52964977e-08 8.74634345e-03 2.62390303e-03
1.539771 9.67502274e-06 9.61104976e-06 6.39729823e-08 8.46015445e-08 8.80252903e-03 2.64075871e-03
1.543840 9.52927142e-06 9.46590723e-06 6.33641887e-08 8.38630235e-08 8.85948081e-03 2.65784424e-03
1.547908 9.38485487e-06 9.32209895e-06 6.27559189e-08 8.31243132e-08 8.91690955e-03 2.67507287e-03
1.551977 9.24677795e-06 9.18460271e-06 6.21752407e-08 8.24212883e-08 8.97385450e-03 2.69215635e-03
1.556046 9.11961495e-06 9.05796132e-06 6.16536386e-08 8.17957986e-08 9.03026583e-03 2.70907975e-03
1.560115 9.00460702e-06 8.94338253e-06 6.12244871e-08 8.12923403e-08 9.08966378e-03 2.72689913e-03
1.564183 8.90439461e-06 8.84347596e-06 6.09186429e-08 8.09522104e-08 9.15389047e-03 2.74616714e-03
1.568252 8.82042376e-06 8.75968768e-06 6.07360882e-08 8.07757824e-08 9.22130849e-03 2.76639255e-03
1.572321 8.75413457e-06 8.69346038e-06 6.06741816e-08 8.07599424e-08 9.28973491e-03 2.78692047e-03
1.576390 8.70699365e-06 8.64625625e-06 6.07374053e-08 8.09110595e-08 9.35792985e-03 2.80737896e-03
1.580458 8.68009874e-06 8.61916451e-06 6.09342235e-08 8.12408366e-08 9.42560459e-03 2.82768138e-03
1.584527 8.67476703e-06 8.61349630e-06 6.12707284e-08 8.17578541e-08 9.49183134e-03 2.84754940e-03
1.588596 8.69264701e-06 8.63090005e-06 6.17469590e-08 8.24626411e-08 9.55435014e-03 2.86630504e-03
1.592665 8.73544866e-06 8.67308739e-06 6.23612775e-08 8.33534918e-08 9.61059056e-03 2.88317717e-03
1.596734 8.80455850e-06 8.74143304e-06 6.31254525e-08 8.44466329e-08 9.66050217e-03 2.89815065e-03
1.600802 8.90121758e-06 8.83718107e-06 6.40365090e-08 8.57386109e-08 9.70203171e-03 2.91060951e-03
1.604871 9.02664015e-06 8.96152249e-06 6.51176672e-08 8.72610673e-08 9.73730384e-03 2.92119115e-03
1.608940 9.18105275e-06 9.11448620e-06 6.65665444e-08 8.92796612e-08 9.79535864e-03 2.93860759e-03
1.613009 9.36480682e-06 9.29623845e-06 6.85683727e-08 9.20443529e-08 9.90124699e-03 2.97037410e-03
1.617077 9.57877648e-06 9.50772843e-06 7.10480531e-08 9.54562207e-08 1.00398556e-02 3.01195669e-03
1.621146 9.82639618e-06 9.75270929e-06 7.36868888e-08 9.90884406e-08 1.01600937e-02 3.04802812e-03
1.625215 1.01079561e-05 1.00316147e-05 7.63414355e-08 1.02748573e-07 1.02424760e-02 3.07274280e-03
1.629284 1.04141172e-05 1.03350409e-05 7.90762640e-08 1.06523717e-07 1.03070436e-02 3.09211307e-03
1.633352 1.07378955e-05 1.06559944e-05 8.19010677e-08 1.10427295e-07 1.03629273e-02 3.10887818e-03
1.637421 1.10731193e-05 1.09883344e-05 8.47848735e-08 1.14417897e-07 1.04126697e-02 3.12380091e-03
1.641490 1.14138010e-05 1.13261266e-05 8.76744244e-08 1.18423869e-07 1.04558136e-02 3.13674408e-03
1.645559 1.17536025e-05 1.16630660e-05 9.05364701e-08 1.22400348e-07 1.04946973e-02 3.14840920e-03
1.649628 1.20855513e-05 1.19921918e-05 9.33594622e-08 1.26331675e-07 1.05344942e-02 3.16034825e-03
1.653696 1.24027834e-05 1.23066591e-05 9.61243728e-08 1.30192003e-07 1.05789884e-02 3.17369651e-03
1.657765 1.27002747e-05 1.26014673e-05 9.88074902e-08 1.33949039e-07 1.06296383e-02 3.18889149e-03
1.661834 1.29727610e-05 1.28713851e-05 1.01375929e-07 1.37557921e-07 1.06871110e-02 3.20613329e-03
1.665903 1.32161771e-05 1.31123621e-05 1.03815022e-07 1.40998364e-07 1.07530865e-02 3.22592595e-03
1.669971 1.34352727e-05 1.33291419e-05 1.06130818e-07 1.44278161e-07 1.08242648e-02 3.24727944e-03
1.674040 1.36287370e-05 1.35204114e-05 1.08325546e-07 1.47399938e-07 1.09020305e-02 3.27060916e-03
1.678109 1.37651735e-05 1.36547227e-05 1.10450773e-07 1.50433522e-07 1.10169592e-02 3.30508775e-03
1.682178 1.37777548e-05 1.36651647e-05 1.12590153e-07 1.53492747e-07 1.12324111e-02 3.36972333e-03
1.686246 1.36891241e-05 1.35743748e-05 1.14749321e-07 1.56585415e-07 1.15353685e-02 3.46061055e-03
1.690315 1.36796648e-05 1.35628433e-05 1.16821493e-07 1.59565805e-07 1.17649228e-02 3.52947685e-03
1.694384 1.38366767e-05 1.37179107e-05 1.18765939e-07 1.62377946e-07 1.18369298e-02 3.55107894e-03
1.698453 1.40887934e-05 1.39681632e-05 1.20630190e-07 1.65086436e-07 1.18187648e-02 3.54562944e-03
1.702521 1.43391023e-05 1.42166246e-05 1.22477734e-07 1.67777978e-07 1.18015340e-02 3.54046019e-03
1.706590 1.45592701e-05 1.44349545e-05 1.24315651e-07 1.70462268e-07 1.18089924e-02 3.54269773e-03
1.710659 1.47623591e-05 1.46362498e-05 1.26109325e-07 1.73091809e-07 1.18262404e-02 3.54787213e-03
1.714728 1.49431848e-05 1.48153405e-05 1.27844313e-07 1.75646627e-07 1.18557266e-02 3.55671799e-03
1.718797 1.51029669e-05 1.49734644e-05 1.29502496e-07 1.78101620e-07 1.18944831e-02 3.56834493e-03
1.722865 1.52426537e-05 1.51115901e-05 1.31063575e-07 1.80428576e-07 1.19397479e-02 3.58192436e-03
1.726934 1.53633551e-05 1.52308261e-05 1.32529056e-07 1.82629221e-07 1.19907627e-02 3.59722880e-03
1.731003 1.54669144e-05 1.53329905e-05 1.33923947e-07 1.84737697e-07 1.20483801e-02 3.61451402e-03
1.735072 1.55550651e-05 1.54198116e-05 1.35253491e-07 1.86760997e-07 1.21117561e-02 3.63352684e-03
1.739140 1.56303550e-05 1.54938545e-05 1.36500582e-07 1.88675246e-07 1.21774247e-02 3.65322742e-03
1.743209 1.56953143e-05 1.55576632e-05 1.37651041e-07 1.90460516e-07 1.22422316e-02 3.67266948e-03
1.747278 1.57517530e-05 1.56130500e-05 1.38702981e-07 1.92113823e-07 1.23046953e-02 3.69140859e-03
1.751347 1.58012406e-05 1.56615788e-05 1.39661811e-07 1.93642284e-07 1.23641611e-02 3.70924833e-03
1.755415 1.58453612e-05 1.57048342e-05 1.40527022e-07 1.95044823e-07 1.24194130e-02 3.72582391e-03
1.759484 1.58853446e-05 1.57440492e-05 1.41295379e-07 1.96316576e-07 1.24692558e-02 3.74077673e-03
1.763553 1.59225314e-05 1.57805672e-05 1.41964213e-07 1.97453437e-07 1.25124424e-02 3.75373271e-03
1.767622 1.59580581e-05 1.58155317e-05 1.42526335e-07 1.98444989e-07 1.25474750e-02 3.76424250e-03
1.771691 1.59931498e-05 1.58501825e-05 1.42967313e-07 1.99270670e-07 1.25721372e-02 3.77164117e-03
1.775759 1.60287697e-05 1.58854847e-05 1.43284955e-07 1.99926905e-07 1.25855086e-02 3.77565259e-03
1.779828 1.60654088e-05 1.59219191e-05 1.43489707e-07 2.00427754e-07 1.25881656e-02 3.77644968e-03
1.783897 1.61037497e-05 1.59601619e-05 1.43587769e-07 2.00781396e-07 1.25801603e-02 3.77404810e-03
1.787966 1.61446030e-05 1.60010159e-05 1.43587077e-07 2.00998466e-07 1.25616066e-02 3.76848197e-03
1.792034 1.61888776e-05 1.60453839e-05 1.43493673e-07 2.01086994e-07 1.25323890e-02 3.75971671e-03
1.796103 1.62373620e-05 1.60940437e-05 1.43318251e-07 2.01061566e-07 1.24929179e-02 3.74787536e-03
1.800172 1.62907534e-05 1.61476766e-05 1.43076857e-07 2.00944343e-07 1.24441645e-02 3.73324934e-03
1.804241 1.63498056e-05 1.62070231e-05 1.42782579e-07 2.00753426e-07 1.23868168e-02 3.71604505e-03
1.808309 1.64152714e-05 1.62728239e-05 1.42447499e-07 2.00505575e-07 1.23214985e-02 3.69644954e-03
1.812378 1.64880490e-05 1.63459667e-05 1.42082313e-07 2.00215669e-07 1.22486283e-02 3.67458848e-03
1.816447 1.65686626e-05 1.64269620e-05 1.41700604e-07 1.99902733e-07 1.21691846e-02 3.65075538e-03
1.820516 1.66573381e-05 1.65160168e-05 1.41321365e-07 1.99593507e-07 1.20848453e-02 3.62545358e-03
1.824585 1.67544437e-05 1.66134864e-05 1.40957267e-07 1.99305921e-07 1.19966343e-02 3.59899029e-03
1.828653 1.68603535e-05 1.67197438e-05 1.40609697e-07 1.99042010e-07 1.19046088e-02 3.57138265e-03
1.832722 1.69756032e-05 1.68353252e-05 1.40277954e-07 1.98800863e-07 1.18085550e-02 3.54256649e-03
1.836791 1.71000823e-05 1.69601140e-05 1.39968228e-07 1.98591339e-07 1.17093163e-02 3.51279488e-03
1.840860 1.72332527e-05 1.70935590e-05 1.39693665e-07 1.98432221e-07 1.16085960e-02 3.48257881e-03
1.844928 1.73747915e-05 1.72353328e-05 1.39458784e-07 1.98330115e-07 1.15071822e-02 3.45215467e-03
1.848997 1.75243878e-05 1.73851308e-05 1.39257010e-07 1.98275858e-07 1.14049104e-02 3.42147311e-03
1.853066 1.76817623e-05 1.75426803e-05 1.39082070e-07 1.98260682e-07 1.13016186e-02 3.39048559e-03
1.857135 1.78463376e-05 1.77074078e-05 1.38929764e-07 1.98278732e-07 1.11975019e-02 3.35925056e-03
1.861203 1.80174568e-05 1.78786610e-05 1.38795819e-07 1.98324024e-07 1.10927784e-02 3.32783352e-03
1.865272 1.81943828e-05 1.80557063e-05 1.38676467e-07 1.98391272e-07 1.09877325e-02 3.29631975e-03
1.869341 1.83761135e-05 1.82375439e-05 1.38569597e-07 1.98477531e-07 1.08829090e-02 3.26487271e-03
1.873410 1.85616401e-05 1.84231668e-05 1.38473232e-07 1.98580043e-07 1.07788224e-02 3.23364672e-03
1.877479 1.87503070e-05 1.86119282e-05 1.38378766e-07 1.98686512e-07 1.06752245e-02 3.20256736e-03
1.881547 1.89415913e-05 1.88033194e-05 1.38271841e-07 1.98776320e-07 1.05713420e-02 3.17140259e-03
1.885616 1.91348403e-05 1.89966932e-05 1.38147144e-07 1.98841758e-07 1.04671774e-02 3.14015323e-03
1.889685 1.93293218e-05 1.91913157e-05 1.38006119e-07 1.98884824e-07 1.03632720e-02 3.10898159e-03
1.893754 1.95243152e-05 1.93864665e-05 1.37848673e-07 1.98905306e-07 1.02600082e-02 3.07800247e-03
1.897822 1.97193320e-05 1.95816582e-05 1.37673858e-07 1.98901749e-07 1.01575539e-02 3.04726618e-03
1.901891 1.99137956e-05 1.97763155e-05 1.37480143e-07 1.98871854e-07 1.00560620e-02 3.01681860e-03
1.905960 2.01073949e-05 1.99701276e-05 1.37267276e-07 1.98815159e-07 9.95562790e-03 2.98668837e-03
1.910029 2.03000074e-05 2.01629718e-05 1.37035597e-07 1.98732056e-07 9.85628796e-03 2.95688639e-03
1.914097 2.04914742e-05 2.03546888e-05 1.36785408e-07 1.98622885e-07 9.75809003e-03 2.92742701e-03
1.918166 2.06818451e-05 2.05453270e-05 1.36518133e-07 1.98489619e-07 9.66105912e-03 2.89831774e-03
1.922235 2.08711248e-05 2.07348903e-05 1.36234486e-07 1.98333203e-07 9.56519181e-03 2.86955754e-03
1.926304 2.10594899e-05 2.09235528e-05 1.35937112e-07 1.98157406e-07 9.47054295e-03 2.84116288e-03
1.930372 2.12472248e-05 2.11115955e-05 1.35629260e-07 1.97966894e-07 9.37716402e-03 2.81314921e-03
1.934441 2.14345844e-05 2.12992701e-05 1.35314264e-07 1.97766482e-07 9.28512954e-03 2.78553886e-03
1.938510 2.16218895e-05 2.14868921e-05 1.34997415e-07 1.97563875e-07 9.19462316e-03 2.75838695e-03
1.942579 2.18094791e-05 2.16747904e-05 1.34688670e-07 1.97373655e-07 9.10613901e-03 2.73184170e-03
1.946648 2.19976738e-05 2.18632889e-05 1.34384880e-07 1.97191249e-07 9.01928572e-03 2.70578571e-03
1.950716 2.21865948e-05 2.20525170e-05 1.34077799e-07 1.97004576e-07 8.93342813e-03 2.68002844e-03
1.954785 2.23761650e-05 2.22424025e-05 1.33762497e-07 1.96806361e-07 8.84825105e-03 2.65447531e-03
1.958854 2.25664938e-05 2.24330597e-05 1.33434118e-07 1.96589408e-07 8.76337917e-03 2.62901375e-03
1.962923 2.27577543e-05 2.26246665e-05 1.33087883e-07 1.96346585e-07 8.67843006e-03 2.60352902e-03
1.966991 2.29500683e-05 2.28173492e-05 1.32719080e-07 1.96070828e-07 8.59305897e-03 2.57791769e-03
1.971060 2.31435602e-05 2.30112371e-05 1.32323067e-07 1.95755130e-07 8.50693638e-03 2.55208091e-03
1.975129 2.33383569e-05 2.32064617e-05 1.31895267e-07 1.95392545e-07 8.41974736e-03 2.52592421e-03
1.979198 2.35345884e-05 2.34031572e-05 1.31431165e-07 1.94976176e-07 8.33119112e-03 2.49935734e-03
1.983266 2.37323869e-05 2.36014606e-05 1.30926306e-07 1.94499176e-07 8.24098047e-03 2.47229414e-03
1.987335 2.39318878e-05 2.38015115e-05 1.30376291e-07 1.93954742e-07 8.14884141e-03 2.44465242e-03
1.991404 2.41332289e-05 2.40034521e-05 1.29776776e-07 1.93336111e-07 8.05451277e-03 2.41635383e-03
1.995473 2.43365510e-05 2.42074275e-05 1.29123468e-07 1.92636556e-07 7.95774585e-03 2.38732375e-03
1.999542 2.45419977e-05 2.44135856e-05 1.28412121e-07 1.91849379e-07 7.85830408e-03 2.35749122e-03
2.003610 2.47497155e-05 2.46220770e-05 1.27638538e-07 1.90967913e-07 7.75596280e-03 2.32678884e-03
2.007679 2.49598537e-05 2.48330552e-05 1.26798562e-07 1.89985510e-07 7.65050893e-03 2.29515268e-03
2.011748 2.51725647e-05 2.50466766e-05 1.25888077e-07 1.88895544e-07 7.54174085e-03 2.26252225e-03
2.015817 2.53880035e-05 2.52631005e-05 1.24903005e-07 1.87691399e-07 7.42946810e-03 2.22884043e-03
2.019885 2.56063285e-05 2.54824892e-05 1.23839302e-07 1.86366472e-07 7.31351129e-03 2.19405339e-03
2.023954 2.58277008e-05 2.57050078e-05 1.22692956e-07 1.84914163e-07 7.19370189e-03 2.15811057e-03
2.028023 2.60522848e-05 2.59308248e-05 1.21459986e-07 1.83327874e-07 7.06988211e-03 2.12096463e-03
