     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     1.200     0.001    0.295E+00    0.274E+00    0.000E+00    0.264E+00    0.269E+00    0.780E-01    0.780E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.002    0.275E+00    0.247E+00    0.000E+00    0.227E+00    0.234E+00    0.670E-01    0.670E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.003    0.269E+00    0.237E+00    0.000E+00    0.207E+00    0.217E+00    0.612E-01    0.612E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.004    0.269E+00    0.234E+00    0.170E+00    0.195E+00    0.207E+00    0.580E-01    0.580E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.005    0.272E+00    0.235E+00    0.369E+00    0.186E+00    0.200E+00    0.559E-01    0.559E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.006    0.275E+00    0.237E+00    0.542E+00    0.180E+00    0.195E+00    0.543E-01    0.543E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.007    0.280E+00    0.241E+00    0.692E+00    0.175E+00    0.191E+00    0.533E-01    0.533E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.008    0.285E+00    0.244E+00    0.829E+00    0.170E+00    0.188E+00    0.524E-01    0.524E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.009    0.290E+00    0.249E+00    0.948E+00    0.167E+00    0.185E+00    0.518E-01    0.518E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.010    0.296E+00    0.253E+00    0.106E+01    0.163E+00    0.183E+00    0.512E-01    0.512E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.011    0.302E+00    0.258E+00    0.115E+01    0.161E+00    0.181E+00    0.508E-01    0.508E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.012    0.307E+00    0.263E+00    0.125E+01    0.159E+00    0.179E+00    0.505E-01    0.505E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.013    0.313E+00    0.268E+00    0.133E+01    0.157E+00    0.177E+00    0.502E-01    0.502E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.014    0.319E+00    0.273E+00    0.140E+01    0.155E+00    0.176E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.015    0.324E+00    0.278E+00    0.147E+01    0.154E+00    0.175E+00    0.499E-01    0.499E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.016    0.330E+00    0.283E+00    0.153E+01    0.152E+00    0.174E+00    0.498E-01    0.498E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.017    0.336E+00    0.288E+00    0.159E+01    0.151E+00    0.173E+00    0.497E-01    0.497E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.018    0.342E+00    0.292E+00    0.164E+01    0.150E+00    0.172E+00    0.497E-01    0.497E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.019    0.347E+00    0.297E+00    0.169E+01    0.149E+00    0.171E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.020    0.353E+00    0.301E+00    0.174E+01    0.149E+00    0.170E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.021    0.359E+00    0.306E+00    0.178E+01    0.148E+00    0.169E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.022    0.364E+00    0.310E+00    0.182E+01    0.147E+00    0.168E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.023    0.370E+00    0.314E+00    0.185E+01    0.147E+00    0.167E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.024    0.375E+00    0.318E+00    0.189E+01    0.146E+00    0.166E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.025    0.381E+00    0.322E+00    0.192E+01    0.145E+00    0.166E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.026    0.386E+00    0.326E+00    0.195E+01    0.145E+00    0.165E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.027    0.391E+00    0.330E+00    0.198E+01    0.144E+00    0.164E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.028    0.397E+00    0.334E+00    0.200E+01    0.144E+00    0.164E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.029    0.402E+00    0.337E+00    0.202E+01    0.143E+00    0.163E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.030    0.407E+00    0.341E+00    0.204E+01    0.143E+00    0.162E+00    0.497E-01    0.497E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.031    0.412E+00    0.345E+00    0.206E+01    0.143E+00    0.162E+00    0.497E-01    0.497E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.032    0.417E+00    0.348E+00    0.207E+01    0.142E+00    0.161E+00    0.498E-01    0.498E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.033    0.422E+00    0.351E+00    0.208E+01    0.142E+00    0.161E+00    0.498E-01    0.498E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.034    0.427E+00    0.355E+00    0.209E+01    0.142E+00    0.160E+00    0.498E-01    0.498E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.035    0.432E+00    0.358E+00    0.210E+01    0.141E+00    0.160E+00    0.499E-01    0.499E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.036    0.437E+00    0.361E+00    0.211E+01    0.141E+00    0.159E+00    0.499E-01    0.499E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.037    0.441E+00    0.364E+00    0.212E+01    0.141E+00    0.159E+00    0.500E-01    0.500E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.038    0.446E+00    0.367E+00    0.212E+01    0.141E+00    0.158E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.039    0.451E+00    0.370E+00    0.213E+01    0.140E+00    0.158E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.040    0.455E+00    0.372E+00    0.213E+01    0.140E+00    0.157E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.041    0.460E+00    0.375E+00    0.214E+01    0.140E+00    0.157E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.042    0.464E+00    0.378E+00    0.214E+01    0.139E+00    0.156E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.043    0.468E+00    0.380E+00    0.214E+01    0.139E+00    0.156E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.044    0.473E+00    0.383E+00    0.214E+01    0.138E+00    0.156E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.045    0.477E+00    0.385E+00    0.214E+01    0.138E+00    0.155E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.046    0.481E+00    0.388E+00    0.214E+01    0.138E+00    0.155E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.047    0.485E+00    0.390E+00    0.214E+01    0.137E+00    0.155E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.048    0.489E+00    0.392E+00    0.214E+01    0.137E+00    0.154E+00    0.500E-01    0.500E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.049    0.493E+00    0.394E+00    0.214E+01    0.136E+00    0.154E+00    0.500E-01    0.500E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.050    0.497E+00    0.396E+00    0.213E+01    0.136E+00    0.153E+00    0.500E-01    0.500E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.051    0.501E+00    0.398E+00    0.213E+01    0.135E+00    0.153E+00    0.500E-01    0.500E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.052    0.505E+00    0.400E+00    0.212E+01    0.135E+00    0.153E+00    0.499E-01    0.499E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.053    0.508E+00    0.402E+00    0.212E+01    0.134E+00    0.152E+00    0.499E-01    0.499E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.054    0.512E+00    0.404E+00    0.211E+01    0.134E+00    0.152E+00    0.499E-01    0.499E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.055    0.516E+00    0.406E+00    0.211E+01    0.133E+00    0.152E+00    0.498E-01    0.498E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.056    0.519E+00    0.408E+00    0.210E+01    0.133E+00    0.151E+00    0.498E-01    0.498E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.057    0.523E+00    0.410E+00    0.209E+01    0.132E+00    0.151E+00    0.497E-01    0.497E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.058    0.526E+00    0.411E+00    0.209E+01    0.131E+00    0.151E+00    0.497E-01    0.497E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.059    0.530E+00    0.413E+00    0.208E+01    0.131E+00    0.151E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.060    0.533E+00    0.415E+00    0.207E+01    0.130E+00    0.150E+00    0.496E-01    0.496E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.061    0.537E+00    0.416E+00    0.206E+01    0.130E+00    0.150E+00    0.495E-01    0.495E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.062    0.540E+00    0.418E+00    0.205E+01    0.129E+00    0.150E+00    0.494E-01    0.494E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
