     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     1.200     0.001    0.295E+00    0.274E+00    0.000E+00    0.264E+00    0.268E+00    0.780E-01    0.780E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.002    0.275E+00    0.247E+00    0.000E+00    0.227E+00    0.235E+00    0.670E-01    0.670E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.003    0.269E+00    0.237E+00    0.000E+00    0.207E+00    0.217E+00    0.614E-01    0.614E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.004    0.270E+00    0.235E+00    0.189E+00    0.195E+00    0.207E+00    0.582E-01    0.582E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.005    0.272E+00    0.235E+00    0.385E+00    0.187E+00    0.201E+00    0.561E-01    0.561E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.006    0.276E+00    0.238E+00    0.555E+00    0.180E+00    0.196E+00    0.546E-01    0.546E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.007    0.281E+00    0.241E+00    0.702E+00    0.175E+00    0.192E+00    0.536E-01    0.536E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.008    0.285E+00    0.245E+00    0.835E+00    0.171E+00    0.188E+00    0.527E-01    0.527E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.009    0.291E+00    0.249E+00    0.952E+00    0.167E+00    0.186E+00    0.521E-01    0.521E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.010    0.296E+00    0.254E+00    0.106E+01    0.164E+00    0.183E+00    0.515E-01    0.515E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.011    0.302E+00    0.259E+00    0.115E+01    0.162E+00    0.182E+00    0.512E-01    0.512E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.012    0.307E+00    0.264E+00    0.124E+01    0.159E+00    0.180E+00    0.508E-01    0.508E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.013    0.313E+00    0.269E+00    0.132E+01    0.157E+00    0.178E+00    0.506E-01    0.506E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.014    0.319E+00    0.274E+00    0.139E+01    0.156E+00    0.177E+00    0.504E-01    0.504E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.015    0.325E+00    0.278E+00    0.146E+01    0.154E+00    0.175E+00    0.502E-01    0.502E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.016    0.331E+00    0.283E+00    0.152E+01    0.153E+00    0.174E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     1.200     0.017    0.337E+00    0.288E+00    0.158E+01    0.152E+00    0.173E+00    0.501E-01    0.501E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
