     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     0.750     0.050    0.414E+00    0.359E+00    0.104E+01    0.131E+00    0.141E+00    0.384E-01    0.384E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.100    0.527E+00    0.402E+00    0.131E+01    0.899E-01    0.114E+00    0.305E-01    0.305E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.150    0.619E+00    0.416E+00    0.125E+01    0.613E-01    0.960E-01    0.248E-01    0.248E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.200    0.690E+00    0.409E+00    0.107E+01    0.460E-01    0.752E-01    0.200E-01    0.200E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.250    0.729E+00    0.387E+00    0.852E+00    0.373E-01    0.552E-01    0.159E-01    0.159E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.300    0.736E+00    0.355E+00    0.639E+00    0.304E-01    0.389E-01    0.123E-01    0.123E-01    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.350    0.711E+00    0.313E+00    0.455E+00    0.238E-01    0.269E-01    0.923E-02    0.923E-02    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.400    0.660E+00    0.265E+00    0.306E+00    0.176E-01    0.185E-01    0.671E-02    0.671E-02    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.450    0.591E+00    0.214E+00    0.194E+00    0.123E-01    0.125E-01    0.468E-02    0.468E-02    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.500    0.508E+00    0.164E+00    0.115E+00    0.807E-02    0.810E-02    0.311E-02    0.311E-02    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.550    0.420E+00    0.117E+00    0.634E-01    0.498E-02    0.499E-02    0.193E-02    0.193E-02    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.600    0.331E+00    0.780E-01    0.318E-01    0.283E-02    0.283E-02    0.111E-02    0.111E-02    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.650    0.247E+00    0.474E-01    0.142E-01    0.142E-02    0.142E-02    0.559E-03    0.559E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.700    0.171E+00    0.258E-01    0.543E-02    0.576E-03    0.576E-03    0.228E-03    0.228E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.750    0.109E+00    0.121E-01    0.166E-02    0.133E-03    0.133E-03    0.525E-04    0.525E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.800    0.608E-01    0.461E-02    0.356E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.850    0.278E-01    0.133E-02    0.343E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.900    0.889E-02    0.228E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00
     0.750     0.950    0.117E-02    0.136E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.000E+00

