     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     3.793     0.050   0.490E+00   0.403E+00   0.203E+01   0.157E+00   0.169E+00   0.777E-01   0.777E-01   0.209E-01   0.209E-01   0.000E+00   0.000E+00
     3.793     0.100   0.569E+00   0.405E+00   0.142E+01   0.980E-01   0.122E+00   0.516E-01   0.516E-01   0.126E-01   0.126E-01   0.000E+00   0.000E+00
     3.793     0.150   0.619E+00   0.386E+00   0.102E+01   0.640E-01   0.914E-01   0.358E-01   0.358E-01   0.778E-02   0.778E-02   0.000E+00   0.000E+00
     3.793     0.200   0.642E+00   0.355E+00   0.722E+00   0.452E-01   0.651E-01   0.249E-01   0.249E-01   0.479E-02   0.479E-02   0.000E+00   0.000E+00
     3.793     0.250   0.635E+00   0.315E+00   0.497E+00   0.335E-01   0.444E-01   0.173E-01   0.173E-01   0.289E-02   0.289E-02   0.000E+00   0.000E+00
     3.793     0.300   0.602E+00   0.272E+00   0.331E+00   0.248E-01   0.295E-01   0.119E-01   0.119E-01   0.169E-02   0.169E-02   0.000E+00   0.000E+00
     3.793     0.350   0.550E+00   0.227E+00   0.213E+00   0.177E-01   0.193E-01   0.798E-02   0.798E-02   0.957E-03   0.957E-03   0.000E+00   0.000E+00
     3.793     0.400   0.485E+00   0.181E+00   0.131E+00   0.121E-01   0.125E-01   0.524E-02   0.524E-02   0.518E-03   0.518E-03   0.000E+00   0.000E+00
     3.793     0.450   0.412E+00   0.138E+00   0.772E-01   0.787E-02   0.796E-02   0.333E-02   0.333E-02   0.266E-03   0.266E-03   0.000E+00   0.000E+00
     3.793     0.500   0.337E+00   0.998E-01   0.430E-01   0.485E-02   0.487E-02   0.202E-02   0.202E-02   0.129E-03   0.129E-03   0.000E+00   0.000E+00
     3.793     0.550   0.264E+00   0.677E-01   0.225E-01   0.280E-02   0.280E-02   0.116E-02   0.116E-02   0.580E-04   0.580E-04   0.000E+00   0.000E+00
     3.793     0.600   0.197E+00   0.426E-01   0.109E-01   0.148E-02   0.148E-02   0.607E-03   0.607E-03   0.239E-04   0.239E-04   0.000E+00   0.000E+00
     3.793     0.650   0.139E+00   0.244E-01   0.481E-02   0.682E-03   0.682E-03   0.278E-03   0.278E-03   0.880E-05   0.880E-05   0.000E+00   0.000E+00
     3.793     0.700   0.914E-01   0.125E-01   0.190E-02   0.243E-03   0.243E-03   0.990E-04   0.990E-04   0.282E-05   0.282E-05   0.000E+00   0.000E+00
     3.793     0.750   0.544E-01   0.548E-02   0.649E-03   0.356E-04   0.356E-04   0.147E-04   0.147E-04   0.753E-06   0.753E-06   0.000E+00   0.000E+00
     3.793     0.800   0.283E-01   0.195E-02   0.184E-03   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.156E-06   0.156E-06   0.000E+00   0.000E+00
     3.793     0.850   0.119E-01   0.517E-03   0.395E-04   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.225E-07   0.225E-07   0.000E+00   0.000E+00
     3.793     0.900   0.338E-02   0.802E-04   0.529E-05   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.172E-08   0.172E-08   0.000E+00   0.000E+00
     3.793     0.950   0.372E-03   0.404E-05   0.210E-06   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.316E-10   0.316E-10   0.000E+00   0.000E+00

