     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     2.500     0.050    0.474E+00    0.394E+00    0.186E+01    0.151E+00    0.163E+00    0.693E-01    0.693E-01    0.108E-01    0.108E-01    0.000E+00    0.000E+00
     2.500     0.100    0.561E+00    0.405E+00    0.142E+01    0.967E-01    0.121E+00    0.476E-01    0.476E-01    0.675E-02    0.675E-02    0.000E+00    0.000E+00
     2.500     0.150    0.621E+00    0.393E+00    0.108E+01    0.639E-01    0.928E-01    0.339E-01    0.339E-01    0.431E-02    0.431E-02    0.000E+00    0.000E+00
     2.500     0.200    0.653E+00    0.367E+00    0.795E+00    0.457E-01    0.675E-01    0.243E-01    0.243E-01    0.272E-02    0.272E-02    0.000E+00    0.000E+00
     2.500     0.250    0.656E+00    0.331E+00    0.567E+00    0.345E-01    0.468E-01    0.173E-01    0.173E-01    0.167E-02    0.167E-02    0.000E+00    0.000E+00
     2.500     0.300    0.631E+00    0.290E+00    0.389E+00    0.261E-01    0.315E-01    0.121E-01    0.121E-01    0.997E-03    0.997E-03    0.000E+00    0.000E+00
     2.500     0.350    0.584E+00    0.245E+00    0.257E+00    0.191E-01    0.209E-01    0.834E-02    0.834E-02    0.573E-03    0.573E-03    0.000E+00    0.000E+00
     2.500     0.400    0.521E+00    0.198E+00    0.162E+00    0.133E-01    0.137E-01    0.559E-02    0.559E-02    0.315E-03    0.315E-03    0.000E+00    0.000E+00
     2.500     0.450    0.448E+00    0.153E+00    0.972E-01    0.876E-02    0.886E-02    0.362E-02    0.362E-02    0.164E-03    0.164E-03    0.000E+00    0.000E+00
     2.500     0.500    0.371E+00    0.112E+00    0.551E-01    0.549E-02    0.550E-02    0.225E-02    0.225E-02    0.803E-04    0.803E-04    0.000E+00    0.000E+00
     2.500     0.550    0.295E+00    0.772E-01    0.291E-01    0.322E-02    0.322E-02    0.131E-02    0.131E-02    0.365E-04    0.365E-04    0.000E+00    0.000E+00
     2.500     0.600    0.223E+00    0.493E-01    0.142E-01    0.174E-02    0.174E-02    0.703E-03    0.703E-03    0.151E-04    0.151E-04    0.000E+00    0.000E+00
     2.500     0.650    0.160E+00    0.287E-01    0.629E-02    0.819E-03    0.819E-03    0.331E-03    0.331E-03    0.559E-05    0.559E-05    0.000E+00    0.000E+00
     2.500     0.700    0.107E+00    0.149E-01    0.246E-02    0.303E-03    0.303E-03    0.122E-03    0.122E-03    0.179E-05    0.179E-05    0.000E+00    0.000E+00
     2.500     0.750    0.645E-01    0.667E-02    0.814E-03    0.520E-04    0.520E-04    0.211E-04    0.211E-04    0.469E-06    0.469E-06    0.000E+00    0.000E+00
     2.500     0.800    0.342E-01    0.242E-02    0.217E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.937E-07    0.937E-07    0.000E+00    0.000E+00
     2.500     0.850    0.147E-01    0.658E-03    0.421E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.125E-07    0.125E-07    0.000E+00    0.000E+00
     2.500     0.900    0.433E-02    0.105E-03    0.493E-05    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.837E-09    0.837E-09    0.000E+00    0.000E+00
     2.500     0.950    0.504E-03    0.558E-05    0.177E-06    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.129E-10    0.129E-10    0.000E+00    0.000E+00

