     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     8.294     0.050    0.514E+00    0.416E+00    0.221E+01    0.165E+00    0.178E+00    0.906E-01    0.906E-01    0.368E-01    0.368E-01    0.000E+00    0.000E+00
     8.294     0.100    0.577E+00    0.402E+00    0.138E+01    0.992E-01    0.123E+00    0.568E-01    0.568E-01    0.206E-01    0.206E-01    0.000E+00    0.000E+00
     8.294     0.150    0.612E+00    0.373E+00    0.916E+00    0.634E-01    0.882E-01    0.376E-01    0.376E-01    0.121E-01    0.121E-01    0.000E+00    0.000E+00
     8.294     0.200    0.619E+00    0.334E+00    0.609E+00    0.437E-01    0.608E-01    0.252E-01    0.252E-01    0.721E-02    0.721E-02    0.000E+00    0.000E+00
     8.294     0.250    0.598E+00    0.290E+00    0.399E+00    0.314E-01    0.404E-01    0.169E-01    0.169E-01    0.421E-02    0.421E-02    0.000E+00    0.000E+00
     8.294     0.300    0.556E+00    0.245E+00    0.254E+00    0.225E-01    0.262E-01    0.112E-01    0.112E-01    0.240E-02    0.240E-02    0.000E+00    0.000E+00
     8.294     0.350    0.497E+00    0.200E+00    0.157E+00    0.156E-01    0.168E-01    0.728E-02    0.728E-02    0.132E-02    0.132E-02    0.000E+00    0.000E+00
     8.294     0.400    0.429E+00    0.156E+00    0.939E-01    0.104E-01    0.107E-01    0.463E-02    0.463E-02    0.699E-03    0.699E-03    0.000E+00    0.000E+00
     8.294     0.450    0.357E+00    0.117E+00    0.537E-01    0.658E-02    0.664E-02    0.285E-02    0.285E-02    0.352E-03    0.352E-03    0.000E+00    0.000E+00
     8.294     0.500    0.287E+00    0.823E-01    0.293E-01    0.395E-02    0.396E-02    0.168E-02    0.168E-02    0.167E-03    0.167E-03    0.000E+00    0.000E+00
     8.294     0.550    0.220E+00    0.545E-01    0.151E-01    0.222E-02    0.222E-02    0.934E-03    0.934E-03    0.741E-04    0.741E-04    0.000E+00    0.000E+00
     8.294     0.600    0.161E+00    0.335E-01    0.724E-02    0.114E-02    0.114E-02    0.474E-03    0.474E-03    0.302E-04    0.302E-04    0.000E+00    0.000E+00
     8.294     0.650    0.111E+00    0.187E-01    0.322E-02    0.506E-03    0.506E-03    0.209E-03    0.209E-03    0.111E-04    0.111E-04    0.000E+00    0.000E+00
     8.294     0.700    0.711E-01    0.934E-02    0.130E-02    0.169E-03    0.169E-03    0.697E-04    0.697E-04    0.358E-05    0.358E-05    0.000E+00    0.000E+00
     8.294     0.750    0.412E-01    0.397E-02    0.460E-03    0.189E-04    0.189E-04    0.803E-05    0.803E-05    0.973E-06    0.973E-06    0.000E+00    0.000E+00
     8.294     0.800    0.207E-01    0.137E-02    0.138E-03    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.210E-06    0.210E-06    0.000E+00    0.000E+00
     8.294     0.850    0.835E-02    0.350E-03    0.317E-04    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.321E-07    0.321E-07    0.000E+00    0.000E+00
     8.294     0.900    0.225E-02    0.515E-04    0.445E-05    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.263E-08    0.263E-08    0.000E+00    0.000E+00
     8.294     0.950    0.227E-03    0.239E-05    0.171E-06    0.000E+00    0.000E+00    0.000E+00    0.000E+00    0.519E-10    0.519E-10    0.000E+00    0.000E+00

