     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     4.000     0.010    0.418E+00    0.384E+00    0.355E+01    0.261E+00    0.282E+00    0.133E+00    0.133E+00    0.414E-01    0.414E-01    0.000E+00    0.000E+00
     4.000     0.020    0.431E+00    0.390E+00    0.286E+01    0.217E+00    0.236E+00    0.111E+00    0.111E+00    0.333E-01    0.333E-01    0.000E+00    0.000E+00
     4.000     0.030    0.451E+00    0.397E+00    0.248E+01    0.191E+00    0.207E+00    0.967E-01    0.967E-01    0.284E-01    0.284E-01    0.000E+00    0.000E+00
     4.000     0.040    0.472E+00    0.402E+00    0.224E+01    0.174E+00    0.186E+00    0.870E-01    0.870E-01    0.250E-01    0.250E-01    0.000E+00    0.000E+00
     4.000     0.050    0.492E+00    0.405E+00    0.205E+01    0.158E+00    0.170E+00    0.789E-01    0.789E-01    0.221E-01    0.221E-01    0.000E+00    0.000E+00
     4.000     0.060    0.511E+00    0.407E+00    0.189E+01    0.144E+00    0.158E+00    0.721E-01    0.721E-01    0.198E-01    0.198E-01    0.000E+00    0.000E+00
     4.000     0.070    0.527E+00    0.408E+00    0.175E+01    0.131E+00    0.147E+00    0.663E-01    0.663E-01    0.179E-01    0.179E-01    0.000E+00    0.000E+00
     4.000     0.080    0.543E+00    0.408E+00    0.163E+01    0.119E+00    0.138E+00    0.611E-01    0.611E-01    0.161E-01    0.161E-01    0.000E+00    0.000E+00
     4.000     0.090    0.557E+00    0.407E+00    0.152E+01    0.108E+00    0.130E+00    0.564E-01    0.564E-01    0.146E-01    0.146E-01    0.000E+00    0.000E+00
     4.000     0.100    0.570E+00    0.405E+00    0.142E+01    0.985E-01    0.123E+00    0.522E-01    0.522E-01    0.132E-01    0.132E-01    0.000E+00    0.000E+00
     4.000     0.110    0.582E+00    0.402E+00    0.133E+01    0.900E-01    0.116E+00    0.484E-01    0.484E-01    0.120E-01    0.120E-01    0.000E+00    0.000E+00
     4.000     0.120    0.593E+00    0.399E+00    0.124E+01    0.823E-01    0.110E+00    0.449E-01    0.449E-01    0.109E-01    0.109E-01    0.000E+00    0.000E+00
     4.000     0.130    0.603E+00    0.395E+00    0.116E+01    0.755E-01    0.104E+00    0.417E-01    0.417E-01    0.989E-02    0.989E-02    0.000E+00    0.000E+00
     4.000     0.140    0.611E+00    0.390E+00    0.108E+01    0.696E-01    0.975E-01    0.388E-01    0.388E-01    0.899E-02    0.899E-02    0.000E+00    0.000E+00
     4.000     0.150    0.619E+00    0.385E+00    0.101E+01    0.643E-01    0.916E-01    0.361E-01    0.361E-01    0.816E-02    0.816E-02    0.000E+00    0.000E+00
     4.000     0.160    0.626E+00    0.379E+00    0.946E+00    0.596E-01    0.859E-01    0.335E-01    0.335E-01    0.741E-02    0.741E-02    0.000E+00    0.000E+00
     4.000     0.170    0.631E+00    0.373E+00    0.883E+00    0.554E-01    0.804E-01    0.312E-01    0.312E-01    0.673E-02    0.673E-02    0.000E+00    0.000E+00
     4.000     0.180    0.635E+00    0.366E+00    0.823E+00    0.517E-01    0.750E-01    0.290E-01    0.290E-01    0.610E-02    0.610E-02    0.000E+00    0.000E+00
     4.000     0.190    0.638E+00    0.359E+00    0.766E+00    0.484E-01    0.700E-01    0.270E-01    0.270E-01    0.554E-02    0.554E-02    0.000E+00    0.000E+00
     4.000     0.200    0.640E+00    0.352E+00    0.713E+00    0.453E-01    0.651E-01    0.251E-01    0.251E-01    0.502E-02    0.502E-02    0.000E+00    0.000E+00
     4.000     0.210    0.641E+00    0.345E+00    0.663E+00    0.426E-01    0.604E-01    0.233E-01    0.233E-01    0.454E-02    0.454E-02    0.000E+00    0.000E+00
     4.000     0.220    0.640E+00    0.337E+00    0.615E+00    0.400E-01    0.561E-01    0.217E-01    0.217E-01    0.411E-02    0.411E-02    0.000E+00    0.000E+00
     4.000     0.230    0.638E+00    0.329E+00    0.570E+00    0.377E-01    0.519E-01    0.201E-01    0.201E-01    0.371E-02    0.371E-02    0.000E+00    0.000E+00
     4.000     0.240    0.636E+00    0.321E+00    0.528E+00    0.355E-01    0.480E-01    0.187E-01    0.187E-01    0.335E-02    0.335E-02    0.000E+00    0.000E+00
     4.000     0.250    0.632E+00    0.313E+00    0.489E+00    0.335E-01    0.443E-01    0.174E-01    0.174E-01    0.302E-02    0.302E-02    0.000E+00    0.000E+00
     4.000     0.260    0.627E+00    0.304E+00    0.452E+00    0.315E-01    0.409E-01    0.161E-01    0.161E-01    0.272E-02    0.272E-02    0.000E+00    0.000E+00
     4.000     0.270    0.621E+00    0.296E+00    0.417E+00    0.297E-01    0.377E-01    0.149E-01    0.149E-01    0.245E-02    0.245E-02    0.000E+00    0.000E+00
     4.000     0.280    0.615E+00    0.287E+00    0.384E+00    0.280E-01    0.347E-01    0.139E-01    0.139E-01    0.220E-02    0.220E-02    0.000E+00    0.000E+00
     4.000     0.290    0.607E+00    0.278E+00    0.353E+00    0.263E-01    0.319E-01    0.128E-01    0.128E-01    0.197E-02    0.197E-02    0.000E+00    0.000E+00
     4.000     0.300    0.599E+00    0.269E+00    0.325E+00    0.247E-01    0.294E-01    0.119E-01    0.119E-01    0.177E-02    0.177E-02    0.000E+00    0.000E+00
     4.000     0.310    0.590E+00    0.260E+00    0.298E+00    0.232E-01    0.270E-01    0.110E-01    0.110E-01    0.158E-02    0.158E-02    0.000E+00    0.000E+00
     4.000     0.320    0.580E+00    0.251E+00    0.273E+00    0.217E-01    0.248E-01    0.102E-01    0.102E-01    0.141E-02    0.141E-02    0.000E+00    0.000E+00
     4.000     0.330    0.569E+00    0.242E+00    0.250E+00    0.203E-01    0.228E-01    0.937E-02    0.937E-02    0.126E-02    0.126E-02    0.000E+00    0.000E+00
     4.000     0.340    0.558E+00    0.233E+00    0.228E+00    0.190E-01    0.209E-01    0.865E-02    0.865E-02    0.112E-02    0.112E-02    0.000E+00    0.000E+00
     4.000     0.350    0.546E+00    0.224E+00    0.208E+00    0.177E-01    0.192E-01    0.797E-02    0.797E-02    0.996E-03    0.996E-03    0.000E+00    0.000E+00
     4.000     0.360    0.534E+00    0.215E+00    0.189E+00    0.164E-01    0.176E-01    0.734E-02    0.734E-02    0.884E-03    0.884E-03    0.000E+00    0.000E+00
     4.000     0.370    0.521E+00    0.206E+00    0.172E+00    0.152E-01    0.162E-01    0.675E-02    0.675E-02    0.783E-03    0.783E-03    0.000E+00    0.000E+00
     4.000     0.380    0.508E+00    0.197E+00    0.156E+00    0.141E-01    0.148E-01    0.620E-02    0.620E-02    0.692E-03    0.692E-03    0.000E+00    0.000E+00
     4.000     0.390    0.494E+00    0.188E+00    0.141E+00    0.130E-01    0.136E-01    0.569E-02    0.569E-02    0.611E-03    0.611E-03    0.000E+00    0.000E+00
     4.000     0.400    0.480E+00    0.179E+00    0.128E+00    0.120E-01    0.124E-01    0.522E-02    0.522E-02    0.538E-03    0.538E-03    0.000E+00    0.000E+00
     4.000     0.410    0.466E+00    0.170E+00    0.115E+00    0.111E-01    0.114E-01    0.478E-02    0.478E-02    0.473E-03    0.473E-03    0.000E+00    0.000E+00
     4.000     0.420    0.451E+00    0.161E+00    0.104E+00    0.102E-01    0.104E-01    0.437E-02    0.437E-02    0.415E-03    0.415E-03    0.000E+00    0.000E+00
     4.000     0.430    0.437E+00    0.153E+00    0.934E-01    0.934E-02    0.950E-02    0.399E-02    0.399E-02    0.363E-03    0.363E-03    0.000E+00    0.000E+00
     4.000     0.440    0.422E+00    0.144E+00    0.838E-01    0.855E-02    0.867E-02    0.363E-02    0.363E-02    0.317E-03    0.317E-03    0.000E+00    0.000E+00
     4.000     0.450    0.407E+00    0.136E+00    0.750E-01    0.781E-02    0.789E-02    0.331E-02    0.331E-02    0.276E-03    0.276E-03    0.000E+00    0.000E+00
     4.000     0.460    0.392E+00    0.128E+00    0.670E-01    0.712E-02    0.718E-02    0.300E-02    0.300E-02    0.240E-03    0.240E-03    0.000E+00    0.000E+00
     4.000     0.470    0.377E+00    0.120E+00    0.597E-01    0.647E-02    0.651E-02    0.272E-02    0.272E-02    0.208E-03    0.208E-03    0.000E+00    0.000E+00
     4.000     0.480    0.362E+00    0.113E+00    0.531E-01    0.588E-02    0.590E-02    0.246E-02    0.246E-02    0.180E-03    0.180E-03    0.000E+00    0.000E+00
     4.000     0.490    0.347E+00    0.105E+00    0.471E-01    0.532E-02    0.534E-02    0.222E-02    0.222E-02    0.155E-03    0.155E-03    0.000E+00    0.000E+00
     4.000     0.500    0.333E+00    0.983E-01    0.417E-01    0.480E-02    0.482E-02    0.200E-02    0.200E-02    0.134E-03    0.134E-03    0.000E+00    0.000E+00
     4.000     0.510    0.318E+00    0.915E-01    0.368E-01    0.433E-02    0.434E-02    0.180E-02    0.180E-02    0.115E-03    0.115E-03    0.000E+00    0.000E+00
     4.000     0.520    0.303E+00    0.849E-01    0.324E-01    0.389E-02    0.389E-02    0.162E-02    0.162E-02    0.980E-04    0.980E-04    0.000E+00    0.000E+00
     4.000     0.530    0.289E+00    0.785E-01    0.284E-01    0.348E-02    0.349E-02    0.144E-02    0.144E-02    0.835E-04    0.835E-04    0.000E+00    0.000E+00
     4.000     0.540    0.274E+00    0.725E-01    0.249E-01    0.311E-02    0.311E-02    0.129E-02    0.129E-02    0.709E-04    0.709E-04    0.000E+00    0.000E+00
     4.000     0.550    0.260E+00    0.667E-01    0.218E-01    0.277E-02    0.277E-02    0.114E-02    0.114E-02    0.600E-04    0.600E-04    0.000E+00    0.000E+00
     4.000     0.560    0.247E+00    0.612E-01    0.189E-01    0.246E-02    0.246E-02    0.101E-02    0.101E-02    0.506E-04    0.506E-04    0.000E+00    0.000E+00
     4.000     0.570    0.233E+00    0.560E-01    0.164E-01    0.217E-02    0.217E-02    0.894E-03    0.894E-03    0.426E-04    0.426E-04    0.000E+00    0.000E+00
     4.000     0.580    0.220E+00    0.510E-01    0.142E-01    0.191E-02    0.191E-02    0.786E-03    0.786E-03    0.356E-04    0.356E-04    0.000E+00    0.000E+00
     4.000     0.590    0.207E+00    0.464E-01    0.123E-01    0.167E-02    0.167E-02    0.688E-03    0.688E-03    0.297E-04    0.297E-04    0.000E+00    0.000E+00
     4.000     0.600    0.194E+00    0.420E-01    0.105E-01    0.146E-02    0.146E-02    0.599E-03    0.599E-03    0.247E-04    0.247E-04    0.000E+00    0.000E+00
     4.000     0.610    0.182E+00    0.379E-01    0.901E-02    0.127E-02    0.127E-02    0.519E-03    0.519E-03    0.204E-04    0.204E-04    0.000E+00    0.000E+00
     4.000     0.620    0.170E+00    0.341E-01    0.769E-02    0.109E-02    0.109E-02    0.447E-03    0.447E-03    0.168E-04    0.168E-04    0.000E+00    0.000E+00
     4.000     0.630    0.159E+00    0.305E-01    0.653E-02    0.936E-03    0.936E-03    0.382E-03    0.382E-03    0.138E-04    0.138E-04    0.000E+00    0.000E+00
     4.000     0.640    0.148E+00    0.272E-01    0.553E-02    0.795E-03    0.795E-03    0.325E-03    0.325E-03    0.112E-04    0.112E-04    0.000E+00    0.000E+00
     4.000     0.650    0.137E+00    0.242E-01    0.466E-02    0.671E-03    0.671E-03    0.274E-03    0.274E-03    0.911E-05    0.911E-05    0.000E+00    0.000E+00
     4.000     0.660    0.127E+00    0.214E-01    0.391E-02    0.560E-03    0.560E-03    0.228E-03    0.228E-03    0.734E-05    0.734E-05    0.000E+00    0.000E+00
     4.000     0.670    0.117E+00    0.188E-01    0.326E-02    0.463E-03    0.463E-03    0.189E-03    0.189E-03    0.589E-05    0.589E-05    0.000E+00    0.000E+00
     4.000     0.680    0.107E+00    0.165E-01    0.271E-02    0.377E-03    0.377E-03    0.154E-03    0.154E-03    0.469E-05    0.469E-05    0.000E+00    0.000E+00
     4.000     0.690    0.983E-01    0.144E-01    0.224E-02    0.302E-03    0.302E-03    0.123E-03    0.123E-03    0.371E-05    0.371E-05    0.000E+00    0.000E+00
