     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     3.000     0.010    0.400E+00    0.367E+00    0.304E+01    0.248E+00    0.269E+00    0.119E+00    0.119E+00    0.270E-01    0.270E-01    0.000E+00    0.000E+00
     3.000     0.020    0.415E+00    0.377E+00    0.255E+01    0.208E+00    0.227E+00    0.100E+00    0.100E+00    0.223E-01    0.223E-01    0.000E+00    0.000E+00
     3.000     0.030    0.437E+00    0.386E+00    0.227E+01    0.184E+00    0.199E+00    0.883E-01    0.883E-01    0.193E-01    0.193E-01    0.000E+00    0.000E+00
     3.000     0.040    0.460E+00    0.393E+00    0.209E+01    0.168E+00    0.180E+00    0.799E-01    0.799E-01    0.172E-01    0.172E-01    0.000E+00    0.000E+00
     3.000     0.050    0.481E+00    0.398E+00    0.194E+01    0.153E+00    0.165E+00    0.729E-01    0.729E-01    0.154E-01    0.154E-01    0.000E+00    0.000E+00
     3.000     0.060    0.501E+00    0.401E+00    0.182E+01    0.140E+00    0.153E+00    0.670E-01    0.670E-01    0.139E-01    0.139E-01    0.000E+00    0.000E+00
     3.000     0.070    0.519E+00    0.404E+00    0.171E+01    0.128E+00    0.144E+00    0.619E-01    0.619E-01    0.126E-01    0.126E-01    0.000E+00    0.000E+00
     3.000     0.080    0.535E+00    0.405E+00    0.161E+01    0.117E+00    0.135E+00    0.573E-01    0.573E-01    0.114E-01    0.114E-01    0.000E+00    0.000E+00
     3.000     0.090    0.551E+00    0.406E+00    0.151E+01    0.107E+00    0.128E+00    0.532E-01    0.532E-01    0.104E-01    0.104E-01    0.000E+00    0.000E+00
     3.000     0.100    0.565E+00    0.405E+00    0.142E+01    0.978E-01    0.121E+00    0.495E-01    0.495E-01    0.948E-02    0.948E-02    0.000E+00    0.000E+00
     3.000     0.110    0.578E+00    0.404E+00    0.134E+01    0.895E-01    0.115E+00    0.461E-01    0.461E-01    0.864E-02    0.864E-02    0.000E+00    0.000E+00
     3.000     0.120    0.591E+00    0.401E+00    0.126E+01    0.821E-01    0.109E+00    0.430E-01    0.430E-01    0.788E-02    0.788E-02    0.000E+00    0.000E+00
     3.000     0.130    0.602E+00    0.398E+00    0.119E+01    0.755E-01    0.103E+00    0.401E-01    0.401E-01    0.719E-02    0.719E-02    0.000E+00    0.000E+00
