     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     3.000     0.010    0.401E+00    0.367E+00    0.303E+01    0.249E+00    0.270E+00    0.120E+00    0.120E+00    0.269E-01    0.269E-01    0.000E+00    0.000E+00
     3.000     0.020    0.416E+00    0.377E+00    0.255E+01    0.209E+00    0.228E+00    0.101E+00    0.101E+00    0.223E-01    0.223E-01    0.000E+00    0.000E+00
     3.000     0.030    0.437E+00    0.386E+00    0.227E+01    0.185E+00    0.201E+00    0.887E-01    0.887E-01    0.193E-01    0.193E-01    0.000E+00    0.000E+00
     3.000     0.040    0.460E+00    0.393E+00    0.209E+01    0.169E+00    0.181E+00    0.803E-01    0.803E-01    0.171E-01    0.171E-01    0.000E+00    0.000E+00
     3.000     0.050    0.480E+00    0.398E+00    0.194E+01    0.154E+00    0.166E+00    0.732E-01    0.732E-01    0.154E-01    0.154E-01    0.000E+00    0.000E+00
     3.000     0.060    0.500E+00    0.401E+00    0.181E+01    0.141E+00    0.154E+00    0.673E-01    0.673E-01    0.139E-01    0.139E-01    0.000E+00    0.000E+00
     3.000     0.070    0.518E+00    0.404E+00    0.170E+01    0.128E+00    0.144E+00    0.621E-01    0.621E-01    0.126E-01    0.126E-01    0.000E+00    0.000E+00
     3.000     0.080    0.534E+00    0.405E+00    0.160E+01    0.117E+00    0.136E+00    0.575E-01    0.575E-01    0.114E-01    0.114E-01    0.000E+00    0.000E+00
     3.000     0.090    0.550E+00    0.406E+00    0.151E+01    0.107E+00    0.129E+00    0.533E-01    0.533E-01    0.104E-01    0.104E-01    0.000E+00    0.000E+00
     3.000     0.100    0.564E+00    0.405E+00    0.142E+01    0.974E-01    0.122E+00    0.496E-01    0.496E-01    0.946E-02    0.946E-02    0.000E+00    0.000E+00
     3.000     0.110    0.578E+00    0.404E+00    0.134E+01    0.891E-01    0.116E+00    0.461E-01    0.461E-01    0.863E-02    0.863E-02    0.000E+00    0.000E+00
     3.000     0.120    0.590E+00    0.401E+00    0.126E+01    0.817E-01    0.110E+00    0.430E-01    0.430E-01    0.787E-02    0.787E-02    0.000E+00    0.000E+00
     3.000     0.130    0.601E+00    0.398E+00    0.119E+01    0.752E-01    0.104E+00    0.401E-01    0.401E-01    0.718E-02    0.718E-02    0.000E+00    0.000E+00
     3.000     0.140    0.611E+00    0.395E+00    0.112E+01    0.694E-01    0.977E-01    0.374E-01    0.374E-01    0.655E-02    0.655E-02    0.000E+00    0.000E+00
     3.000     0.150    0.620E+00    0.390E+00    0.105E+01    0.643E-01    0.920E-01    0.348E-01    0.348E-01    0.598E-02    0.598E-02    0.000E+00    0.000E+00
     3.000     0.160    0.628E+00    0.385E+00    0.988E+00    0.597E-01    0.865E-01    0.325E-01    0.325E-01    0.545E-02    0.545E-02    0.000E+00    0.000E+00
     3.000     0.170    0.635E+00    0.380E+00    0.927E+00    0.557E-01    0.811E-01    0.303E-01    0.303E-01    0.497E-02    0.497E-02    0.000E+00    0.000E+00
     3.000     0.180    0.641E+00    0.374E+00    0.869E+00    0.521E-01    0.759E-01    0.283E-01    0.283E-01    0.452E-02    0.452E-02    0.000E+00    0.000E+00
     3.000     0.190    0.645E+00    0.368E+00    0.814E+00    0.488E-01    0.709E-01    0.264E-01    0.264E-01    0.411E-02    0.411E-02    0.000E+00    0.000E+00
     3.000     0.200    0.648E+00    0.361E+00    0.761E+00    0.459E-01    0.661E-01    0.246E-01    0.246E-01    0.374E-02    0.374E-02    0.000E+00    0.000E+00
     3.000     0.210    0.650E+00    0.355E+00    0.711E+00    0.432E-01    0.615E-01    0.230E-01    0.230E-01    0.340E-02    0.340E-02    0.000E+00    0.000E+00
     3.000     0.220    0.651E+00    0.347E+00    0.663E+00    0.408E-01    0.571E-01    0.214E-01    0.214E-01    0.308E-02    0.308E-02    0.000E+00    0.000E+00
     3.000     0.230    0.651E+00    0.340E+00    0.618E+00    0.385E-01    0.529E-01    0.200E-01    0.200E-01    0.279E-02    0.279E-02    0.000E+00    0.000E+00
     3.000     0.240    0.649E+00    0.332E+00    0.575E+00    0.364E-01    0.490E-01    0.186E-01    0.186E-01    0.253E-02    0.253E-02    0.000E+00    0.000E+00
     3.000     0.250    0.647E+00    0.325E+00    0.534E+00    0.343E-01    0.453E-01    0.173E-01    0.173E-01    0.229E-02    0.229E-02    0.000E+00    0.000E+00
     3.000     0.260    0.643E+00    0.317E+00    0.496E+00    0.325E-01    0.419E-01    0.161E-01    0.161E-01    0.206E-02    0.206E-02    0.000E+00    0.000E+00
     3.000     0.270    0.638E+00    0.308E+00    0.459E+00    0.306E-01    0.387E-01    0.150E-01    0.150E-01    0.186E-02    0.186E-02    0.000E+00    0.000E+00
     3.000     0.280    0.632E+00    0.300E+00    0.425E+00    0.289E-01    0.357E-01    0.139E-01    0.139E-01    0.168E-02    0.168E-02    0.000E+00    0.000E+00
     3.000     0.290    0.626E+00    0.291E+00    0.393E+00    0.272E-01    0.329E-01    0.129E-01    0.129E-01    0.151E-02    0.151E-02    0.000E+00    0.000E+00
     3.000     0.300    0.618E+00    0.283E+00    0.362E+00    0.256E-01    0.303E-01    0.120E-01    0.120E-01    0.136E-02    0.136E-02    0.000E+00    0.000E+00
     3.000     0.310    0.610E+00    0.274E+00    0.334E+00    0.241E-01    0.279E-01    0.111E-01    0.111E-01    0.122E-02    0.122E-02    0.000E+00    0.000E+00
     3.000     0.320    0.601E+00    0.265E+00    0.307E+00    0.226E-01    0.257E-01    0.103E-01    0.103E-01    0.109E-02    0.109E-02    0.000E+00    0.000E+00
     3.000     0.330    0.591E+00    0.256E+00    0.282E+00    0.212E-01    0.236E-01    0.955E-02    0.955E-02    0.973E-03    0.973E-03    0.000E+00    0.000E+00
     3.000     0.340    0.580E+00    0.247E+00    0.258E+00    0.198E-01    0.218E-01    0.883E-02    0.883E-02    0.869E-03    0.869E-03    0.000E+00    0.000E+00
     3.000     0.350    0.569E+00    0.238E+00    0.236E+00    0.185E-01    0.200E-01    0.816E-02    0.816E-02    0.774E-03    0.774E-03    0.000E+00    0.000E+00
     3.000     0.360    0.557E+00    0.229E+00    0.216E+00    0.172E-01    0.184E-01    0.754E-02    0.754E-02    0.688E-03    0.688E-03    0.000E+00    0.000E+00
