# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.584527 8.47586505e-06 8.08094430e-06 3.94920753e-07 5.26970613e-07 6.52115140e-02 1.95634542e-02
1.588596 8.49513309e-06 8.09223620e-06 4.02896885e-07 5.38066032e-07 6.64916370e-02 1.99474911e-02
1.592665 8.53872612e-06 8.12681812e-06 4.11907998e-07 5.50565532e-07 6.77467520e-02 2.03240256e-02
1.596734 8.60800243e-06 8.18593574e-06 4.22066687e-07 5.64623448e-07 6.89748204e-02 2.06924461e-02
1.600802 8.70410104e-06 8.27071087e-06 4.33390169e-07 5.80266970e-07 7.01592619e-02 2.10477786e-02
1.604871 8.82828930e-06 8.38221459e-06 4.46074711e-07 5.97763358e-07 7.13132969e-02 2.13939891e-02
1.608940 8.98196473e-06 8.52043069e-06 4.61534033e-07 6.19013687e-07 7.26505160e-02 2.17951548e-02
1.613009 9.16663473e-06 8.68547289e-06 4.81161838e-07 6.45898806e-07 7.43654162e-02 2.23096249e-02
1.617077 9.38275441e-06 8.87818735e-06 5.04567061e-07 6.77908298e-07 7.63566110e-02 2.29069833e-02
1.621146 9.63162129e-06 9.10203687e-06 5.29584420e-07 7.12144252e-07 7.82400974e-02 2.34720292e-02
1.625215 9.91259770e-06 9.35738218e-06 5.55215512e-07 7.47269174e-07 7.98587852e-02 2.39576355e-02
1.629284 1.02173573e-05 9.63541369e-06 5.81943583e-07 7.83936806e-07 8.13599531e-02 2.44079859e-02
1.633352 1.05394529e-05 9.92958727e-06 6.09865600e-07 8.22282424e-07 8.28113396e-02 2.48434019e-02
1.637421 1.08729433e-05 1.02341676e-05 6.38775632e-07 8.62033064e-07 8.42308915e-02 2.52692674e-02
1.641490 1.12119108e-05 1.05436237e-05 6.68287062e-07 9.02670759e-07 8.56129529e-02 2.56838859e-02
1.645559 1.15502392e-05 1.08520906e-05 6.98148590e-07 9.43858648e-07 8.69748216e-02 2.60924465e-02
1.649628 1.18813710e-05 1.11531049e-05 7.28266099e-07 9.85471360e-07 8.83584764e-02 2.65075429e-02
1.653696 1.21988045e-05 1.14403225e-05 7.58481967e-07 1.02729707e-06 8.97961635e-02 2.69388491e-02
1.657765 1.24977180e-05 1.17091241e-05 7.88593936e-07 1.06906268e-06 9.13016778e-02 2.73905033e-02
1.661834 1.27729999e-05 1.19546833e-05 8.18316645e-07 1.11038131e-06 9.28825369e-02 2.78647611e-02
1.665903 1.30207779e-05 1.21732769e-05 8.47500956e-07 1.15104968e-06 9.45554503e-02 2.83666351e-02
1.669971 1.32455107e-05 1.23693479e-05 8.76162772e-07 1.19108809e-06 9.62935234e-02 2.88880570e-02
1.674040 1.34459995e-05 1.25417118e-05 9.04287776e-07 1.23047579e-06 9.81106738e-02 2.94332022e-02
1.678109 1.35935205e-05 1.26612422e-05 9.32278371e-07 1.26975951e-06 1.00287119e-01 3.00861358e-02
1.682178 1.36268164e-05 1.26659869e-05 9.60829493e-07 1.30988683e-06 1.03417668e-01 3.10253004e-02
1.686246 1.35670481e-05 1.25770541e-05 9.89993917e-07 1.35093269e-06 1.07412489e-01 3.22237466e-02
1.690315 1.35805611e-05 1.25617152e-05 1.01884588e-06 1.39163573e-06 1.10783895e-01 3.32351684e-02
1.694384 1.37477533e-05 1.27007517e-05 1.04700151e-06 1.43147064e-06 1.12707552e-01 3.38122655e-02
1.698453 1.40027524e-05 1.29279049e-05 1.07484752e-06 1.47096465e-06 1.13782138e-01 3.41346413e-02
1.702521 1.42562962e-05 1.31533643e-05 1.10293194e-06 1.51086802e-06 1.14865519e-01 3.44596558e-02
1.706590 1.44822388e-05 1.33509255e-05 1.13131331e-06 1.55126271e-06 1.16191399e-01 3.48574197e-02
1.710659 1.46924000e-05 1.35327308e-05 1.15966921e-06 1.59170816e-06 1.17619140e-01 3.52857421e-02
1.714728 1.48818723e-05 1.36940211e-05 1.18785117e-06 1.63200104e-06 1.19176174e-01 3.57528521e-02
1.718797 1.50516342e-05 1.38359637e-05 1.21567047e-06 1.67188190e-06 1.20835956e-01 3.62507868e-02
1.722865 1.52023845e-05 1.39594740e-05 1.24291044e-06 1.71105176e-06 1.22572796e-01 3.67718387e-02
1.726934 1.53351503e-05 1.40655951e-05 1.26955526e-06 1.74948720e-06 1.24380603e-01 3.73141809e-02
1.731003 1.54518394e-05 1.41560226e-05 1.29581679e-06 1.78747875e-06 1.26269843e-01 3.78809529e-02
1.735072 1.55540899e-05 1.42323667e-05 1.32172318e-06 1.82506447e-06 1.28233379e-01 3.84700136e-02
1.739140 1.56440909e-05 1.42970070e-05 1.34708385e-06 1.86198017e-06 1.30235661e-01 3.90706984e-02
1.743209 1.57240313e-05 1.43523007e-05 1.37173054e-06 1.89799151e-06 1.32243014e-01 3.96729043e-02
1.747278 1.57955402e-05 1.43999271e-05 1.39561309e-06 1.93302671e-06 1.34238646e-01 4.02715938e-02
1.751347 1.58600887e-05 1.44413342e-05 1.41875454e-06 1.96711519e-06 1.36214228e-01 4.08642683e-02
1.755415 1.59191070e-05 1.44779878e-05 1.44111921e-06 2.00020492e-06 1.38154898e-01 4.14464694e-02
1.759484 1.59736705e-05 1.45110276e-05 1.46264291e-06 2.03220410e-06 1.40045499e-01 4.20136498e-02
1.763553 1.60249602e-05 1.45416941e-05 1.48326604e-06 2.06302681e-06 1.41869770e-01 4.25609311e-02
1.767622 1.60739228e-05 1.45710426e-05 1.50288025e-06 2.09251893e-06 1.43608045e-01 4.30824134e-02
1.771691 1.61215129e-05 1.46002155e-05 1.52129733e-06 2.12041433e-06 1.45231714e-01 4.35695142e-02
1.775759 1.61685572e-05 1.46301022e-05 1.53845498e-06 2.14662135e-06 1.46726340e-01 4.40179020e-02
1.779828 1.62155717e-05 1.46611447e-05 1.55442698e-06 2.17123803e-06 1.48094714e-01 4.44284143e-02
1.783897 1.62632100e-05 1.46939652e-05 1.56924483e-06 2.19430366e-06 1.49333664e-01 4.48000991e-02
1.787966 1.63122635e-05 1.47293019e-05 1.58296163e-06 2.21588785e-06 1.50440793e-01 4.51322378e-02
1.792034 1.63635971e-05 1.47679846e-05 1.59561258e-06 2.23603543e-06 1.51411008e-01 4.54233025e-02
1.796103 1.64180153e-05 1.48107278e-05 1.60728752e-06 2.25486806e-06 1.52245594e-01 4.56736783e-02
1.800172 1.64762979e-05 1.48581569e-05 1.61814100e-06 2.27259871e-06 1.52952935e-01 4.58858806e-02
1.804241 1.65392521e-05 1.49109519e-05 1.62830012e-06 2.28940273e-06 1.53538335e-01 4.60615004e-02
1.808309 1.66076782e-05 1.49697927e-05 1.63788543e-06 2.30544700e-06 1.54006608e-01 4.62019824e-02
1.812378 1.66825004e-05 1.50354943e-05 1.64700616e-06 2.32088311e-06 1.54360280e-01 4.63080841e-02
1.816447 1.67643342e-05 1.51085248e-05 1.65580937e-06 2.33591678e-06 1.54609190e-01 4.63827569e-02
1.820516 1.68535843e-05 1.51890733e-05 1.66451102e-06 2.35085184e-06 1.54772565e-01 4.64317696e-02
1.824585 1.69507249e-05 1.52774657e-05 1.67325913e-06 2.36589754e-06 1.54861911e-01 4.64585734e-02
1.828653 1.70561157e-05 1.53740442e-05 1.68207146e-06 2.38107963e-06 1.54876596e-01 4.64629787e-02
1.832722 1.71702425e-05 1.54793013e-05 1.69094112e-06 2.39638905e-06 1.54812481e-01 4.64437444e-02
1.836791 1.72930745e-05 1.55931299e-05 1.69994463e-06 2.41193508e-06 1.54679343e-01 4.64038029e-02
1.840860 1.74242690e-05 1.57150231e-05 1.70924588e-06 2.42795160e-06 1.54498761e-01 4.63496283e-02
1.844928 1.75635880e-05 1.58446808e-05 1.71890716e-06 2.44452909e-06 1.54280741e-01 4.62842222e-02
1.848997 1.77106785e-05 1.59818240e-05 1.72885452e-06 2.46156451e-06 1.54022752e-01 4.62068255e-02
1.853066 1.78652187e-05 1.61262033e-05 1.73901540e-06 2.47895634e-06 1.53722255e-01 4.61166765e-02
1.857135 1.80266343e-05 1.62772933e-05 1.74934102e-06 2.49663649e-06 1.53381551e-01 4.60144653e-02
1.861203 1.81942764e-05 1.64344962e-05 1.75978016e-06 2.51453312e-06 1.53003359e-01 4.59010077e-02
1.865272 1.83674266e-05 1.65971400e-05 1.77028654e-06 2.53258108e-06 1.52591415e-01 4.57774246e-02
1.869341 1.85451418e-05 1.67643080e-05 1.78083379e-06 2.55074348e-06 1.52153222e-01 4.56459666e-02
1.873410 1.87264740e-05 1.69350774e-05 1.79139660e-06 2.56898470e-06 1.51696071e-01 4.55088213e-02
1.877479 1.89107187e-05 1.71088561e-05 1.80186260e-06 2.58714402e-06 1.51216657e-01 4.53649971e-02
1.881547 1.90972206e-05 1.72851794e-05 1.81204121e-06 2.60494746e-06 1.50704103e-01 4.52112310e-02
1.885616 1.92853114e-05 1.74634551e-05 1.82185633e-06 2.62228451e-06 1.50158402e-01 4.50475206e-02
1.889685 1.94743315e-05 1.76430115e-05 1.83131997e-06 2.63917103e-06 1.49587333e-01 4.48761998e-02
1.893754 1.96636131e-05 1.78231889e-05 1.84042420e-06 2.65559421e-06 1.48996581e-01 4.46989743e-02
1.897822 1.98526917e-05 1.80035420e-05 1.84914967e-06 2.67152465e-06 1.48388836e-01 4.45166509e-02
1.901891 2.00410134e-05 1.81835444e-05 1.85746906e-06 2.68692124e-06 1.47766639e-01 4.43299917e-02
1.905960 2.02282847e-05 1.83629127e-05 1.86537205e-06 2.70176731e-06 1.47131741e-01 4.41395222e-02
1.910029 2.04143929e-05 1.85415364e-05 1.87285649e-06 2.71605794e-06 1.46485052e-01 4.39455157e-02
1.914097 2.05991914e-05 1.87192714e-05 1.87992003e-06 2.72978782e-06 1.45827675e-01 4.37483025e-02
1.918166 2.07827402e-05 1.88961642e-05 1.88657605e-06 2.74297453e-06 1.45160388e-01 4.35481164e-02
1.922235 2.09650491e-05 1.90722205e-05 1.89282867e-06 2.75562220e-06 1.44483554e-01 4.33450663e-02
1.926304 2.11463117e-05 1.92476023e-05 1.89870937e-06 2.76777489e-06 1.43798424e-01 4.31395273e-02
1.930372 2.13268293e-05 1.94225702e-05 1.90425905e-06 2.77949058e-06 1.43106219e-01 4.29318656e-02
1.934441 2.15068786e-05 1.95973578e-05 1.90952088e-06 2.79083089e-06 1.42408529e-01 4.27225587e-02
1.938510 2.16868241e-05 1.97722573e-05 1.91456689e-06 2.80189997e-06 1.41708655e-01 4.25125964e-02
1.942579 2.18671107e-05 1.99475735e-05 1.91953715e-06 2.81290225e-06 1.41014758e-01 4.23044273e-02
1.946648 2.20479936e-05 2.01236067e-05 1.92438691e-06 2.82377199e-06 1.40321366e-01 4.20964099e-02
1.950716 2.22294754e-05 2.03004781e-05 1.92899724e-06 2.83433413e-06 1.39619083e-01 4.18857248e-02
1.954785 2.24114187e-05 2.04781237e-05 1.93329498e-06 2.84448004e-06 1.38903352e-01 4.16710057e-02
1.958854 2.25938577e-05 2.06566507e-05 1.93720691e-06 2.85410032e-06 1.38168591e-01 4.14505772e-02
1.962923 2.27768851e-05 2.08362253e-05 1.94065976e-06 2.86308497e-06 1.37409004e-01 4.12227012e-02
1.966991 2.29605466e-05 2.10169663e-05 1.94358027e-06 2.87132334e-06 1.36619305e-01 4.09857916e-02
1.971060 2.31448901e-05 2.11989949e-05 1.94589523e-06 2.87870423e-06 1.35794374e-01 4.07383121e-02
1.975129 2.33299663e-05 2.13824347e-05 1.94753152e-06 2.88511595e-06 1.34929253e-01 4.04787760e-02
1.979198 2.35158283e-05 2.15674121e-05 1.94841615e-06 2.89044633e-06 1.34019154e-01 4.02057462e-02
1.983266 2.37025320e-05 2.17540557e-05 1.94847628e-06 2.89458277e-06 1.33059454e-01 3.99178361e-02
1.987335 2.38901362e-05 2.19424969e-05 1.94763927e-06 2.89741232e-06 1.32045698e-01 3.96137094e-02
1.991404 2.40787023e-05 2.21328696e-05 1.94583273e-06 2.89882169e-06 1.30973604e-01 3.92920812e-02
1.995473 2.42682948e-05 2.23253103e-05 1.94298453e-06 2.89869730e-06 1.29839060e-01 3.89517180e-02
1.999542 2.44589812e-05 2.25199584e-05 1.93902284e-06 2.89692534e-06 1.28638130e-01 3.85914391e-02
2.003610 2.46508320e-05 2.27169558e-05 1.93387616e-06 2.89339177e-06 1.27367055e-01 3.82101166e-02
2.007679 2.48439208e-05 2.29164474e-05 1.92747337e-06 2.88798238e-06 1.26022255e-01 3.78066766e-02
2.011748 2.50383245e-05 2.31185807e-05 1.91974373e-06 2.88058285e-06 1.24600333e-01 3.73800998e-02
2.015817 2.52341232e-05 2.33235063e-05 1.91061691e-06 2.87107875e-06 1.23098076e-01 3.69294228e-02
2.019885 2.54314005e-05 2.35313774e-05 1.90002307e-06 2.85935557e-06 1.21512461e-01 3.64537382e-02
2.023954 2.56302432e-05 2.37423504e-05 1.88789282e-06 2.84529879e-06 1.19840654e-01 3.59521962e-02
2.028023 2.58307417e-05 2.39565844e-05 1.87415726e-06 2.82879388e-06 1.18080016e-01 3.54240049e-02
