# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.169513 2.77760361e-06 2.69400507e-06 8.35985412e-08 9.80385612e-08 3.63913796e-02 1.09174139e-02
1.173582 3.07787325e-06 2.98468229e-06 9.31909585e-08 1.09328945e-07 3.66300110e-02 1.09890033e-02
1.177650 3.40391298e-06 3.30017829e-06 1.03734688e-07 1.21744525e-07 3.68902873e-02 1.10670862e-02
1.181719 3.75388518e-06 3.63866063e-06 1.15224554e-07 1.35280575e-07 3.71786734e-02 1.11536020e-02
1.185788 4.12290066e-06 3.99535333e-06 1.27547328e-07 1.49805465e-07 3.74949227e-02 1.12484768e-02
1.189857 4.50316014e-06 4.36261169e-06 1.40548451e-07 1.65138814e-07 3.78532003e-02 1.13559601e-02
1.193926 4.89107448e-06 4.73689517e-06 1.54179304e-07 1.81224499e-07 3.82580767e-02 1.14774230e-02
1.197994 5.27288727e-06 5.10488275e-06 1.68004525e-07 1.97551561e-07 3.86985501e-02 1.16095650e-02
1.202063 5.63471656e-06 5.45303069e-06 1.81685871e-07 2.13722493e-07 3.91933414e-02 1.17580024e-02
1.206132 5.96311538e-06 5.76826423e-06 1.94851147e-07 2.29299217e-07 3.97518573e-02 1.19255572e-02
1.210201 6.24533056e-06 6.03826952e-06 2.07061041e-07 2.43763944e-07 4.03698350e-02 1.21109505e-02
1.214269 6.47168438e-06 6.25357672e-06 2.18107658e-07 2.56870603e-07 4.10757899e-02 1.23227370e-02
1.218338 6.63662529e-06 6.40911084e-06 2.27514458e-07 2.68056200e-07 4.18242416e-02 1.25472725e-02
1.222407 6.73944544e-06 6.50518807e-06 2.34257370e-07 2.76111466e-07 4.24448091e-02 1.27334427e-02
1.226476 6.78418557e-06 6.54064608e-06 2.43539491e-07 2.87167873e-07 4.39051233e-02 1.31715370e-02
1.230544 6.77792441e-06 6.53087195e-06 2.47052452e-07 2.91428397e-07 4.46231987e-02 1.33869596e-02
1.234613 6.73050389e-06 6.48058182e-06 2.49922068e-07 2.94933778e-07 4.55103857e-02 1.36531157e-02
1.238682 6.65257156e-06 6.39782796e-06 2.54743603e-07 3.00747051e-07 4.70076803e-02 1.41023041e-02
1.242751 6.55465385e-06 6.29718625e-06 2.57467599e-07 3.04088386e-07 4.82895651e-02 1.44868695e-02
1.246819 6.44511473e-06 6.18517205e-06 2.59942683e-07 3.07139015e-07 4.96573116e-02 1.48971935e-02
1.250888 6.33124494e-06 6.06885980e-06 2.62385132e-07 3.10154251e-07 5.11058520e-02 1.53317556e-02
1.254957 6.22123520e-06 5.95615154e-06 2.65083666e-07 3.13475498e-07 5.26305444e-02 1.57891633e-02
1.259026 6.11718643e-06 5.84908215e-06 2.68104280e-07 3.17181238e-07 5.42275233e-02 1.62682570e-02
1.263095 6.02431858e-06 5.75269654e-06 2.71622036e-07 3.21479182e-07 5.58832157e-02 1.67649647e-02
1.267163 5.94456679e-06 5.66882276e-06 2.75744036e-07 3.26496927e-07 5.75951905e-02 1.72785572e-02
1.271232 5.87916338e-06 5.59859069e-06 2.80572690e-07 3.32356739e-07 5.93643575e-02 1.78093073e-02
1.275301 5.83005198e-06 5.54382395e-06 2.86228031e-07 3.39201993e-07 6.11855636e-02 1.83556691e-02
1.279370 5.79700010e-06 5.50429220e-06 2.92707896e-07 3.47031442e-07 6.30474235e-02 1.89142271e-02
1.283438 5.78079700e-06 5.48073756e-06 3.00059435e-07 3.55902348e-07 6.49369440e-02 1.94810832e-02
1.287507 5.78132279e-06 5.47300660e-06 3.08316190e-07 3.65855935e-07 6.68473403e-02 2.00542021e-02
1.291576 5.79838967e-06 5.48087352e-06 3.17516158e-07 3.76938800e-07 6.87734901e-02 2.06320470e-02
1.295645 5.83191541e-06 5.50422361e-06 3.27691798e-07 3.89191066e-07 7.07077134e-02 2.12123140e-02
1.299713 5.88159394e-06 5.54276413e-06 3.38829809e-07 4.02598565e-07 7.26349806e-02 2.17904942e-02
1.303782 5.94723157e-06 5.59630347e-06 3.50928097e-07 4.17160444e-07 7.45421413e-02 2.23626424e-02
1.307851 6.02846997e-06 5.66446250e-06 3.64007463e-07 4.32903093e-07 7.64243902e-02 2.29273171e-02
1.311920 6.12497870e-06 5.74688293e-06 3.78095773e-07 4.49861369e-07 7.82791950e-02 2.34837585e-02
1.315989 6.23637129e-06 5.84317286e-06 3.93198425e-07 4.68043468e-07 8.01009107e-02 2.40302732e-02
1.320057 6.36212421e-06 5.95285007e-06 4.09274140e-07 4.87402028e-07 8.18770878e-02 2.45631263e-02
1.324126 6.50187164e-06 6.07556108e-06 4.26310565e-07 5.07924081e-07 8.36011809e-02 2.50803543e-02
1.328195 6.65461058e-06 6.21039018e-06 4.44220401e-07 5.29507318e-07 8.52615218e-02 2.55784565e-02
1.332264 6.81953167e-06 6.35659540e-06 4.62936273e-07 5.52073014e-07 8.68504253e-02 2.60551276e-02
1.336332 6.99548473e-06 6.51313864e-06 4.82346093e-07 5.75488968e-07 8.83581634e-02 2.65074490e-02
1.340401 7.18078937e-06 6.67852592e-06 5.02263457e-07 5.99534034e-07 8.97704136e-02 2.69311241e-02
1.344470 7.37407957e-06 6.85155123e-06 5.22528343e-07 6.24018168e-07 9.10769178e-02 2.73230753e-02
1.348539 7.57319731e-06 7.03025794e-06 5.42939366e-07 6.48701554e-07 9.22727956e-02 2.76818387e-02
1.352607 7.77622295e-06 7.21291826e-06 5.63304685e-07 6.73355333e-07 9.33540779e-02 2.80062234e-02
1.356676 7.98087576e-06 7.39749611e-06 5.83379643e-07 6.97687047e-07 9.43139457e-02 2.82941837e-02
1.360745 8.18444647e-06 7.58159474e-06 6.02851728e-07 7.21322481e-07 9.51412607e-02 2.85423782e-02
1.364814 8.38430728e-06 7.76290288e-06 6.21404397e-07 7.43881868e-07 9.58252190e-02 2.87475657e-02
1.368883 8.57821342e-06 7.93935593e-06 6.38857484e-07 7.65148026e-07 9.63740677e-02 2.89122203e-02
1.372951 8.76350706e-06 8.10854930e-06 6.54957762e-07 7.84815784e-07 9.67886800e-02 2.90366040e-02
1.377020 8.93855717e-06 8.26903908e-06 6.69518091e-07 8.02658583e-07 9.70679393e-02 2.91203818e-02
1.381089 9.10202884e-06 8.41967222e-06 6.82356626e-07 8.18455740e-07 9.72075538e-02 2.91622661e-02
1.385158 9.25220970e-06 8.55894872e-06 6.93260986e-07 8.31949467e-07 9.72022961e-02 2.91606888e-02
1.389226 9.39060150e-06 8.68823014e-06 7.02371365e-07 8.43304747e-07 9.70628924e-02 2.91188677e-02
1.393295 9.51721044e-06 8.80753156e-06 7.09678879e-07 8.52507780e-07 9.67930430e-02 2.90379129e-02
1.397364 9.63421729e-06 8.91886549e-06 7.15351801e-07 8.59757630e-07 9.63976451e-02 2.89192935e-02
1.401433 9.74443549e-06 9.02480651e-06 7.19628972e-07 8.65338591e-07 9.58844480e-02 2.87653344e-02
1.405501 9.85036165e-06 9.12764469e-06 7.22716967e-07 8.69496689e-07 9.52596994e-02 2.85779098e-02
1.409570 9.95616655e-06 9.23131182e-06 7.24854730e-07 8.72517397e-07 9.45171623e-02 2.83551487e-02
1.413639 1.00654487e-05 9.33916171e-06 7.26286951e-07 8.74693678e-07 9.36586929e-02 2.80976079e-02
1.417708 1.01821447e-05 9.45488485e-06 7.27259882e-07 8.76320972e-07 9.26844679e-02 2.78053404e-02
1.421777 1.03103064e-05 9.58225973e-06 7.28046651e-07 8.77727719e-07 9.15992410e-02 2.74797723e-02
1.425845 1.04540015e-05 9.72510497e-06 7.28896557e-07 8.79214305e-07 9.04066647e-02 2.71219994e-02
1.429914 1.06173032e-05 9.88736531e-06 7.29937923e-07 8.80935744e-07 8.90971169e-02 2.67291351e-02
1.433983 1.08043259e-05 1.00729630e-05 7.31362893e-07 8.83124445e-07 8.76727575e-02 2.63018272e-02
1.438052 1.10197019e-05 1.02863956e-05 7.33306313e-07 8.85944091e-07 8.61277481e-02 2.58383244e-02
1.442120 1.12678941e-05 1.05319900e-05 7.35904087e-07 8.89560006e-07 8.44626708e-02 2.53388012e-02
1.446189 1.15542007e-05 1.08148857e-05 7.39314970e-07 8.94165516e-07 8.26791464e-02 2.48037439e-02
1.450258 1.18852612e-05 1.11415506e-05 7.43710559e-07 8.99969918e-07 8.07760021e-02 2.42328006e-02
1.454327 1.22670398e-05 1.15177798e-05 7.49259939e-07 9.07179944e-07 7.87634384e-02 2.36290315e-02
1.458395 1.27090877e-05 1.19528640e-05 7.56223650e-07 9.16113585e-07 7.66438557e-02 2.29931567e-02
1.462464 1.32192848e-05 1.24544337e-05 7.64851120e-07 9.27076090e-07 7.44374341e-02 2.23312302e-02
1.466533 1.38119981e-05 1.30365558e-05 7.75442346e-07 9.40434739e-07 7.21382821e-02 2.16414846e-02
1.470602 1.45012121e-05 1.37129289e-05 7.88283128e-07 9.56540440e-07 6.97546413e-02 2.09263924e-02
1.474670 1.52998514e-05 1.44961873e-05 8.03664024e-07 9.75750698e-07 6.73108504e-02 2.01932551e-02
1.478739 1.63339203e-05 1.55110807e-05 8.22839614e-07 9.99594973e-07 6.44439283e-02 1.93331785e-02
1.482808 1.77530487e-05 1.69058650e-05 8.47183672e-07 1.02975112e-06 6.09108804e-02 1.82732641e-02
1.486877 1.94194536e-05 1.85431282e-05 8.76325430e-07 1.06577920e-06 5.74756963e-02 1.72427089e-02
1.490946 2.08349220e-05 1.99267848e-05 9.08137166e-07 1.10510035e-06 5.54580359e-02 1.66374108e-02
1.495014 2.16871361e-05 2.07458154e-05 9.41320680e-07 1.14613987e-06 5.52467979e-02 1.65740394e-02
1.499083 2.23050884e-05 2.13298725e-05 9.75215892e-07 1.18809692e-06 5.57010793e-02 1.67103238e-02
1.503152 2.28452561e-05 2.18362835e-05 1.00897258e-06 1.22993701e-06 5.63253820e-02 1.68976146e-02
1.507221 2.33219010e-05 2.22805721e-05 1.04132890e-06 1.27012123e-06 5.70057729e-02 1.71017319e-02
1.511289 2.36621003e-05 2.25916044e-05 1.07049589e-06 1.30646369e-06 5.78296108e-02 1.73488832e-02
1.515358 2.38463399e-05 2.27513242e-05 1.09501568e-06 1.33717767e-06 5.87736193e-02 1.76320858e-02
1.519427 2.38963174e-05 2.27814447e-05 1.11487271e-06 1.36223444e-06 5.97957880e-02 1.79387364e-02
1.523496 2.38177913e-05 2.26883630e-05 1.12942830e-06 1.38084330e-06 6.08613015e-02 1.82583904e-02
1.527564 2.36331146e-05 2.24938451e-05 1.13926948e-06 1.39371097e-06 6.19596590e-02 1.85878977e-02
1.531633 2.33724714e-05 2.22270020e-05 1.14546941e-06 1.40214091e-06 6.30827724e-02 1.89248317e-02
1.535702 2.30601594e-05 2.19113254e-05 1.14883393e-06 1.40711213e-06 6.42184853e-02 1.92655456e-02
1.539771 2.27167417e-05 2.15662606e-05 1.15048119e-06 1.40998877e-06 6.53793814e-02 1.96138144e-02
1.543840 2.23649027e-05 2.12134396e-05 1.15146308e-06 1.41205701e-06 6.65642648e-02 1.99692794e-02
1.547908 2.20170589e-05 2.08647004e-05 1.15235852e-06 1.41402575e-06 6.77711983e-02 2.03313595e-02
1.551977 2.16848096e-05 2.05311453e-05 1.15366432e-06 1.41650483e-06 6.89929766e-02 2.06978930e-02
1.556046 2.13788317e-05 2.02228505e-05 1.15598117e-06 1.42023324e-06 7.02291324e-02 2.10687397e-02
1.560115 2.11023772e-05 1.99424065e-05 1.15997067e-06 1.42602673e-06 7.15072543e-02 2.14521763e-02
1.564183 2.08617881e-05 1.96955147e-05 1.16627344e-06 1.43467729e-06 7.28428436e-02 2.18528531e-02
1.568252 2.06602206e-05 1.94852619e-05 1.17495867e-06 1.44627557e-06 7.42240766e-02 2.22672230e-02
1.572321 2.05007605e-05 1.93147148e-05 1.18604566e-06 1.46085106e-06 7.56340992e-02 2.26902298e-02
1.576390 2.03866642e-05 1.91869705e-05 1.19969363e-06 1.47860581e-06 7.70630157e-02 2.31189047e-02
1.580458 2.03204334e-05 1.91042871e-05 1.21614626e-06 1.49984665e-06 7.85083807e-02 2.35525142e-02
1.584527 2.03050135e-05 1.90694058e-05 1.23560777e-06 1.52483250e-06 7.99622450e-02 2.39886735e-02
1.588596 2.03439688e-05 1.90858034e-05 1.25816545e-06 1.55367867e-06 8.14049398e-02 2.44214820e-02
1.592665 2.04409564e-05 1.91570829e-05 1.28387348e-06 1.58645993e-06 8.28132305e-02 2.48439692e-02
1.596734 2.05991556e-05 1.92860908e-05 1.31306480e-06 1.62359595e-06 8.41848128e-02 2.52554438e-02
1.600802 2.08211493e-05 1.94753755e-05 1.34577381e-06 1.66513825e-06 8.54996736e-02 2.56499021e-02
1.604871 2.11099503e-05 1.97273605e-05 1.38258979e-06 1.71182555e-06 8.67741810e-02 2.60322543e-02
1.608940 2.14697709e-05 2.00419066e-05 1.42786429e-06 1.76905992e-06 8.82680450e-02 2.64804135e-02
1.613009 2.19050356e-05 2.04191803e-05 1.48585526e-06 1.84214196e-06 9.02162543e-02 2.70648763e-02
1.617077 2.24163572e-05 2.08610687e-05 1.55528855e-06 1.92952351e-06 9.24939915e-02 2.77481975e-02
1.621146 2.30050405e-05 2.13755997e-05 1.62944081e-06 2.02288755e-06 9.46353587e-02 2.83906076e-02
1.625215 2.36687245e-05 2.19635030e-05 1.70522150e-06 2.11840774e-06 9.64512692e-02 2.89353808e-02
1.629284 2.43880983e-05 2.26039935e-05 1.78410484e-06 2.21792208e-06 9.81208072e-02 2.94362422e-02
1.633352 2.51480147e-05 2.32816423e-05 1.86637245e-06 2.32179009e-06 9.97262160e-02 2.99178648e-02
1.637421 2.59343277e-05 2.39829490e-05 1.95137875e-06 2.42921809e-06 1.01289382e-01 3.03868147e-02
1.641490 2.67328519e-05 2.46949200e-05 2.03793183e-06 2.53872973e-06 1.02803723e-01 3.08411170e-02
1.645559 2.75290688e-05 2.54038086e-05 2.12526020e-06 2.64936866e-06 1.04290215e-01 3.12870645e-02
1.649628 2.83075717e-05 2.60944963e-05 2.21307541e-06 2.76077852e-06 1.05799265e-01 3.17397794e-02
1.653696 2.90530746e-05 2.67521762e-05 2.30089841e-06 2.87236400e-06 1.07369359e-01 3.22108076e-02
1.657765 2.97542229e-05 2.73661046e-05 2.38811829e-06 2.98336340e-06 1.09016736e-01 3.27050207e-02
1.661834 3.03989537e-05 2.79250766e-05 2.47387709e-06 3.09270400e-06 1.10750063e-01 3.32250190e-02
1.665903 3.09782209e-05 2.84204871e-05 2.55773379e-06 3.19983161e-06 1.12588908e-01 3.37766724e-02
1.669971 3.15025519e-05 2.88628044e-05 2.63974754e-06 3.30481662e-06 1.14500884e-01 3.43502652e-02
1.674040 3.19692365e-05 2.92493504e-05 2.71988612e-06 3.40761507e-06 1.16502248e-01 3.49506744e-02
1.678109 3.23116913e-05 2.95123225e-05 2.79936875e-06 3.50975189e-06 1.18924964e-01 3.56774891e-02
1.682178 3.23878735e-05 2.95075901e-05 2.88028336e-06 3.61384636e-06 1.22471755e-01 3.67415265e-02
1.686246 3.22475129e-05 2.92847307e-05 2.96278218e-06 3.72009500e-06 1.27031900e-01 3.81095701e-02
1.690315 3.22774574e-05 2.92333646e-05 3.04409280e-06 3.82502007e-06 1.30844332e-01 3.92532997e-02
1.694384 3.26641867e-05 2.95411093e-05 3.12307749e-06 3.92718904e-06 1.32939796e-01 3.98819388e-02
1.698453 3.32542568e-05 3.00533561e-05 3.20090074e-06 4.02806224e-06 1.34030364e-01 4.02091091e-02
1.702521 3.38403056e-05 3.05611066e-05 3.27919899e-06 4.12969871e-06 1.35129227e-01 4.05387680e-02
1.706590 3.43616602e-05 3.10035151e-05 3.35814506e-06 4.23231906e-06 1.36510942e-01 4.09532826e-02
1.710659 3.48456487e-05 3.14088670e-05 3.43678168e-06 4.33471925e-06 1.38009412e-01 4.14028235e-02
1.714728 3.52808540e-05 3.17661815e-05 3.51467244e-06 4.43634902e-06 1.39656352e-01 4.18969055e-02
1.718797 3.56695056e-05 3.20782408e-05 3.59126477e-06 4.53650970e-06 1.41420152e-01 4.24260457e-02
1.722865 3.60131655e-05 3.23472383e-05 3.66592717e-06 4.63440066e-06 1.43270366e-01 4.29811097e-02
1.726934 3.63142814e-05 3.25756579e-05 3.73862351e-06 4.72997201e-06 1.45199585e-01 4.35598755e-02
1.731003 3.65774765e-05 3.27674893e-05 3.80998725e-06 4.82402144e-06 1.47219746e-01 4.41659238e-02
1.735072 3.68066242e-05 3.29265156e-05 3.88010857e-06 4.91666073e-06 1.49322230e-01 4.47966689e-02
1.739140 3.70067272e-05 3.30582914e-05 3.94843585e-06 5.00718803e-06 1.51465421e-01 4.54396264e-02
1.743209 3.71827936e-05 3.31683073e-05 4.01448628e-06 5.09498664e-06 1.53610089e-01 4.60830267e-02
1.747278 3.73386013e-05 3.32604763e-05 4.07812493e-06 5.17987963e-06 1.55736784e-01 4.67210353e-02
1.751347 3.74776012e-05 3.33381699e-05 4.13943127e-06 5.26196208e-06 1.57835961e-01 4.73507882e-02
1.755415 3.76031056e-05 3.34047925e-05 4.19831309e-06 5.34111085e-06 1.59890556e-01 4.79671669e-02
1.759484 3.77175856e-05 3.34629898e-05 4.25459581e-06 5.41709748e-06 1.61883248e-01 4.85649745e-02
1.763553 3.78237530e-05 3.35156340e-05 4.30811903e-06 5.48971080e-06 1.63795523e-01 4.91386569e-02
1.767622 3.79237461e-05 3.35651641e-05 4.35858197e-06 5.55855982e-06 1.65605024e-01 4.96815073e-02
1.771691 3.80196697e-05 3.36142155e-05 4.40545422e-06 5.62295913e-06 1.67279201e-01 5.01837604e-02
1.775759 3.81134066e-05 3.36648342e-05 4.44857242e-06 5.68268982e-06 1.68801955e-01 5.06405865e-02
1.779828 3.82062013e-05 3.37180342e-05 4.48816708e-06 5.73803575e-06 1.70177055e-01 5.10531164e-02
1.783897 3.82995861e-05 3.37752409e-05 4.52434528e-06 5.78912367e-06 1.71401403e-01 5.14204208e-02
1.787966 3.83954184e-05 3.38381429e-05 4.55727551e-06 5.83615931e-06 1.72472802e-01 5.17418406e-02
1.792034 3.84957098e-05 3.39086360e-05 4.58707378e-06 5.87928176e-06 1.73385970e-01 5.20157911e-02
1.796103 3.86023591e-05 3.39883469e-05 4.61401218e-06 5.91883067e-06 1.74142940e-01 5.22428820e-02
1.800172 3.87172411e-05 3.40786945e-05 4.63854658e-06 5.95538274e-06 1.74753840e-01 5.24261521e-02
1.804241 3.88422712e-05 3.41812196e-05 4.66105164e-06 5.98941222e-06 1.75225235e-01 5.25675704e-02
1.808309 3.89793406e-05 3.42974594e-05 4.68188115e-06 6.02136811e-06 1.75563094e-01 5.26689283e-02
1.812378 3.91306116e-05 3.44292572e-05 4.70135440e-06 6.05165647e-06 1.75770753e-01 5.27312260e-02
1.816447 3.92975552e-05 3.45776583e-05 4.71989688e-06 6.08082154e-06 1.75859842e-01 5.27579527e-02
1.820516 3.94811949e-05 3.47430674e-05 4.73812760e-06 6.10965902e-06 1.75852608e-01 5.27557825e-02
1.824585 3.96826700e-05 3.49262009e-05 4.75646917e-06 6.13871388e-06 1.75762428e-01 5.27287285e-02
1.828653 3.99027829e-05 3.51278108e-05 4.77497204e-06 6.16805228e-06 1.75588861e-01 5.26766582e-02
1.832722 4.01426074e-05 3.53489909e-05 4.79361648e-06 6.19764990e-06 1.75327491e-01 5.25982474e-02
1.836791 4.04020824e-05 3.55894633e-05 4.81261910e-06 6.22778817e-06 1.74989662e-01 5.24968987e-02
1.840860 4.06804821e-05 3.58480398e-05 4.83244232e-06 6.25906793e-06 1.74600005e-01 5.23800015e-02
1.844928 4.09772641e-05 3.61240048e-05 4.85325925e-06 6.29171712e-06 1.74169978e-01 5.22509933e-02
1.848997 4.12915512e-05 3.64166932e-05 4.87485797e-06 6.32546498e-06 1.73696852e-01 5.21090557e-02
1.853066 4.16225400e-05 3.67255083e-05 4.89703168e-06 6.36004639e-06 1.73177900e-01 5.19533699e-02
1.857135 4.19688680e-05 3.70492265e-05 4.91964151e-06 6.39528365e-06 1.72615848e-01 5.17847545e-02
1.861203 4.23290045e-05 3.73864619e-05 4.94254255e-06 6.43099052e-06 1.72013884e-01 5.16041651e-02
1.865272 4.27012678e-05 3.77356633e-05 4.96560447e-06 6.46699910e-06 1.71376320e-01 5.14128959e-02
1.869341 4.30834798e-05 3.80947263e-05 4.98875349e-06 6.50321458e-06 1.70711676e-01 5.12135028e-02
1.873410 4.34734565e-05 3.84615374e-05 5.01191909e-06 6.53954606e-06 1.70028202e-01 5.10084606e-02
1.877479 4.38695266e-05 3.88347386e-05 5.03478792e-06 6.57558516e-06 1.69322246e-01 5.07966737e-02
1.881547 4.42700936e-05 3.92132636e-05 5.05682993e-06 6.61063868e-06 1.68581701e-01 5.05745102e-02
1.885616 4.46735962e-05 3.95957593e-05 5.07783688e-06 6.64443186e-06 1.67806653e-01 5.03419960e-02
1.889685 4.50785422e-05 3.99806955e-05 5.09784673e-06 6.67701131e-06 1.67005882e-01 5.01017646e-02
1.893754 4.54834143e-05 4.03665724e-05 5.11684183e-06 6.70835090e-06 1.66185794e-01 4.98557383e-02
1.897822 4.58871520e-05 4.07523791e-05 5.13477286e-06 6.73838284e-06 1.65349434e-01 4.96048303e-02
1.901891 4.62884918e-05 4.11369232e-05 5.15156857e-06 6.76701018e-06 1.64499667e-01 4.93499002e-02
1.905960 4.66867699e-05 4.15195647e-05 5.16720518e-06 6.79419803e-06 1.63638469e-01 4.90915408e-02
1.910029 4.70817371e-05 4.19000555e-05 5.18168159e-06 6.81994113e-06 1.62766876e-01 4.88300627e-02
1.914097 4.74730678e-05 4.22780717e-05 5.19499603e-06 6.84423332e-06 1.61886128e-01 4.85658383e-02
1.918166 4.78609117e-05 4.26537215e-05 5.20719018e-06 6.86712567e-06 1.60997105e-01 4.82991314e-02
1.922235 4.82452997e-05 4.30270198e-05 5.21827994e-06 6.88863537e-06 1.60100221e-01 4.80300662e-02
1.926304 4.86266910e-05 4.33983346e-05 5.22835644e-06 6.90887909e-06 1.59196871e-01 4.77590614e-02
1.930372 4.90057909e-05 4.37682546e-05 5.23753626e-06 6.92800756e-06 1.58288413e-01 4.74865239e-02
1.934441 4.93832484e-05 4.41373068e-05 5.24594161e-06 6.94617960e-06 1.57376607e-01 4.72129822e-02
1.938510 4.97599223e-05 4.45061489e-05 5.25377333e-06 6.96365880e-06 1.56465095e-01 4.69395284e-02
1.942579 5.01368835e-05 4.48754657e-05 5.26141784e-06 6.98095611e-06 1.55562867e-01 4.66688602e-02
1.946648 5.05146830e-05 4.52459293e-05 5.26875370e-06 6.99790999e-06 1.54663858e-01 4.63991575e-02
1.950716 5.08932663e-05 4.56178091e-05 5.27545721e-06 7.01408935e-06 1.53757699e-01 4.61273096e-02
1.954785 5.12722882e-05 4.59909571e-05 5.28133113e-06 7.02922956e-06 1.52839384e-01 4.58518153e-02
1.958854 5.16517892e-05 4.63656104e-05 5.28617887e-06 7.04306575e-06 1.51902794e-01 4.55708382e-02
1.962923 5.20319420e-05 4.67421374e-05 5.28980457e-06 7.05533287e-06 1.50941597e-01 4.52824792e-02
1.966991 5.24128129e-05 4.71207997e-05 5.29201318e-06 7.06576582e-06 1.49950040e-01 4.49850121e-02
1.971060 5.27944743e-05 4.75018637e-05 5.29261059e-06 7.07409955e-06 1.48922569e-01 4.46767706e-02
1.975129 5.31770043e-05 4.78856006e-05 5.29140371e-06 7.08006919e-06 1.47853824e-01 4.43561473e-02
1.979198 5.35604872e-05 4.82722867e-05 5.28820050e-06 7.08341011e-06 1.46738648e-01 4.40215945e-02
1.983266 5.39450134e-05 4.86622032e-05 5.28281012e-06 7.08385803e-06 1.45572078e-01 4.36716233e-02
1.987335 5.43306795e-05 4.90556365e-05 5.27504296e-06 7.08114915e-06 1.44349348e-01 4.33048044e-02
1.991404 5.47175888e-05 4.94528781e-05 5.26471073e-06 7.07502016e-06 1.43065893e-01 4.29197679e-02
1.995473 5.51058511e-05 4.98542246e-05 5.25162652e-06 7.06520839e-06 1.41717346e-01 4.25152038e-02
1.999542 5.54955830e-05 5.02599781e-05 5.23560488e-06 7.05145185e-06 1.40299541e-01 4.20898623e-02
2.003610 5.58869079e-05 5.06704460e-05 5.21646185e-06 7.03348934e-06 1.38808514e-01 4.16425543e-02
2.007679 5.62799562e-05 5.10859412e-05 5.19401506e-06 7.01106046e-06 1.37240507e-01 4.11721521e-02
2.011748 5.66748656e-05 5.15067819e-05 5.16808376e-06 6.98390574e-06 1.35591964e-01 4.06775893e-02
2.015817 5.70717809e-05 5.19332921e-05 5.13848886e-06 6.95176666e-06 1.33859541e-01 4.01578624e-02
2.019885 5.74708544e-05 5.23658013e-05 5.10505301e-06 6.91438573e-06 1.32040102e-01 3.96120305e-02
2.023954 5.78722456e-05 5.28046449e-05 5.06760063e-06 6.87150652e-06 1.30130721e-01 3.90392163e-02
2.028023 5.82761219e-05 5.32501639e-05 5.02595792e-06 6.82287374e-06 1.28128690e-01 3.84386069e-02
