# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.149169 2.46616934e-07 2.45246875e-07 1.37005931e-09 1.87598105e-09 7.64935763e-03 2.29480729e-03
1.153238 2.74395167e-07 2.72799315e-07 1.59585138e-09 2.18656267e-09 8.01527918e-03 2.40458375e-03
1.157307 3.05243272e-07 3.03390263e-07 1.85300972e-09 2.54055804e-09 8.37389446e-03 2.51216834e-03
1.161375 3.39475628e-07 3.37331064e-07 2.14456431e-09 2.94221205e-09 8.72203114e-03 2.61660934e-03
1.165444 3.77416252e-07 3.74939841e-07 2.47641076e-09 3.39971560e-09 9.06736290e-03 2.72020887e-03
1.169513 4.19265368e-07 4.16411469e-07 2.85389910e-09 3.92053268e-09 9.41504491e-03 2.82451347e-03
1.173582 4.65177694e-07 4.61899368e-07 3.27832612e-09 4.50657633e-09 9.75661940e-03 2.92698582e-03
1.177650 5.15095935e-07 5.11341577e-07 3.75435813e-09 5.16440092e-09 1.00997086e-02 3.02991258e-03
1.181719 5.68751766e-07 5.64467777e-07 4.28398893e-09 5.89690096e-09 1.04468337e-02 3.13405010e-03
1.185788 6.25414059e-07 6.20549088e-07 4.86497119e-09 6.70113836e-09 1.07987240e-02 3.23961721e-03
1.189857 6.83899883e-07 6.78406957e-07 5.49292577e-09 7.57123003e-09 1.11603072e-02 3.34809215e-03
1.193926 7.43663173e-07 7.37496098e-07 6.16707504e-09 8.50624590e-09 1.15339538e-02 3.46018613e-03
1.197994 8.02614602e-07 7.95743994e-07 6.87060764e-09 9.48312409e-09 1.19173053e-02 3.57519158e-03
1.202063 8.58622611e-07 8.51033402e-07 7.58920944e-09 1.04821896e-08 1.23170132e-02 3.69510396e-03
1.206132 9.09616190e-07 9.01310211e-07 8.30597969e-09 1.14801388e-08 1.27371671e-02 3.82115013e-03
1.210201 9.53629460e-07 9.44629552e-07 8.99990855e-09 1.24479200e-08 1.31775678e-02 3.95327034e-03
1.214269 9.89141674e-07 9.79482789e-07 9.65888477e-09 1.33687166e-08 1.36487509e-02 4.09462528e-03
1.218338 1.01530151e-06 1.00504336e-06 1.02581461e-08 1.42081420e-08 1.41368447e-02 4.24105342e-03
1.222407 1.03207380e-06 1.02132734e-06 1.07464539e-08 1.48950135e-08 1.45839761e-02 4.37519283e-03
1.226476 1.03947868e-06 1.02811862e-06 1.13600564e-08 1.57566966e-08 1.53257575e-02 4.59772724e-03
1.230544 1.03951543e-06 1.02780470e-06 1.17107268e-08 1.62547073e-08 1.58149766e-02 4.74449298e-03
1.234613 1.03313541e-06 1.02110326e-06 1.20321457e-08 1.67128557e-08 1.63674492e-02 4.91023475e-03
1.238682 1.02171153e-06 1.00926179e-06 1.24497390e-08 1.73054055e-08 1.71465973e-02 5.14397919e-03
1.242751 1.00733105e-06 9.94564135e-07 1.27669168e-08 1.77591914e-08 1.78562556e-02 5.35687668e-03
1.246819 9.91102648e-07 9.78030475e-07 1.30721727e-08 1.81971028e-08 1.86058648e-02 5.58175944e-03
1.250888 9.74150437e-07 9.60774393e-07 1.33760438e-08 1.86337884e-08 1.93945515e-02 5.81836544e-03
1.254957 9.57739344e-07 9.44045931e-07 1.36934127e-08 1.90899981e-08 2.02214717e-02 6.06644151e-03
1.259026 9.42198298e-07 9.28170019e-07 1.40282792e-08 1.95713599e-08 2.10859643e-02 6.32578930e-03
1.263095 9.28341894e-07 9.13951318e-07 1.43905766e-08 2.00918038e-08 2.19834508e-02 6.59503523e-03
1.267163 9.16473615e-07 9.01686590e-07 1.47870246e-08 2.06608121e-08 2.29135182e-02 6.87405546e-03
1.271232 9.06787119e-07 8.91562788e-07 1.52243307e-08 2.12878789e-08 2.38770384e-02 7.16311151e-03
1.275301 8.99588701e-07 8.83878310e-07 1.57103912e-08 2.19841921e-08 2.48724195e-02 7.46172586e-03
1.279370 8.94851642e-07 8.78605064e-07 1.62465777e-08 2.27518378e-08 2.58954093e-02 7.76862280e-03
1.283438 8.92707173e-07 8.75870191e-07 1.68369814e-08 2.35967211e-08 2.69408884e-02 8.08226651e-03
1.287507 8.93143097e-07 8.75658102e-07 1.74849946e-08 2.45237868e-08 2.80061210e-02 8.40183631e-03
1.291576 8.96135801e-07 8.77941497e-07 1.81943045e-08 2.55384105e-08 2.90889662e-02 8.72668985e-03
1.295645 9.01679053e-07 8.82710726e-07 1.89683271e-08 2.66456055e-08 3.01861127e-02 9.05583382e-03
1.299713 9.09735299e-07 8.89927459e-07 1.98078395e-08 2.78466924e-08 3.12909688e-02 9.38729065e-03
1.303782 9.20283621e-07 8.99569410e-07 2.07142119e-08 2.91438330e-08 3.23975368e-02 9.71926103e-03
1.307851 9.33274101e-07 9.11583962e-07 2.16901393e-08 3.05410631e-08 3.35032914e-02 1.00509874e-02
1.311920 9.48660330e-07 9.25921575e-07 2.27387544e-08 3.20430502e-08 3.46066568e-02 1.03819970e-02
1.315989 9.66388872e-07 9.42527017e-07 2.38618555e-08 3.36525969e-08 3.57046496e-02 1.07113949e-02
1.320057 9.86388535e-07 9.61330171e-07 2.50583632e-08 3.53684558e-08 3.67911638e-02 1.10373491e-02
1.324126 1.00861024e-06 9.82281377e-07 2.63288670e-08 3.71917350e-08 3.78626082e-02 1.13587825e-02
1.328195 1.03290894e-06 1.00523970e-06 2.76692354e-08 3.91168744e-08 3.89129819e-02 1.16738946e-02
1.332264 1.05916806e-06 1.03009168e-06 2.90763816e-08 4.11397763e-08 3.99379754e-02 1.19813926e-02
1.336332 1.08721948e-06 1.05667525e-06 3.05442281e-08 4.32520969e-08 4.09322513e-02 1.22796754e-02
1.340401 1.11681523e-06 1.08475352e-06 3.20617079e-08 4.54383959e-08 4.18882215e-02 1.25664664e-02
1.344470 1.14775439e-06 1.11413532e-06 3.36190624e-08 4.76850394e-08 4.28000427e-02 1.28400128e-02
1.348539 1.17970990e-06 1.14450638e-06 3.52035256e-08 4.99740809e-08 4.36643097e-02 1.30992929e-02
1.352607 1.21239080e-06 1.17558824e-06 3.68025559e-08 5.22878335e-08 4.44780168e-02 1.33434050e-02
1.356676 1.24545065e-06 1.20705088e-06 3.83997646e-08 5.46030816e-08 4.52367687e-02 1.35710306e-02
1.360745 1.27847763e-06 1.23850383e-06 3.99737995e-08 5.68894677e-08 4.59340263e-02 1.37802079e-02
1.364814 1.31107128e-06 1.26956882e-06 4.15024558e-08 5.91153162e-08 4.65633018e-02 1.39689905e-02
1.368883 1.34287835e-06 1.29990623e-06 4.29721232e-08 6.12610952e-08 4.71273187e-02 1.41381956e-02
1.372951 1.37348311e-06 1.32911918e-06 4.43639342e-08 6.32997029e-08 4.76253024e-02 1.42875907e-02
1.377020 1.40262974e-06 1.35696665e-06 4.56630895e-08 6.52097516e-08 4.80555299e-02 1.44166590e-02
1.381089 1.43010919e-06 1.38325434e-06 4.68548448e-08 6.69698559e-08 4.84147085e-02 1.45244126e-02
1.385158 1.45565207e-06 1.40773002e-06 4.79220529e-08 6.85551145e-08 4.86990499e-02 1.46097150e-02
1.389226 1.47948328e-06 1.43061153e-06 4.88717547e-08 6.99751689e-08 4.89127674e-02 1.46738302e-02
1.393295 1.50159661e-06 1.45189576e-06 4.97008508e-08 7.12251582e-08 4.90566610e-02 1.47169983e-02
1.397364 1.52232803e-06 1.47190927e-06 5.04187525e-08 7.23181455e-08 4.91322032e-02 1.47396610e-02
1.401433 1.54211320e-06 1.49107299e-06 5.10402148e-08 7.32749084e-08 4.91424022e-02 1.47427207e-02
1.405501 1.56134082e-06 1.50976267e-06 5.15781451e-08 7.41136404e-08 4.90895965e-02 1.47268789e-02
1.409570 1.58067584e-06 1.52862768e-06 5.20481646e-08 7.48565005e-08 4.89697403e-02 1.46909221e-02
1.413639 1.60069120e-06 1.54822446e-06 5.24667469e-08 7.55269528e-08 4.87829478e-02 1.46348843e-02
1.417708 1.62201875e-06 1.56916783e-06 5.28509185e-08 7.61493411e-08 4.85284873e-02 1.45585462e-02
1.421777 1.64531009e-06 1.59208999e-06 5.32201037e-08 7.67515549e-08 4.82080507e-02 1.44624152e-02
1.425845 1.67122507e-06 1.61763262e-06 5.35924464e-08 7.73597370e-08 4.78228098e-02 1.43468429e-02
1.429914 1.70043881e-06 1.64646124e-06 5.39775676e-08 7.79878127e-08 4.73669290e-02 1.42100787e-02
1.433983 1.73363061e-06 1.67924057e-06 5.43900471e-08 7.86569303e-08 4.68407755e-02 1.40522326e-02
1.438052 1.77157472e-06 1.71673422e-06 5.48404953e-08 7.93825724e-08 4.62404554e-02 1.38721366e-02
1.442120 1.81502051e-06 1.75968069e-06 5.53398184e-08 8.01807092e-08 4.55654879e-02 1.36696464e-02
1.446189 1.86485844e-06 1.80895757e-06 5.59008646e-08 8.10701892e-08 4.48159705e-02 1.34447912e-02
1.450258 1.92220647e-06 1.86566876e-06 5.65377073e-08 8.20717128e-08 4.39905060e-02 1.31971518e-02
1.454327 1.98807462e-06 1.93081012e-06 5.72644945e-08 8.32061701e-08 4.30939164e-02 1.29281749e-02
1.458395 2.06407118e-06 2.00596852e-06 5.81026594e-08 8.45051302e-08 4.21268475e-02 1.26380543e-02
1.462464 2.15153198e-06 2.09245880e-06 5.90731793e-08 8.59996237e-08 4.10997931e-02 1.23299379e-02
1.466533 2.25288535e-06 2.19268402e-06 6.02013375e-08 8.77270801e-08 4.00089933e-02 1.20026980e-02
1.470602 2.37050749e-06 2.30899572e-06 6.15117643e-08 8.97241282e-08 3.88585078e-02 1.16575523e-02
1.474670 2.50660610e-06 2.44357621e-06 6.30298904e-08 9.20287145e-08 3.76614874e-02 1.12984462e-02
1.478739 2.68239453e-06 2.61753697e-06 6.48575622e-08 9.47906249e-08 3.62136719e-02 1.08641016e-02
1.482808 2.92316138e-06 2.85605338e-06 6.71080018e-08 9.81768895e-08 3.43750191e-02 1.03125057e-02
1.486877 3.20585528e-06 3.13609762e-06 6.97576572e-08 1.02154920e-07 3.25738967e-02 9.77216900e-03
1.490946 3.44645440e-06 3.37381259e-06 7.26418048e-08 1.06485071e-07 3.15622364e-02 9.46867092e-03
1.495014 3.59199931e-06 3.51634024e-06 7.56590609e-08 1.11019690e-07 3.15725107e-02 9.47175320e-03
1.499083 3.69805947e-06 3.61930191e-06 7.87575577e-08 1.15683268e-07 3.19628676e-02 9.58886029e-03
1.503152 3.79116055e-06 3.70929157e-06 8.18689796e-08 1.20375810e-07 3.24525069e-02 9.73575207e-03
1.507221 3.87379597e-06 3.78890581e-06 8.48901607e-08 1.24945622e-07 3.29767030e-02 9.89301091e-03
1.511289 3.93367310e-06 3.84600025e-06 8.76728574e-08 1.29173969e-07 3.35865734e-02 1.00759720e-02
1.515358 3.96751672e-06 3.87742333e-06 9.00933938e-08 1.32877447e-07 3.42695228e-02 1.02808568e-02
1.519427 3.97894037e-06 3.88679522e-06 9.21451493e-08 1.36044701e-07 3.50017672e-02 1.05005302e-02
1.523496 3.96890607e-06 3.87513627e-06 9.37697958e-08 1.38587896e-07 3.57633605e-02 1.07290082e-02
1.527564 3.94110975e-06 3.84609943e-06 9.50103186e-08 1.40568706e-07 3.65483806e-02 1.09645142e-02
1.531633 3.90056238e-06 3.80461103e-06 9.59513488e-08 1.42110731e-07 3.73522366e-02 1.12056710e-02
1.535702 3.85131284e-06 3.75465619e-06 9.66566484e-08 1.43307140e-07 3.81678463e-02 1.14503539e-02
1.539771 3.79676093e-06 3.69954334e-06 9.72175885e-08 1.44292465e-07 3.90027772e-02 1.17008332e-02
1.543840 3.74069256e-06 3.64297098e-06 9.77215776e-08 1.45195917e-07 3.98564571e-02 1.19569371e-02
1.547908 3.68518716e-06 3.58696990e-06 9.82172566e-08 1.46089595e-07 4.07278563e-02 1.22183569e-02
1.551977 3.63220022e-06 3.53345314e-06 9.87470834e-08 1.47036703e-07 4.16127503e-02 1.24838251e-02
1.556046 3.58352836e-06 3.48416520e-06 9.93631635e-08 1.48115100e-07 4.25109291e-02 1.27532787e-02
1.560115 3.53969075e-06 3.43956703e-06 1.00123721e-07 1.49412116e-07 4.34392222e-02 1.30317667e-02
1.564183 3.50174473e-06 3.40065863e-06 1.01086100e-07 1.51014160e-07 4.44073271e-02 1.33221981e-02
1.568252 3.47025118e-06 3.36799237e-06 1.02258815e-07 1.52934995e-07 4.54083555e-02 1.36225067e-02
1.572321 3.44576551e-06 3.34211941e-06 1.03646101e-07 1.55182048e-07 4.64322273e-02 1.39296682e-02
1.576390 3.42886299e-06 3.32359851e-06 1.05264479e-07 1.57781203e-07 4.74730035e-02 1.42419010e-02
1.580458 3.41998338e-06 3.31284526e-06 1.07138117e-07 1.60769949e-07 4.85292659e-02 1.45587798e-02
1.584527 3.41964884e-06 3.31036083e-06 1.09288016e-07 1.64181190e-07 4.95961613e-02 1.48788484e-02
1.588596 3.42850135e-06 3.31677629e-06 1.11725064e-07 1.68032783e-07 5.06614763e-02 1.51984429e-02
1.592665 3.44720461e-06 3.33274731e-06 1.14457296e-07 1.72338384e-07 5.17106064e-02 1.55131819e-02
1.596734 3.47631823e-06 3.35880048e-06 1.17517749e-07 1.77149413e-07 5.27418684e-02 1.58225605e-02
1.600802 3.51632572e-06 3.39541264e-06 1.20913084e-07 1.82477729e-07 5.37424309e-02 1.61227293e-02
1.604871 3.56774079e-06 3.44304076e-06 1.24700027e-07 1.88410913e-07 5.47222429e-02 1.64166729e-02
1.608940 3.63097263e-06 3.50169590e-06 1.29276731e-07 1.95553427e-07 5.58453482e-02 1.67536045e-02
1.613009 3.70648134e-06 3.57144254e-06 1.35038808e-07 2.04508742e-07 5.72622238e-02 1.71786671e-02
1.617077 3.79452958e-06 3.65264659e-06 1.41882990e-07 2.15126784e-07 5.88961398e-02 1.76688419e-02
1.621146 3.89595702e-06 3.74675181e-06 1.49205213e-07 2.26496604e-07 6.04514565e-02 1.81354370e-02
1.625215 4.01065345e-06 3.85392740e-06 1.56726057e-07 2.38196370e-07 6.18061384e-02 1.85418415e-02
1.629284 4.13514693e-06 3.97056397e-06 1.64582967e-07 2.50436574e-07 6.30733006e-02 1.89219902e-02
1.633352 4.26678336e-06 4.09397840e-06 1.72804958e-07 2.63263544e-07 6.43050643e-02 1.92915193e-02
1.637421 4.40315072e-06 4.22181547e-06 1.81335250e-07 2.76592979e-07 6.55151749e-02 1.96545525e-02
1.641490 4.54186438e-06 4.35179916e-06 1.90065223e-07 2.90261017e-07 6.66990838e-02 2.00097252e-02
1.645559 4.68043478e-06 4.48151079e-06 1.98923986e-07 3.04160707e-07 6.78701271e-02 2.03610381e-02
1.649628 4.81616409e-06 4.60827910e-06 2.07884987e-07 3.18252457e-07 6.90610204e-02 2.07183061e-02
1.653696 4.94637984e-06 4.72947652e-06 2.16903316e-07 3.32468350e-07 7.02970717e-02 2.10891215e-02
1.657765 5.06910429e-06 4.84318333e-06 2.25920950e-07 3.46720013e-07 7.15892811e-02 2.14767843e-02
1.661834 5.18224559e-06 4.94738998e-06 2.34855603e-07 3.60881354e-07 7.29437855e-02 2.18831357e-02
1.665903 5.28420311e-06 5.04053954e-06 2.43663575e-07 3.74885019e-07 7.43739864e-02 2.23121959e-02
1.669971 5.37680323e-06 5.12445482e-06 2.52348410e-07 3.88736088e-07 7.58590136e-02 2.27577041e-02
1.674040 5.45953499e-06 5.19863001e-06 2.60904975e-07 4.02426282e-07 7.74100639e-02 2.32230192e-02
1.678109 5.52041854e-06 5.25096998e-06 2.69448562e-07 4.16133254e-07 7.92488352e-02 2.37746506e-02
1.682178 5.53391280e-06 5.25573283e-06 2.78179970e-07 4.30167795e-07 8.18473482e-02 2.45542045e-02
1.686246 5.50872119e-06 5.22160605e-06 2.87115147e-07 4.44556074e-07 8.51378043e-02 2.55413413e-02
1.690315 5.51399638e-06 5.21801052e-06 2.95985860e-07 4.58883830e-07 8.79422968e-02 2.63826891e-02
1.694384 5.58324853e-06 5.27856879e-06 3.04679741e-07 4.72976616e-07 8.96031927e-02 2.68809578e-02
1.698453 5.68913888e-06 5.37583058e-06 3.13308300e-07 4.87007073e-07 9.05919682e-02 2.71775905e-02
1.702521 5.79451947e-06 5.47248855e-06 3.22030911e-07 5.01223234e-07 9.15896359e-02 2.74768908e-02
1.706590 5.88849833e-06 5.55763347e-06 3.30864856e-07 5.15652996e-07 9.27828362e-02 2.78348509e-02
1.710659 5.97602002e-06 5.63630409e-06 3.39715929e-07 5.30150426e-07 9.40599401e-02 2.82179820e-02
1.714728 6.05504729e-06 5.70650695e-06 3.48540346e-07 5.44647606e-07 9.54432565e-02 2.86329770e-02
1.718797 6.12599732e-06 5.76871511e-06 3.57282210e-07 5.59057310e-07 9.69119291e-02 2.90735787e-02
1.722865 6.18917485e-06 5.82329780e-06 3.65877047e-07 5.73278398e-07 9.84456604e-02 2.95336981e-02
1.726934 6.24499734e-06 5.87067814e-06 3.74319195e-07 5.87301456e-07 1.00039798e-01 3.00119394e-02
1.731003 6.29422308e-06 5.91155287e-06 3.82670209e-07 6.01222621e-07 1.01702993e-01 3.05108980e-02
1.735072 6.33752206e-06 5.94658435e-06 3.90937714e-07 6.15053704e-07 1.03429745e-01 3.10289236e-02
1.739140 6.37582272e-06 5.97675813e-06 3.99064588e-07 6.28704573e-07 1.05191570e-01 3.15574711e-02
1.743209 6.41005243e-06 6.00305243e-06 4.07000000e-07 6.42094518e-07 1.06961338e-01 3.20884013e-02
1.747278 6.44089173e-06 6.02616383e-06 4.14727896e-07 6.55197318e-07 1.08725441e-01 3.26176322e-02
1.751347 6.46894764e-06 6.04669371e-06 4.22253937e-07 6.68020953e-07 1.10477062e-01 3.31431185e-02
1.755415 6.49481831e-06 6.06525198e-06 4.29566329e-07 6.80545781e-07 1.12204041e-01 3.36612123e-02
1.759484 6.51895803e-06 6.08231332e-06 4.36644719e-07 6.92738464e-07 1.13893913e-01 3.41681739e-02
1.763553 6.54186563e-06 6.09839563e-06 4.43470008e-07 7.04567461e-07 1.15533249e-01 3.46599747e-02
1.767622 6.56394855e-06 6.11394013e-06 4.50008419e-07 7.15977681e-07 1.17105772e-01 3.51317317e-02
1.771691 6.58562778e-06 6.12942574e-06 4.56202037e-07 7.26875253e-07 1.18587823e-01 3.55763468e-02
1.775759 6.60725632e-06 6.14522588e-06 4.62030436e-07 7.37225558e-07 1.19967203e-01 3.59901608e-02
1.779828 6.62904098e-06 6.16152695e-06 4.67514034e-07 7.47059035e-07 1.21245763e-01 3.63737288e-02
1.783897 6.65125205e-06 6.17859140e-06 4.72660653e-07 7.56386121e-07 1.22420480e-01 3.67261439e-02
1.787966 6.67421573e-06 6.19673103e-06 4.77484700e-07 7.65227853e-07 1.23488957e-01 3.70466872e-02
1.792034 6.69829223e-06 6.21629694e-06 4.81995284e-07 7.73596872e-07 1.24446576e-01 3.73339729e-02
1.796103 6.72381048e-06 6.23759236e-06 4.86218122e-07 7.81532570e-07 1.25293947e-01 3.75881842e-02
1.800172 6.75108231e-06 6.26088362e-06 4.90198692e-07 7.89106374e-07 1.26037541e-01 3.78112622e-02
1.804241 6.78043505e-06 6.28646062e-06 4.93974429e-07 7.96377156e-07 1.26681324e-01 3.80043973e-02
1.808309 6.81219486e-06 6.31461385e-06 4.97581009e-07 8.03401292e-07 1.27228887e-01 3.81686661e-02
1.812378 6.84674228e-06 6.34569142e-06 5.01050863e-07 8.10230239e-07 1.27681948e-01 3.83045843e-02
1.816447 6.88432390e-06 6.37989574e-06 5.04428156e-07 8.16934768e-07 1.28048294e-01 3.84144883e-02
1.820516 6.92509002e-06 6.41731171e-06 5.07778306e-07 8.23620545e-07 1.28343547e-01 3.85030640e-02
1.824585 6.96922862e-06 6.45808227e-06 5.11146355e-07 8.30360787e-07 1.28576991e-01 3.85730974e-02
1.828653 7.01689526e-06 6.50235752e-06 5.14537739e-07 8.37164723e-07 1.28747876e-01 3.86243629e-02
1.832722 7.06830191e-06 6.55035154e-06 5.17950371e-07 8.44029378e-07 1.28852531e-01 3.86557594e-02
1.836791 7.12343263e-06 6.60202490e-06 5.21407737e-07 8.50993508e-07 1.28898864e-01 3.86696591e-02
1.840860 7.18212917e-06 6.65716889e-06 5.24960281e-07 8.58140175e-07 1.28904672e-01 3.86714017e-02
1.844928 7.24428927e-06 6.71566181e-06 5.28627461e-07 8.65502242e-07 1.28878176e-01 3.86634527e-02
1.848997 7.30977767e-06 6.77739078e-06 5.32386882e-07 8.73044155e-07 1.28817149e-01 3.86451446e-02
1.853066 7.37847166e-06 6.84225521e-06 5.36216453e-07 8.80730640e-07 1.28719350e-01 3.86158049e-02
1.857135 7.45013840e-06 6.91003710e-06 5.40101301e-07 8.88538076e-07 1.28586585e-01 3.85759756e-02
1.861203 7.52451298e-06 6.98048726e-06 5.44025718e-07 8.96441322e-07 1.28421024e-01 3.85263072e-02
1.865272 7.60129988e-06 7.05332444e-06 5.47975441e-07 9.04417460e-07 1.28225699e-01 3.84677098e-02
1.869341 7.68010504e-06 7.12816274e-06 5.51942306e-07 9.12453512e-07 1.28006829e-01 3.84020488e-02
1.873410 7.76053123e-06 7.20461281e-06 5.55918426e-07 9.20536874e-07 1.27770485e-01 3.83311456e-02
1.877479 7.84229415e-06 7.28242532e-06 5.59868831e-07 9.28609942e-07 1.27513830e-01 3.82541489e-02
1.881547 7.92513864e-06 7.36140460e-06 5.63734035e-07 9.36574003e-07 1.27227622e-01 3.81682866e-02
1.885616 8.00879018e-06 7.44130024e-06 5.67489932e-07 9.44388559e-07 1.26911766e-01 3.80735299e-02
1.889685 8.09296718e-06 7.52182741e-06 5.71139766e-07 9.52058430e-07 1.26572756e-01 3.79718269e-02
1.893754 8.17738641e-06 7.60270582e-06 5.74680584e-07 9.59578116e-07 1.26215342e-01 3.78646026e-02
1.897822 8.26185189e-06 7.68374604e-06 5.78105855e-07 9.66936088e-07 1.25841755e-01 3.77525265e-02
1.901891 8.34613015e-06 7.76472363e-06 5.81406522e-07 9.74116501e-07 1.25454111e-01 3.76362333e-02
1.905960 8.43009635e-06 7.84551753e-06 5.84578826e-07 9.81112290e-07 1.25053865e-01 3.75161595e-02
1.910029 8.51370183e-06 7.92608027e-06 5.87621559e-07 9.87920622e-07 1.24641763e-01 3.73925290e-02
1.914097 8.59688334e-06 8.00634990e-06 5.90533445e-07 9.94538523e-07 1.24218718e-01 3.72656155e-02
1.918166 8.67966417e-06 8.08634600e-06 5.93318162e-07 1.00097135e-06 1.23785372e-01 3.71356117e-02
1.922235 8.76204712e-06 8.16607063e-06 5.95976496e-07 1.00721960e-06 1.23342014e-01 3.70026043e-02
1.926304 8.84411075e-06 8.24559289e-06 5.98517866e-07 1.01329839e-06 1.22889694e-01 3.68669083e-02
1.930372 8.92597892e-06 8.32502420e-06 6.00954717e-07 1.01922806e-06 1.22429441e-01 3.67288322e-02
1.934441 9.00776498e-06 8.40446471e-06 6.03300271e-07 1.02503041e-06 1.21962605e-01 3.65887815e-02
1.938510 9.08961688e-06 8.48403993e-06 6.05576943e-07 1.03074305e-06 1.21492008e-01 3.64476024e-02
1.942579 9.17170989e-06 8.56388109e-06 6.07828804e-07 1.03644077e-06 1.21024657e-01 3.63073970e-02
1.946648 9.25415913e-06 8.64411760e-06 6.10041525e-07 1.04209914e-06 1.20555873e-01 3.61667618e-02
1.950716 9.33697960e-06 8.72480242e-06 6.12177182e-07 1.04765318e-06 1.20077582e-01 3.60232747e-02
1.954785 9.42012100e-06 8.80590877e-06 6.14212226e-07 1.05306207e-06 1.19585848e-01 3.58757545e-02
1.958854 9.50360664e-06 8.88748366e-06 6.16122986e-07 1.05828448e-06 1.19075829e-01 3.57227486e-02
1.962923 9.58748513e-06 8.96959944e-06 6.17885682e-07 1.06327858e-06 1.18542482e-01 3.55627446e-02
1.966991 9.67178475e-06 9.05230831e-06 6.19476442e-07 1.06800206e-06 1.17981185e-01 3.53943555e-02
1.971060 9.75653489e-06 9.13566358e-06 6.20871318e-07 1.07241215e-06 1.17387439e-01 3.52162318e-02
1.975129 9.84176606e-06 9.21971976e-06 6.22046295e-07 1.07646565e-06 1.16756873e-01 3.50270618e-02
1.979198 9.92750989e-06 9.30453258e-06 6.22977312e-07 1.08011891e-06 1.16085241e-01 3.48255722e-02
1.983266 1.00137992e-05 9.39015896e-06 6.23640270e-07 1.08332788e-06 1.15368428e-01 3.46105285e-02
1.987335 1.01006681e-05 9.47665708e-06 6.24011052e-07 1.08604814e-06 1.14602453e-01 3.43807358e-02
1.991404 1.01881519e-05 9.56408636e-06 6.24065529e-07 1.08823488e-06 1.13783464e-01 3.41350392e-02
1.995473 1.02762871e-05 9.65250753e-06 6.23779582e-07 1.08984291e-06 1.12907751e-01 3.38723253e-02
1.999542 1.03651117e-05 9.74198258e-06 6.23129107e-07 1.09082675e-06 1.11971741e-01 3.35915222e-02
2.003610 1.04546649e-05 9.83257486e-06 6.22090032e-07 1.09114054e-06 1.10972004e-01 3.32916013e-02
2.007679 1.05449874e-05 9.92434904e-06 6.20638330e-07 1.09073814e-06 1.09905258e-01 3.29715773e-02
2.011748 1.06361212e-05 1.00173712e-05 6.18750028e-07 1.08957311e-06 1.08768367e-01 3.26305102e-02
2.015817 1.07281099e-05 1.01117087e-05 6.16401222e-07 1.08759872e-06 1.07558352e-01 3.22675055e-02
2.019885 1.08209985e-05 1.02074304e-05 6.13568086e-07 1.08476798e-06 1.06272386e-01 3.18817157e-02
2.023954 1.09148335e-05 1.03046066e-05 6.10226885e-07 1.08103364e-06 1.04907803e-01 3.14723410e-02
2.028023 1.10096630e-05 1.04033090e-05 6.06353986e-07 1.07634823e-06 1.03462103e-01 3.10386309e-02
