# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
1.356676 2.21218652e-04 1.90429283e-04 3.07893689e-05 3.26479121e-05 1.71443759e-01 5.14331276e-02
1.360745 2.26242523e-04 1.94711137e-04 3.15313856e-05 3.34417014e-05 1.71750327e-01 5.15250980e-02
1.364814 2.31112222e-04 1.98900303e-04 3.22119190e-05 3.41706429e-05 1.71797842e-01 5.15393526e-02
1.368883 2.35767869e-04 2.02944563e-04 3.28233064e-05 3.48265680e-05 1.71606312e-01 5.14818937e-02
1.372951 2.40137958e-04 2.06783517e-04 3.33544416e-05 3.53976467e-05 1.71182149e-01 5.13546446e-02
1.377020 2.44179731e-04 2.10381779e-04 3.37979517e-05 3.58760008e-05 1.70528080e-01 5.11584239e-02
1.381089 2.47858679e-04 2.13711685e-04 3.41469939e-05 3.62543080e-05 1.69641206e-01 5.08923618e-02
1.385158 2.51130506e-04 2.16737049e-04 3.43934574e-05 3.65238918e-05 1.68517067e-01 5.05551201e-02
1.389226 2.54041191e-04 2.19494329e-04 3.45468617e-05 3.66947943e-05 1.67178781e-01 5.01536342e-02
1.393295 2.56594857e-04 2.21985713e-04 3.46091434e-05 3.67690093e-05 1.65636827e-01 4.96910482e-02
1.397364 2.58854355e-04 2.24263604e-04 3.45907503e-05 3.67575761e-05 1.63903439e-01 4.91710318e-02
1.401433 2.60899193e-04 2.26394020e-04 3.45051726e-05 3.66747764e-05 1.61995340e-01 4.85986021e-02
1.405501 2.62799171e-04 2.28435247e-04 3.43639240e-05 3.65328031e-05 1.59926297e-01 4.79778891e-02
1.409570 2.64665684e-04 2.30486015e-04 3.41796697e-05 3.63450837e-05 1.57688890e-01 4.73066669e-02
1.413639 2.66594664e-04 2.32629732e-04 3.39649315e-05 3.61249052e-05 1.55289286e-01 4.65867859e-02
1.417708 2.68689285e-04 2.34957387e-04 3.37318979e-05 3.58852113e-05 1.52730722e-01 4.58192166e-02
1.421777 2.71054883e-04 2.37561283e-04 3.34936001e-05 3.56398544e-05 1.50023834e-01 4.50071501e-02
1.425845 2.73795401e-04 2.40533839e-04 3.32615624e-05 3.54010952e-05 1.47177193e-01 4.41531578e-02
1.429914 2.77011163e-04 2.43969700e-04 3.30414633e-05 3.51749829e-05 1.44177670e-01 4.32533010e-02
1.433983 2.80803711e-04 2.47962045e-04 3.28416656e-05 3.49704304e-05 1.41031384e-01 4.23094152e-02
1.438052 2.85284992e-04 2.52617278e-04 3.26677136e-05 3.47933573e-05 1.37731502e-01 4.13194507e-02
1.442120 2.90561611e-04 2.58036589e-04 3.25250222e-05 3.46495510e-05 1.34281542e-01 4.02844626e-02
1.446189 2.96759875e-04 2.64340038e-04 3.24198374e-05 3.45456903e-05 1.30686560e-01 3.92059681e-02
1.450258 3.04037673e-04 2.71678905e-04 3.23587673e-05 3.44888464e-05 1.26947090e-01 3.80841270e-02
1.454327 3.12534725e-04 2.80186619e-04 3.23481053e-05 3.44857625e-05 1.23081404e-01 3.69244212e-02
1.458395 3.22477995e-04 2.90080128e-04 3.23978671e-05 3.45471575e-05 1.19095223e-01 3.57285668e-02
1.462464 3.34051349e-04 3.01534062e-04 3.25172874e-05 3.46829284e-05 1.15021594e-01 3.45064782e-02
1.466533 3.47594231e-04 3.14876780e-04 3.27174516e-05 3.49049570e-05 1.10852750e-01 3.32558250e-02
1.470602 3.63433073e-04 3.30424560e-04 3.30085133e-05 3.52241428e-05 1.06602677e-01 3.19808032e-02
1.474670 3.81865496e-04 3.48464980e-04 3.34005165e-05 3.56512799e-05 1.02309506e-01 3.06928518e-02
1.478739 4.05914370e-04 3.71971400e-04 3.39429698e-05 3.62393088e-05 9.74249871e-02 2.92274961e-02
1.482808 4.39139782e-04 4.04450987e-04 3.46887953e-05 3.70448688e-05 9.15929741e-02 2.74778922e-02
1.486877 4.78177625e-04 4.42559177e-04 3.56184477e-05 3.80472493e-05 8.59709870e-02 2.57912961e-02
1.490946 5.11085274e-04 4.74443217e-04 3.66420567e-05 3.91505808e-05 8.25190022e-02 2.47557006e-02
1.495014 5.30465033e-04 4.92759451e-04 3.77055819e-05 4.02971906e-05 8.17786255e-02 2.45335877e-02
1.499083 5.44197828e-04 5.05415911e-04 3.87819165e-05 4.14581396e-05 8.20277690e-02 2.46083307e-02
1.503152 5.56009059e-04 5.16171836e-04 3.98372238e-05 4.25972635e-05 8.25253540e-02 2.47576062e-02
1.507221 5.66229126e-04 5.25406630e-04 4.08224961e-05 4.36621339e-05 8.31016043e-02 2.49304813e-02
1.511289 5.73127161e-04 5.31457567e-04 4.16695936e-05 4.45797994e-05 8.38821425e-02 2.51646428e-02
1.515358 5.76248746e-04 5.33923655e-04 4.23250913e-05 4.52929778e-05 8.48304385e-02 2.54491316e-02
1.519427 5.76131407e-04 5.33338990e-04 4.27924169e-05 4.58051804e-05 8.58838023e-02 2.57651407e-02
1.523496 5.72926153e-04 5.29874997e-04 4.30511558e-05 4.60943927e-05 8.69910695e-02 2.60973209e-02
1.527564 5.67187527e-04 5.24059671e-04 4.31278562e-05 4.61888709e-05 8.81366636e-02 2.64409991e-02
1.531633 5.59653367e-04 5.16586745e-04 4.30666220e-05 4.61357063e-05 8.93087305e-02 2.67926191e-02
1.535702 5.50913442e-04 5.08013065e-04 4.29003774e-05 4.59700598e-05 9.04899165e-02 2.71469750e-02
1.539771 5.41469309e-04 4.98796564e-04 4.26727447e-05 4.57385960e-05 9.16978971e-02 2.75093691e-02
1.543840 5.31864977e-04 4.89441238e-04 4.24237383e-05 4.54841613e-05 9.29307907e-02 2.78792372e-02
1.547908 5.22395777e-04 4.80220779e-04 4.21749984e-05 4.52299437e-05 9.41857281e-02 2.82557184e-02
1.551977 5.13333936e-04 4.71389327e-04 4.19446094e-05 4.49953422e-05 9.54526114e-02 2.86357834e-02
1.556046 5.04928964e-04 4.63175029e-04 4.17539347e-05 4.48032961e-05 9.67308107e-02 2.90192432e-02
1.560115 4.97258719e-04 4.55632750e-04 4.16259690e-05 4.46785214e-05 9.80581870e-02 2.94174561e-02
1.564183 4.90470049e-04 4.48887681e-04 4.15823674e-05 4.46443242e-05 9.94554451e-02 2.98366335e-02
1.568252 4.84628300e-04 4.43004310e-04 4.16239894e-05 4.47017043e-05 1.00905800e-01 3.02717400e-02
1.572321 4.79795901e-04 4.38045981e-04 4.17499204e-05 4.48497581e-05 1.02385960e-01 3.07157879e-02
1.576390 4.76040223e-04 4.34076056e-04 4.19641673e-05 4.50928702e-05 1.03882418e-01 3.11647253e-02
1.580458 4.73411863e-04 4.31138285e-04 4.22735783e-05 4.54384847e-05 1.05391904e-01 3.16175712e-02
1.584527 4.71970273e-04 4.29286800e-04 4.26834728e-05 4.58924120e-05 1.06903851e-01 3.20711552e-02
1.588596 4.71786692e-04 4.28591659e-04 4.31950329e-05 4.64560208e-05 1.08392265e-01 3.25176795e-02
1.592665 4.72933275e-04 4.29124986e-04 4.38082891e-05 4.71294432e-05 1.09826845e-01 3.29480534e-02
1.596734 4.75473940e-04 4.30941206e-04 4.45327338e-05 4.79229950e-05 1.11205414e-01 3.33616241e-02
1.600802 4.79455069e-04 4.34087492e-04 4.53675771e-05 4.88359372e-05 1.12502521e-01 3.37507564e-02
1.604871 4.84938339e-04 4.38607687e-04 4.63306522e-05 4.98875837e-05 1.13740788e-01 3.41222363e-02
1.608940 4.92052987e-04 4.44488277e-04 4.75647100e-05 5.12318216e-05 1.15260231e-01 3.45780694e-02
1.613009 5.00928625e-04 4.51722559e-04 4.92060660e-05 5.30157924e-05 1.17363615e-01 3.52090844e-02
1.617077 5.11547533e-04 4.60341780e-04 5.12057527e-05 5.51871310e-05 1.19882951e-01 3.59648852e-02
1.621146 5.23849560e-04 4.70511956e-04 5.33376040e-05 5.75023776e-05 1.22212362e-01 3.66637087e-02
1.625215 5.37736001e-04 4.82237096e-04 5.54989043e-05 5.98509070e-05 1.24110956e-01 3.72332868e-02
1.629284 5.52786892e-04 4.95049880e-04 5.77370121e-05 6.22838509e-05 1.25813283e-01 3.77439850e-02
1.633352 5.68664463e-04 5.08604608e-04 6.00598542e-05 6.48098550e-05 1.27426795e-01 3.82280384e-02
1.637421 5.85046548e-04 5.22601022e-04 6.24455261e-05 6.74053757e-05 1.28980566e-01 3.86941699e-02
1.641490 6.01608112e-04 5.36752873e-04 6.48552383e-05 7.00286094e-05 1.30467135e-01 3.91401404e-02
1.645559 6.18024822e-04 5.50760450e-04 6.72643711e-05 7.26530048e-05 1.31913983e-01 3.95741949e-02
1.649628 6.33961471e-04 5.64297415e-04 6.96640567e-05 7.52689963e-05 1.33385329e-01 4.00155987e-02
1.653696 6.49087134e-04 5.77047476e-04 7.20396578e-05 7.78607707e-05 1.34929575e-01 4.04788725e-02
1.657765 6.63157761e-04 5.88785012e-04 7.43727494e-05 8.04083987e-05 1.36566653e-01 4.09699960e-02
1.661834 6.75914506e-04 5.99276859e-04 7.66376467e-05 8.28840738e-05 1.38306815e-01 4.14920445e-02
1.665903 6.87170011e-04 6.08347958e-04 7.88220521e-05 8.52744357e-05 1.40173785e-01 4.20521354e-02
1.669971 6.97161596e-04 6.16232341e-04 8.09292549e-05 8.75829740e-05 1.42126546e-01 4.26379637e-02
1.674040 7.05841458e-04 6.22881772e-04 8.29596859e-05 8.98100877e-05 1.44184806e-01 4.32554419e-02
1.678109 7.11817036e-04 6.26865297e-04 8.49517398e-05 9.19972881e-05 1.46757666e-01 4.40272999e-02
1.682178 7.12118961e-04 6.25149693e-04 8.69692679e-05 9.42137181e-05 1.50705854e-01 4.52117561e-02
1.686246 7.07843258e-04 6.18826561e-04 8.90166973e-05 9.64642179e-05 1.55882478e-01 4.67647434e-02
1.690315 7.07154526e-04 6.16143585e-04 9.10109411e-05 9.86587666e-05 1.60123012e-01 4.80369036e-02
1.694384 7.13935933e-04 6.21016762e-04 9.29191716e-05 1.00761722e-04 1.62252822e-01 4.86758467e-02
1.698453 7.24922904e-04 6.30145545e-04 9.47773588e-05 1.02812023e-04 1.63155995e-01 4.89467984e-02
1.702521 7.35760426e-04 6.39125738e-04 9.66346878e-05 1.04863001e-04 1.64072568e-01 4.92217703e-02
1.706590 7.45185480e-04 6.46688991e-04 9.84964886e-05 1.06920455e-04 1.65335201e-01 4.96005604e-02
1.710659 7.53769510e-04 6.53434504e-04 1.00335006e-04 1.08954265e-04 1.66740912e-01 5.00222735e-02
1.714728 7.61278676e-04 6.59140537e-04 1.02138138e-04 1.10951273e-04 1.68327187e-01 5.04981562e-02
1.718797 7.67763204e-04 6.63872561e-04 1.03890643e-04 1.12894889e-04 1.70055062e-01 5.10165185e-02
1.722865 7.73258557e-04 6.67683279e-04 1.05575279e-04 1.14766328e-04 1.71887377e-01 5.15662132e-02
1.726934 7.77823054e-04 6.70630881e-04 1.07192173e-04 1.16565662e-04 1.73814934e-01 5.21444801e-02
1.731003 7.81564495e-04 6.72803937e-04 1.08760559e-04 1.18313749e-04 1.75851749e-01 5.27555246e-02
1.735072 7.84569785e-04 6.74285900e-04 1.10283884e-04 1.20014297e-04 1.77987256e-01 5.33961767e-02
1.739140 7.86942954e-04 6.75195583e-04 1.11747371e-04 1.21651177e-04 1.80171761e-01 5.40515283e-02
1.743209 7.88787707e-04 6.75649285e-04 1.13138423e-04 1.23210613e-04 1.82358831e-01 5.47076492e-02
1.747278 7.90184465e-04 6.75730059e-04 1.14454406e-04 1.24689663e-04 1.84525848e-01 5.53577545e-02
1.751347 7.91207849e-04 6.75509137e-04 1.15698711e-04 1.26091942e-04 1.86662082e-01 5.59986245e-02
1.755415 7.91927567e-04 6.75057683e-04 1.16869884e-04 1.27415788e-04 1.88748000e-01 5.66244000e-02
1.759484 7.92395026e-04 6.74430835e-04 1.17964191e-04 1.28657053e-04 1.90763894e-01 5.72291683e-02
1.763553 7.92666050e-04 6.73687709e-04 1.18978341e-04 1.29812059e-04 1.92688774e-01 5.78066323e-02
1.767622 7.92783329e-04 6.72878119e-04 1.19905210e-04 1.30872945e-04 1.94497252e-01 5.83491755e-02
1.771691 7.92786756e-04 6.72055277e-04 1.20731478e-04 1.31825065e-04 1.96152117e-01 5.88456350e-02
1.775759 7.92714106e-04 6.71260081e-04 1.21454025e-04 1.32664895e-04 1.97635608e-01 5.92906825e-02
1.779828 7.92592932e-04 6.70512466e-04 1.22080466e-04 1.33400633e-04 1.98953248e-01 5.96859743e-02
1.783897 7.92455244e-04 6.69840308e-04 1.22614936e-04 1.34036685e-04 2.00102448e-01 6.00307343e-02
1.787966 7.92339534e-04 6.69276388e-04 1.23063147e-04 1.34579186e-04 2.01081628e-01 6.03244884e-02
1.792034 7.92286502e-04 6.68857212e-04 1.23429290e-04 1.35032617e-04 2.01885566e-01 6.05656698e-02
1.796103 7.92335255e-04 6.68613591e-04 1.23721664e-04 1.35405959e-04 2.02517509e-01 6.07552528e-02
1.800172 7.92525254e-04 6.68571913e-04 1.23953341e-04 1.35713435e-04 2.02990034e-01 6.08970101e-02
1.804241 7.92895690e-04 6.68760654e-04 1.24135036e-04 1.35966704e-04 2.03311458e-01 6.09934374e-02
1.808309 7.93484644e-04 6.69207896e-04 1.24276748e-04 1.36176662e-04 2.03489324e-01 6.10467971e-02
1.812378 7.94334772e-04 6.69947349e-04 1.24387423e-04 1.36353064e-04 2.03528030e-01 6.10584090e-02
1.816447 7.95475535e-04 6.70996860e-04 1.24478675e-04 1.36508611e-04 2.03441506e-01 6.10324517e-02
1.820516 7.96928708e-04 6.72361652e-04 1.24567057e-04 1.36661438e-04 2.03255848e-01 6.09767544e-02
1.824585 7.98716649e-04 6.74052892e-04 1.24663757e-04 1.36823825e-04 2.02986778e-01 6.08960334e-02
1.828653 8.00852390e-04 6.76082284e-04 1.24770106e-04 1.36997246e-04 2.02633983e-01 6.07901950e-02
1.832722 8.03353527e-04 6.78467937e-04 1.24885590e-04 1.37181154e-04 2.02192538e-01 6.06577615e-02
1.836791 8.06217327e-04 6.81201486e-04 1.25015842e-04 1.37381755e-04 2.01675654e-01 6.05026962e-02
1.840860 8.09430049e-04 6.84257250e-04 1.25172799e-04 1.37612196e-04 2.01111784e-01 6.03335352e-02
1.844928 8.12979605e-04 6.87618810e-04 1.25360796e-04 1.37877285e-04 2.00514126e-01 6.01542378e-02
1.848997 8.16845064e-04 6.91270857e-04 1.25574207e-04 1.38170880e-04 1.99879509e-01 5.99638527e-02
1.853066 8.21007136e-04 6.95199530e-04 1.25807607e-04 1.38487048e-04 1.99204750e-01 5.97614249e-02
1.857135 8.25436635e-04 6.99379259e-04 1.26057375e-04 1.38821836e-04 1.98492927e-01 5.95478780e-02
1.861203 8.30101472e-04 7.03781693e-04 1.26319779e-04 1.39171157e-04 1.97747624e-01 5.93242871e-02
1.865272 8.34967160e-04 7.08375664e-04 1.26591496e-04 1.39531375e-04 1.96973699e-01 5.90921098e-02
1.869341 8.39990667e-04 7.13119988e-04 1.26870679e-04 1.39900470e-04 1.96180828e-01 5.88542485e-02
1.873410 8.45129335e-04 7.17973753e-04 1.27155582e-04 1.40276531e-04 1.95378356e-01 5.86135067e-02
1.877479 8.50348889e-04 7.22910559e-04 1.27438330e-04 1.40650881e-04 1.94561941e-01 5.83685822e-02
1.881547 8.55615355e-04 7.27909708e-04 1.27705647e-04 1.41008863e-04 1.93717520e-01 5.81152559e-02
1.885616 8.60897900e-04 7.32945419e-04 1.27952481e-04 1.41344878e-04 1.92845026e-01 5.78535078e-02
1.889685 8.66168934e-04 7.37988926e-04 1.28180008e-04 1.41660201e-04 1.91954372e-01 5.75863116e-02
1.893754 8.71400340e-04 7.43012349e-04 1.28387990e-04 1.41954543e-04 1.91052737e-01 5.73158210e-02
1.897822 8.76572478e-04 7.47997088e-04 1.28575391e-04 1.42226733e-04 1.90143432e-01 5.70430295e-02
1.901891 8.81662059e-04 7.52921436e-04 1.28740624e-04 1.42474991e-04 1.89229558e-01 5.67688675e-02
1.905960 8.86657308e-04 7.57774015e-04 1.28883293e-04 1.42698846e-04 1.88313195e-01 5.64939585e-02
1.910029 8.91554271e-04 7.62550713e-04 1.29003558e-04 1.42898446e-04 1.87395335e-01 5.62186004e-02
1.914097 8.96347651e-04 7.67246098e-04 1.29101553e-04 1.43073909e-04 1.86477206e-01 5.59431619e-02
1.918166 9.01041095e-04 7.71862614e-04 1.29178480e-04 1.43226535e-04 1.85559622e-01 5.56678867e-02
1.922235 9.05635893e-04 7.76401010e-04 1.29234883e-04 1.43356900e-04 1.84642856e-01 5.53928567e-02
1.926304 9.10141533e-04 7.80868379e-04 1.29273154e-04 1.43467629e-04 1.83728312e-01 5.51184935e-02
1.930372 9.14571992e-04 7.85275702e-04 1.29296290e-04 1.43562024e-04 1.82817351e-01 5.48452054e-02
1.934441 9.18940131e-04 7.89632731e-04 1.29307400e-04 1.43643518e-04 1.81911808e-01 5.45735425e-02
1.938510 9.23262949e-04 7.93951446e-04 1.29311503e-04 1.43717672e-04 1.81015694e-01 5.43047082e-02
1.942579 9.27562315e-04 7.98244172e-04 1.29318143e-04 1.43795092e-04 1.80139232e-01 5.40417695e-02
1.946648 9.31847220e-04 8.02522874e-04 1.29324346e-04 1.43872474e-04 1.79275231e-01 5.37825693e-02
1.950716 9.36114446e-04 8.06792256e-04 1.29322190e-04 1.43941004e-04 1.78411484e-01 5.35234452e-02
1.954785 9.40356492e-04 8.11049605e-04 1.29306887e-04 1.43995339e-04 1.77541963e-01 5.32625890e-02
1.958854 9.44572701e-04 8.15299018e-04 1.29273683e-04 1.44030164e-04 1.76659313e-01 5.29977939e-02
1.962923 9.48764698e-04 8.19546844e-04 1.29217855e-04 1.44040187e-04 1.75755893e-01 5.27267678e-02
1.966991 9.52932202e-04 8.23797490e-04 1.29134712e-04 1.44020141e-04 1.74824690e-01 5.24474071e-02
1.971060 9.57074995e-04 8.28055399e-04 1.29019596e-04 1.43964784e-04 1.73858880e-01 5.21576639e-02
1.975129 9.61192922e-04 8.32325044e-04 1.28867879e-04 1.43868895e-04 1.72851816e-01 5.18555449e-02
1.979198 9.65285894e-04 8.36610932e-04 1.28674961e-04 1.43727279e-04 1.71797037e-01 5.15391110e-02
1.983266 9.69353882e-04 8.40917606e-04 1.28436275e-04 1.43534759e-04 1.70688255e-01 5.12064765e-02
1.987335 9.73396920e-04 8.45249640e-04 1.28147280e-04 1.43286179e-04 1.69519362e-01 5.08558085e-02
1.991404 9.77415105e-04 8.49611640e-04 1.27803464e-04 1.42976405e-04 1.68284424e-01 5.04853271e-02
1.995473 9.81408592e-04 8.54008251e-04 1.27400342e-04 1.42600319e-04 1.66977683e-01 5.00933050e-02
1.999542 9.85377600e-04 8.58444146e-04 1.26933453e-04 1.42152822e-04 1.65593559e-01 4.96780678e-02
2.003610 9.89322403e-04 8.62924037e-04 1.26398365e-04 1.41628829e-04 1.64126647e-01 4.92379942e-02
2.007679 9.93243336e-04 8.67452668e-04 1.25790668e-04 1.41023273e-04 1.62571721e-01 4.87715164e-02
2.011748 9.97140792e-04 8.72034816e-04 1.25105976e-04 1.40331100e-04 1.60923735e-01 4.82771206e-02
2.015817 1.00101522e-03 8.76675296e-04 1.24339924e-04 1.39547268e-04 1.59177826e-01 4.77533479e-02
2.019885 1.00486712e-03 8.81378953e-04 1.23488172e-04 1.38666747e-04 1.57329316e-01 4.71987947e-02
2.023954 1.00869707e-03 8.86150671e-04 1.22546395e-04 1.37684519e-04 1.55373712e-01 4.66121135e-02
2.028023 1.01250566e-03 8.90995366e-04 1.21510293e-04 1.36595571e-04 1.53306714e-01 4.59920141e-02
