# W  sigma_tot[ub/GeV^3]  sigma_T  eps*sigma_L  sigma_L(no-epsilon)  R_LT=sigma_L/sigma_T  dR_LT(=0.3*R_LT)
2.015817 1.24014124e-04 1.11590094e-04 1.24240299e-05 1.56414617e-05 1.40168909e-01 4.20506728e-02
2.019885 1.24781952e-04 1.12448427e-04 1.23335257e-05 1.55416812e-05 1.38211637e-01 4.14634912e-02
2.023954 1.25552711e-04 1.13319106e-04 1.22336050e-05 1.54299052e-05 1.36163315e-01 4.08489946e-02
2.028023 1.26326705e-04 1.14202837e-04 1.21238680e-05 1.53055950e-05 1.34021145e-01 4.02063436e-02
2.032092 1.27104253e-04 1.15100333e-04 1.20039199e-05 1.51682156e-05 1.31782551e-01 3.95347654e-02
2.036160 1.27885692e-04 1.16012321e-04 1.18733707e-05 1.50172360e-05 1.29445182e-01 3.88335545e-02
2.040229 1.28671372e-04 1.16939536e-04 1.17318356e-05 1.48521292e-05 1.27006910e-01 3.81020730e-02
2.044298 1.29456878e-04 1.17882727e-04 1.15741509e-05 1.46663103e-05 1.24414413e-01 3.73243238e-02
2.048367 1.30261642e-04 1.18842653e-04 1.14189893e-05 1.44834025e-05 1.21870407e-01 3.65611221e-02
2.052436 1.31071796e-04 1.19758726e-04 1.13130706e-05 1.43627259e-05 1.19930517e-01 3.59791551e-02
2.056504 1.31888941e-04 1.20648587e-04 1.12403546e-05 1.42840736e-05 1.18394040e-01 3.55182119e-02
2.060573 1.32714871e-04 1.21538944e-04 1.11759266e-05 1.42158739e-05 1.16965586e-01 3.50896759e-02
2.064642 1.33544186e-04 1.22432037e-04 1.11121489e-05 1.41484317e-05 1.15561515e-01 3.46684546e-02
2.068711 1.34376304e-04 1.23327676e-04 1.10486277e-05 1.40812468e-05 1.14177508e-01 3.42532525e-02
2.072779 1.35211558e-04 1.24225671e-04 1.09858875e-05 1.40149882e-05 1.12818776e-01 3.38456329e-02
2.076848 1.36049816e-04 1.25125825e-04 1.09239912e-05 1.39497384e-05 1.11485686e-01 3.34457058e-02
2.080917 1.36890941e-04 1.26027940e-04 1.08630009e-05 1.38855793e-05 1.10178578e-01 3.30535735e-02
2.084986 1.37734792e-04 1.26931814e-04 1.08029779e-05 1.38225918e-05 1.08897772e-01 3.26693317e-02
2.089054 1.38581224e-04 1.27837241e-04 1.07439827e-05 1.37608562e-05 1.07643564e-01 3.22930691e-02
2.093123 1.39430053e-04 1.28744013e-04 1.06860405e-05 1.37004081e-05 1.06415885e-01 3.19247656e-02
2.097192 1.40281207e-04 1.29651916e-04 1.06292907e-05 1.36414297e-05 1.05215797e-01 3.15647392e-02
2.101261 1.41134197e-04 1.30559842e-04 1.05743550e-05 1.35847236e-05 1.04049786e-01 3.12149357e-02
2.105330 1.41988677e-04 1.31467516e-04 1.05211610e-05 1.35302030e-05 1.02916701e-01 3.08750102e-02
2.109398 1.42844918e-04 1.32375515e-04 1.04694034e-05 1.34774811e-05 1.01812492e-01 3.05437477e-02
2.113467 1.43702840e-04 1.33283938e-04 1.04189016e-05 1.34263302e-05 1.00734795e-01 3.02204385e-02
2.117536 1.44562284e-04 1.34192644e-04 1.03696396e-05 1.33767341e-05 9.96830655e-02 2.99049196e-02
2.121605 1.45423116e-04 1.35101487e-04 1.03216288e-05 1.33287121e-05 9.86570344e-02 2.95971103e-02
2.125673 1.46285191e-04 1.36010319e-04 1.02748720e-05 1.32822718e-05 9.76563536e-02 2.92969061e-02
2.129742 1.47148363e-04 1.36918991e-04 1.02293713e-05 1.32374211e-05 9.66806792e-02 2.90042038e-02
2.133811 1.48012480e-04 1.37827351e-04 1.01851290e-05 1.31941672e-05 9.57296723e-02 2.87189017e-02
2.137880 1.48877391e-04 1.38735244e-04 1.01421469e-05 1.31525172e-05 9.48029989e-02 2.84408997e-02
2.141948 1.49742933e-04 1.39642513e-04 1.01004203e-05 1.31124700e-05 9.39002722e-02 2.81700817e-02
2.146017 1.50608947e-04 1.40548999e-04 1.00599479e-05 1.30740286e-05 9.30211431e-02 2.79063429e-02
2.150086 1.51475161e-04 1.41454184e-04 1.00209767e-05 1.30375190e-05 9.21677865e-02 2.76503359e-02
2.154155 1.52340715e-04 1.42357172e-04 9.98354330e-06 1.30029953e-05 9.13406411e-02 2.74021923e-02
2.158223 1.53206134e-04 1.43258623e-04 9.94751090e-06 1.29702851e-05 9.05375527e-02 2.71612658e-02
2.162292 1.54071465e-04 1.44158761e-04 9.91270478e-06 1.29391662e-05 8.97563639e-02 2.69269092e-02
2.166361 1.54936563e-04 1.45057486e-04 9.87907731e-06 1.29095812e-05 8.89963117e-02 2.66988935e-02
2.170430 1.55801308e-04 1.45954700e-04 9.84660747e-06 1.28815077e-05 8.82568888e-02 2.64770666e-02
2.174499 1.56665572e-04 1.46850303e-04 9.81526960e-06 1.28549170e-05 8.75375586e-02 2.62612676e-02
2.178567 1.57529230e-04 1.47744192e-04 9.78503819e-06 1.28297803e-05 8.68377981e-02 2.60513394e-02
2.182636 1.58392152e-04 1.48636264e-04 9.75588784e-06 1.28060691e-05 8.61570977e-02 2.58471293e-02
2.186705 1.59254209e-04 1.49526415e-04 9.72779329e-06 1.27837550e-05 8.54949608e-02 2.56484883e-02
2.190774 1.60115269e-04 1.50414540e-04 9.70072944e-06 1.27628097e-05 8.48509038e-02 2.54552711e-02
2.194842 1.60975182e-04 1.51300531e-04 9.67465136e-06 1.27431784e-05 8.42242812e-02 2.52672843e-02
2.198911 1.61833968e-04 1.52184279e-04 9.64968854e-06 1.27250366e-05 8.36159733e-02 2.50847920e-02
2.202980 1.62690195e-04 1.53064290e-04 9.62590531e-06 1.27084743e-05 8.30270361e-02 2.49081108e-02
2.207049 1.63544650e-04 1.53941423e-04 9.60322680e-06 1.26933980e-05 8.24560260e-02 2.47368078e-02
2.211117 1.64397525e-04 1.54816074e-04 9.58145112e-06 1.26795458e-05 8.19007060e-02 2.45702118e-02
2.215186 1.65248718e-04 1.55688228e-04 9.56049037e-06 1.26668055e-05 8.13600725e-02 2.44080218e-02
2.219255 1.66098150e-04 1.56557848e-04 9.54030289e-06 1.26551260e-05 8.08335459e-02 2.42500638e-02
2.223324 1.66945741e-04 1.57424896e-04 9.52084477e-06 1.26444526e-05 8.03205397e-02 2.40961619e-02
2.227393 1.67791408e-04 1.58289337e-04 9.50207119e-06 1.26347296e-05 7.98204723e-02 2.39461417e-02
2.231461 1.68635070e-04 1.59151132e-04 9.48393774e-06 1.26259013e-05 7.93327772e-02 2.37998332e-02
2.235530 1.69476646e-04 1.60010245e-04 9.46640041e-06 1.26179124e-05 7.88569030e-02 2.36570709e-02
2.239599 1.70316054e-04 1.60866639e-04 9.44941558e-06 1.26107078e-05 7.83923125e-02 2.35176937e-02
2.243668 1.71153217e-04 1.61720276e-04 9.43294124e-06 1.26042345e-05 7.79384924e-02 2.33815477e-02
2.247736 1.71988047e-04 1.62571119e-04 9.41692804e-06 1.25984292e-05 7.74948792e-02 2.32484638e-02
2.251805 1.72819454e-04 1.63418128e-04 9.40132579e-06 1.25932274e-05 7.70613856e-02 2.31184157e-02
2.255874 1.73647552e-04 1.64261462e-04 9.38608964e-06 1.25885712e-05 7.66373989e-02 2.29912197e-02
2.259943 1.74473049e-04 1.65101858e-04 9.37119124e-06 1.25844249e-05 7.62221883e-02 2.28666565e-02
2.264011 1.75296084e-04 1.65939488e-04 9.35659614e-06 1.25807442e-05 7.58152525e-02 2.27445757e-02
2.268080 1.76116662e-04 1.66774398e-04 9.34226449e-06 1.25774774e-05 7.54161163e-02 2.26248349e-02
2.272149 1.76934789e-04 1.67606632e-04 9.32815696e-06 1.25745732e-05 7.50243176e-02 2.25072953e-02
2.276218 1.77750475e-04 1.68436240e-04 9.31423477e-06 1.25719810e-05 7.46394064e-02 2.23918219e-02
2.280287 1.78563728e-04 1.69263268e-04 9.30045947e-06 1.25696500e-05 7.42609435e-02 2.22782831e-02
2.284355 1.79374560e-04 1.70087767e-04 9.28679292e-06 1.25675300e-05 7.38884998e-02 2.21665499e-02
2.288424 1.80182987e-04 1.70909789e-04 9.27319733e-06 1.25655707e-05 7.35216557e-02 2.20564967e-02
2.292493 1.80989016e-04 1.71729386e-04 9.25962950e-06 1.25637144e-05 7.31599562e-02 2.19479868e-02
2.296562 1.81792687e-04 1.72546613e-04 9.24607402e-06 1.25619407e-05 7.28031718e-02 2.18409515e-02
2.300630 1.82593545e-04 1.73360999e-04 9.23254522e-06 1.25602697e-05 7.24515302e-02 2.17354591e-02
2.304699 1.83390860e-04 1.74171801e-04 9.21905822e-06 1.25587226e-05 7.21053723e-02 2.16316117e-02
2.308768 1.84185781e-04 1.74980279e-04 9.20550210e-06 1.25571488e-05 7.17632229e-02 2.15289669e-02
2.312837 1.84978551e-04 1.75786782e-04 9.19176977e-06 1.25554021e-05 7.14240399e-02 2.14272120e-02
2.316905 1.85769275e-04 1.76591456e-04 9.17781858e-06 1.25534237e-05 7.10873788e-02 2.13262136e-02
2.320974 1.86558058e-04 1.77394453e-04 9.16360508e-06 1.25511534e-05 7.07527951e-02 2.12258385e-02
2.325043 1.87345011e-04 1.78195926e-04 9.14908457e-06 1.25485288e-05 7.04198410e-02 2.11259523e-02
2.329112 1.88130244e-04 1.78996032e-04 9.13421265e-06 1.25454877e-05 7.00880771e-02 2.10264231e-02
2.333181 1.88913875e-04 1.79794930e-04 9.11894528e-06 1.25419679e-05 6.97570723e-02 2.09271217e-02
2.337249 1.89696021e-04 1.80592783e-04 9.10323872e-06 1.25379075e-05 6.94264039e-02 2.08279212e-02
2.341318 1.90476813e-04 1.81389757e-04 9.08705657e-06 1.25332540e-05 6.90957101e-02 2.07287130e-02
2.345387 1.91256357e-04 1.82186020e-04 9.07033740e-06 1.25279204e-05 6.87644440e-02 2.06293332e-02
2.349456 1.92034698e-04 1.82981746e-04 9.05295290e-06 1.25217263e-05 6.84315601e-02 2.05294680e-02
2.353524 1.92809892e-04 1.83775220e-04 9.03467243e-06 1.25143488e-05 6.80959533e-02 2.04287860e-02
2.357593 1.93583840e-04 1.84568291e-04 9.01554891e-06 1.25058563e-05 6.77573392e-02 2.03272018e-02
2.361662 1.94357287e-04 1.85361499e-04 8.99578796e-06 1.24965296e-05 6.74170727e-02 2.02251218e-02
2.365731 1.95130487e-04 1.86155125e-04 8.97536171e-06 1.24863266e-05 6.70748472e-02 2.01224542e-02
2.369799 1.95903697e-04 1.86949450e-04 8.95424753e-06 1.24752117e-05 6.67304009e-02 2.00191203e-02
2.373868 1.96677184e-04 1.87744757e-04 8.93242646e-06 1.24631547e-05 6.63835033e-02 1.99150510e-02
2.377937 1.97451217e-04 1.88541338e-04 8.90987956e-06 1.24501249e-05 6.60339270e-02 1.98101781e-02
2.382006 1.98226073e-04 1.89339485e-04 8.88658792e-06 1.24360915e-05 6.56814481e-02 1.97044344e-02
2.386074 1.99002031e-04 1.90139498e-04 8.86253263e-06 1.24210236e-05 6.53258460e-02 1.95977538e-02
2.390143 1.99779377e-04 1.90941682e-04 8.83769502e-06 1.24048901e-05 6.49669049e-02 1.94900715e-02
2.394212 2.00558403e-04 1.91746347e-04 8.81205627e-06 1.23876598e-05 6.46044110e-02 1.93813233e-02
2.398281 2.01339399e-04 1.92553806e-04 8.78559291e-06 1.23692945e-05 6.42381204e-02 1.92714361e-02
2.402350 2.02121264e-04 1.93363002e-04 8.75826244e-06 1.23497291e-05 6.38681082e-02 1.91604325e-02
2.406418 2.02904860e-04 1.94174819e-04 8.73004141e-06 1.23289247e-05 6.34939422e-02 1.90481827e-02
2.410487 2.03691425e-04 1.94990476e-04 8.70094913e-06 1.23069028e-05 6.31154044e-02 1.89346213e-02
2.414556 2.04481427e-04 1.95810459e-04 8.67096786e-06 1.22836323e-05 6.27322584e-02 1.88196775e-02
2.418625 2.05275284e-04 1.96635204e-04 8.64008084e-06 1.22590835e-05 6.23442967e-02 1.87032890e-02
2.422693 2.06073424e-04 1.97465153e-04 8.60827151e-06 1.22332265e-05 6.19513181e-02 1.85853954e-02
2.426762 2.06876280e-04 1.98300757e-04 8.57552326e-06 1.22060313e-05 6.15531249e-02 1.84659375e-02
2.430831 2.07684293e-04 1.99142473e-04 8.54181941e-06 1.21774674e-05 6.11495235e-02 1.83448571e-02
2.434900 2.08497909e-04 1.99990766e-04 8.50714322e-06 1.21475039e-05 6.07403242e-02 1.82220973e-02
2.438968 2.09317583e-04 2.00846105e-04 8.47147788e-06 1.21161099e-05 6.03253415e-02 1.80976024e-02
2.443037 2.10143777e-04 2.01708971e-04 8.43480648e-06 1.20832537e-05 5.99043941e-02 1.79713182e-02
2.447106 2.10976960e-04 2.02579848e-04 8.39711205e-06 1.20489034e-05 5.94773051e-02 1.78431915e-02
2.451175 2.11817606e-04 2.03459229e-04 8.35837754e-06 1.20130268e-05 5.90439019e-02 1.77131706e-02
2.455244 2.12666200e-04 2.04347614e-04 8.31858578e-06 1.19755910e-05 5.86040168e-02 1.75812050e-02
2.459312 2.13523232e-04 2.05245512e-04 8.27771953e-06 1.19365631e-05 5.81574864e-02 1.74472459e-02
2.463381 2.14389199e-04 2.06153437e-04 8.23576144e-06 1.18959094e-05 5.77041526e-02 1.73112458e-02
2.467450 2.15264606e-04 2.07071912e-04 8.19269407e-06 1.18535960e-05 5.72438620e-02 1.71731586e-02
2.471519 2.16149967e-04 2.08001467e-04 8.14849986e-06 1.18095883e-05 5.67764665e-02 1.70329399e-02
2.475587 2.17045800e-04 2.08942639e-04 8.10316115e-06 1.17638515e-05 5.63018231e-02 1.68905469e-02
2.479656 2.17952635e-04 2.09895974e-04 8.05666016e-06 1.17163502e-05 5.58197946e-02 1.67459384e-02
2.483725 2.18871005e-04 2.10862026e-04 8.00897898e-06 1.16670484e-05 5.53302491e-02 1.65990747e-02
2.487794 2.19801454e-04 2.11841354e-04 7.96009960e-06 1.16159098e-05 5.48330606e-02 1.64499182e-02
2.491862 2.20744532e-04 2.12834528e-04 7.91000388e-06 1.15628975e-05 5.43281091e-02 1.62984327e-02
2.495931 2.21700798e-04 2.13842125e-04 7.85867354e-06 1.15079740e-05 5.38152806e-02 1.61445842e-02
2.500000 2.22670818e-04 2.14864728e-04 7.80609017e-06 1.14511013e-05 5.32944675e-02 1.59883402e-02
