     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     5.000     0.010    0.429E+00    0.394E+00    0.393E+01    0.269E+00    0.290E+00    0.144E+00    0.144E+00    0.530E-01    0.530E-01    0.000E+00    0.000E+00
     5.000     0.020    0.440E+00    0.399E+00    0.308E+01    0.223E+00    0.242E+00    0.118E+00    0.118E+00    0.418E-01    0.418E-01    0.000E+00    0.000E+00
     5.000     0.030    0.459E+00    0.405E+00    0.262E+01    0.195E+00    0.211E+00    0.102E+00    0.102E+00    0.351E-01    0.351E-01    0.000E+00    0.000E+00
     5.000     0.040    0.480E+00    0.408E+00    0.234E+01    0.177E+00    0.189E+00    0.916E-01    0.916E-01    0.307E-01    0.307E-01    0.000E+00    0.000E+00
     5.000     0.050    0.499E+00    0.410E+00    0.212E+01    0.160E+00    0.172E+00    0.827E-01    0.827E-01    0.270E-01    0.270E-01    0.000E+00    0.000E+00
     5.000     0.060    0.516E+00    0.411E+00    0.194E+01    0.145E+00    0.159E+00    0.754E-01    0.754E-01    0.241E-01    0.241E-01    0.000E+00    0.000E+00
     5.000     0.070    0.532E+00    0.410E+00    0.178E+01    0.132E+00    0.148E+00    0.690E-01    0.690E-01    0.216E-01    0.216E-01    0.000E+00    0.000E+00
     5.000     0.080    0.547E+00    0.409E+00    0.164E+01    0.120E+00    0.139E+00    0.634E-01    0.634E-01    0.194E-01    0.194E-01    0.000E+00    0.000E+00
     5.000     0.090    0.560E+00    0.407E+00    0.152E+01    0.109E+00    0.131E+00    0.584E-01    0.584E-01    0.174E-01    0.174E-01    0.000E+00    0.000E+00
     5.000     0.100    0.572E+00    0.404E+00    0.141E+01    0.991E-01    0.123E+00    0.539E-01    0.539E-01    0.157E-01    0.157E-01    0.000E+00    0.000E+00
     5.000     0.110    0.584E+00    0.401E+00    0.131E+01    0.904E-01    0.116E+00    0.499E-01    0.499E-01    0.142E-01    0.142E-01    0.000E+00    0.000E+00
     5.000     0.120    0.594E+00    0.396E+00    0.122E+01    0.826E-01    0.110E+00    0.462E-01    0.462E-01    0.129E-01    0.129E-01    0.000E+00    0.000E+00
     5.000     0.130    0.603E+00    0.391E+00    0.114E+01    0.758E-01    0.103E+00    0.428E-01    0.428E-01    0.117E-01    0.117E-01    0.000E+00    0.000E+00
     5.000     0.140    0.610E+00    0.386E+00    0.106E+01    0.697E-01    0.969E-01    0.397E-01    0.397E-01    0.105E-01    0.105E-01    0.000E+00    0.000E+00
     5.000     0.150    0.617E+00    0.380E+00    0.982E+00    0.644E-01    0.909E-01    0.368E-01    0.368E-01    0.955E-02    0.955E-02    0.000E+00    0.000E+00
     5.000     0.160    0.623E+00    0.374E+00    0.912E+00    0.596E-01    0.851E-01    0.341E-01    0.341E-01    0.865E-02    0.865E-02    0.000E+00    0.000E+00
     5.000     0.170    0.627E+00    0.368E+00    0.847E+00    0.554E-01    0.795E-01    0.317E-01    0.317E-01    0.783E-02    0.783E-02    0.000E+00    0.000E+00
     5.000     0.180    0.630E+00    0.361E+00    0.786E+00    0.516E-01    0.741E-01    0.294E-01    0.294E-01    0.708E-02    0.708E-02    0.000E+00    0.000E+00
     5.000     0.190    0.632E+00    0.354E+00    0.729E+00    0.482E-01    0.690E-01    0.273E-01    0.273E-01    0.640E-02    0.640E-02    0.000E+00    0.000E+00
     5.000     0.200    0.633E+00    0.346E+00    0.676E+00    0.451E-01    0.641E-01    0.253E-01    0.253E-01    0.578E-02    0.578E-02    0.000E+00    0.000E+00
     5.000     0.210    0.633E+00    0.339E+00    0.626E+00    0.423E-01    0.594E-01    0.235E-01    0.235E-01    0.522E-02    0.522E-02    0.000E+00    0.000E+00
     5.000     0.220    0.632E+00    0.331E+00    0.579E+00    0.397E-01    0.550E-01    0.218E-01    0.218E-01    0.471E-02    0.471E-02    0.000E+00    0.000E+00
     5.000     0.230    0.629E+00    0.323E+00    0.535E+00    0.373E-01    0.509E-01    0.202E-01    0.202E-01    0.424E-02    0.424E-02    0.000E+00    0.000E+00
     5.000     0.240    0.626E+00    0.315E+00    0.494E+00    0.351E-01    0.470E-01    0.187E-01    0.187E-01    0.382E-02    0.382E-02    0.000E+00    0.000E+00
     5.000     0.250    0.621E+00    0.307E+00    0.455E+00    0.330E-01    0.433E-01    0.173E-01    0.173E-01    0.343E-02    0.343E-02    0.000E+00    0.000E+00
     5.000     0.260    0.616E+00    0.298E+00    0.419E+00    0.311E-01    0.399E-01    0.160E-01    0.160E-01    0.308E-02    0.308E-02    0.000E+00    0.000E+00
     5.000     0.270    0.609E+00    0.289E+00    0.385E+00    0.292E-01    0.367E-01    0.148E-01    0.148E-01    0.277E-02    0.277E-02    0.000E+00    0.000E+00
