     Q**2          x         u           d           g          ub          db          sb          s          cb          c          bb          b
     5.000     0.010    0.428E+00    0.377E+00    0.388E+01    0.264E+00    0.284E+00    0.158E+00    0.158E+00    0.804E-01    0.804E-01    0.000E+00    0.000E+00
     5.000     0.020    0.465E+00    0.398E+00    0.347E+01    0.221E+00    0.243E+00    0.129E+00    0.129E+00    0.595E-01    0.595E-01    0.000E+00    0.000E+00
     5.000     0.030    0.502E+00    0.417E+00    0.311E+01    0.197E+00    0.217E+00    0.111E+00    0.111E+00    0.464E-01    0.464E-01    0.000E+00    0.000E+00
     5.000     0.040    0.535E+00    0.431E+00    0.280E+01    0.179E+00    0.199E+00    0.983E-01    0.983E-01    0.376E-01    0.376E-01    0.000E+00    0.000E+00
     5.000     0.050    0.563E+00    0.440E+00    0.251E+01    0.163E+00    0.185E+00    0.883E-01    0.883E-01    0.308E-01    0.308E-01    0.000E+00    0.000E+00
     5.000     0.060    0.586E+00    0.445E+00    0.225E+01    0.149E+00    0.174E+00    0.800E-01    0.800E-01    0.256E-01    0.256E-01    0.000E+00    0.000E+00
     5.000     0.070    0.606E+00    0.447E+00    0.201E+01    0.136E+00    0.165E+00    0.729E-01    0.729E-01    0.215E-01    0.215E-01    0.000E+00    0.000E+00
     5.000     0.080    0.622E+00    0.447E+00    0.180E+01    0.123E+00    0.156E+00    0.667E-01    0.667E-01    0.181E-01    0.181E-01    0.000E+00    0.000E+00
     5.000     0.090    0.636E+00    0.445E+00    0.162E+01    0.112E+00    0.148E+00    0.611E-01    0.611E-01    0.154E-01    0.154E-01    0.000E+00    0.000E+00
     5.000     0.100    0.648E+00    0.442E+00    0.145E+01    0.101E+00    0.140E+00    0.561E-01    0.561E-01    0.132E-01    0.132E-01    0.000E+00    0.000E+00
     5.000     0.110    0.659E+00    0.437E+00    0.130E+01    0.921E-01    0.132E+00    0.516E-01    0.516E-01    0.113E-01    0.113E-01    0.000E+00    0.000E+00
     5.000     0.120    0.667E+00    0.431E+00    0.117E+01    0.840E-01    0.124E+00    0.475E-01    0.475E-01    0.978E-02    0.978E-02    0.000E+00    0.000E+00
     5.000     0.130    0.674E+00    0.424E+00    0.105E+01    0.768E-01    0.116E+00    0.436E-01    0.436E-01    0.850E-02    0.850E-02    0.000E+00    0.000E+00
     5.000     0.140    0.680E+00    0.417E+00    0.950E+00    0.704E-01    0.108E+00    0.401E-01    0.401E-01    0.742E-02    0.742E-02    0.000E+00    0.000E+00
     5.000     0.150    0.684E+00    0.409E+00    0.859E+00    0.648E-01    0.100E+00    0.369E-01    0.369E-01    0.651E-02    0.651E-02    0.000E+00    0.000E+00
